#tail	head	KSP index
SRC	P08069	1
SRC	P16473	2
P08069	P20936	3
P08069	P07900	4
P08069	P18031	5
P08069	Q9Y2W7	6
P08069	P16473	7
P08069	P40763	8
P16473	Q13576	9
P16473	P08069	10
P16473	P05023	11
P16473	Q9Y2W7	12
P16473	Q71U36	13
P16473	P40763	14
Q13576	P16473	15
Q13576	Q15653	16
P05023	P15336	17
P05023	P16473	18
Q9Y2W7	P08069	19
Q9Y2W7	P16473	20
Q9Y2W7	SNK	21
Q71U36	P16473	22
Q71U36	P25963	23
Q71U36	P07900	24
Q71U36	Q15653	25
P40763	P08069	26
P40763	P07900	27
P40763	P18031	28
P40763	P16473	29
P40763	P06400	30
P40763	SNK	31
P07900	Q71U36	32
P07900	P40763	33
P07900	P08069	34
P07900	P15336	35
P07900	Q15653	36
P18031	P08069	37
P18031	P25963	38
P18031	P15336	39
P18031	P40763	40
P06400	P20936	41
P06400	P15336	42
P06400	P40763	43
P06400	SNK	44
P20936	P08069	45
P20936	P06400	46
P15336	P07900	47
P15336	P25963	48
P15336	P18031	49
P15336	P06400	50
P15336	P05023	51
P15336	SNK	52
P25963	P15336	53
P25963	Q15653	54
P25963	Q71U36	55
P25963	SNK	56
Q15653	P07900	57
Q15653	P25963	58
Q15653	Q13576	59
Q15653	Q71U36	60
Q15653	SNK	61
