recall,precision
0.3137254901960784,0.5228758169934641
0.2980392156862745,0.5390070921985816
0.30980392156862746,0.541095890410959
0.3058823529411765,0.5416666666666666
0.30196078431372547,0.5422535211267606
0.29411764705882354,0.5474452554744526
0.28627450980392155,0.5488721804511278
0.2901960784313726,0.5522388059701493
0.2823529411764706,0.5538461538461539
0.27450980392156865,0.5555555555555556
0.22745098039215686,0.5576923076923077
0.2235294117647059,0.5588235294117647
0.2784313725490196,0.5590551181102362
0.2196078431372549,0.56
0.23137254901960785,0.5619047619047619
0.27058823529411763,0.5655737704918032
0.23529411764705882,0.5660377358490566
0.25098039215686274,0.5663716814159292
0.26666666666666666,0.5666666666666667
0.24705882352941178,0.5675675675675675
0.23921568627450981,0.5700934579439252
0.2549019607843137,0.5701754385964912
0.25882352941176473,0.5739130434782609
0.24313725490196078,0.5740740740740741
0.2627450980392157,0.5775862068965517
0.21568627450980393,0.5789473684210527
0.21176470588235294,0.5806451612903226
0.20784313725490197,0.6091954022988506
0.20392156862745098,0.65
0.2,0.6623376623376623
0.19607843137254902,0.704225352112676
0.17254901960784313,0.7333333333333333
0.17647058823529413,0.7377049180327869
0.1803921568627451,0.7419354838709677
0.14901960784313725,0.7450980392156863
0.1843137254901961,0.746031746031746
0.12941176470588237,0.75
0.15294117647058825,0.75
0.18823529411764706,0.75
0.19215686274509805,0.7538461538461538
0.16862745098039217,0.7543859649122807
0.1568627450980392,0.7547169811320755
0.13333333333333333,0.7555555555555555
0.1607843137254902,0.7592592592592593
0.13725490196078433,0.7608695652173914
0.16470588235294117,0.7636363636363637
0.1411764705882353,0.7659574468085106
0.09019607843137255,0.7666666666666667
0.1450980392156863,0.7708333333333334
0.06666666666666667,0.7727272727272727
0.09411764705882353,0.7741935483870968
0.08235294117647059,0.7777777777777778
0.12549019607843137,0.7804878048780488
0.09803921568627451,0.78125
0.07058823529411765,0.782608695652174
0.08627450980392157,0.7857142857142857
0.10196078431372549,0.7878787878787878
0.11764705882352941,0.7894736842105263
0.07450980392156863,0.7916666666666666
0.10588235294117647,0.7941176470588235
0.12156862745098039,0.7948717948717948
0.0784313725490196,0.8
0.10980392156862745,0.8
0.11372549019607843,0.8055555555555556
0.06274509803921569,0.8421052631578947
0.023529411764705882,0.8571428571428571
0.047058823529411764,0.8571428571428571
0.050980392156862744,0.8666666666666667
0.027450980392156862,0.875
0.054901960784313725,0.875
0.058823529411764705,0.8823529411764706
0.03137254901960784,0.8888888888888888
0.03529411764705882,0.9
0.0392156862745098,0.9090909090909091
0.043137254901960784,0.9166666666666666
0.00392156862745098,1.0
0.00784313725490196,1.0
0.011764705882352941,1.0
0.01568627450980392,1.0
0.0196078431372549,1.0
0.0,1.0
