negatives
"('P62269', 'P61313')"
"('Q8IVW4', 'Q9NQM4')"
"('Q9H7L9', 'Q9UK53')"
"('Q9Y5Q3', 'Q14164')"
"('Q9BQ95', 'Q9Y6Q5')"
"('P62851', 'Q9BV73')"
"('Q16539', 'Q14684')"
"('Q96GQ7', 'Q9BZZ5')"
"('P17066', 'P07900')"
"('Q6P2C8', 'Q9P086')"
"('P05067', 'Q5HYI8')"
"('Q9NYG2', 'Q01844')"
"('Q8TEJ3', 'Q6Y7W6')"
"('Q14192', 'Q9NRA0')"
"('Q6NUN9', 'Q92665')"
"('Q6A162', 'Q5FYB1')"
"('P00519', 'Q9UKY7')"
"('P46937', 'Q8TEU7')"
"('Q13526', 'P24864')"
"('Q9BV20', 'Q9H9A6')"
"('P14902', 'P05067')"
"('Q14206', 'Q9H993')"
"('P18621', 'P54709')"
"('P61247', 'Q9UL18')"
"('P49407', 'Q8NH50')"
"('O00635', 'O60739')"
"('O15535', 'Q3MJ62')"
"('P17252', 'P24588')"
"('P31785', 'P16871')"
"('P67775', 'Q969G9')"
"('P62266', 'P13639')"
"('Q05086', 'Q96QZ7')"
"('Q8WUT9', 'Q13616')"
"('P43115', 'O95905')"
"('Q01860', 'Q9BXW9')"
"('Q9NS91', 'Q6P1M3')"
"('P24386', 'P49643')"
"('P55210', 'P32456')"
"('Q9NX01', 'P15884')"
"('Q5SW79', 'O75665')"
"('P0C2W1', 'P03372')"
"('Q9NUX5', 'Q14847')"
"('O15182', 'Q70CQ1')"
"('P83731', 'P04637')"
"('Q01094', 'P68366')"
"('Q96EM0', 'O96020')"
"('P07737', 'Q07890')"
"('Q9UBD5', 'Q86U38')"
"('Q8N5R6', 'P52597')"
"('Q14249', 'O60832')"
"('Q9H8T0', 'Q13049')"
"('Q15014', 'P35244')"
"('Q96S82', 'O95155')"
"('Q9NZQ3', 'P16333')"
"('P17252', 'P63218')"
"('P35269', 'P20226')"
"('Q9NRD1', 'Q9UNW1')"
"('Q07627', 'Q15973')"
"('Q08379', 'P55040')"
"('Q8TEM1', 'Q14999')"
"('Q6VAB6', 'Q6KC79')"
"('A8MQ03', 'Q6P5X5')"
"('Q02790', 'Q9BSB4')"
"('Q93074', 'Q9NX70')"
"('Q15788', 'Q7Z494')"
"('P16104', 'P19338')"
"('O95816', 'Q9UQL6')"
"('P15407', 'O15164')"
"('Q96GX1', 'Q9UBS4')"
"('P46782', 'Q969S9')"
"('Q5W0Q7', 'P23497')"
"('Q9H0R8', 'Q99880')"
"('Q8NGV6', 'O60262')"
"('Q8IV36', 'O75534')"
"('Q6NUS6', 'O15127')"
"('P68431', 'P49321')"
"('Q9Y2A7', 'P15884')"
"('Q7L5A3', 'Q9P2Y4')"
"('P08865', 'P19320')"
"('P17096', 'Q504Q3')"
"('P09874', 'Q8N9N5')"
"('Q16620', 'P00533')"
"('Q16881', 'P07437')"
"('P50222', 'Q71RS6')"
"('Q7L5A3', 'Q99471')"
"('Q5TZK3', 'Q9Y2T1')"
"('Q13323', 'P62979')"
"('Q99543', 'Q99496')"
"('P46531', 'Q9ULJ6')"
"('Q15404', 'Q96II8')"
"('P25791', 'Q13155')"
"('Q01105', 'Q8IY81')"
"('O00461', 'P35637')"
"('P61313', 'P27348')"
"('P49915', 'P19320')"
"('O14645', 'Q12929')"
"('P05067', 'P19087')"
"('Q5T749', 'Q6UXX5')"
"('Q9BWW8', 'P48745')"
"('Q9NVD7', 'P08514')"
"('P01106', 'Q8IY37')"
"('Q504Q3', 'P52732')"
"('P11142', 'P19878')"
"('Q9UJY4', 'Q9H0E2')"
"('O43542', 'Q96KN1')"
"('P31269', 'Q9H7Z6')"
"('Q9H6W3', 'P08670')"
"('Q96AZ1', 'Q15717')"
"('Q66LE6', 'Q8IYT8')"
"('P49593', 'Q9UPV0')"
"('Q9HCE1', 'Q15750')"
"('P04637', 'O15055')"
"('Q86UY6', 'Q9BZH6')"
"('P05783', 'Q96RK4')"
"('P35222', 'Q96L91')"
"('Q9H2C2', 'Q9Y2T5')"
"('P24534', 'P15880')"
"('Q13077', 'Q53FD0')"
"('P62140', 'P04629')"
"('Q15750', 'P06748')"
"('Q9NX61', 'Q96GX1')"
"('Q9BW61', 'Q16531')"
"('Q02543', 'Q14164')"
"('Q8IU60', 'Q07352')"
"('P61326', 'Q9UJV9')"
"('P31939', 'Q13564')"
"('Q9Y6K9', 'P63104')"
"('Q9ULW6', 'Q96NT1')"
"('Q12986', 'P26373')"
"('Q14209', 'Q75NE6')"
"('Q9Y3B1', 'O43715')"
"('O15400', 'P63027')"
"('Q14134', 'Q9UJV3')"
"('Q9UK32', 'P62136')"
"('O15553', 'Q9UP83')"
"('Q6NYC1', 'Q96S94')"
"('Q9UBN7', 'Q71U36')"
"('P25705', 'Q9H9B4')"
"('Q15080', 'O15264')"
"('Q96P70', 'P51571')"
"('Q9ULV0', 'Q9Y2J4')"
"('P61981', 'Q5TBA9')"
"('O60238', 'Q969F0')"
"('Q9NX58', 'P41218')"
"('Q9P0L0', 'P29401')"
"('P31751', 'P20248')"
"('P15531', 'Q13009')"
"('Q9BRH9', 'Q6ZW49')"
"('Q01081', 'O00567')"
"('Q8TAP6', 'Q9Y242')"
"('P01889', 'Q06210')"
"('Q9BXS1', 'Q9UNT1')"
"('O14654', 'P04637')"
"('Q92526', 'Q8IYM1')"
"('Q9Y3C5', 'P62837')"
"('Q6ZU80', 'Q9ULL1')"
"('Q96MH2', 'P49639')"
"('O75533', 'Q9NS56')"
"('Q8TF42', 'O95718')"
"('Q9H4L4', 'Q14974')"
"('P63172', 'P63167')"
"('Q969G3', 'Q00987')"
"('P49450', 'P49406')"
"('P62993', 'O43559')"
"('P62277', 'P25398')"
"('Q8N5T2', 'O95922')"
"('P60484', 'P62753')"
"('P18564', 'Q03135')"
"('Q13349', 'P19320')"
"('Q9Y230', 'P19838')"
"('P51116', 'P61457')"
"('Q13007', 'P40238')"
"('Q96Q15', 'Q9NVX0')"
"('Q13895', 'Q9NRX1')"
"('Q9Y4K3', 'P63261')"
"('P07948', 'P56945')"
"('P19429', 'Q9BYV6')"
"('Q9BQA1', 'P24941')"
"('O43609', 'P50222')"
"('Q15043', 'Q9P0N5')"
"('Q9UBT6', 'Q9BQE5')"
"('Q96QT4', 'Q401N2')"
"('Q01167', 'P17482')"
"('O14757', 'Q9NQ76')"
"('Q99873', 'Q8IZU1')"
"('P01106', 'Q8NFD5')"
"('Q9UPT6', 'P62330')"
"('Q9H0R8', 'Q9NW68')"
"('Q9Y297', 'Q07157')"
"('Q8WZ79', 'Q71U36')"
"('O60262', 'Q92569')"
"('P05976', 'P16871')"
"('Q14739', 'Q8N3X1')"
"('P61513', 'P62249')"
"('Q8IWL3', 'Q9BRK5')"
"('P11021', 'Q8N0X7')"
"('Q13501', 'Q15628')"
"('Q99714', 'Q15388')"
"('Q0P5P2', 'Q9ULU8')"
"('Q9Y2D8', 'Q96MT8')"
"('P60033', 'P01730')"
"('Q9NX58', 'Q16666')"
"('P62244', 'P39019')"
"('Q15843', 'P46937')"
"('Q3ZCQ8', 'P15923')"
"('Q9Y3E7', 'Q7LBR1')"
"('Q9Y2Q3', 'O14925')"
"('P08047', 'P45973')"
"('P12931', 'Q13796')"
"('Q96T60', 'Q99735')"
"('Q8TBB1', 'P32321')"
"('P54274', 'Q5T655')"
"('Q9H3D4', 'P43268')"
"('Q8WXF0', 'O60573')"
"('Q12841', 'P36894')"
"('P17812', 'Q96BK5')"
"('P27348', 'P06576')"
"('P01189', 'Q68D86')"
"('Q9NRQ2', 'Q8IWZ5')"
"('P31350', 'P12830')"
"('Q9UH62', 'Q5JWF2')"
"('Q9BQ67', 'Q9UKS6')"
"('Q96BX8', 'P46934')"
"('P82914', 'O60488')"
"('Q15111', 'P31644')"
"('P40938', 'P15927')"
"('Q9BUL9', 'Q9NRD5')"
"('O00592', 'O00602')"
"('P55769', 'O75934')"
"('P21333', 'Q92731')"
"('Q13087', 'Q9UHX1')"
"('Q02297', 'A8MPP1')"
"('P62068', 'Q96SB3')"
"('Q8TC76', 'P21359')"
"('Q6VAB6', 'Q58FF8')"
"('Q93062', 'Q08117')"
"('P62277', 'Q8NAV1')"
"('P15170', 'Q92541')"
"('Q96A08', 'Q8IUE6')"
"('Q15047', 'O43261')"
"('O43301', 'Q96MM6')"
"('Q9Y2K1', 'Q00325')"
"('O43291', 'Q86Y07')"
"('P35232', 'P55327')"
"('O15379', 'Q06455')"
"('P17612', 'P50150')"
"('Q96I24', 'P05067')"
"('Q92731', 'Q9Y5Q9')"
"('P67775', 'Q08999')"
"('P30153', 'Q99459')"
"('Q86VP6', 'P51648')"
"('Q969Q1', 'P68032')"
"('Q15717', 'Q9BR11')"
"('Q58EX7', 'Q99633')"
"('P19838', 'P35030')"
"('Q14790', 'P09486')"
"('Q13449', 'Q9P121')"
"('P48643', 'Q7Z6Z7')"
"('P04637', 'Q8NHY2')"
"('O15294', 'Q13133')"
"('Q9H4L4', 'P13639')"
"('P42566', 'P35579')"
"('Q5T3J3', 'Q13190')"
"('O95985', 'O76071')"
"('Q9NPA0', 'Q9UHD9')"
"('P32121', 'Q9H346')"
"('Q9BYN0', 'P78362')"
"('P46108', 'Q86Y01')"
"('P53621', 'Q9C009')"
"('Q86WN2', 'P40238')"
"('P10301', 'P06241')"
"('Q13547', 'O60683')"
"('Q9H074', 'P60842')"
"('O00505', 'P27695')"
"('Q7Z6Z7', 'Q7L2H7')"
"('Q96CN7', 'P08243')"
"('P17661', 'O76014')"
"('Q9UQ07', 'Q16543')"
"('Q8NE01', 'Q9BYR9')"
"('Q9BYR3', 'P29972')"
"('Q9H334', 'Q8WXI9')"
"('Q9Y286', 'P60520')"
"('P38606', 'P04062')"
"('O15355', 'Q6K0P9')"
"('Q9H5N1', 'Q9Y5K6')"
"('Q8NB46', 'Q96CW1')"
"('P07766', 'P06239')"
"('P51970', 'Q9C002')"
"('P24941', 'Q8WZ42')"
"('Q8NFJ9', 'P61006')"
"('Q9UGP4', 'P17947')"
"('P80365', 'Q13363')"
"('P62807', 'Q96CP2')"
"('Q9NXF1', 'P22087')"
"('O43482', 'O43739')"
"('P61106', 'P51116')"
"('O15265', 'Q15276')"
"('Q15233', 'Q5JVS0')"
"('Q9Y5W5', 'P61927')"
"('P22612', 'Q8WXS5')"
"('Q15717', 'Q9BZV1')"
"('O43166', 'Q9NRM7')"
"('Q6ZS10', 'P48230')"
"('P19320', 'O00233')"
"('P52815', 'P09001')"
"('Q5JR59', 'Q6NYC8')"
"('Q9NV31', 'Q9BSC4')"
"('P24385', 'O75182')"
"('P04626', 'Q9P0L0')"
"('Q16772', 'P05067')"
"('Q8NFP7', 'O75031')"
"('P12081', 'P62195')"
"('Q13618', 'P35527')"
"('P62851', 'Q9Y2K1')"
"('P16220', 'P05231')"
"('Q8N5N7', 'P82932')"
"('Q15233', 'O75400')"
"('Q9UHR4', 'P55072')"
"('O95251', 'Q9H211')"
"('P61020', 'P62820')"
"('O96000', 'Q9P0J0')"
"('P05013', 'P38484')"
"('Q969X5', 'Q92734')"
"('P15056', 'P54274')"
"('P10398', 'Q53G59')"
"('Q9NR80', 'O75031')"
"('P11177', 'P18754')"
"('O75746', 'Q9Y2R0')"
"('Q5TAB7', 'Q96BA8')"
"('Q9UNE7', 'O95816')"
"('Q9UBC1', 'Q4G0A6')"
"('Q9NVU0', 'P24386')"
"('Q99471', 'O15144')"
"('P52294', 'P15918')"
"('P40763', 'P31146')"
"('P01588', 'P06400')"
"('O60296', 'P48169')"
"('P51149', 'Q7Z7A1')"
"('Q6ZVD8', 'P34932')"
"('P17643', 'O14908')"
"('Q14197', 'O75964')"
"('P09017', 'Q9BZ95')"
"('P04908', 'Q92560')"
"('Q9BVJ6', 'Q16666')"
"('Q6P3X3', 'Q96CS3')"
"('Q9Y6I3', 'O14641')"
"('Q14999', 'P68371')"
"('O75477', 'P30086')"
"('Q16531', 'Q96GG9')"
"('Q9P2P5', 'P00491')"
"('P36915', 'O60216')"
"('Q86V97', 'Q96CW1')"
"('Q02156', 'O14654')"
"('P62699', 'Q13227')"
"('O60404', 'Q14847')"
"('Q16543', 'P12236')"
"('P13569', 'P30154')"
"('Q7L5D6', 'Q9P2S5')"
"('P14210', 'P36888')"
"('P49765', 'P08138')"
"('P27694', 'P15927')"
"('P17947', 'P06400')"
"('Q9Y6M7', 'Q12950')"
"('O75072', 'P62633')"
"('Q7Z794', 'O60285')"
"('O43175', 'Q9H2P0')"
"('P07900', 'Q9H553')"
"('Q9HC29', 'Q8IY34')"
"('P53680', 'P46940')"
"('P34947', 'Q9UKD2')"
"('P14868', 'P26373')"
"('Q9H4M9', 'P78527')"
"('O43924', 'Q9NP72')"
"('Q7L590', 'Q99741')"
"('P13639', 'Q99714')"
"('Q14565', 'Q9H190')"
"('O96009', 'P63104')"
"('P54253', 'Q92574')"
"('Q9HCJ2', 'Q96CW9')"
"('P42345', 'P63104')"
"('Q9Y6G9', 'P60228')"
"('P32119', 'P30044')"
"('P28838', 'O15294')"
"('P42677', 'P61313')"
"('P02751', 'P98179')"
"('P04629', 'Q68E01')"
"('Q9BV73', 'Q9Y5Q8')"
"('P17066', 'O95429')"
"('Q9UGU0', 'Q8WXI9')"
"('P30153', 'Q03113')"
"('P22694', 'P09430')"
"('Q9NRZ9', 'P55072')"
"('Q05397', 'Q99527')"
"('Q99958', 'Q12800')"
"('Q92890', 'P61088')"
"('P61160', 'Q9H2J4')"
"('P07437', 'Q13164')"
"('P31314', 'Q04724')"
"('P16333', 'P51116')"
"('P49354', 'P21980')"
"('P48553', 'Q86SZ2')"
"('P60520', 'Q8TCD1')"
"('P01571', 'P10912')"
"('O15160', 'Q9BR76')"
"('Q99728', 'Q05086')"
"('Q93009', 'Q9UBT7')"
"('Q96ST3', 'P35611')"
"('Q03933', 'Q13510')"
"('P49286', 'Q14204')"
"('P35241', 'Q9H0R8')"
"('P62837', 'Q9H0M0')"
"('P53041', 'Q16526')"
"('Q8N1B4', 'Q8N715')"
"('P43355', 'Q9H930')"
"('Q9UPM9', 'Q9Y2Z9')"
"('O60939', 'Q9Y2V7')"
"('Q15646', 'Q9NRC8')"
"('P15407', 'Q9Y5B8')"
"('Q16659', 'P10244')"
"('P05067', 'P60508')"
"('Q96Q77', 'Q96IK5')"
"('O43294', 'P62942')"
"('O94874', 'P51668')"
"('Q8NHM4', 'P02768')"
"('O94986', 'P30566')"
"('Q96DV4', 'Q99598')"
"('O14633', 'Q99750')"
"('Q99728', 'O15228')"
"('P11388', 'P56537')"
"('Q86V42', 'Q8NBZ0')"
"('Q12913', 'P62993')"
"('Q96L92', 'P23508')"
"('Q9Y6A5', 'P22234')"
"('P62750', 'Q96BK5')"
"('P57739', 'O75928')"
"('Q15717', 'Q13371')"
"('Q9NXU5', 'Q9NRX5')"
"('P06576', 'P18859')"
"('P09651', 'P04083')"
"('P19012', 'Q969G3')"
"('Q86SX6', 'P40337')"
"('P04626', 'Q13882')"
"('Q9HB71', 'O75426')"
"('P40227', 'P04843')"
"('Q13683', 'Q9NY97')"
"('O75147', 'Q9BZE4')"
"('Q92871', 'P20340')"
"('Q8ND90', 'Q7L4I2')"
"('P59991', 'P60410')"
"('P49427', 'Q9UKB1')"
"('P62241', 'Q9H0W5')"
"('P50148', 'P62879')"
"('P68133', 'Q9UHB6')"
"('Q13043', 'Q86WH2')"
"('P05231', 'Q9BYH8')"
"('P29353', 'Q08380')"
"('O75530', 'P57740')"
"('Q9H2C0', 'P50990')"
"('O60285', 'P01877')"
"('P01562', 'P42224')"
"('Q9H0E7', 'P62487')"
"('Q1MSJ5', 'Q6ZU80')"
"('P61586', 'O14641')"
"('O95684', 'Q96NB1')"
"('Q8WWY3', 'Q8IXW5')"
"('P30153', 'Q13362')"
"('Q8TD10', 'O76041')"
"('Q14573', 'P61160')"
"('O15198', 'P07602')"
"('P40855', 'Q9P0R6')"
"('P18146', 'Q9HCG7')"
"('P15336', 'P16070')"
"('P07992', 'P43246')"
"('P67809', 'Q9NR30')"
"('Q01196', 'P50750')"
"('P63104', 'Q6ICG6')"
"('Q13619', 'Q9UPY3')"
"('P63220', 'P06748')"
"('Q96P16', 'Q8TBA6')"
"('Q8N3Z6', 'P63279')"
"('P63165', 'Q13426')"
"('Q06210', 'P22314')"
"('P05067', 'Q9Y6X0')"
"('P62736', 'P23528')"
"('Q9BT49', 'P60410')"
"('Q14974', 'Q96FW1')"
"('P30450', 'P21860')"
"('Q15428', 'Q12874')"
"('Q9BU61', 'Q9HBG6')"
"('P08670', 'Q96HL8')"
"('Q08554', 'P14923')"
"('Q92783', 'Q8NG27')"
"('P61019', 'P21796')"
"('Q9NNX1', 'Q15276')"
"('Q9UGP4', 'Q6ZWI9')"
"('P09497', 'P49757')"
"('Q6ZW49', 'Q9Y3A3')"
"('P04141', 'P24394')"
"('Q12933', 'P63244')"
"('Q86W92', 'P26447')"
"('Q96MT3', 'O14641')"
"('Q9NSD9', 'Q14697')"
"('Q8NBP7', 'Q8IXI2')"
"('P78362', 'Q5JTC6')"
"('P54727', 'P41208')"
"('P50914', 'Q9H0W5')"
"('P10606', 'Q03989')"
"('Q13573', 'O75533')"
"('Q05655', 'P40145')"
"('P68036', 'Q2TAA8')"
"('P51610', 'Q6UXN9')"
"('P16144', 'P06756')"
"('O95456', 'P28066')"
"('Q14457', 'Q9NR46')"
"('Q86YD3', 'Q9NSE4')"
"('P17612', 'Q14738')"
"('Q5T753', 'Q9BYR3')"
"('Q9Y6K9', 'Q9BQ69')"
"('P49642', 'Q9Y2M5')"
"('P33991', 'Q9UQL6')"
"('Q9Y3Z3', 'P57078')"
"('P0DP23', 'P51911')"
"('P51784', 'Q96C19')"
"('P32121', 'P04049')"
"('Q6IQ23', 'Q15436')"
"('O00303', 'Q16512')"
"('P35626', 'O76000')"
"('P19105', 'Q01518')"
"('P62258', 'P49721')"
"('Q15084', 'P07550')"
"('P35244', 'Q14191')"
"('Q9GZZ8', 'Q9UBX3')"
"('Q02809', 'Q99618')"
"('P78369', 'Q8N7P3')"
"('Q8NHW5', 'P46782')"
"('P63092', 'O75746')"
"('P17612', 'Q96RD0')"
"('O60814', 'O15047')"
"('P32121', 'P60953')"
"('P04629', 'P00519')"
"('P49736', 'P17812')"
"('Q14999', 'Q6UN15')"
"('Q8NEY1', 'P31946')"
"('P07195', 'Q6P587')"
"('O60341', 'O95243')"
"('Q9Y3C6', 'P50458')"
"('P62841', 'P08865')"
"('Q9H6Z9', 'Q9Y4H2')"
"('Q15047', 'O94985')"
"('O14980', 'Q92733')"
"('P29466', 'Q9HC29')"
"('Q9BV73', 'P43243')"
"('O60547', 'O95271')"
"('Q8TE76', 'Q9HCE1')"
"('Q13885', 'O95834')"
"('P08047', 'P49773')"
"('Q9NRD5', 'Q4VC44')"
"('O43561', 'P27986')"
"('A8MQ03', 'Q86WW8')"
"('P30556', 'Q5JY77')"
"('Q9BYR8', 'Q9UBP5')"
"('P51572', 'P00403')"
"('P42226', 'Q15744')"
"('P05129', 'P19634')"
"('Q96A19', 'Q15084')"
"('O00329', 'Q9BUT9')"
"('Q96AZ1', 'Q13885')"
"('P57078', 'Q04917')"
"('Q9NZ43', 'O43264')"
"('O00499', 'Q07889')"
"('P33240', 'Q14999')"
"('Q00653', 'P18124')"
"('P20774', 'P22415')"
"('P63096', 'O15539')"
"('O43815', 'O43324')"
"('Q3B820', 'Q58EX7')"
"('O60341', 'Q9NS23')"
"('P49366', 'Q9UBE0')"
"('Q9P2M7', 'Q9UJF2')"
"('Q92993', 'Q6AZZ1')"
"('P07437', 'Q96QD9')"
"('P52292', 'Q13620')"
"('O75340', 'Q9Y3E0')"
"('Q9BYV2', 'O60341')"
"('Q9NXC2', 'Q99755')"
"('P04049', 'P15036')"
"('Q8WUW1', 'P42771')"
"('Q8IVD9', 'Q13309')"
"('Q9Y4H2', 'Q9Y2I1')"
"('Q9BRK4', 'O60828')"
"('Q9Y484', 'Q8NBT0')"
"('P08621', 'Q99873')"
"('P35222', 'P26358')"
"('O43896', 'Q9P244')"
"('Q5UIP0', 'Q86W42')"
"('Q96B97', 'P10721')"
"('P05412', 'O14974')"
"('Q13618', 'Q86VP6')"
"('Q96LA8', 'Q6NXT2')"
"('P49768', 'Q12986')"
"('P62917', 'Q9H6W3')"
"('P0DPB3', 'P35240')"
"('P17931', 'Q13501')"
"('A4D1B5', 'P05067')"
"('Q8WWK9', 'P05412')"
"('P12757', 'P10586')"
"('Q9BQ66', 'O60336')"
"('Q99759', 'Q02809')"
"('Q16719', 'O15355')"
"('Q96C00', 'O60941')"
"('Q0JRZ9', 'Q6IQ23')"
"('O43303', 'Q9NPJ6')"
"('P35228', 'Q15365')"
"('P48668', 'Q92905')"
"('Q9UPN3', 'Q9C0B7')"
"('Q12931', 'Q7KZF4')"
"('Q92633', 'P63218')"
"('Q9HAV7', 'P09914')"
"('Q9C0C9', 'P67809')"
"('P40616', 'Q13618')"
"('P78334', 'Q86X29')"
"('P48061', 'P61073')"
"('Q07912', 'O43426')"
"('Q92905', 'Q6PJ61')"
"('P40692', 'P78527')"
"('P60953', 'Q6H8Q1')"
"('O95831', 'P35228')"
"('Q15599', 'P35222')"
"('P01574', 'P09619')"
"('P03372', 'Q86XI2')"
"('P02768', 'Q96RL1')"
"('Q96CT7', 'O43542')"
"('Q9NQ31', 'O15264')"
"('P20783', 'P08138')"
"('Q86TB9', 'Q3LI66')"
"('Q9UPN4', 'Q14BN4')"
"('Q8TEJ3', 'P56524')"
"('P30679', 'Q9HB71')"
"('Q9Y5Z4', 'Q9H8W4')"
"('Q13620', 'Q15020')"
"('P21741', 'Q14112')"
"('Q15717', 'Q9NR00')"
"('P50914', 'P83881')"
"('Q6PCB8', 'Q96DT0')"
"('Q92633', 'Q00765')"
"('P35244', 'Q15029')"
"('Q01130', 'P54725')"
"('P46108', 'P41970')"
"('Q9Y6N9', 'P62068')"
"('Q9BQS6', 'Q9Y664')"
"('P34969', 'Q5JY77')"
"('Q96PU8', 'Q9NZI8')"
"('Q9UQR1', 'Q15323')"
"('Q9BUZ4', 'Q8N9N5')"
"('P49407', 'Q02878')"
"('Q8IXL7', 'Q15654')"
"('P54253', 'Q5JSZ5')"
"('O60826', 'A5D8V7')"
"('Q9Y2D8', 'P60953')"
"('P30480', 'P41091')"
"('Q9BT49', 'Q9BQA5')"
"('P34897', 'Q12905')"
"('Q9NWQ4', 'P50222')"
"('O43150', 'P12931')"
"('Q9H2G2', 'Q8NFP9')"
"('P02766', 'P25713')"
"('O75592', 'P0DP23')"
"('Q9H8W4', 'Q9GZV8')"
"('Q9UDY6', 'P61077')"
"('P21333', 'P23528')"
"('P46783', 'P98095')"
"('Q2TAL8', 'Q96LI6')"
"('Q8IZL8', 'Q9UQ88')"
"('Q9Y580', 'Q66LE6')"
"('Q99814', 'Q16665')"
"('Q16322', 'O43765')"
"('Q01105', 'P17275')"
"('Q08E93', 'P60369')"
"('P62341', 'Q9BT09')"
"('Q9P244', 'Q96S53')"
"('Q13064', 'O14933')"
"('Q9GZQ8', 'Q9H4B7')"
"('Q6PCB5', 'P55039')"
"('Q15022', 'Q49A26')"
"('Q14019', 'Q15365')"
"('P62277', 'P15880')"
"('Q9P2J5', 'O43324')"
"('Q9BZW7', 'Q9Y2T1')"
"('P51114', 'Q6IQ23')"
"('Q9Y371', 'Q9NZL4')"
"('O60684', 'Q15014')"
"('Q9C0B0', 'P00338')"
"('Q00987', 'P13473')"
"('P00533', 'O00268')"
"('Q5MNZ9', 'Q96SI1')"
"('O75582', 'Q14194')"
"('Q13185', 'O43463')"
"('P16870', 'P23560')"
"('P50222', 'P25800')"
"('Q9BS91', 'Q8N6G5')"
"('Q92800', 'Q9Y483')"
"('Q9HB90', 'Q9Y2Q5')"
"('P18848', 'Q96CN9')"
"('Q9BXA9', 'P48431')"
"('Q9Y6D6', 'Q9BZW8')"
"('P68104', 'P62750')"
"('Q96ST3', 'Q13227')"
"('P46782', 'Q02543')"
"('P57060', 'Q8IXK0')"
"('Q02156', 'P13569')"
"('Q15427', 'P35240')"
"('Q13765', 'P05161')"
"('O14863', 'P09471')"
"('Q9NR63', 'Q96PU5')"
"('P49368', 'P35998')"
"('Q9NR48', 'O15105')"
"('Q9Y5X4', 'Q7L2E3')"
"('P03372', 'Q01167')"
"('Q99728', 'P14859')"
"('Q96DB2', 'Q8IUE6')"
"('Q96LT7', 'Q8TEV9')"
"('Q8NF91', 'Q16666')"
"('P01730', 'P04083')"
"('O14745', 'P51790')"
"('Q8N726', 'Q9P2B7')"
"('O00483', 'Q15714')"
"('Q9ULJ3', 'Q00536')"
"('P63208', 'P60900')"
"('Q9BXM7', 'Q8IXI2')"
"('Q96PN8', 'Q6UY14')"
"('Q8TF50', 'Q3B820')"
"('Q9HCE7', 'P14678')"
"('Q9ULT8', 'Q96K17')"
"('A0AV96', 'Q5SWW7')"
"('Q8WWG1', 'O43889')"
"('Q96PZ0', 'O95757')"
"('P25208', 'P24941')"
"('Q16643', 'P35226')"
"('P85298', 'Q92730')"
"('Q9NQX4', 'P40855')"
"('P0DP25', 'Q9UHB6')"
"('Q6PKH6', 'O43149')"
"('Q8IXK0', 'Q9H0I2')"
"('Q9C009', 'O60763')"
"('Q12962', 'Q86TJ2')"
"('Q494U1', 'Q9BRK4')"
"('Q15323', 'Q9HCN3')"
"('P28288', 'O00116')"
"('Q16512', 'Q9UBL3')"
"('Q9NVZ3', 'O15084')"
"('P19838', 'P63261')"
"('O15372', 'P23508')"
"('Q96LR5', 'P78317')"
"('Q2TAC2', 'Q96MS0')"
"('Q9H0C1', 'A6NI15')"
"('Q13535', 'Q12905')"
"('Q7Z5L9', 'P04629')"
"('P50914', 'P61313')"
"('Q6ZU52', 'Q9P2A4')"
"('P38398', 'P23458')"
"('P98160', 'P02751')"
"('O00159', 'Q9UH99')"
"('Q04917', 'Q9BV73')"
"('O75093', 'A8MQ03')"
"('P25490', 'P55055')"
"('P58304', 'Q9Y2K6')"
"('Q8WUI4', 'O15379')"
"('Q12888', 'Q8NFG4')"
"('Q9H009', 'P12004')"
"('Q9H0F6', 'Q9NQC7')"
"('P83916', 'Q13111')"
"('Q9H816', 'Q9BSI4')"
"('P21333', 'Q9H2G2')"
"('Q4V328', 'Q9NRE2')"
"('Q9NSI6', 'Q8N4V1')"
"('P16104', 'P14649')"
"('P08574', 'Q9HCE1')"
"('Q09028', 'Q504Q3')"
"('Q9UL15', 'P57078')"
"('Q9Y2Y9', 'Q96ST3')"
"('O15259', 'Q6YN16')"
"('Q9HCE7', 'P11021')"
"('P60709', 'Q9ULV4')"
"('O60739', 'P60660')"
"('Q7L190', 'P42357')"
"('Q9Y282', 'Q9H300')"
"('Q15714', 'Q12852')"
"('P52907', 'P27448')"
"('Q16363', 'P26012')"
"('P61218', 'Q9H1D9')"
"('P08575', 'P20963')"
"('O95433', 'P23246')"
"('Q96EP0', 'Q92985')"
"('Q13257', 'Q9UKK9')"
"('Q9HC23', 'Q969X1')"
"('P33778', 'P06493')"
"('Q8TEM1', 'Q9H0R8')"
"('P53350', 'Q53FA7')"
"('Q99873', 'P05109')"
"('P63104', 'Q09666')"
"('P48448', 'P43353')"
"('O43615', 'P0C7P0')"
"('Q9BZS1', 'P51784')"
"('P17987', 'P02751')"
"('P49716', 'Q6ZNG1')"
"('Q15369', 'Q5TA50')"
"('Q9BSM1', 'P10809')"
"('P36542', 'Q00013')"
"('P22794', 'Q6PIU2')"
"('P38936', 'Q9P287')"
"('P63104', 'P31629')"
"('Q9H2C0', 'Q15139')"
"('P68400', 'Q15287')"
"('O15400', 'A2RUC4')"
"('Q9UP52', 'Q30201')"
"('P52756', 'P52597')"
"('Q9BY42', 'O15165')"
"('Q9H0Q3', 'Q04724')"
