#tail	head	KSP index	path cost
P34998	P62158	1	5.62500e-01
P62158	P19838	1	5.62500e-01
P62158	Q04206	2	5.62500e-01
P34998	P04899	3	4.21875e-01
P04899	O15264	3	4.21875e-01
O15264	P19838	3	4.21875e-01
O15264	Q04206	4	4.21875e-01
P04899	P08238	5	4.21875e-01
P08238	P19838	5	4.21875e-01
P27361	P19838	6	4.21875e-01
P04899	P27361	6	4.21875e-01
P27361	Q04206	7	4.21875e-01
P04899	P28482	8	4.21875e-01
P28482	P19838	8	4.21875e-01
P12931	P35222	9	4.21875e-01
P04899	P12931	9	4.21875e-01
P28482	Q04206	10	4.21875e-01
P04899	P42336	11	4.21875e-01
P42336	P35222	11	4.21875e-01
P45983	P19838	12	4.21875e-01
P04899	P45983	12	4.21875e-01
P45983	P35222	13	4.21875e-01
P45983	Q04206	14	4.21875e-01
P45984	P19838	15	4.21875e-01
P04899	P45984	15	4.21875e-01
P45984	Q04206	16	4.21875e-01
P53778	P19838	17	4.21875e-01
P04899	P53778	17	4.21875e-01
P53778	Q04206	18	4.21875e-01
P53779	P19838	19	4.21875e-01
P04899	P53779	19	4.21875e-01
P53779	Q04206	20	4.21875e-01
Q15759	P19838	21	4.21875e-01
P04899	Q15759	21	4.21875e-01
Q15759	Q04206	22	4.21875e-01
P04899	Q16539	23	4.21875e-01
Q16539	P19838	23	4.21875e-01
Q16539	Q04206	24	4.21875e-01
P04899	Q99759	25	4.21875e-01
Q99759	Q04206	25	4.21875e-01
P34998	P09471	26	4.21875e-01
P09471	P27361	26	4.21875e-01
P09471	P28482	28	4.21875e-01
P09471	P12931	29	4.21875e-01
P09471	P42336	31	4.21875e-01
P34998	P32121	32	4.21875e-01
O00505	P19838	32	4.21875e-01
P32121	O00505	32	4.21875e-01
O00629	P19838	33	4.21875e-01
P32121	O00629	33	4.21875e-01
P25963	P19838	34	4.21875e-01
P32121	P25963	34	4.21875e-01
P25963	Q04206	35	4.21875e-01
P32121	P53779	36	4.21875e-01
Q9ULV1	P35222	38	4.21875e-01
P32121	Q9ULV1	38	4.21875e-01
O14920	P19838	39	4.21875e-01
P62158	O14920	39	4.21875e-01
O14920	P35222	40	4.21875e-01
O14920	Q04206	41	4.21875e-01
O15111	P19838	42	4.21875e-01
P62158	O15111	42	4.21875e-01
O15111	P35222	43	4.21875e-01
O15111	Q04206	44	4.21875e-01
O43353	P19838	45	4.21875e-01
P62158	O43353	45	4.21875e-01
O43353	Q04206	46	4.21875e-01
P19438	P19838	47	4.21875e-01
P62158	P19438	47	4.21875e-01
P00533	P35222	48	4.21875e-01
P62158	P00533	48	4.21875e-01
P19438	Q04206	49	4.21875e-01
P46940	P35222	50	4.21875e-01
P62158	P46940	50	4.21875e-01
P63104	P35222	51	4.21875e-01
P62158	P63104	51	4.21875e-01
P63104	Q13263	52	4.21875e-01
Q00653	P19838	53	4.21875e-01
P62158	Q00653	53	4.21875e-01
Q00653	Q04206	54	4.21875e-01
Q01201	P19838	55	4.21875e-01
P62158	Q01201	55	4.21875e-01
Q01201	Q04206	56	4.21875e-01
Q04864	P19838	57	4.21875e-01
P62158	Q04864	57	4.21875e-01
Q04864	Q04206	58	4.21875e-01
Q13233	P19838	59	4.21875e-01
P62158	Q13233	59	4.21875e-01
Q13233	Q04206	60	4.21875e-01
Q14164	Q04206	61	4.21875e-01
P62158	Q14164	61	4.21875e-01
Q14164	Q13263	62	4.21875e-01
Q99558	Q04206	63	4.21875e-01
P62158	Q99558	63	4.21875e-01
P62158	Q99759	64	4.21875e-01
Q9NYJ8	P19838	65	4.21875e-01
P62158	Q9NYJ8	65	4.21875e-01
Q9UHD2	Q04206	66	4.21875e-01
P62158	Q9UHD2	66	4.21875e-01
Q9UKE5	P35222	67	4.21875e-01
P62158	Q9UKE5	67	4.21875e-01
Q9Y4K3	P19838	68	4.21875e-01
P62158	Q9Y4K3	68	4.21875e-01
Q9Y4K3	Q04206	69	4.21875e-01
Q9Y4K3	Q13263	70	4.21875e-01
Q9Y6K9	P19838	71	4.21875e-01
P62158	Q9Y6K9	71	4.21875e-01
Q9Y6K9	Q04206	72	4.21875e-01
Q9Y6K9	Q13263	73	4.21875e-01
P34998	P63096	74	4.21875e-01
P63096	O15264	74	4.21875e-01
P63096	P27361	76	4.21875e-01
P63096	P28482	78	4.21875e-01
P63096	P12931	79	4.21875e-01
P63096	P42336	81	4.21875e-01
P63096	P45983	82	4.21875e-01
P63096	P45984	85	4.21875e-01
P63096	P53778	87	4.21875e-01
P63096	P53779	89	4.21875e-01
P63096	Q15759	91	4.21875e-01
P63096	Q16539	93	4.21875e-01
P45984	P35222	95	3.89508e-01
Q99558	P19838	97	3.69420e-01
P62158	P15884	98	3.19894e-01
O15264	P05412	99	3.16406e-01
P05412	P19838	99	3.16406e-01
P05412	P35222	100	3.16406e-01
P15336	P19838	101	3.16406e-01
O15264	P15336	101	3.16406e-01
P04637	P22736	102	3.16406e-01
O15264	P04637	102	3.16406e-01
P01100	P35222	103	3.16406e-01
O15264	P01100	103	3.16406e-01
O75582	Q04206	104	3.16406e-01
O15264	O75582	104	3.16406e-01
O15264	O95644	105	3.16406e-01
O95644	Q04206	105	3.16406e-01
P15336	Q04206	106	3.16406e-01
P67775	Q04206	107	3.16406e-01
O15264	P67775	107	3.16406e-01
Q00005	Q13263	108	3.16406e-01
O15264	Q00005	108	3.16406e-01
Q13469	Q04206	109	3.16406e-01
O15264	Q13469	109	3.16406e-01
P10275	P15884	110	3.16406e-01
P08238	P10275	110	3.16406e-01
P08238	O00221	111	3.16406e-01
O00221	P19838	111	3.16406e-01
O00221	Q04206	112	3.16406e-01
P08238	O14920	113	3.16406e-01
P08238	O15111	116	3.16406e-01
P08238	O43318	119	3.16406e-01
O43318	P19838	119	3.16406e-01
O43318	Q04206	120	3.16406e-01
P08107	P19838	121	3.16406e-01
P08238	P08107	121	3.16406e-01
P08107	Q04206	122	3.16406e-01
P10275	P35222	123	3.16406e-01
P10275	Q15596	124	3.16406e-01
P31749	P19838	125	3.16406e-01
P08238	P31749	125	3.16406e-01
P31749	P22736	126	3.16406e-01
P31749	P35222	127	3.16406e-01
P31749	Q04206	128	3.16406e-01
P08238	P35579	129	3.16406e-01
P35579	P19838	129	3.16406e-01
P08238	P63104	130	3.16406e-01
P63261	P19838	132	3.16406e-01
P08238	P63261	132	3.16406e-01
P78527	P19838	133	3.16406e-01
P08238	P78527	133	3.16406e-01
P08238	Q13233	134	3.16406e-01
P08238	Q14164	136	3.16406e-01
P08238	Q15653	138	3.16406e-01
Q15653	P19838	138	3.16406e-01
Q15653	Q04206	139	3.16406e-01
P08238	Q99558	140	3.16406e-01
P08238	Q99759	141	3.16406e-01
P08238	Q9UHD2	142	3.16406e-01
Q9UNE7	P19838	143	3.16406e-01
P08238	Q9UNE7	143	3.16406e-01
Q9Y243	P19838	144	3.16406e-01
P08238	Q9Y243	144	3.16406e-01
Q9Y243	P22736	145	3.16406e-01
Q9Y243	Q04206	146	3.16406e-01
P08238	Q9Y6K9	147	3.16406e-01
P12931	P10275	150	3.16406e-01
P12931	O14920	151	3.16406e-01
P12931	O15111	154	3.16406e-01
P12931	P07900	157	3.16406e-01
P07900	P19838	157	3.16406e-01
P12931	P25963	160	3.16406e-01
P12931	P31749	162	3.16406e-01
P12931	P00519	163	3.16406e-01
P00519	P35222	163	3.16406e-01
