#tail	head	KSP index	path cost
P10644	P10276	1	5.62500e-01
P00533	P10644	1	5.62500e-01
P00533	O43707	2	5.62500e-01
O43707	P10276	2	5.62500e-01
P00533	P01100	3	5.62500e-01
P01100	P10276	3	5.62500e-01
P03372	P10276	4	5.62500e-01
P00533	P03372	4	5.62500e-01
P00533	P09874	5	5.62500e-01
P09874	P10276	5	5.62500e-01
P00533	P12931	6	5.62500e-01
P12931	P10276	6	5.62500e-01
P17612	P10276	7	5.62500e-01
P00533	P17612	7	5.62500e-01
P29590	P10276	8	5.62500e-01
P00533	P29590	8	5.62500e-01
P42224	P10276	9	5.62500e-01
P00533	P42224	9	5.62500e-01
P42229	P10276	10	5.62500e-01
P00533	P42229	10	5.62500e-01
P00533	P45983	11	5.62500e-01
P45983	P10276	11	5.62500e-01
P00533	P45984	12	5.62500e-01
P45984	P10276	12	5.62500e-01
O14964	O43707	13	4.21875e-01
P00533	O14964	13	4.21875e-01
O14964	Q9UMX0	14	4.21875e-01
Q9UMX0	P10276	14	4.21875e-01
O43707	P03372	15	4.21875e-01
O43707	P42224	16	4.21875e-01
P00533	O60674	17	4.21875e-01
O60674	P03372	17	4.21875e-01
O60674	P12931	18	4.21875e-01
O60674	P42224	19	4.21875e-01
O60674	P42229	20	4.21875e-01
Q15910	P10276	21	4.21875e-01
O60674	Q15910	21	4.21875e-01
P00533	O94992	22	4.21875e-01
O94992	P03372	22	4.21875e-01
P01100	P03372	23	4.21875e-01
P01100	P29590	24	4.21875e-01
P01100	P42224	25	4.21875e-01
Q09472	P10276	26	4.21875e-01
P01100	Q09472	26	4.21875e-01
Q15596	P10276	27	4.21875e-01
P01100	Q15596	27	4.21875e-01
Q15788	P10276	28	4.21875e-01
P01100	Q15788	28	4.21875e-01
Q96EB6	P10276	29	4.21875e-01
P01100	Q96EB6	29	4.21875e-01
Q9Y618	P10276	30	4.21875e-01
P01100	Q9Y618	30	4.21875e-01
P01100	Q9Y6Q9	31	4.21875e-01
Q9Y6Q9	P10276	31	4.21875e-01
P03372	O15164	32	4.21875e-01
O15164	P10276	32	4.21875e-01
O15379	P10276	33	4.21875e-01
P03372	O15379	33	4.21875e-01
P03372	O43707	34	4.21875e-01
P03372	O75376	35	4.21875e-01
O75376	P10276	35	4.21875e-01
O75528	P10276	36	4.21875e-01
P03372	O75528	36	4.21875e-01
O95257	P10276	37	4.21875e-01
P03372	O95257	37	4.21875e-01
P03372	P01100	38	4.21875e-01
P03372	P08047	39	4.21875e-01
P08047	P10276	39	4.21875e-01
P03372	P09874	40	4.21875e-01
P03372	P12931	41	4.21875e-01
P23771	P10276	42	4.21875e-01
P03372	P23771	42	4.21875e-01
P29375	P10276	43	4.21875e-01
P03372	P29375	43	4.21875e-01
P03372	P42229	44	4.21875e-01
P48552	P10276	45	4.21875e-01
P03372	P48552	45	4.21875e-01
P03372	P56524	46	4.21875e-01
P56524	P10276	46	4.21875e-01
P03372	Q00987	47	4.21875e-01
Q00987	P10276	47	4.21875e-01
P03372	Q02880	48	4.21875e-01
Q02880	P10276	48	4.21875e-01
P03372	Q05516	49	4.21875e-01
Q05516	P10276	49	4.21875e-01
P03372	Q09472	50	4.21875e-01
Q13887	P10276	51	4.21875e-01
P03372	Q13887	51	4.21875e-01
P03372	Q14686	52	4.21875e-01
Q14686	P10276	52	4.21875e-01
Q15466	P10276	53	4.21875e-01
P03372	Q15466	53	4.21875e-01
P03372	Q15596	54	4.21875e-01
P03372	Q15648	55	4.21875e-01
Q15648	P10276	55	4.21875e-01
P03372	Q15788	56	4.21875e-01
P03372	Q15910	57	4.21875e-01
P03372	Q92754	58	4.21875e-01
Q92754	P10276	58	4.21875e-01
P03372	Q92769	59	4.21875e-01
Q92769	P10276	59	4.21875e-01
Q99933	P10276	60	4.21875e-01
P03372	Q99933	60	4.21875e-01
Q9NPJ4	P10276	61	4.21875e-01
P03372	Q9NPJ4	61	4.21875e-01
P03372	Q9Y618	62	4.21875e-01
P03372	Q9Y6Q9	63	4.21875e-01
P04150	O75376	64	4.21875e-01
P00533	P04150	64	4.21875e-01
P04150	P14859	65	4.21875e-01
P14859	P10276	65	4.21875e-01
P28702	P10276	66	4.21875e-01
P04150	P28702	66	4.21875e-01
P31749	P10276	67	4.21875e-01
P04150	P31749	67	4.21875e-01
P04150	P48552	68	4.21875e-01
P04150	P63165	69	4.21875e-01
P63165	P10276	69	4.21875e-01
P04150	Q00987	70	4.21875e-01
P04150	Q05516	71	4.21875e-01
P04150	Q14686	72	4.21875e-01
P04150	Q15596	73	4.21875e-01
P04150	Q15788	74	4.21875e-01
P04150	Q71SY5	75	4.21875e-01
Q71SY5	P10276	75	4.21875e-01
P04150	Q99933	76	4.21875e-01
P04150	Q9Y6Q9	77	4.21875e-01
P00533	P04406	78	4.21875e-01
P04406	P03372	78	4.21875e-01
P04406	P14859	79	4.21875e-01
P04406	P28482	80	4.21875e-01
P28482	P10276	80	4.21875e-01
P04406	Q96EB6	81	4.21875e-01
P04792	O15164	82	4.21875e-01
P00533	P04792	82	4.21875e-01
P04792	O43707	83	4.21875e-01
P04792	P03372	84	4.21875e-01
P04792	P31749	85	4.21875e-01
P04792	Q5T3J3	86	4.21875e-01
Q5T3J3	P10276	86	4.21875e-01
P05067	P01100	87	4.21875e-01
P00533	P05067	87	4.21875e-01
P05067	P45983	88	4.21875e-01
P05067	P56524	89	4.21875e-01
P05067	Q00987	90	4.21875e-01
P05067	Q9UMX0	91	4.21875e-01
P05141	P03372	92	4.21875e-01
P00533	P05141	92	4.21875e-01
P00533	P06748	93	4.21875e-01
P06748	P03372	93	4.21875e-01
P06748	P31749	94	4.21875e-01
P06748	P61956	95	4.21875e-01
P61956	P10276	95	4.21875e-01
P06748	P63165	96	4.21875e-01
P06748	Q00987	97	4.21875e-01
P06748	Q14686	98	4.21875e-01
P06748	Q92769	99	4.21875e-01
P07900	O00327	100	4.21875e-01
P00533	P07900	100	4.21875e-01
O00327	P10276	100	4.21875e-01
P07900	P03372	101	4.21875e-01
P07900	P08047	102	4.21875e-01
P07900	P09874	103	4.21875e-01
P07900	P12931	104	4.21875e-01
P07900	P31749	105	4.21875e-01
P07900	Q00987	106	4.21875e-01
P07900	Q9UKP3	107	4.21875e-01
Q9UKP3	P10276	107	4.21875e-01
P09874	O15379	108	4.21875e-01
P09874	P03372	109	4.21875e-01
P09874	P08047	110	4.21875e-01
P09874	P14859	111	4.21875e-01
P17096	P10276	112	4.21875e-01
P09874	P17096	112	4.21875e-01
P49715	P10276	113	4.21875e-01
P09874	P49715	113	4.21875e-01
P09874	Q01094	114	4.21875e-01
Q01094	P10276	114	4.21875e-01
P09874	Q13887	115	4.21875e-01
P09874	Q2M1K9	116	4.21875e-01
Q2M1K9	P10276	116	4.21875e-01
P09874	Q92769	117	4.21875e-01
P09874	Q96EB6	118	4.21875e-01
P0DMV8	P01100	119	4.21875e-01
