#tail	head	KSP index	path cost
P00533	P10275	1	7.50000e-01
P00533	P00519	2	7.50000e-01
P04626	P00519	3	7.50000e-01
P00533	P03372	4	5.62500e-01
P03372	P10275	4	5.62500e-01
P00533	P04406	5	5.62500e-01
P04406	P10275	5	5.62500e-01
P00533	P12931	6	5.62500e-01
P12931	P00519	6	5.62500e-01
P12931	P10275	7	5.62500e-01
P15498	P00519	8	5.62500e-01
P00533	P15498	8	5.62500e-01
P16333	P00519	9	5.62500e-01
P00533	P16333	9	5.62500e-01
P18031	P00519	10	5.62500e-01
P00533	P18031	10	5.62500e-01
P19174	P00519	11	5.62500e-01
P00533	P19174	11	5.62500e-01
P00533	P21860	12	5.62500e-01
P21860	P00519	12	5.62500e-01
P24385	P10275	13	5.62500e-01
P00533	P24385	13	5.62500e-01
P27986	P00519	14	5.62500e-01
P00533	P27986	14	5.62500e-01
P31749	P10275	15	5.62500e-01
P00533	P31749	15	5.62500e-01
P00533	P31947	16	5.62500e-01
P31947	P00519	16	5.62500e-01
P00533	P35222	17	5.62500e-01
P35222	P00519	17	5.62500e-01
P35222	P10275	18	5.62500e-01
P40763	P10275	19	5.62500e-01
P00533	P40763	19	5.62500e-01
P00533	P42224	20	5.62500e-01
P42224	O15350	20	5.62500e-01
P42566	P00519	21	5.62500e-01
P00533	P42566	21	5.62500e-01
P00533	P42574	22	5.62500e-01
P42574	P10275	22	5.62500e-01
P43403	P00519	23	5.62500e-01
P00533	P43403	23	5.62500e-01
P00533	P46108	24	5.62500e-01
P46108	P00519	24	5.62500e-01
P00533	P46109	25	5.62500e-01
P46109	P00519	25	5.62500e-01
P63104	P00519	26	5.62500e-01
P00533	P63104	26	5.62500e-01
P00533	Q03135	27	5.62500e-01
Q03135	P10275	27	5.62500e-01
P00533	Q05655	28	5.62500e-01
Q05655	P00519	28	5.62500e-01
Q07890	P00519	29	5.62500e-01
P00533	Q07890	29	5.62500e-01
P00533	Q15303	30	5.62500e-01
Q15303	P00519	30	5.62500e-01
Q9UKG1	P10275	31	5.62500e-01
P00533	Q9UKG1	31	5.62500e-01
P04626	P19174	32	5.62500e-01
P04626	P21860	33	5.62500e-01
P04626	P27986	34	5.62500e-01
P04626	P35222	35	5.62500e-01
P04626	P40189	37	5.62500e-01
P40189	P10275	37	5.62500e-01
P04626	P40763	38	5.62500e-01
P04626	P42224	39	5.62500e-01
P04626	P46108	40	5.62500e-01
P04626	P46109	41	5.62500e-01
P04626	Q13671	42	5.62500e-01
Q13671	P00519	42	5.62500e-01
P04626	Q15303	43	5.62500e-01
P04626	Q16665	44	5.62500e-01
Q16665	P10275	44	5.62500e-01
P04626	Q99704	45	5.62500e-01
Q99704	P00519	45	5.62500e-01
P16144	P06241	46	5.62500e-01
P06241	P00519	46	5.62500e-01
P08581	P18031	47	5.62500e-01
P08581	P27986	48	5.62500e-01
P08581	P35222	49	5.62500e-01
P08581	P63104	51	5.62500e-01
P08581	Q96S59	52	5.62500e-01
Q96S59	P10275	52	5.62500e-01
P21333	P00519	53	5.62500e-01
P16144	P21333	53	5.62500e-01
P21333	P10275	54	5.62500e-01
P16144	P27986	55	5.62500e-01
P31946	P00519	56	5.62500e-01
P16144	P31946	56	5.62500e-01
Q04912	P31946	57	5.62500e-01
Q04912	P31947	58	5.62500e-01
Q04912	P62258	59	5.62500e-01
P62258	P00519	59	5.62500e-01
Q04912	P63104	60	5.62500e-01
Q04917	P00519	61	5.62500e-01
Q04912	Q04917	61	5.62500e-01
P29323	P00519	62	5.36564e-01
P04626	P12931	63	4.93812e-01
P27361	P10275	65	4.92560e-01
P00533	P27361	65	4.92560e-01
P00533	P28482	66	4.92560e-01
P28482	P10275	66	4.92560e-01
P04626	P27361	67	4.31315e-01
P04626	P28482	68	4.31315e-01
O15117	P00519	69	4.21875e-01
P00533	O60880	69	4.21875e-01
O60880	O15117	69	4.21875e-01
O60880	P06241	70	4.21875e-01
O60880	P21860	71	4.21875e-01
O60880	Q99704	72	4.21875e-01
O75925	P10275	73	4.21875e-01
P03372	O75925	73	4.21875e-01
P03372	P05412	74	4.21875e-01
P05412	P10275	74	4.21875e-01
P03372	P12931	75	4.21875e-01
P03372	P18031	77	4.21875e-01
P03372	P24385	78	4.21875e-01
P03372	P27986	79	4.21875e-01
P38398	P00519	80	4.21875e-01
P03372	P38398	80	4.21875e-01
P38398	P10275	81	4.21875e-01
P03372	P40763	82	4.21875e-01
P55345	P10275	83	4.21875e-01
P03372	P55345	83	4.21875e-01
P03372	P84022	84	4.21875e-01
P84022	O15350	84	4.21875e-01
P84022	P10275	85	4.21875e-01
Q09472	O15350	86	4.21875e-01
P03372	Q09472	86	4.21875e-01
Q09472	P00519	87	4.21875e-01
Q09472	P10275	88	4.21875e-01
Q13547	P10275	89	4.21875e-01
P03372	Q13547	89	4.21875e-01
Q15788	P10275	90	4.21875e-01
