negatives
"('P62993', 'P25208')"
"('406982', 'Q14209')"
"('P06734', 'P17676')"
"('Q9UFN0', 'O95163')"
"('P46527', 'P30281')"
"('Q8IZP0', 'Q9Y6W5')"
"('Q92963', 'P84022')"
"('Q9NQ84', 'Q9NRM2')"
"('O75822', 'Q04637')"
"('P50406', 'Q92905')"
"('Q14258', 'P03372')"
"('P04075', 'P63104')"
"('P56537', 'P12268')"
"('Q00978', 'P20592')"
"('P41159', 'P40238')"
"('Q9H5I1', 'P16333')"
"('Q8IZH2', 'Q92925')"
"('Q6VMQ6', 'Q4LDE5')"
"('P56856', 'P56747')"
"('P16520', 'Q8TCU6')"
"('Q9Y2X0', 'Q71F56')"
"('P35222', 'Q9UBE8')"
"('Q01105', 'P38936')"
"('Q13480', 'Q92529')"
"('Q13177', 'Q9H1R3')"
"('Q04771', 'Q8TB52')"
"('P51610', 'A0JLT2')"
"('P22681', 'P55085')"
"('Q9GZT8', 'O43809')"
"('P62736', 'P35749')"
"('Q99683', 'P15170')"
"('Q6R327', 'P07437')"
"('Q06190', 'Q5T6C5')"
"('P01023', 'P61224')"
"('Q9UID3', 'O95989')"
"('P63208', 'O00221')"
"('P61077', 'Q96P09')"
"('P84022', 'P53355')"
"('P42574', 'P49023')"
"('Q13315', 'P78559')"
"('O43464', 'Q13075')"
"('O95685', 'Q8TD86')"
"('P54920', 'Q9NQC3')"
"('P43629', 'Q9UBF6')"
"('P01112', 'P06241')"
"('O95182', 'Q9BQ52')"
"('Q9GZP0', 'P08581')"
"('Q01844', 'Q9BPW5')"
"('P29459', 'P32927')"
"('Q9Y243', 'P10415')"
"('Q8IYF3', 'Q6ZU52')"
"('P41743', 'Q8ND90')"
"('Q08209', 'Q13936')"
"('Q92989', 'O43809')"
"('P10721', 'Q9NR46')"
"('P62136', 'P15336')"
"('P40225', 'Q99665')"
"('P48023', 'Q9NSI8')"
"('Q9Y580', 'Q9BWF3')"
"('Q9UKL0', 'Q13547')"
"('P49116', 'Q13573')"
"('Q96D46', 'Q8IY92')"
"('O60232', 'P04181')"
"('P49711', 'Q9BQS6')"
"('P62633', 'P18146')"
"('P62136', 'Q9H467')"
"('P06241', 'Q9NYQ7')"
"('Q13247', 'Q14103')"
"('406953', 'P29279')"
"('P98095', 'Q8N8S7')"
"('Q8N8S7', 'O15117')"
"('Q9GZV5', 'P62258')"
"('P68400', 'P67775')"
"('P31995', 'P19174')"
"('Q99666', 'P61956')"
"('Q9HBG7', 'Q96CW1')"
"('P46781', 'P30480')"
"('Q08462', 'O95398')"
"('P01100', 'P84022')"
"('O15379', 'Q99878')"
"('Q96QV6', 'Q8WUI4')"
"('P62745', 'Q9Y484')"
"('P04899', 'Q9NQ66')"
"('Q8N5Z5', 'P19525')"
"('Q9GZW8', 'P35914')"
"('Q99418', 'P49407')"
"('Q13155', 'P30153')"
"('P13861', 'Q92558')"
"('P31947', 'P25054')"
"('P84022', 'P36894')"
"('O60239', 'P02768')"
"('Q9NZN4', 'P09496')"
"('P49641', 'Q9Y2X7')"
"('Q13887', 'P18146')"
"('Q5QNW6', 'Q969S8')"
"('P24539', 'P18859')"
"('Q13315', 'Q9UBS4')"
"('Q13526', 'Q9HC98')"
"('Q15714', 'P41252')"
"('P13645', 'P01857')"
"('Q92620', 'Q00839')"
"('Q00005', 'Q14244')"
"('O75822', 'Q8NBJ4')"
"('Q14031', 'P18564')"
"('P01303', 'P30874')"
"('Q9UNZ2', 'P07108')"
"('O14920', 'Q9UBT7')"
"('Q9NPJ6', 'Q9NX70')"
"('P01112', 'P05412')"
"('P38159', 'Q14011')"
"('P49459', 'P0CG47')"
"('P40225', 'P17181')"
"('P51948', 'Q5UIP0')"
"('P05015', 'Q99062')"
"('P53420', 'P98095')"
"('P06400', 'P17542')"
"('Q9UKV8', 'P38646')"
"('P07942', 'P01137')"
"('P25208', 'O15155')"
"('Q5SZQ8', 'Q15365')"
"('Q15750', 'P34931')"
"('P28072', 'Q9Y244')"
"('P10914', 'P61073')"
"('Q99879', 'P16104')"
"('Q8IVM0', 'P21580')"
"('Q13950', 'Q8N6K7')"
"('Q13347', 'P20042')"
"('P26038', 'P19320')"
"('Q9NRD1', 'Q13616')"
"('P63104', 'Q6Y7W6')"
"('Q9H5J8', 'Q969Q0')"
"('P26441', 'P42702')"
"('Q14451', 'P11177')"
"('P50151', 'Q00722')"
"('Q9H492', 'Q14145')"
"('Q9Y4K3', 'Q15843')"
"('5969', 'P46379')"
"('Q08117', 'Q04726')"
"('Q9UBU3', 'P28221')"
"('P01133', 'P22455')"
"('P41208', 'Q16531')"
"('O43707', 'P26012')"
"('O75461', 'Q9BYE7')"
"('Q9H1C4', 'P46977')"
"('Q99459', 'P40937')"
"('Q99459', 'O43913')"
"('P04156', 'P06241')"
"('Q14654', 'O43497')"
"('P61981', 'Q14103')"
"('P41159', 'P32927')"
"('P40692', 'Q5T1H1')"
"('Q9H9E3', 'Q96JB2')"
"('P51970', 'O75438')"
"('P01106', 'Q14554')"
"('Q96PU8', 'Q96I24')"
"('P60510', 'Q14204')"
"('P55212', 'P10809')"
"('P26599', 'Q08211')"
"('Q15811', 'Q9NYL2')"
"('P17947', 'Q92793')"
"('P49238', 'P63096')"
"('P51572', 'Q9UKE5')"
"('Q9H237', 'Q93097')"
"('P49841', 'P24385')"
"('P24666', 'P43403')"
"('P62330', 'Q99755')"
"('P55211', 'Q9NR09')"
"('O43295', 'Q07890')"
"('P46020', 'P11216')"
"('P62993', 'P06396')"
"('Q9GZT3', 'P42704')"
"('P35244', 'P40337')"
"('O15392', 'P98170')"
"('P26441', 'Q93063')"
"('Q13315', 'Q8NDX5')"
"('P01106', 'P52735')"
"('P01871', 'Q9NRR5')"
"('O75593', 'Q14919')"
"('O95999', 'Q9Y4K3')"
"('Q5M7Z0', 'P62837')"
"('Q07157', 'Q9ULL8')"
"('Q13509', 'P51149')"
"('P05388', 'Q9H4L4')"
"('P08887', 'Q9NZ08')"
"('P35232', 'O75489')"
"('Q2M1K9', 'P09874')"
"('Q9BV47', 'Q92845')"
"('Q9NRI5', 'O75044')"
"('P32121', 'Q8NGK9')"
"('P13631', 'Q12796')"
"('P43657', 'P50151')"
"('Q01094', 'Q7L590')"
"('P37231', 'Q15648')"
"('P62873', 'O15264')"
"('Q9Y6N9', 'Q495M9')"
"('Q8IXJ6', 'Q8N1N4')"
"('O75800', 'Q9NX47')"
"('Q9Y2J2', 'P00519')"
"('P16333', 'O60500')"
"('Q96QV6', 'Q7Z2G1')"
"('Q9NQG7', 'P63000')"
"('P42229', 'Q06124')"
"('P20916', 'P04156')"
"('O95402', 'P19387')"
"('Q9NRJ4', 'Q15788')"
"('Q13573', 'Q13315')"
"('Q9P2G9', 'Q9HAY6')"
"('P22694', 'Q16539')"
"('P37802', 'P24941')"
"('Q16539', 'P15336')"
"('P56199', 'O43707')"
"('P29460', 'Q9HC73')"
"('Q8WXW3', 'P12980')"
"('O15479', 'P58876')"
"('P62714', 'P54289')"
"('Q13310', 'Q8WV24')"
"('Q9UBS4', 'Q7Z699')"
"('Q969S8', 'P20671')"
"('Q8NGD5', 'P38405')"
"('P18440', 'P41227')"
"('P09234', 'P52597')"
"('P98170', 'Q8WVN8')"
"('Q9Y5W5', 'P56706')"
"('Q9P2H0', 'P51693')"
"('Q00597', 'Q9HB96')"
"('Q13618', 'Q9H0R8')"
"('Q9H469', 'Q9HAU4')"
"('Q96EZ8', 'Q9NPJ6')"
"('P30154', 'P17252')"
"('Q9HCK8', 'Q15291')"
"('P25054', 'P20073')"
"('P23443', 'O14746')"
"('P09651', 'P60709')"
"('Q13398', 'Q9GZM8')"
"('Q13105', 'Q04917')"
"('Q13315', 'O95376')"
"('P63244', 'Q9BRX9')"
"('P51610', 'P30304')"
"('Q96EY1', 'Q06609')"
"('P23508', 'P30085')"
"('P62424', 'Q13573')"
"('Q92541', 'Q9GZS3')"
"('P06454', 'P40763')"
"('P49736', 'Q13368')"
"('Q9Y3B4', 'Q9Y478')"
"('Q15435', 'O95793')"
"('P07602', 'P13861')"
"('P12830', 'Q15475')"
"('P30304', 'Q9Y297')"
"('Q5VU43', 'O95257')"
"('Q9UBS4', 'Q6UXH1')"
"('Q5UIP0', 'P40937')"
"('P02787', 'P17931')"
"('Q5VTD9', 'Q96EP0')"
"('P62256', 'Q8TDB6')"
"('P35346', 'P08754')"
"('Q5FWF5', 'O60341')"
"('P01111', 'P53779')"
"('Q8TBK6', 'Q13123')"
"('P51955', 'Q9BV73')"
"('P62330', 'P22695')"
"('Q96BK5', 'P61088')"
"('Q9BVC4', 'Q8TB45')"
"('P04350', 'Q9NYJ8')"
"('P10415', 'P04156')"
"('P61218', 'P52435')"
"('Q92608', 'P60763')"
"('Q8IZL8', 'Q14192')"
"('O14775', 'P08754')"
"('Q96A72', 'Q9BZI7')"
"('P25800', 'Q13424')"
"('P35348', 'P54619')"
"('Q9HAF1', 'Q15906')"
"('P50570', 'P51149')"
"('Q9NRR5', 'P24592')"
"('P29350', 'Q02556')"
"('Q9NR55', 'P17275')"
"('P51149', 'Q71U36')"
"('O95757', 'O60496')"
"('Q15428', 'Q9H307')"
"('Q16576', 'O75446')"
"('P12956', 'P05386')"
"('Q07955', 'O43172')"
"('Q9BUJ2', 'Q15365')"
"('P62899', 'P05388')"
"('P17028', 'Q5T3J3')"
"('P08069', 'Q00722')"
"('P0C5Z0', 'Q969S8')"
"('Q8IY92', 'P43246')"
"('O00193', 'P29353')"
"('Q9UBD5', 'Q9UJX2')"
"('Q8NGR3', 'P38405')"
"('Q86TJ2', 'Q92830')"
"('Q9Y4K3', 'P07333')"
"('Q9BXS5', 'P02768')"
"('P0CAP1', 'Q86VK4')"
"('P17948', 'Q6S5L8')"
"('P17612', 'P50150')"
"('O94805', 'O75208')"
"('Q7L2E3', 'Q9Y5X4')"
"('O60674', 'P62937')"
"('O00422', 'Q9H993')"
"('O15169', 'P01106')"
"('O75528', 'Q92830')"
"('P19174', 'Q05655')"
"('P67870', 'Q96EZ8')"
"('Q01974', 'P04628')"
"('Q15438', 'Q96L92')"
"('Q9NX14', 'P03915')"
"('P07947', 'Q15717')"
"('Q92905', 'Q9UBW8')"
"('P16220', 'P49716')"
"('Q9GZX6', 'P42702')"
"('Q13191', 'P48551')"
"('O75569', 'O15111')"
"('P62136', 'Q96SB3')"
"('Q15910', 'P10276')"
"('P01106', 'Q9Y6K1')"
"('O95630', 'P0CG48')"
"('P35626', 'Q8NH64')"
"('Q9UPT5', 'Q8IY31')"
"('P61158', 'P62993')"
"('Q8TD86', 'O14827')"
"('P48047', 'Q14164')"
"('P78406', 'P49792')"
"('Q9UMX0', 'Q15034')"
"('Q86UD3', 'Q96LR5')"
"('Q13535', 'Q9Y4E8')"
"('Q16558', 'Q01844')"
"('P08588', 'P04899')"
"('Q13131', 'P01303')"
"('Q92901', 'Q02878')"
"('P05013', 'P48551')"
"('P30086', 'P24941')"
"('P04156', 'Q96A00')"
"('Q9UBV8', 'Q53G59')"
"('P35080', 'P46783')"
"('P16220', 'Q9Y2W7')"
"('P05386', 'Q07021')"
"('Q9NY93', 'Q15005')"
"('Q8N3Y1', 'P24385')"
"('Q99880', 'Q9UKV0')"
"('P07477', 'P55085')"
"('P38398', 'Q14192')"
"('P51532', 'P38936')"
"('Q96P48', 'P22607')"
"('Q04206', 'Q99759')"
"('O75674', 'Q8IZL8')"
"('P01889', 'P20290')"
"('O95644', 'Q9BZS1')"
"('P31273', 'P55157')"
"('Q07157', 'Q9P2M7')"
"('Q14164', 'P52815')"
"('P40939', 'Q9Y4K3')"
"('Q00653', 'P62191')"
"('Q9H1D9', 'P62701')"
"('P45973', 'P07437')"
"('P31327', 'P63104')"
"('P05015', 'P15509')"
"('P41235', 'P08684')"
"('O95777', 'Q9Y333')"
"('Q99547', 'Q01780')"
"('P04637', 'O14980')"
"('Q9NRL2', 'Q99459')"
"('Q9BUJ2', 'Q9NW64')"
"('Q9Y230', 'Q09472')"
"('Q03014', 'P35590')"
"('P40763', 'P15172')"
"('Q8IZI9', 'P14784')"
"('P35544', 'P62753')"
"('P06493', 'P18074')"
"('Q7L576', 'O60573')"
"('P32121', 'Q8NGI7')"
"('P51608', 'O15534')"
"('Q8IYH5', 'Q9NR33')"
"('P41091', 'Q13347')"
"('P51991', 'P52565')"
"('P05112', 'Q15306')"
"('P11229', 'Q5JWF2')"
"('P19086', 'Q86XP0')"
"('Q00987', 'P61289')"
"('P11142', 'P60709')"
"('P84085', 'P98175')"
"('P42858', 'P23258')"
"('O15198', 'O15550')"
"('P53779', 'P35568')"
"('Q9UHA4', 'Q8IWV7')"
"('Q9GZT6', 'O60341')"
"('P10275', 'P21333')"
"('Q16514', 'P17544')"
"('P56880', 'P56750')"
"('P62330', 'P04179')"
"('Q86US8', 'Q9Y2T4')"
"('Q92956', 'P63167')"
"('P25116', 'O14775')"
"('P20042', 'O15371')"
"('O43676', 'P03886')"
"('Q8IYR0', 'Q8WVD3')"
"('Q8IZD2', 'P68431')"
"('Q96AH8', 'P01889')"
"('P17612', 'P53667')"
"('Q9BRP4', 'P62191')"
"('P00533', 'O75159')"
"('P02768', 'Q9Y383')"
"('P42766', 'P62945')"
"('Q9H5V7', 'Q15834')"
"('P22695', 'P30480')"
"('O43395', 'P26368')"
"('P63104', 'Q8WWI1')"
"('Q14790', 'Q9BXL7')"
"('Q15102', 'Q14194')"
"('P17612', 'P10276')"
"('P67775', 'P49368')"
"('P08637', 'O75023')"
"('Q96BY6', 'P61586')"
"('P07910', 'Q92879')"
"('P37198', 'Q96QU8')"
"('P52564', 'Q14203')"
"('Q9BYV9', 'P17544')"
"('Q12933', 'Q9UQN3')"
"('Q15834', 'Q96CN9')"
"('P27352', 'O60494')"
"('O15116', 'Q9HAU5')"
"('P14678', 'O94906')"
"('A8MTJ3', 'P35913')"
"('Q7Z5J4', 'P49841')"
"('P63010', 'P58107')"
"('Q14457', 'Q16548')"
"('P11142', 'P16871')"
"('Q9H0Y0', 'Q9BTE3')"
"('O75385', 'O75143')"
"('P15036', 'P18146')"
"('Q99595', 'O43615')"
"('Q9Y4K3', 'Q15819')"
"('Q07889', 'P12931')"
"('Q9Y4E8', 'P60604')"
"('Q13237', 'Q15147')"
"('Q96JB5', 'Q96RT7')"
"('P24394', 'Q92835')"
"('P43686', 'O00233')"
"('P25205', 'O95251')"
"('Q13535', 'Q8IYB3')"
"('Q13233', 'P17066')"
"('P47712', 'P04083')"
"('P19525', 'Q7L2E3')"
"('O75365', 'Q9UBS4')"
"('O75159', 'P15509')"
"('P26038', 'P04222')"
"('P84095', 'P45983')"
"('A1A4S6', 'Q96L33')"
"('Q8TC90', 'O15162')"
"('P06753', 'Q9UET6')"
"('P42226', 'P19838')"
"('Q93074', 'Q6P2C8')"
"('P54619', 'Q13085')"
"('Q8TEU8', 'P12643')"
"('P01567', 'Q01113')"
"('Q3ZCQ8', 'Q9Y6K9')"
"('Q13522', 'P06400')"
"('2310', 'O43521')"
"('Q9NQX7', 'P56817')"
"('Q9BUN8', 'Q9BQE4')"
"('Q9NRR5', 'Q06455')"
"('O14744', 'P68431')"
"('O43566', 'P63096')"
"('Q16611', 'P45880')"
"('P62993', 'P16152')"
"('B1A4H9', 'Q08334')"
"('O00459', 'Q9Y6Q6')"
"('P09012', 'Q6Y7W6')"
"('P14866', 'Q8IWZ8')"
"('P30443', 'P43631')"
"('Q16795', 'O95168')"
"('P11586', 'Q9UBN6')"
"('Q9Y4R8', 'Q92993')"
"('Q9NPB6', 'P63104')"
"('Q13838', 'Q9UKY1')"
"('Q13683', 'Q9Y4G6')"
"('P00533', 'Q96B97')"
"('P99999', 'P01243')"
"('407041', 'P01106')"
"('P15374', 'Q15797')"
"('P09211', 'Q99683')"
"('Q9UKR5', 'P31942')"
"('Q93062', 'P17482')"
"('Q5RI15', 'P18146')"
"('Q04837', 'P63104')"
"('Q9Y490', 'Q14011')"
"('P0CG48', 'Q96S55')"
"('P21917', 'P09471')"
"('P01106', 'O75478')"
"('P61812', 'P35555')"
"('Q9Y286', 'O14543')"
"('Q04206', 'P05161')"
"('P62330', 'P04844')"
"('Q13309', 'Q9Y619')"
"('P62316', 'Q15149')"
"('Q9Y575', 'P06702')"
"('P19338', 'Q04206')"
"('O15111', 'P98177')"
"('P12931', 'P07550')"
"('O60739', 'Q01105')"
"('P27348', 'P61326')"
"('P50150', 'Q8TCU6')"
"('P01106', 'Q8N6S5')"
"('Q9UBP9', 'P05556')"
"('Q8N1F7', 'Q9NRG9')"
"('P32121', 'Q02750')"
"('P49411', 'Q9Y4K3')"
"('Q9Y570', 'P67775')"
"('P00451', 'P27797')"
"('Q9BX66', 'Q13444')"
"('P23508', 'Q01469')"
"('P62136', 'Q8IZS8')"
"('P17931', 'P08253')"
"('O00161', 'Q15833')"
"('P32121', 'Q8NGY6')"
"('Q99880', 'Q6FI13')"
"('Q9Y5J5', 'P08833')"
"('Q12974', 'P29323')"
"('Q13573', 'Q9NVD7')"
"('Q9Y4R8', 'Q96Q15')"
"('Q13547', 'Q13363')"
"('P13805', 'Q12873')"
"('P06239', 'O60496')"
"('P08173', 'Q05639')"
"('P51003', 'Q13247')"
"('Q5T3J3', 'P56537')"
"('Q9Y294', 'P68402')"
"('O95751', 'Q9H9D4')"
"('P35222', 'P18206')"
"('Q9NR30', 'P23508')"
"('P01137', 'Q8NER5')"
"('Q99961', 'P04629')"
"('Q15139', 'P05556')"
"('P58549', 'P05026')"
"('Q12857', '407008')"
"('P52756', 'Q12906')"
"('Q12778', 'P26927')"
"('P61586', 'Q9NNX6')"
"('P35251', 'P01106')"
"('Q99459', 'Q9Y580')"
"('P32121', 'Q8NGK5')"
"('P04141', 'P17096')"
"('P03971', 'Q92824')"
"('P20226', 'P26367')"
"('P63261', 'Q16186')"
"('P62875', 'O95602')"
"('P20700', 'P02545')"
"('P28908', 'Q13114')"
"('Q9H2X0', 'P22003')"
"('Q9UM73', 'Q92985')"
"('P84022', 'Q9HCK8')"
"('Q14687', 'Q93062')"
"('P20073', 'P08138')"
"('P59901', 'P31994')"
"('Q9UNE7', 'P0CG47')"
"('Q5EBL8', 'P23634')"
"('Q8WZ42', 'Q12841')"
"('Q9Y478', 'Q52LJ0')"
"('Q07817', 'Q9H2V7')"
"('Q9ULL4', 'Q5TCQ9')"
"('P67870', 'Q9UJU2')"
"('P02746', 'P06681')"
"('Q12772', 'P08047')"
"('Q09472', 'P25963')"
"('Q8NG27', 'P36542')"
"('P33778', 'P0C5Z0')"
"('P23471', 'P42768')"
"('Q13216', 'Q92759')"
"('Q8TB24', 'P62993')"
"('P27708', 'Q00653')"
"('Q8WYR1', 'Q13733')"
"('Q15714', 'Q16531')"
"('Q9Y5I7', 'Q16625')"
"('P35243', 'P25098')"
"('P01106', 'Q7Z3D6')"
"('P82979', 'P18146')"
"('Q8IWX8', 'Q15287')"
"('Q92783', 'P29597')"
"('P19634', 'O95819')"
"('Q15047', 'P50453')"
"('P29317', 'P35568')"
"('Q9UEW8', 'P15529')"
"('Q16512', 'P22532')"
"('P47756', 'O95059')"
"('P13236', 'P51681')"
"('Q9NWT6', 'Q16665')"
"('O75525', 'Q6ZVK8')"
"('P36941', 'P01375')"
"('P02533', 'P18146')"
"('P25942', 'O43353')"
"('P01375', 'P18146')"
"('Q9H2S9', 'Q13363')"
"('Q9BTY7', 'Q12789')"
"('P06401', 'O75925')"
"('O15514', 'Q9HCS7')"
"('Q9Y463', 'Q96S59')"
"('Q9UKY1', 'Q9C0J8')"
"('Q96EV8', 'Q6QNY0')"
"('Q93079', 'Q15291')"
"('Q16254', 'O75385')"
"('P16220', 'O43312')"
"('Q5MNZ9', 'Q13835')"
"('Q9NZ42', 'P49768')"
"('Q16778', 'Q9C005')"
"('P12931', 'P35222')"
"('Q92973', 'Q99459')"
"('Q9UKT9', 'P01112')"
"('Q13487', 'O75971')"
"('P63104', 'P06733')"
"('P13385', 'Q5UIP0')"
"('Q9Y5Q9', 'Q13573')"
"('P68400', 'P25963')"
"('P54578', 'P63098')"
"('P27986', 'P42684')"
"('P06576', 'P61289')"
"('P16284', 'P29350')"
"('P04839', 'P19878')"
"('P29322', 'P48736')"
"('P54259', 'P23142')"
"('P33778', 'P04908')"
"('P60866', 'P39019')"
"('P10827', 'Q13503')"
"('P52756', 'P26368')"
"('P62136', 'Q02930')"
"('O75829', 'P02647')"
"('Q15554', 'Q13472')"
"('Q9NR80', 'P01889')"
"('Q08AM6', 'Q92562')"
"('O60739', 'Q86UE4')"
"('P46937', 'Q15561')"
"('Q9Y4K3', 'Q9NYA1')"
"('Q92945', 'Q12906')"
"('Q9H9G7', 'Q01804')"
"('P00519', 'P62993')"
"('Q13952', 'Q68DE3')"
"('P00519', 'Q06187')"
"('Q9UKE5', 'Q96FW1')"
"('P27986', 'Q96B97')"
"('O43684', 'Q9Y4K3')"
"('Q16630', 'O75554')"
"('O75164', 'P62805')"
"('P07900', 'Q99836')"
"('Q13285', 'P46108')"
"('Q9UL18', 'P82650')"
"('Q9UL18', 'P15880')"
"('Q13546', 'P19838')"
"('O95168', 'Q86Y39')"
"('Q9GZQ8', 'Q9H492')"
"('P62899', 'P61513')"
"('Q9HB90', 'Q9Y2Q5')"
"('P62888', 'Q00005')"
"('P63215', 'Q92569')"
"('P16870', 'Q5T3J3')"
"('P61587', 'Q13464')"
"('P06493', 'P33552')"
"('P31751', 'Q9UQK1')"
"('P26368', 'Q96I25')"
"('P02765', 'P62993')"
"('P29475', 'Q08AM6')"
"('Q13535', 'P49366')"
"('P16333', 'Q13191')"
"('P19838', 'P04637')"
"('O75400', 'P50453')"
"('Q96Q42', 'P63000')"
"('Q9NX14', 'O95299')"
"('P15018', 'P32927')"
"('P62136', 'P60484')"
"('Q15819', 'Q14527')"
"('P68032', 'O43516')"
"('P08670', 'Q5T3J3')"
"('P04406', 'P18206')"
"('Q6PD62', 'O15198')"
"('Q9NX70', 'P51681')"
"('P01588', 'P48357')"
"('Q8TD86', 'Q01064')"
"('Q02543', 'P61927')"
"('Q9GZM7', 'Q9BVJ6')"
"('P07900', 'P07814')"
"('Q96N67', 'Q7L0Q8')"
"('O95989', 'P13196')"
"('Q9NX58', 'P22087')"
"('P62136', 'Q9NP77')"
"('Q06643', 'P01374')"
"('Q16659', 'Q6ZNG1')"
"('P60709', 'P23528')"
"('P43250', 'P07550')"
"('Q13547', 'P0C1H6')"
"('P04271', 'Q9HB71')"
"('Q15904', 'P17252')"
"('P42574', 'O75618')"
"('O15455', 'P42338')"
"('P30480', 'P00492')"
"('P04278', 'P54819')"
"('Q9Y6I3', 'Q9Y3C7')"
"('Q9BTY7', 'O95445')"
"('Q9UJX2', 'Q13573')"
"('Q07020', 'P26373')"
"('Q7L1Q6', 'Q8TCU6')"
"('P60709', 'Q13797')"
"('P25116', 'P63218')"
"('P23508', 'O95757')"
"('P51991', 'Q9UKE5')"
"('P62993', 'Q9NRF2')"
"('Q16514', 'Q13573')"
"('P08697', 'P00747')"
"('P78371', 'O15264')"
"('Q7Z3U7', 'P19438')"
"('P05107', 'P46109')"
"('P07910', 'Q9Y4K3')"
"('O94921', 'P38936')"
"('Q92769', 'Q9UBG7')"
"('P30101', 'Q13162')"
"('Q15813', 'P30480')"
"('Q9BYV9', 'P05412')"
"('442918', 'P43351')"
"('O95298', 'P56556')"
"('P61619', 'Q15714')"
"('O75626', 'P23497')"
"('Q9NYY1', 'Q9HBE5')"
"('Q8NFM4', 'P17612')"
"('Q6VMQ6', 'Q9Y692')"
"('P35225', 'Q9HC73')"
"('P05556', 'O00182')"
"('Q9Y6W8', 'O00459')"
"('Q9BT78', 'P63104')"
"('P11387', 'Q08211')"
"('Q9NX58', 'Q9NR30')"
"('P63151', 'Q8IZS8')"
"('P42773', 'Q00534')"
"('Q14315', 'P08514')"
"('Q9NRX3', 'P61956')"
"('Q96GE4', 'P62258')"
"('Q9P0W0', 'P15509')"
"('Q92793', 'Q92830')"
"('Q53QZ3', 'Q07890')"
"('P46783', 'P62847')"
"('P12931', 'Q9H1R2')"
"('Q15459', 'Q99459')"
"('Q9ULX6', 'P42166')"
"('P98170', 'P31751')"
"('P13725', 'Q99062')"
"('Q9Y230', 'Q9H6R7')"
"('O15259', 'P21333')"
"('Q9GZS3', 'Q04771')"
"('P31371', 'P09619')"
"('Q9BWN1', 'Q99962')"
"('Q8N6Y0', 'O15287')"
"('Q05516', 'Q15834')"
"('Q14160', 'Q99459')"
"('O15111', 'Q9BYH8')"
"('P24864', 'O43463')"
"('Q9H6S3', 'Q13573')"
"('O14964', 'Q9UJY4')"
"('P31152', 'Q16665')"
"('P30480', 'Q9NR28')"
"('P04406', 'O75344')"
"('Q9H6E5', 'P63104')"
"('P09693', 'P27986')"
"('Q13418', 'Q9Y243')"
"('Q14008', 'P62993')"
"('P62891', 'P18124')"
"('P40305', 'P52630')"
"('Q99570', 'Q9NYY3')"
"('P14780', 'P53420')"
"('Q9Y4K3', 'O15355')"
"('P01106', 'P11362')"
"('Q14242', 'P16109')"
"('P35637', 'Q9NX58')"
"('P61978', 'P55345')"
"('P26038', 'O76070')"
"('P06400', 'Q66K89')"
"('O14933', 'Q06587')"
"('P16520', 'Q13698')"
"('P54257', 'P52943')"
"('Q9ULJ3', 'P61981')"
"('P18146', 'P21583')"
"('Q9Y618', 'Q07869')"
"('Q9NX58', 'Q13347')"
"('P0CG48', 'Q99816')"
"('P10276', 'P62324')"
"('Q16637', 'Q8IZ69')"
"('P40222', 'Q13765')"
"('Q01082', 'Q9NQ66')"
"('Q9NRR5', 'Q15287')"
"('Q06587', 'Q969T4')"
"('P25205', 'O43768')"
"('Q14181', 'P36542')"
"('O43678', 'P03915')"
"('P62304', 'Q8WXD5')"
"('O76081', 'Q92504')"
"('Q01105', 'Q9NYV6')"
"('Q07889', 'P04626')"
"('Q6SZW1', 'O15537')"
"('P22694', 'P42261')"
"('O95168', 'O43678')"
"('Q9P286', 'P46734')"
"('Q9BUY5', 'Q99750')"
"('P05771', 'P59768')"
"('P27701', 'Q8TAA9')"
"('P58062', 'P13640')"
"('O75558', 'O00161')"
"('O75369', 'P63000')"
"('P62993', 'P01133')"
"('O75165', 'P49841')"
"('Q92734', 'Q9P2H0')"
"('Q12778', 'P46527')"
"('O15379', 'P42224')"
"('P49286', 'P21333')"
"('P12931', 'P04626')"
"('Q15714', 'Q96P70')"
"('P18859', 'O75964')"
"('P63096', 'O95622')"
"('Q96KB5', 'Q9Y2Q3')"
"('Q9UFN0', 'Q8IW50')"
"('P03928', 'P18859')"
"('P08138', 'Q9Y616')"
"('Q00653', 'Q12905')"
"('Q9HB90', 'Q9UHA4')"
"('Q05639', 'Q9Y4K3')"
"('Q14839', 'Q16576')"
"('Q06187', 'P48023')"
"('P01100', 'P06400')"
"('P29320', 'P46108')"
"('P57678', 'Q99459')"
"('Q8NG66', 'P51955')"
"('Q9Y4Z0', 'O95777')"
"('O76081', 'P00519')"
"('P26572', 'Q16659')"
"('P06748', 'P10144')"
"('O75937', 'O95400')"
"('Q53ET0', 'P15336')"
"('P42677', 'P39019')"
"('P06241', 'P26951')"
"('10984', 'Q15022')"
"('P48736', 'Q9UDV7')"
"('Q96KQ7', 'Q6R327')"
"('P78406', 'O15504')"
"('O75159', 'P52630')"
"('Q12933', 'Q13261')"
"('Q99459', 'Q92900')"
"('Q93097', 'O75084')"
"('Q12789', 'P53779')"
"('O00159', 'Q9Y6K9')"
"('Q92565', 'P62834')"
"('P25021', 'O95467')"
"('Q5S007', 'O14733')"
"('P13725', 'P01589')"
"('P23193', 'P61218')"
"('Q15291', 'O14686')"
"('Q8WUI4', 'P58876')"
"('Q5T3J3', 'Q12873')"
"('Q13416', 'Q9UBU7')"
"('P04629', 'Q8NEB9')"
