#tail	head	KSP index
SRC	Q9Y6Q6	1
SRC	P20333	2
SRC	P28908	3
SRC	Q8IV45	4
Q9Y6Q6	Q04206	5
Q9Y6Q6	P19838	6
P20333	P19438	7
P20333	P42224	8
P20333	P21333	9
P20333	P11142	10
Q8IV45	Q04206	11
Q04206	P25963	12
Q04206	P42224	13
Q04206	P19838	14
Q04206	P21580	15
Q04206	P11142	16
Q04206	Q8IV45	17
Q04206	Q01201	18
Q04206	Q04864	19
Q04206	Q15653	20
Q04206	Q00653	21
Q04206	SNK	22
P25963	Q01201	23
P25963	P19838	24
P25963	Q04206	25
P25963	Q15653	26
P25963	P11142	27
P25963	Q00653	28
P25963	Q04864	29
P25963	SNK	30
P42224	P19438	31
P42224	P20333	32
P42224	Q04206	33
P42224	SNK	34
P19838	P25963	35
P19838	P11142	36
P19838	Q04864	37
P19838	Q01201	38
P19838	Q04206	39
P19838	Q00653	40
P19838	Q15653	41
P19838	SNK	42
P21580	P19438	43
P21580	Q9Y6K9	44
P21580	O14920	45
P21580	SNK	46
P11142	P19838	47
P11142	Q9Y6K9	48
P11142	P25963	49
P11142	O14920	50
P11142	P19438	51
P11142	Q01201	52
P11142	P20333	53
P11142	Q04206	54
P11142	Q15653	55
P11142	Q00653	56
P11142	Q04864	57
Q01201	P25963	58
Q01201	P19838	59
Q01201	P11142	60
Q01201	Q04206	61
Q01201	Q00653	62
Q01201	Q04864	63
Q01201	SNK	64
Q04864	Q04206	65
Q04864	Q15653	66
Q04864	P19838	67
Q04864	P25963	68
Q04864	P11142	69
Q04864	Q01201	70
Q04864	Q00653	71
Q04864	O14920	72
Q04864	SNK	73
Q15653	Q04206	74
Q15653	P11142	75
Q15653	P25963	76
Q15653	Q04864	77
Q15653	P19838	78
Q15653	Q00653	79
Q15653	SNK	80
Q00653	P25963	81
Q00653	Q01201	82
Q00653	P19838	83
Q00653	P11142	84
Q00653	Q04864	85
Q00653	Q04206	86
Q00653	Q15653	87
Q00653	SNK	88
O14920	Q9Y6K9	89
O14920	P19438	90
O14920	P21333	91
O14920	P19838	92
O14920	P11142	93
O14920	P25963	94
O14920	Q01201	95
O14920	Q04206	96
O14920	Q15653	97
O14920	Q00653	98
O14920	Q04864	99
O14920	SNK	100
Q9Y6K9	P25963	101
Q9Y6K9	O14920	102
Q9Y6K9	P19438	103
Q9Y6K9	Q01201	104
Q9Y6K9	P19838	105
Q9Y6K9	P21580	106
Q9Y6K9	P11142	107
Q9Y6K9	Q04206	108
Q9Y6K9	Q15653	109
Q9Y6K9	Q00653	110
Q9Y6K9	P21333	111
Q9Y6K9	SNK	112
P19438	Q9Y6K9	113
P19438	O14920	114
P19438	P42224	115
P19438	P19838	116
P19438	P21580	117
P19438	O75530	118
P19438	P11142	119
P19438	P20333	120
P19438	Q04206	121
P21333	Q9Y6K9	122
P21333	O14920	123
P21333	P20333	124
O75530	P19438	125
O75530	SNK	126
