#tail	head	KSP index	path cost
Q12933	Q00653	1	4.21875e-01
O43508	Q12933	1	4.21875e-01
Q93038	O43508	1	4.21875e-01
P51398	Q00653	2	3.69220e-01
Q93038	P51398	2	3.69220e-01
O14920	Q00653	3	3.60723e-01
Q93038	Q15628	3	3.60723e-01
Q15628	O14920	3	3.60723e-01
O14920	Q04206	4	3.60723e-01
Q15628	O15111	5	3.60723e-01
O15111	Q00653	5	3.60723e-01
O15111	Q01201	6	3.60723e-01
O15111	Q04206	7	3.60723e-01
O95831	Q00653	8	3.60723e-01
Q15628	O95831	8	3.60723e-01
Q15628	P04350	9	3.60723e-01
P04350	Q00653	9	3.60723e-01
P04350	Q01201	10	3.60723e-01
Q15628	P07437	11	3.60723e-01
P07437	Q00653	11	3.60723e-01
P07437	Q01201	12	3.60723e-01
P07900	Q00653	13	3.60723e-01
Q15628	P07900	13	3.60723e-01
P11142	Q00653	14	3.60723e-01
Q15628	P11142	14	3.60723e-01
P11142	Q01201	15	3.60723e-01
P11142	Q04206	16	3.60723e-01
P23396	Q00653	17	3.60723e-01
Q15628	P23396	17	3.60723e-01
P23396	Q04206	18	3.60723e-01
P25963	Q00653	19	3.60723e-01
Q15628	P25963	19	3.60723e-01
P25963	Q01201	20	3.60723e-01
P27708	Q00653	21	3.60723e-01
Q15628	P27708	21	3.60723e-01
P27708	Q01201	22	3.60723e-01
Q15628	P31689	23	3.60723e-01
P31689	Q00653	23	3.60723e-01
Q15628	P34931	24	3.60723e-01
P34931	Q00653	24	3.60723e-01
P34931	Q01201	25	3.60723e-01
P34931	Q04206	26	3.60723e-01
P42677	Q00653	27	3.60723e-01
Q15628	P42677	27	3.60723e-01
Q15628	P62249	28	3.60723e-01
P62249	Q00653	28	3.60723e-01
P78527	Q00653	29	3.60723e-01
Q15628	P78527	29	3.60723e-01
P78527	Q01201	30	3.60723e-01
P78527	Q04206	31	3.60723e-01
Q00610	Q00653	32	3.60723e-01
Q15628	Q00610	32	3.60723e-01
Q15628	P63261	33	3.60723e-01
P63261	Q01201	33	3.60723e-01
O43318	Q04206	34	3.60723e-01
Q15628	O43318	34	3.60723e-01
P15941	Q04206	35	3.60723e-01
Q15628	P15941	35	3.60723e-01
Q15628	P34932	36	3.60723e-01
P34932	Q04206	36	3.60723e-01
P42224	Q04206	37	3.60723e-01
Q15628	P42224	37	3.60723e-01
Q00610	Q01201	38	3.60723e-01
Q05639	Q00653	39	3.60723e-01
Q15628	Q05639	39	3.60723e-01
Q05655	Q04206	40	3.60723e-01
Q15628	Q05655	40	3.60723e-01
Q07021	Q01201	41	3.60723e-01
Q15628	Q07021	41	3.60723e-01
Q15628	Q12933	42	3.60723e-01
Q13077	Q00653	43	3.60723e-01
Q15628	Q13077	43	3.60723e-01
Q13489	Q01201	44	3.60723e-01
Q15628	Q13489	44	3.60723e-01
Q15628	Q13546	45	3.60723e-01
Q13546	Q00653	45	3.60723e-01
Q13546	Q04206	46	3.60723e-01
Q13748	Q00653	47	3.60723e-01
Q15628	Q13748	47	3.60723e-01
Q13748	Q01201	48	3.60723e-01
Q15628	Q14974	49	3.60723e-01
Q14974	Q01201	49	3.60723e-01
Q8N163	Q00653	50	3.60723e-01
Q15628	Q8N163	50	3.60723e-01
Q8N163	Q01201	51	3.60723e-01
Q9NYJ8	Q13547	52	3.60723e-01
Q15628	Q9NYJ8	52	3.60723e-01
Q15628	Q9UHD2	53	3.60723e-01
Q9UHD2	Q04206	53	3.60723e-01
Q9UKB1	Q00653	54	3.60723e-01
Q15628	Q9UKB1	54	3.60723e-01
Q9Y297	Q00653	55	3.60723e-01
Q15628	Q9Y297	55	3.60723e-01
Q9Y6K9	Q00653	56	3.60723e-01
