#tail	head	KSP index	path cost
P00533	P10275	1	7.50000e-01
P00533	P03372	2	7.50000e-01
P00533	P04150	3	7.50000e-01
P00533	P09874	4	7.50000e-01
P00533	P18074	5	7.50000e-01
P00533	P35222	6	7.50000e-01
P00533	P40763	7	7.50000e-01
P00533	Q14192	8	7.50000e-01
P40189	P10275	9	7.50000e-01
P40189	P40763	10	7.50000e-01
P00533	O43707	11	5.62500e-01
O43707	P03372	11	5.62500e-01
O43707	P35222	12	5.62500e-01
P00533	O60674	13	5.62500e-01
O60674	P03372	13	5.62500e-01
O60674	P38398	14	5.62500e-01
O60674	P40763	15	5.62500e-01
P00533	O94992	16	5.62500e-01
O94992	P03372	16	5.62500e-01
P00533	P01100	17	5.62500e-01
P01100	P03372	17	5.62500e-01
P01100	P05412	18	5.62500e-01
P01100	P06400	19	5.62500e-01
P01100	P13984	20	5.62500e-01
P01100	P15336	21	5.62500e-01
P01100	P40763	22	5.62500e-01
P01100	P84022	23	5.62500e-01
P01100	Q01196	24	5.62500e-01
P01100	Q09472	25	5.62500e-01
P01100	Q13547	26	5.62500e-01
P01100	Q13950	27	5.62500e-01
P01100	Q15596	28	5.62500e-01
P01100	Q15788	29	5.62500e-01
P01100	Q92793	30	5.62500e-01
P01100	Q96EB6	31	5.62500e-01
P01100	Q9Y618	32	5.62500e-01
P01100	Q9Y6Q9	33	5.62500e-01
P00533	P04049	34	5.62500e-01
P04049	P04150	34	5.62500e-01
P04049	P06400	35	5.62500e-01
P00533	P04406	36	5.62500e-01
P04406	P03372	36	5.62500e-01
P04406	P10275	37	5.62500e-01
P04406	P14859	38	5.62500e-01
P04406	Q96EB6	39	5.62500e-01
P00533	P04792	40	5.62500e-01
P04792	O43294	40	5.62500e-01
P04792	P03372	41	5.62500e-01
P04792	P10275	42	5.62500e-01
P04792	P13010	43	5.62500e-01
P04792	Q9UER7	44	5.62500e-01
P05067	O96028	45	5.62500e-01
P00533	P05067	45	5.62500e-01
P05067	P05412	46	5.62500e-01
P05067	P15336	47	5.62500e-01
P05067	P84022	48	5.62500e-01
P05141	P03372	49	5.62500e-01
P00533	P05141	49	5.62500e-01
P02545	P06400	50	5.62500e-01
P00533	P02545	50	5.62500e-01
P00533	P06748	51	5.62500e-01
P06748	P03372	51	5.62500e-01
P06748	P06400	52	5.62500e-01
P06748	Q13547	53	5.62500e-01
P06748	Q14686	54	5.62500e-01
P06748	Q9UQ80	55	5.62500e-01
P07900	P03372	56	5.62500e-01
P00533	P07900	56	5.62500e-01
P07900	P04150	57	5.62500e-01
P07900	P05412	58	5.62500e-01
P07900	P08047	59	5.62500e-01
P07900	P09874	60	5.62500e-01
P07900	P10275	61	5.62500e-01
P07900	P12956	62	5.62500e-01
P07900	P35869	63	5.62500e-01
P07900	P40763	64	5.62500e-01
P0DMV8	P04150	65	5.62500e-01
P00533	P0DMV8	65	5.62500e-01
P0DMV9	P04150	66	5.62500e-01
P00533	P0DMV9	66	5.62500e-01
O14543	P10275	67	5.62500e-01
P00533	O14543	67	5.62500e-01
O14543	P40763	68	5.62500e-01
O14544	P10275	69	5.62500e-01
P00533	O14544	69	5.62500e-01
O14544	P40763	70	5.62500e-01
P00533	O15357	71	5.62500e-01
O15357	P10275	71	5.62500e-01
O60880	P10275	72	5.62500e-01
P00533	O60880	72	5.62500e-01
P00533	O75791	73	5.62500e-01
O75791	P10275	73	5.62500e-01
P00533	P07332	74	5.62500e-01
P07332	P10275	74	5.62500e-01
P07332	P40763	75	5.62500e-01
P07947	P10275	76	5.62500e-01
P00533	P07947	76	5.62500e-01
P07947	P35222	77	5.62500e-01
P07948	P10275	78	5.62500e-01
P00533	P07948	78	5.62500e-01
P07948	P40763	79	5.62500e-01
P00533	P08238	80	5.62500e-01
P08238	P10275	80	5.62500e-01
P08631	P10275	81	5.62500e-01
P00533	P08631	81	5.62500e-01
P09769	P10275	82	5.62500e-01
P00533	P09769	82	5.62500e-01
P09769	P40763	83	5.62500e-01
