negatives
"('Q9BQ87', 'Q9BZK7')"
"('P49768', 'Q04721')"
"('Q9H0R8', 'Q04759')"
"('O60674', 'Q8WYR1')"
"('Q9UI30', 'Q14164')"
"('P06213', 'P42338')"
"('P63104', 'Q14974')"
"('P05783', 'P63104')"
"('P05997', 'Q13683')"
"('Q13573', 'P62269')"
"('Q14247', 'Q9ULH1')"
"('A6NIT4', 'Q01113')"
"('P18146', 'P41279')"
"('P84022', 'P11926')"
"('O95831', 'Q15628')"
"('P55210', 'P47712')"
"('P23458', 'O75886')"
"('P61981', 'P18583')"
"('P10155', 'Q9UHX1')"
"('P20073', 'P60709')"
"('P08572', 'O00339')"
"('Q13263', 'Q9Y478')"
"('O14763', 'Q15628')"
"('Q99616', 'P51684')"
"('P17612', 'Q68CJ9')"
"('P50991', 'P53041')"
"('Q7LBR1', 'O43633')"
"('P25788', 'O75558')"
"('P32121', 'Q8NGC4')"
"('Q8IY92', 'P27482')"
"('P30153', 'P62955')"
"('Q96DB2', 'P06899')"
"('Q15078', 'P15882')"
"('P01568', 'Q9UHF4')"
"('P08631', 'Q9Y4K4')"
"('P60866', 'P42677')"
"('P10909', 'P35222')"
"('Q13185', 'P20823')"
"('P63165', 'Q9UER7')"
"('P18031', 'P05129')"
"('Q96RY5', 'O43374')"
"('Q15836', 'O15400')"
"('Q13867', 'P05067')"
"('Q13216', 'Q13888')"
"('P32121', 'Q8NGZ9')"
"('Q15047', 'P02766')"
"('Q9UBF6', 'P51668')"
"('Q00005', 'Q15717')"
"('P53350', 'Q5TA45')"
"('Q9BVJ6', 'O95376')"
"('P08243', 'Q9NRL3')"
"('Q14031', 'P13612')"
"('P13010', 'Q9NQB0')"
"('P01909', 'Q04724')"
"('P25054', 'P13647')"
"('P68104', 'Q9HCU9')"
"('P07550', 'P13569')"
"('P21673', 'Q14194')"
"('Q9BZ29', 'P52198')"
"('Q96RY5', 'P48730')"
"('Q9NRH3', 'A6NHL2')"
"('P25440', 'Q96Q83')"
"('O00238', 'O14544')"
"('P25445', 'Q13233')"
"('Q8N5C8', 'Q14457')"
"('P20339', 'Q01968')"
"('Q9HAU0', 'Q13813')"
"('P43686', 'P17980')"
"('Q15910', 'P42772')"
"('Q13368', 'Q8WV44')"
"('P19438', 'Q15008')"
"('P05013', 'Q99650')"
"('Q05513', 'P14672')"
"('Q9H4B7', 'A6NHL2')"
"('O60262', 'P48051')"
"('O95059', 'Q9UGP4')"
"('P62993', 'P53778')"
"('P52735', 'Q8NC51')"
"('Q8WUI4', 'P55211')"
"('O75486', 'Q16531')"
"('Q9ULK4', 'Q15648')"
"('O75525', 'Q5VWX1')"
"('Q9Y383', 'Q9Y3C0')"
"('Q15078', 'Q15788')"
"('Q9UEW8', 'Q9Y376')"
"('P0CG47', 'Q07820')"
"('P18146', 'Q16850')"
"('P28799', 'P46109')"
"('P32121', 'Q8N0Y3')"
"('O15111', 'P12931')"
"('Q08493', 'Q09472')"
"('P16473', 'P09471')"
"('P01106', 'Q8TCU6')"
"('Q16690', 'P27361')"
"('P15880', 'Q14451')"
"('P35269', 'P35998')"
"('P19438', 'Q13490')"
"('Q15544', 'P20226')"
"('P62277', 'Q53EL6')"
"('Q9NRR5', 'O75830')"
"('Q8NHZ8', 'Q9UJX5')"
"('P51817', 'P45984')"
"('P40818', 'P61981')"
"('Q12929', 'Q9UL45')"
"('Q09472', 'P14316')"
"('P12956', 'Q09028')"
"('O00221', 'P23246')"
"('P46379', 'P41271')"
"('Q13243', 'Q15287')"
"('P49716', 'Q4KMQ2')"
"('Q13315', 'Q9UQR0')"
"('Q96A54', 'Q8N5S9')"
"('Q14164', 'Q8N5K1')"
"('Q05397', 'O43294')"
"('P08758', 'P16104')"
"('406987', 'P09486')"
"('Q9Y624', 'Q9BX67')"
"('P07355', 'P00750')"
"('Q9UBK9', 'Q13309')"
"('Q02447', 'P22301')"
"('O14832', 'Q9UNS2')"
"('P52434', 'P30876')"
"('P28702', 'Q09472')"
"('P62979', 'P0CG48')"
"('O15360', 'O96019')"
"('Q9UKB1', 'Q9NS64')"
"('Q96B97', 'P78314')"
"('Q9UGI9', 'Q12778')"
"('Q9Y6I7', 'Q9H2X6')"
"('Q13535', 'Q86W50')"
"('P62277', 'P62241')"
"('P62913', 'Q02878')"
"('Q9NX58', 'O60832')"
"('Q8TBX8', 'Q06187')"
"('Q9NVP2', 'Q96HA7')"
"('Q96KM6', 'Q13118')"
"('P80098', 'P32302')"
"('Q9Y618', 'Q9BQ87')"
"('Q9P2W9', 'Q9NRI5')"
"('Q8N5H7', 'Q14289')"
"('O15230', 'Q496J9')"
"('Q14469', 'Q0VG06')"
"('P83731', 'Q92901')"
"('P42766', 'P62633')"
"('P04843', 'Q9Y6K9')"
"('O15304', 'Q07817')"
"('Q8IU54', 'Q00653')"
"('P62263', 'Q96BK5')"
"('P01106', 'P30279')"
"('Q9NRR5', 'Q96JN2')"
"('Q15334', 'Q9GZV5')"
"('P16333', 'P52757')"
"('Q9NRR5', 'Q13232')"
"('Q14CS0', 'Q8NFH3')"
"('Q13156', 'P35244')"
"('P30408', 'P31689')"
"('Q8N5Z5', 'Q9GZT8')"
"('P35228', 'P14598')"
"('P58107', 'Q99623')"
"('Q13332', 'Q14240')"
"('Q14161', 'Q12802')"
"('P56750', 'O95049')"
"('P36897', 'O75807')"
"('P32121', 'Q8NGA1')"
"('P62136', 'Q04912')"
"('P51149', 'Q8N8Y2')"
"('Q99750', 'Q8TAI1')"
"('P35222', 'P01100')"
"('P84103', 'O60508')"
"('P68133', 'Q969Q1')"
"('P01889', 'Q06210')"
"('Q9BRX9', 'Q15366')"
"('O95990', 'Q13137')"
"('P51991', 'Q9UKE5')"
"('O00220', 'Q06187')"
"('P61964', 'Q5QNW6')"
"('P61353', 'P62750')"
"('P07910', 'P52756')"
"('Q9BQS6', 'P49711')"
"('Q9BPW5', 'Q01844')"
"('P61353', 'P83881')"
