#tail	head	KSP index
SRC	P08138	1
SRC	P04629	2
SRC	Q16288	3
SRC	P10586	4
SRC	Q99523	5
P08138	Q9Y4K3	6
P04629	P35222	7
Q16288	P35222	8
P10586	Q16620	9
Q99523	P23560	10
P23560	P20783	11
P23560	P01138	12
P23560	Q99523	13
P23560	P08138	14
P23560	P16870	15
P23560	Q16620	16
P20783	P23560	17
P01138	P23560	18
P16870	P23560	19
Q16620	P98077	20
Q16620	P19022	21
Q16620	Q9Y4K3	22
Q16620	Q96FE5	23
Q16620	P16333	24
Q16620	O43639	25
Q16620	Q13501	26
Q16620	P29353	27
Q16620	P52735	28
Q16620	P06241	29
Q16620	Q00535	30
Q16620	P10586	31
Q16620	Q13009	32
Q16620	Q9UKW4	33
Q16620	P19174	34
Q16620	Q9P104	35
Q16620	Q92529	36
Q16620	Q96S59	37
Q16620	P22001	38
Q16620	Q06124	39
Q16620	Q6S5L8	40
Q16620	P13591	41
Q16620	CDKR1	42
Q16620	P35222	43
Q16620	O14492	44
P98077	P62993	45
P19022	P35222	46
P19022	Q16620	47
Q9Y4K3	P08138	48
Q9Y4K3	Q13501	49
Q9Y4K3	Q16620	50
Q96FE5	Q16620	51
P16333	Q16620	52
O43639	Q16620	53
Q13501	Q9Y4K3	54
Q13501	Q16620	55
P52735	Q16620	56
P06241	Q16620	57
P06241	Q8IZD9	58
Q00535	Q16620	59
Q13009	P63000	60
Q13009	Q16620	61
Q9UKW4	Q16620	62
Q9P104	Q16620	63
Q92529	P62993	64
Q92529	P22001	65
Q96S59	Q16620	66
P22001	Q92529	67
Q06124	P62993	68
Q06124	P78324	69
Q06124	Q16620	70
Q06124	O43559	71
Q6S5L8	P62993	72
P13591	Q16620	73
CDKR1	Q16620	74
P35222	P19022	75
P35222	P04629	76
P35222	Q16288	77
P35222	Q16620	78
P35222	SNK	79
O14492	P62993	80
P62993	Q92529	81
P62993	Q06124	82
P62993	P98077	83
P62993	O14492	84
P62993	Q6S5L8	85
P62993	O43559	86
O43559	Q06124	87
O43559	P62993	88
P78324	Q06124	89
P63000	O76039	90
O76039	P63000	91
Q8IZD9	P06241	92
