negatives
"('P61978', 'P09651')"
"('O95049', 'P57739')"
"('Q9UHR5', 'Q14562')"
"('Q8IUQ4', 'Q15599')"
"('P06493', 'P19525')"
"('Q8WZA2', 'Q9NRZ7')"
"('Q9ULV8', 'P35968')"
"('P04406', 'P09603')"
"('Q9H8V3', 'P60953')"
"('P20248', 'P21675')"
"('O15455', 'Q92569')"
"('Q14562', 'Q9Y580')"
"('P62158', 'P49815')"
"('P57058', 'P23528')"
"('Q13547', 'Q99880')"
"('Q13242', 'Q14103')"
"('P10828', 'P42336')"
"('P08138', 'Q00994')"
"('Q9UHA3', 'Q9UJW3')"
"('P16298', 'Q9UIK4')"
"('P01106', 'O43182')"
"('Q9Y265', 'Q04206')"
"('P27482', 'Q9H1R3')"
"('P99999', 'Q9H2V7')"
"('P04844', 'Q9HC24')"
"('Q14185', 'P17081')"
"('P61586', 'P04049')"
"('Q99558', 'P11142')"
"('P62913', 'Q9Y6K9')"
"('Q5JWF2', 'Q68DD2')"
"('Q6ZSG1', 'P61077')"
"('P40818', 'Q9H444')"
"('P28702', 'Q92831')"
"('O95178', 'O15239')"
"('Q9BSH4', 'Q9UET6')"
"('O00237', 'P51668')"
"('O75116', 'Q12955')"
"('Q9Y3U8', 'Q92956')"
"('P52272', 'Q86V81')"
"('O14939', 'P06241')"
"('P63096', 'Q01970')"
"('O75865', 'O60232')"
"('Q99459', 'Q08170')"
"('O95168', 'O95299')"
"('Q9Y388', 'Q9BRD0')"
"('Q9UKV8', 'Q15070')"
"('Q13595', 'O75956')"
"('P16333', 'O95455')"
"('P27635', 'P07948')"
"('Q05996', 'P19174')"
"('P60953', 'Q6DT37')"
"('P60900', 'P49721')"
"('Q8IZL8', 'P38432')"
"('P19174', 'Q9UKW4')"
"('P62330', 'Q86Y56')"
"('P49354', 'O75365')"
"('Q13315', 'Q9UIS9')"
"('Q7Z5H3', 'P84095')"
"('O43639', 'Q9P286')"
"('P01889', 'Q3ZAQ7')"
"('P62875', 'O95602')"
"('Q15303', 'Q9ULV8')"
"('Q9UN72', 'P00519')"
"('P51817', 'Q99941')"
"('P02751', 'P08648')"
"('P46087', 'P11387')"
"('Q8NI29', 'P62877')"
"('P15531', 'P54274')"
"('P08238', 'O15111')"
"('Q9UHC7', 'Q9GZQ8')"
"('O60333', 'P21246')"
"('P13942', 'P06756')"
"('Q15759', 'Q16644')"
"('P41279', 'P45985')"
"('P23142', 'P48745')"
"('Q16891', 'Q9H169')"
"('Q8IZP0', 'P27986')"
"('Q08752', 'P53350')"
"('P61254', 'P62750')"
"('Q9UBU7', 'P33991')"
"('Q07157', 'P32745')"
"('Q9Y478', 'Q9NQR9')"
"('P62158', 'P01241')"
"('Q9UK80', 'Q01780')"
"('O75689', 'P24522')"
"('Q13547', 'O75362')"
"('P05112', 'Q15306')"
"('Q01538', 'P53779')"
"('Q9Y294', 'Q13111')"
"('Q92536', 'P05556')"
"('P67870', 'Q9BVJ6')"
"('P42766', 'P05387')"
"('P30405', 'P12236')"
"('Q00341', 'Q13573')"
"('Q9UPY8', 'Q7Z460')"
"('Q14315', 'Q13153')"
"('P35243', 'P34947')"
"('P42345', 'P30622')"
"('Q13315', 'Q9UKG1')"
"('Q96P48', 'O14763')"
"('P08571', 'Q14689')"
"('Q13018', 'P22301')"
"('Q9ULH1', 'P84077')"
"('P84103', 'P35637')"
"('Q8NHQ1', 'O95251')"
"('P05771', 'P28482')"
"('Q04637', 'Q71F23')"
"('Q00597', 'P07900')"
"('Q07869', 'Q15067')"
"('Q14353', 'P08246')"
"('Q15746', 'P60660')"
"('P08571', 'O60603')"
"('P23508', 'Q00688')"
"('P49207', 'O43586')"
"('Q8N3E9', 'P12757')"
"('Q8TEW0', 'O95433')"
"('Q02548', 'P52294')"
"('O94762', 'O95402')"
"('P42338', 'P48736')"
"('P46783', 'P16104')"
"('Q16512', 'Q9GZQ8')"
"('P49454', 'P07199')"
"('Q6UXS9', 'P55211')"
"('Q09472', 'Q99967')"
"('P49756', 'Q15428')"
"('P68104', 'Q00613')"
"('P38398', 'P48431')"
"('Q9Y4J8', 'P35240')"
"('Q9UQF2', 'P05107')"
"('P32121', 'Q8NGQ3')"
"('Q15008', 'Q9H8Y8')"
"('P12956', 'Q00839')"
"('Q08209', 'Q14934')"
"('Q15672', 'P67809')"
"('P47914', 'P62945')"
"('P24941', 'P30307')"
"('Q9UI36', 'Q13485')"
"('Q12933', 'O14920')"
"('Q8N1I0', 'Q9H4E5')"
"('Q9NYV7', 'A8MTJ3')"
"('Q15906', 'Q52LR7')"
"('P13805', 'P29622')"
"('Q9NYG5', 'P98095')"
"('P84022', 'Q9NRA8')"
"('Q15653', 'Q8N163')"
"('P35609', 'P29474')"
"('Q00839', 'Q86V81')"
"('Q9BRX9', 'Q9Y3C6')"
"('Q9BQG0', 'P06748')"
"('P01574', 'Q92793')"
"('P46937', 'Q9NQB0')"
"('P54619', 'O00418')"
"('Q92764', 'P30305')"
"('Q99814', 'P60228')"
"('Q15831', 'P04637')"
"('P08243', 'P54253')"
"('P61247', 'Q9NVP2')"
"('P16233', 'P04118')"
"('P32121', 'Q8NGP3')"
"('O43561', 'Q86WV1')"
"('P61956', 'P46060')"
"('P20936', 'P01112')"
"('O75896', 'Q562F6')"
"('P26010', 'P08514')"
"('Q16665', 'P14625')"
"('P26992', 'O15162')"
"('O75051', 'P63000')"
"('P58876', 'Q6FI13')"
"('P49720', 'P63104')"
"('Q9NY61', 'Q99708')"
"('Q15910', 'Q9NYL2')"
"('P63104', 'Q04637')"
"('Q09028', 'Q9Y294')"
"('O43318', 'P07900')"
"('P54253', 'P19438')"
"('P62750', 'P18621')"
"('Q99684', 'Q92769')"
"('P12110', 'Q9UKX5')"
"('Q13310', 'P78543')"
"('Q9UKT9', 'P09917')"
"('Q9H160', 'P04637')"
"('Q13573', 'Q9UJV9')"
"('P11388', 'P13010')"
"('P28482', 'P28324')"
"('Q15418', 'P33981')"
"('Q9Y2U5', 'P52564')"
"('P19525', 'Q13310')"
"('Q14978', 'P63104')"
"('Q14451', 'Q9UM73')"
"('O75822', 'Q04637')"
"('Q15691', 'Q13586')"
"('P60709', 'O14950')"
"('P63215', 'P04899')"
"('O00487', 'Q99460')"
"('Q13616', 'Q9NP62')"
"('Q9NQ55', 'O75940')"
"('Q15796', 'Q9NWK9')"
"('P28482', 'P49815')"
"('P0CG48', 'P62979')"
"('P31946', 'P08069')"
"('O94805', 'Q86U86')"
"('P25100', 'P50148')"
"('Q8WUX9', 'Q9BY43')"
"('Q8N6C8', 'P08637')"
"('P08107', 'Q00005')"
"('Q8TEW0', 'P31947')"
"('Q96BT3', 'Q7Z478')"
"('P52798', 'P35968')"
"('Q8WU20', 'P07949')"
"('Q9UBW7', 'P17480')"
"('Q9UKF6', 'Q05048')"
"('Q9Y3B3', 'Q8IUC6')"
"('P01563', 'Q8IU57')"
"('P00519', 'Q7Z434')"
"('P04745', 'Q96BK5')"
"('Q86XP3', 'Q15459')"
"('O75676', 'P16220')"
"('Q9BYM8', 'P61088')"
"('Q13151', 'Q13247')"
"('Q9Y2T4', 'Q08289')"
"('P61981', 'Q8TEW0')"
"('Q9BUV8', 'O60477')"
"('P46108', 'P50570')"
"('Q9NSA3', 'Q7L4P6')"
"('Q9BQ04', 'P25054')"
"('Q9ULX6', 'Q99759')"
"('Q13555', 'Q8TEY5')"
"('Q9Y4E5', 'O75400')"
"('O60566', 'P30260')"
"('P84243', 'O00257')"
"('P62873', 'Q13153')"
"('Q9P2J5', 'Q9Y6K9')"
"('O14908', 'P51571')"
"('Q9NRI5', 'P53041')"
"('Q15428', 'O14776')"
"('P63220', 'P22090')"
"('Q8WZA2', 'Q9H446')"
"('P61586', 'O75116')"
"('Q9BTU6', 'P60520')"
"('Q9NR96', 'P15036')"
"('Q92624', 'Q12841')"
"('Q14152', 'P60228')"
"('Q99879', 'Q93077')"
"('P01023', 'P08246')"
"('Q9NZI7', 'P18146')"
"('P51149', 'P62491')"
"('P61106', 'O43747')"
"('Q96CW5', 'Q13573')"
"('P08670', 'Q8IYB7')"
"('Q12933', 'Q9Y230')"
"('P62807', 'Q9UBN7')"
"('P83916', 'Q13263')"
"('Q9UKE5', '51639')"
"('Q9UJU2', 'Q13308')"
"('Q96M61', 'Q8TBB1')"
"('O94874', 'P61077')"
"('Q96MU8', 'Q2MKA7')"
"('O94941', 'P68036')"
"('Q9BVJ6', 'P67870')"
"('P22455', 'P01112')"
"('Q7Z3B3', 'P84022')"
"('Q03164', 'P01106')"
"('P62834', 'O00499')"
"('Q8NCM8', 'A6NHL2')"
"('Q9NZS9', 'O75800')"
"('O60282', 'P42261')"
"('P38936', 'Q9UNN5')"
"('Q96NB3', 'Q6P2Q9')"
"('P51679', 'Q13112')"
"('P17181', 'P52630')"
"('Q03013', 'Q8IXH7')"
"('O15371', 'P30480')"
"('Q9UKE5', 'P22061')"
"('Q9BVJ7', 'Q9UHC7')"
"('Q92769', 'P06454')"
"('Q9Y5J5', 'P33992')"
"('P58012', 'P05093')"
"('Q9NWF9', 'Q9NR96')"
"('Q9Y6K9', 'P21580')"
"('P08581', 'P01116')"
"('Q04917', 'P23258')"
"('P01568', 'Q6UXL0')"
"('Q15714', 'Q8N6L1')"
"('Q13216', 'P19447')"
"('P63165', 'P63279')"
"('P11940', 'Q9BWF3')"
"('Q99643', 'P52565')"
"('P55773', 'P49682')"
"('P62333', 'Q99459')"
"('Q9UNX3', 'P42766')"
"('P02794', 'Q9BY11')"
"('Q9P2Z0', 'Q9BQ66')"
"('O14818', 'P49721')"
"('P00533', 'P02538')"
"('Q13233', 'P53778')"
"('O75365', 'Q14139')"
"('Q08379', 'Q13227')"
"('O15360', 'Q9BTP7')"
"('Q8TB24', 'P41220')"
"('P07437', 'O15111')"
"('P62837', 'P98170')"
"('O60828', 'Q9UKR5')"
"('Q9BRP8', 'P62829')"
"('Q9BY11', 'O75128')"
"('P26599', 'Q08170')"
"('P58215', 'Q9HDC9')"
"('O43261', 'P04637')"
"('Q96HA7', 'Q00325')"
"('P23297', 'P33764')"
"('P61586', 'Q12802')"
"('Q02153', 'P25208')"
"('Q04864', 'O00221')"
"('P49917', 'Q13426')"
"('P61964', 'Q9C005')"
"('P08670', 'Q12873')"
"('O15198', 'P05108')"
"('P01589', 'P15884')"
"('P63000', 'O95256')"
"('P18754', 'O75956')"
"('O15198', 'Q13310')"
"('Q14697', 'P16035')"
"('Q9ULA0', 'Q6UY14')"
"('Q13952', 'Q6IQ32')"
"('Q9NSE2', 'P32927')"
"('Q15834', 'Q96EZ8')"
"('P61077', 'Q6PCD5')"
"('P41594', 'P48995')"
"('Q16629', 'P26599')"
"('O75030', 'P01100')"
"('Q9UL18', 'P62081')"
"('P62805', 'P21675')"
"('P36873', 'P26678')"
"('Q8IY31', 'Q9NYB9')"
"('P49917', 'Q9H9Q4')"
"('P18146', 'Q969Z4')"
"('P20226', 'Q12947')"
"('Q99558', 'P08708')"
"('Q06732', 'Q9UKY1')"
"('Q15365', 'P30504')"
"('Q99967', 'Q09472')"
"('P09038', 'P00533')"
"('P05771', 'Q9GZQ8')"
"('Q12873', 'P06132')"
"('O75530', 'Q16531')"
"('Q9Y3A3', 'Q5T3J3')"
"('O15264', 'P68104')"
"('P63104', 'Q04917')"
"('P27694', 'P38398')"
"('P23526', 'P23508')"
"('P07942', 'P12109')"
"('Q99460', 'P08238')"
"('P14317', 'P36915')"
"('Q8TF61', 'P63208')"
"('P62258', 'P20020')"
"('406899', 'P06400')"
"('P68104', 'Q16829')"
"('P24530', 'P09471')"
"('P26368', 'O14776')"
"('Q9Y383', 'Q15287')"
"('Q9UKR5', 'P04083')"
"('Q9H1D9', 'P04424')"
"('O15371', 'O60739')"
"('Q6FI13', 'Q16778')"
"('P20702', 'P17275')"
"('P38936', 'P52742')"
"('P16619', 'P61073')"
"('P27986', 'P29353')"
"('P35626', 'Q96R69')"
"('Q07157', 'P35222')"
"('P12956', 'Q9UL18')"
"('Q8IU54', 'P10914')"
"('P0C1Z6', 'P25490')"
"('P01106', 'Q9NUL5')"
"('P27986', 'P01112')"
"('P56703', 'Q01973')"
"('Q04206', 'P01106')"
"('P46379', 'O95190')"
"('Q00987', 'Q9UM73')"
"('P41235', 'O75448')"
"('P60763', 'P52566')"
"('Q8TEP8', 'Q969T4')"
"('P31947', 'P63104')"
"('P31946', 'P00519')"
"('Q96DX4', 'P62837')"
"('O00468', 'P54259')"
"('Q9UKY1', 'Q16363')"
"('P12314', 'P22681')"
"('Q9BQ89', 'P16333')"
"('554213', 'Q00534')"
"('Q07890', 'Q562R1')"
"('P62847', 'P62266')"
"('Q9NXU5', 'P21246')"
"('P13569', 'P63244')"
"('Q13007', 'Q5VWK5')"
"('P57740', 'P37198')"
"('P30050', 'Q02878')"
"('P16220', 'Q9BX63')"
"('P42858', 'O14645')"
"('Q99570', 'Q92622')"
"('P10599', 'P08047')"
"('Q14185', 'O43639')"
"('P35372', 'P63092')"
"('P06702', 'P40198')"
"('Q99459', 'Q9UMS4')"
"('Q13158', 'Q9HAV4')"
"('P06576', 'Q14197')"
"('P62942', 'P25490')"
"('O15553', 'Q96P20')"
"('O60412', 'P38405')"
"('Q15796', 'P78524')"
"('P16333', 'P11021')"
"('P16885', 'Q96LZ3')"
"('Q9P2N4', 'Q8WZA2')"
"('Q9Y675', 'Q9P2D0')"
"('P43360', 'Q9UGP8')"
"('O00217', 'Q86Y39')"
"('Q9H204', 'Q06187')"
"('Q99729', 'Q08117')"
"('O95639', 'Q13573')"
"('O76061', 'Q86VW0')"
"('P36873', 'Q15435')"
"('P04179', 'Q13177')"
"('P62987', 'P49281')"
"('Q9UGJ0', 'O00418')"
"('O43402', 'Q15006')"
"('Q9BVJ6', 'Q15834')"
"('Q9NP97', 'P11171')"
"('P41220', 'P07858')"
"('P06241', 'P18583')"
"('P62899', 'Q9NVP2')"
"('P20671', 'Q16778')"
"('Q13315', 'Q4G0J3')"
"('P14635', 'Q99459')"
"('O95793', 'P12882')"
"('O95376', 'P30153')"
"('Q07812', 'P0CG47')"
"('Q8NHW4', 'P32248')"
"('Q9Y2H5', 'Q9HAU0')"
"('O75486', 'Q9HBM6')"
"('P55072', 'P07602')"
"('O60739', 'Q9NR99')"
"('Q9Y297', 'Q15398')"
"('P36873', 'O60391')"
"('Q00005', 'Q15717')"
"('O00327', 'O15516')"
"('P11802', 'O75182')"
"('O94806', 'O95989')"
"('O43502', 'Q9NS91')"
"('P30305', 'Q8WZA2')"
"('Q99828', 'Q14596')"
"('P61254', 'Q92901')"
"('O14604', 'Q01844')"
"('Q9GZM6', 'P01857')"
"('P49662', 'O14579')"
"('Q9Y3I1', 'O75569')"
"('P50591', 'Q12933')"
"('P56705', 'O00144')"
"('Q9NVC6', 'P41235')"
"('Q15796', 'Q8WXF1')"
"('P08253', 'P00533')"
"('Q96RN5', 'Q15797')"
"('Q93097', 'O00144')"
"('Q9NP77', 'O60216')"
"('Q96ER3', 'Q9Y5J5')"
"('P47712', 'P55210')"
"('Q9NTI5', 'Q8WVM7')"
"('P56537', 'P49720')"
"('Q9ULL4', 'Q86UL8')"
"('P04183', 'Q16891')"
"('P51965', 'O94874')"
"('Q9Y3M8', 'Q96QB1')"
"('Q9BVJ6', 'Q13625')"
"('P29350', 'O60674')"
"('P62913', 'Q00653')"
"('P27635', 'P61513')"
"('Q00839', 'O95819')"
"('Q00005', 'P63167')"
"('Q9UHX1', 'P07237')"
"('O95251', 'P21673')"
"('Q9Y3U8', 'P32969')"
"('P05013', 'P48357')"
"('O60566', 'Q9UJX3')"
"('P82664', 'Q9Y5J5')"
"('P61769', 'P15813')"
"('P19838', 'P32881')"
"('Q9GZX6', 'Q13261')"
"('Q9HD15', 'Q92769')"
"('Q5VTD9', 'Q7Z406')"
"('O00231', 'Q5UIP0')"
"('Q96CV9', 'Q9UET6')"
"('P49662', 'P11172')"
"('Q9NYU2', 'Q9NRB3')"
"('P01106', 'Q9H8W4')"
"('Q8N257', 'P56524')"
"('Q92530', 'Q15834')"
"('P15927', 'P68371')"
"('P05423', 'Q15750')"
"('P35222', 'Q96QZ7')"
"('P16333', 'Q13796')"
"('Q9H324', 'P49716')"
"('Q8IZC6', 'Q13683')"
"('P45984', 'P67775')"
"('P05106', 'P51636')"
"('P53355', 'P26006')"
"('P11802', 'O75832')"
"('P23246', 'Q04206')"
"('Q92993', 'P33240')"
"('Q7Z401', 'P31946')"
"('P42345', 'Q15019')"
"('P33176', 'Q9UBN6')"
"('P01112', 'O60603')"
"('Q15583', 'O00214')"
"('Q9NRQ2', 'Q9NV56')"
"('O00468', 'P30101')"
"('Q96EP1', 'P38570')"
"('O75369', 'P26006')"
"('Q9BQA1', 'Q9UHR5')"
"('P05015', 'Q9UGN5')"
"('Q9H6I2', 'Q9UJU2')"
"('P26010', 'P56539')"
"('P0C0S8', 'Q7Z2G1')"
"('P01574', 'P40189')"
"('P35221', 'P63104')"
"('P09960', 'P01243')"
"('Q12913', 'P06239')"
"('P01571', 'P01589')"
"('P35626', 'Q8NH03')"
"('P01903', 'P28067')"
"('P85298', 'P08134')"
"('P06239', 'Q13283')"
"('Q02539', 'Q8IXJ6')"
"('P31946', 'Q92934')"
"('P60033', 'P13164')"
"('P09012', 'P61978')"
"('P18124', 'P60709')"
"('Q9UHL9', 'O15379')"
"('P09651', 'P38159')"
"('P62851', 'P46783')"
"('P16220', 'Q9BZ72')"
"('P38159', 'P35222')"
"('P04222', 'P09960')"
"('Q16829', 'P45984')"
"('O60291', 'P60604')"
"('Q14197', 'Q4U2R6')"
"('P61247', 'P46783')"
"('P00338', 'Q96LR5')"
"('P78556', 'O00574')"
"('P22301', 'P01589')"
"('P62241', 'Q92597')"
"('P21781', 'Q14512')"
"('Q9UQL6', 'Q5QNW6')"
"('O60674', 'Q8NEB9')"
"('P39656', 'Q9H9G7')"
"('P61769', 'P04222')"
"('P05556', 'P05771')"
"('O75940', 'Q9NQ55')"
"('Q9C086', 'Q9Y5K5')"
"('Q12830', 'P98095')"
"('P61086', 'Q8WVD3')"
"('P06241', 'Q13796')"
"('Q9NZC7', 'Q8N684')"
"('P30050', 'P61927')"
"('Q9UGN5', 'Q9BWT1')"
"('P62070', 'P18031')"
"('Q99558', 'Q9Y230')"
"('Q9NX58', 'P49137')"
"('Q03518', 'Q13158')"
"('O00303', 'P20042')"
"('P30486', 'P43628')"
"('Q13952', 'Q04743')"
"('P35612', 'P06241')"
"('Q9UQ80', 'Q14164')"
"('Q16629', 'O75937')"
"('Q99496', 'Q96LR5')"
"('P36897', 'P16070')"
"('O00501', 'O95500')"
"('P16220', 'P31249')"
"('P62266', 'P62263')"
"('Q12824', 'Q9NYL2')"
"('Q9UL18', 'Q9H361')"
"('P62993', 'P23396')"
"('O43741', 'P14672')"
"('P01889', 'O43488')"
"('P21860', 'P16333')"
"('Q9UPY6', 'O15143')"
"('O75159', 'P17181')"
"('P07766', 'Q13432')"
"('Q9Y371', 'Q07812')"
"('Q53ET0', 'Q9Y2K2')"
"('P28290', 'P61981')"
"('Q13315', 'O94966')"
"('O15264', 'P50990')"
"('P62993', 'P78559')"
"('P01106', 'P67809')"
"('Q16186', 'Q16401')"
"('Q99558', 'Q04206')"
"('Q07021', 'P38432')"
"('P30405', 'Q9Y277')"
"('Q2NL82', 'Q9NX58')"
"('Q96GM8', 'P52597')"
"('P10275', 'Q9UBS8')"
"('Q12873', 'P42025')"
"('O94805', 'P04183')"
"('O43678', 'P17568')"
"('Q06323', 'Q16543')"
"('Q14197', 'P30044')"
"('Q9NSE2', 'P16471')"
"('P23760', 'P20265')"
"('O43295', 'Q7L0Q8')"
"('P38936', 'P20248')"
"('Q15691', 'Q7Z460')"
"('P05204', 'P62993')"
"('P21506', 'Q13263')"
"('P40763', 'P11309')"
"('C9JDP6', 'O14493')"
"('P04843', 'Q92782')"
"('P38159', 'P84103')"
"('P62191', 'Q9Y5K5')"
"('O75554', 'Q8N684')"
"('Q14164', 'P62158')"
"('Q9UGU5', 'P06132')"
"('Q9NQ39', 'Q9HCK5')"
"('Q9HCM9', '28942')"
"('O95433', 'Q9Y5H7')"
"('Q15759', 'Q66LE6')"
"('O75821', 'Q99613')"
"('P15172', 'Q08999')"
"('Q15047', 'Q9Y2V3')"
"('P62873', 'Q15759')"
"('P10914', 'P28907')"
"('Q16254', 'P53350')"
"('P41235', 'Q96IU2')"
"('Q15596', 'P62805')"
"('P32969', 'P61254')"
"('Q8N257', 'Q6FI13')"
"('P04085', 'P21802')"
"('P04629', 'P42336')"
"('Q86VP1', 'Q9Y4K3')"
"('P08621', 'Q96EY1')"
"('P49716', 'Q9UBT7')"
"('P42566', 'P07333')"
"('Q05209', 'P10912')"
"('Q9NX00', 'Q9H0R8')"
"('Q9BQB4', 'O75581')"
"('Q13263', 'P08670')"
"('P56537', 'Q14181')"
"('Q07352', 'P68402')"
"('P15408', 'P20809')"
"('P55210', 'Q92934')"
"('P41220', 'P05129')"
"('P32298', 'O00574')"
"('Q14155', 'O14936')"
"('Q14318', 'Q08209')"
"('O00165', 'Q16760')"
"('P68402', 'P49368')"
"('P35613', 'P03956')"
"('P17676', 'P31513')"
"('P04637', 'Q02363')"
"('P62258', 'P10398')"
"('O14543', 'Q9HBE5')"
"('Q96L34', 'P62714')"
"('P62979', 'Q15038')"
"('P48023', 'Q9NSI8')"
"('O15520', 'P29317')"
"('P14616', 'Q92569')"
"('Q8IY92', 'Q14145')"
"('Q5JWF2', 'Q99614')"
"('P01241', 'P17181')"
"('Q9Y376', 'O95747')"
"('Q9NPD3', 'O77932')"
"('P30260', 'P00519')"
"('Q8IWF7', 'O00303')"
"('Q9NV70', 'Q9C0D2')"
"('Q99759', 'Q9Y266')"
"('Q96CM3', 'Q14197')"
"('Q8IZC6', 'P05556')"
"('P04637', 'O60880')"
"('O14737', 'O60739')"
"('Q02156', 'Q8TAA9')"
"('P04637', 'Q75NE6')"
"('O15379', 'Q9NYJ8')"
"('P56556', 'O95169')"
"('O14730', 'P0CG48')"
"('O43156', 'Q13535')"
"('P08173', 'O14775')"
"('Q9P0V3', 'P50570')"
"('Q9Y3B8', 'Q9Y4K3')"
"('P46777', 'O15297')"
"('Q00987', 'P21860')"
"('P62899', 'Q9UL18')"
"('Q92583', 'O00574')"
"('O76081', 'Q9UI30')"
"('P11161', 'P56645')"
"('P27797', 'P48454')"
"('P55036', 'Q13501')"
"('P16234', 'P19174')"
"('Q12913', 'P35968')"
"('P05090', '145781')"
"('O95433', 'P56537')"
"('Q13217', 'P19525')"
"('Q8IYF1', 'P45973')"
"('P18146', 'Q15797')"
"('P62495', 'Q9Y5S9')"
"('Q13535', 'P46937')"
"('Q9NYK1', 'P41182')"
"('P15735', 'P06737')"
"('Q14244', 'P18146')"
"('Q03135', 'O75581')"
"('O95786', 'Q14653')"
"('Q15008', 'Q99436')"
"('Q9UPP1', 'O15047')"
"('Q9BZK7', 'Q16778')"
"('P18621', 'P27635')"
"('P08047', 'Q8IWA5')"
"('P52209', 'P01889')"
"('P51532', 'P04150')"
"('Q01094', 'Q99708')"
"('Q9UBD9', 'P19235')"
"('O75159', 'O60674')"
"('O15297', 'O96017')"
"('P19838', 'P04350')"
"('O75533', 'Q9UHX1')"
"('Q9NRH3', 'O75365')"
"('Q96ID5', 'P01116')"
"('O43791', 'O75367')"
"('O60641', 'Q13233')"
"('Q9UHV7', 'Q9BTT4')"
"('P67870', 'O60551')"
"('Q96MG7', 'Q96SB8')"
"('P61254', 'P18621')"
"('O95639', 'Q9H6E5')"
"('O60684', 'P00966')"
"('Q9GZT8', 'P22234')"
"('O95405', 'O75694')"
"('Q99459', 'P52292')"
"('Q7Z6B7', 'P61587')"
"('Q9Y572', 'P07814')"
"('Q9H2G2', 'Q9Y3S1')"
"('P53680', 'Q00610')"
"('O95139', 'P03897')"
"('Q9Y265', 'P35398')"
"('Q9H1I8', 'P00966')"
"('Q15361', 'P41182')"
"('Q13432', 'Q03013')"
"('Q14315', 'O15259')"
"('Q86Y39', 'O95299')"
"('P21673', 'Q9BVJ6')"
"('O14561', 'O95139')"
"('P16520', 'P27361')"
"('Q92993', 'Q9NXR8')"
"('P62913', 'P61927')"
"('P18146', 'Q15723')"
"('P83731', 'P26373')"
"('P00451', 'Q76LX8')"
"('P33993', 'Q12905')"
"('Q9Y5J5', 'P82664')"
"('Q9UJT2', 'P00519')"
"('P61619', 'O75365')"
"('Q8IY92', 'Q9C0C9')"
"('P14780', 'P02775')"
"('Q9HC24', 'P51571')"
"('Q16635', 'P27540')"
"('P68400', 'Q9UKI9')"
"('Q96B02', 'P14373')"
"('Q6NZ67', 'Q9BSJ2')"
"('Q9NP95', 'P17948')"
"('Q9UBW8', 'O75674')"
"('Q562F6', 'P67775')"
"('Q16637', 'O43390')"
"('Q9UHD0', 'Q01113')"
"('Q04206', 'Q9HC29')"
"('Q8IWZ8', 'Q05519')"
"('A6NKT7', 'P46060')"
"('P83881', 'P61353')"
"('Q8WVM7', 'O43521')"
"('P49841', 'P06493')"
"('Q8WUW1', 'O15143')"
"('P03905', 'O43674')"
"('P01834', 'P02647')"
"('Q92878', 'O43543')"
"('P29372', 'P68402')"
"('P78509', 'P05556')"
"('Q13033', 'P30153')"
"('P18621', 'P61313')"
"('O60238', 'Q12983')"
"('Q96SB3', 'Q16821')"
"('O95400', 'P14866')"
"('Q9UBB4', 'Q9BV47')"
"('Q969S8', 'Q96A08')"
"('Q16548', 'P17676')"
"('P45984', 'Q16621')"
"('P54619', 'O75385')"
"('Q15008', 'O95816')"
"('Q96DU7', 'Q8TD86')"
"('Q13216', 'P05114')"
"('Q13616', 'Q8N668')"
"('Q04206', 'P42081')"
"('Q96LW7', 'O95999')"
"('O95167', 'O43674')"
"('P41145', 'Q96AW1')"
"('Q9NX14', 'Q16795')"
"('Q86YV0', 'P62258')"
"('Q68CP9', 'Q8TAQ2')"
"('P01566', 'P52333')"
"('Q9HCU9', 'P51681')"
"('Q14254', 'Q9BX66')"
"('Q14103', 'Q92620')"
"('P53350', 'P04637')"
"('Q8NBZ0', 'Q9Y5K5')"
"('Q15334', 'Q96AP0')"
"('P53618', 'P35606')"
"('O43295', 'Q9HBH0')"
"('O15530', 'Q9H307')"
"('P35637', 'Q15366')"
"('P08588', 'Q86UL8')"
"('O75380', 'O75306')"
"('P20963', 'O76036')"
"('O43427', 'P67870')"
"('Q13156', 'O95985')"
"('Q96RT1', 'P48065')"
"('P08311', 'P21281')"
"('Q71U36', 'Q9NQC7')"
"('Q6UXH1', 'P04183')"
"('P31947', 'Q96B36')"
"('Q8NC60', 'P07305')"
"('O00232', 'P48556')"
"('P22694', 'O43741')"
"('O00257', 'P52952')"
"('Q9Y5B9', 'P68400')"
"('P20333', 'O14980')"
"('P52272', 'Q16629')"
"('P10244', 'Q9GZQ8')"
"('P20338', 'Q9UJ41')"
"('P16871', 'P60660')"
"('Q08828', 'P22694')"
"('P27986', 'O15056')"
"('Q16539', 'O43524')"
"('P32121', 'Q8NGY1')"
"('Q9NRI5', 'P27348')"
"('Q13573', 'P62318')"
"('P12814', 'Q12879')"
"('Q9Y3C7', 'Q15583')"
"('Q8WWM7', 'P19235')"
"('Q9UBN6', 'O95347')"
"('Q9P0X4', 'Q9Y2W7')"
"('Q16799', 'Q9H8W4')"
"('Q8IZH2', 'O75886')"
"('Q9Y478', 'P61077')"
"('Q9Y4K3', 'Q9NP79')"
"('A7MCY6', 'Q9Y6K9')"
"('P62993', 'Q96RT1')"
"('P20333', 'Q15628')"
"('Q92830', 'Q86TJ2')"
"('Q92556', 'P15153')"
"('P17861', 'P60900')"
"('P26951', 'P48736')"
"('O75530', 'P63244')"
"('P16871', 'Q9NY65')"
"('P32239', 'P30679')"
"('P09651', 'P14866')"
