#tail	head	KSP index
SRC	P08138	1
SRC	P04629	2
SRC	Q16288	3
SRC	P10586	4
SRC	Q99523	5
P08138	P04629	6
P08138	Q99523	7
P08138	O00459	8
P04629	P19174	9
P04629	P08138	10
P04629	O00459	11
P04629	P35222	12
Q16288	P19174	13
Q16288	P35222	14
P10586	Q16620	15
P10586	P35222	16
Q99523	P08138	17
O00459	P31749	18
O00459	P19174	19
P31749	P16220	20
P31749	P67809	21
P31749	P19174	22
P31749	P35222	23
P19174	P31749	24
P19174	P06241	25
P06241	Q16620	26
P06241	P19174	27
P06241	P35222	28
P06241	O00459	29
Q16620	P19022	30
Q16620	P06241	31
Q16620	P10586	32
Q16620	P19174	33
Q16620	P35222	34
P35222	P31749	35
P35222	P19022	36
P35222	P04629	37
P35222	Q16288	38
P35222	Q16620	39
P35222	SNK	40
P19022	P35222	41
P19022	Q16620	42
P16220	SNK	43
P67809	SNK	44
