#tail	head	num_paths
P14778	O14920	2
P14778	P31749	2
P31749	Q9Y6K9	1
P31749	P25963	1
O14920	Q15653	1
P14778	P18510	1
P18510	Q04206	3
P27930	P18510	2
Q04206	O14920	1
P27930	Q9NPH3	2
Q9NPH3	Q13114	3
Q13114	Q9Y6K9	2
Q9NPH3	Q15628	2
Q15628	P25963	2
P27930	P78536	1
P78536	P05067	1
P05067	Q15653	1
Q9NPH3	P41743	1
P41743	O14920	1
Q13114	P62979	1
P62979	Q15653	1
Q9NPH3	P40763	1
P40763	Q04206	1
