negatives
"('Q9Y566', 'Q9UQB8')"
"('Q96AE4', 'Q92830')"
"('P61077', 'Q99496')"
"('O94973', 'P63010')"
"('P05067', 'Q9UQF2')"
"('P06241', 'P16471')"
"('P84243', 'P49848')"
"('P42345', 'O14746')"
"('P00519', 'P35568')"
"('Q92922', 'P51531')"
"('P49840', 'P48058')"
"('O95983', 'Q8N5A5')"
"('A6NMZ7', 'P08648')"
"('P49321', 'P18146')"
"('Q13432', 'P20042')"
"('O43261', 'Q9P2H0')"
"('Q9UM13', 'Q8WWL7')"
"('Q16611', 'P21796')"
"('Q96LC9', 'Q07817')"
"('Q15185', 'P40337')"
"('P56537', 'P50395')"
"('P11171', 'Q13404')"
"('Q9Y6X2', 'P42229')"
"('P05121', 'Q9NRR5')"
"('P09493', 'P62993')"
"('P35626', 'Q8NGJ6')"
"('P24534', 'P01241')"
"('P09038', 'P08138')"
"('Q9Y258', 'P41597')"
"('Q13315', 'O15519')"
"('O15524', 'Q15370')"
"('P78357', 'O95433')"
"('P11171', 'Q99436')"
"('O43747', 'P84077')"
"('O60925', 'Q15287')"
"('P30457', 'Q9Y4L1')"
"('P58107', 'P05783')"
"('Q9NVI7', 'P13569')"
"('P62877', 'P24385')"
"('P16473', 'P27824')"
"('P17947', 'P09603')"
"('O95400', 'P14866')"
"('P04637', 'Q99973')"
"('P16885', 'P63098')"
"('P18146', 'O15551')"
"('Q70EL4', 'P31947')"
"('Q9P215', 'P15374')"
"('P52272', 'Q9Y2Q3')"
"('P05129', 'Q15361')"
"('O95750', 'P08581')"
"('Q9H1R3', 'O14950')"
"('Q86TG7', 'Q15306')"
"('Q9Y3U8', 'Q14164')"
"('P35226', 'Q05516')"
"('O60895', 'P84996')"
"('Q13404', 'Q6UVK1')"
"('P61956', 'Q06609')"
"('Q9HAU4', 'P22607')"
"('P43364', 'Q8IXB1')"
"('P62987', 'O75886')"
"('494324', 'P46937')"
"('P46776', 'P62891')"
"('P17301', 'P56199')"
"('Q9NQB0', 'P49768')"
"('Q99708', 'P61968')"
"('O75925', 'P63165')"
"('P09001', 'Q9BYC9')"
"('P16333', 'P20042')"
"('P40424', 'P14859')"
"('Q8N684', 'O43639')"
"('P63000', 'Q05513')"
"('406947', 'Q9NYJ8')"
"('P01116', 'Q15311')"
"('P53350', 'Q8N8A2')"
"('P43364', 'Q9Y2S0')"
"('P11021', 'P11387')"
"('Q96G28', 'O94868')"
"('Q9H1J1', 'Q9GZY0')"
"('P31946', 'Q5PRF9')"
"('Q08752', 'O95251')"
"('P49715', 'P53567')"
"('O00257', 'P56545')"
"('Q13007', 'P78552')"
"('A6NM45', 'Q9Y5I7')"
"('P27797', 'Q12824')"
"('P05556', 'P27824')"
"('Q8TAU3', 'O94972')"
"('Q9UL45', 'O14777')"
"('P62873', 'Q99759')"
"('O14593', 'Q16650')"
"('P62993', 'P63267')"
"('Q7Z6G3', 'Q7Z3B3')"
"('Q15365', 'P38159')"
"('Q12778', 'O00744')"
"('P68400', 'P61244')"
"('P12956', 'O95997')"
"('O95886', 'P06241')"
"('P31994', 'P29350')"
"('P10914', 'O43734')"
"('O15198', 'A0AVT1')"
"('P08238', 'O00401')"
"('Q96IP4', 'O95405')"
"('Q14161', 'Q13153')"
"('P83731', 'P05387')"
"('P57740', 'Q99459')"
"('P50402', 'P35222')"
"('P35609', 'Q5TCQ9')"
"('O95793', 'P27635')"
"('P17612', 'P15336')"
"('P39019', 'P25398')"
"('O75925', 'P10275')"
"('P32121', 'Q8NGP0')"
"('O60291', 'P51668')"
"('P06454', 'Q13547')"
"('O95819', 'P52272')"
"('Q06124', 'P52735')"
"('Q13751', 'Q13797')"
"('Q15303', 'O43639')"
"('Q5T6F0', 'Q16531')"
"('Q9UBV8', 'Q15038')"
"('P07948', 'P15941')"
"('O76093', 'P29317')"
"('Q9BZ23', 'P61981')"
"('P82664', 'Q9Y5J5')"
"('P17028', 'Q5UIP0')"
"('Q05513', 'Q13158')"
"('Q969T4', 'O43567')"
"('O95816', 'Q9UNE7')"
"('Q96NL0', 'P18146')"
"('O75116', 'P62136')"
"('P27540', 'P35869')"
"('P41227', 'P23508')"
"('P30939', 'O14775')"
"('O75569', 'Q15633')"
"('Q13217', 'P19525')"
"('P08700', 'P26951')"
"('P36873', 'Q04912')"
"('O94817', 'Q9UH99')"
"('P61077', 'P01243')"
"('P30626', 'P50995')"
"('P0CG48', 'P49427')"
"('P32881', 'P48357')"
"('P49336', 'Q15648')"
"('P05783', 'O75190')"
"('P68032', 'O43707')"
"('Q15365', 'P14866')"
"('Q9HBM6', 'Q16514')"
"('Q70Z53', 'O75400')"
"('Q9Y2M2', 'Q99459')"
"('Q9NRR5', 'Q13049')"
"('Q9Y4E8', 'O95990')"
"('O14715', 'P55854')"
"('Q9H2G2', 'Q02846')"
"('O76093', 'P16234')"
"('P10966', 'P30443')"
"('Q9Y6H5', 'P37840')"
"('Q8N3U4', 'O43521')"
"('Q9Y4C2', 'Q9H0E2')"
"('P17028', 'Q92993')"
"('P53350', 'Q5T280')"
"('O75569', 'Q9NPJ3')"
"('Q6XUX3', 'P14174')"
"('Q15366', 'Q07955')"
"('Q15628', 'P50591')"
"('Q9Y6K5', 'Q8IY81')"
"('Q9UI08', 'Q06609')"
"('Q13618', 'Q92997')"
"('Q8IZH2', 'Q8TB22')"
"('O15335', 'P06756')"
"('Q8N2Z9', 'Q9NVI1')"
"('Q92993', 'P78417')"
"('P61244', 'P04198')"
"('P62158', 'P16104')"
"('P18146', 'P31641')"
"('P02458', 'P18827')"
"('P46776', 'P27635')"
"('Q9BT22', 'P06401')"
"('Q92796', 'Q9UQM7')"
"('Q9NR46', 'P22455')"
"('Q9BZL6', 'P19793')"
"('P31947', 'Q00839')"
"('O95433', 'P78357')"
"('P25963', 'Q16695')"
"('P18848', 'Q9BQ50')"
"('P42695', 'O95084')"
"('P08631', 'Q13444')"
"('Q00535', 'P51959')"
"('Q13424', 'P25800')"
"('P17947', 'Q02556')"
"('P11388', 'P0DJD1')"
"('P05129', 'P30086')"
"('P02751', 'P53708')"
"('O60921', 'O60671')"
"('Q13216', 'Q9HCS7')"
"('Q92769', 'Q5VTD9')"
"('P07741', 'P01243')"
"('P35268', 'O60739')"
"('P06756', 'P18564')"
"('P24928', 'Q96H20')"
"('P46783', 'P63220')"
"('P31689', 'Q13077')"
"('P18146', 'P63218')"
"('P12814', 'P06756')"
"('Q99570', 'P61981')"
"('Q92538', 'P31946')"
"('Q99879', 'O15047')"
"('O15530', 'P31749')"
"('P98175', 'P05455')"
"('P84022', 'Q14974')"
"('Q9H4M7', 'Q5T3J3')"
"('Q13573', 'Q96GM5')"
"('Q08722', 'P63096')"
"('P62993', 'Q8TB24')"
"('P62987', 'Q9C0C9')"
"('Q9GZX6', 'Q13261')"
"('P10606', 'P08246')"
"('P12814', 'Q16512')"
"('P0C0S8', 'O60814')"
"('P26012', 'Q9HBI1')"
"('Q9UM19', 'Q99576')"
"('P07942', 'Q9UKX5')"
"('O75509', 'P43243')"
"('P37173', 'P36897')"
"('P16520', 'P53779')"
"('O43521', 'Q96QB1')"
"('Q13315', 'O95251')"
"('Q9Y3U8', 'P62910')"
"('P49841', 'Q9NZI8')"
"('Q00403', 'P61964')"
"('O43683', 'Q12834')"
"('O75832', 'Q9UNM6')"
"('O94972', 'Q9BUZ4')"
"('Q15149', 'P52735')"
"('P06748', 'P61956')"
"('O15198', 'Q9NQ87')"
"('O60232', 'P04181')"
"('Q00653', 'O43242')"
"('Q9NX58', 'Q9NR30')"
"('Q9P2K8', 'Q16539')"
"('Q96BY7', 'Q2TAZ0')"
"('O00222', 'P63211')"
"('O96013', 'P36957')"
"('Q8WXE1', 'P50750')"
"('Q06413', 'Q9H1R3')"
"('P06746', 'P18887')"
"('P35555', 'P07355')"
"('Q14781', 'Q9BSM1')"
"('P00533', 'P21860')"
"('P68366', 'Q8IUQ4')"
"('Q96IZ7', 'P68104')"
"('O00483', 'Q86Y39')"
"('Q99496', 'P08183')"
"('O75838', 'P11802')"
"('P23759', 'O95433')"
"('P06748', 'Q86U42')"
"('P78509', 'P53708')"
"('Q99759', 'P38398')"
"('P98164', 'P30533')"
"('Q9H553', 'Q5VWQ8')"
"('Q96R06', 'O95295')"
"('P55072', 'Q9P2S5')"
"('Q92621', 'P78406')"
"('Q99697', 'Q12948')"
"('P06241', 'O00329')"
"('P01563', 'Q99665')"
"('Q5T5U3', 'Q07890')"
"('Q9HCM9', 'Q969T4')"
"('P16220', 'Q7Z3K6')"
"('406902', 'Q15853')"
"('P61769', 'P01732')"
"('P43116', 'P84996')"
"('Q14289', 'Q15047')"
"('O75817', 'Q16637')"
"('Q16576', 'P22392')"
"('P62993', 'O60264')"
"('Q15628', 'P08238')"
"('P10275', 'P05783')"
"('O95475', 'Q08117')"
"('Q96JH8', 'P31939')"
"('P33992', 'P33991')"
"('Q15475', 'Q9UI36')"
"('Q13465', 'Q92769')"
"('Q05655', 'Q9H492')"
"('P62277', 'P62841')"
"('P31930', 'P62306')"
"('Q9Y6K9', 'Q04206')"
"('P50151', 'Q9NQ66')"
"('P56880', 'P78369')"
"('P35968', 'P16333')"
"('P02768', 'Q9C0F1')"
"('O60729', 'Q9UM73')"
"('P30260', 'P51955')"
"('P61026', 'Q14103')"
"('Q16513', 'Q9NYF0')"
"('O95619', 'P0C0S5')"
"('Q16637', 'O75821')"
"('Q9Y4K3', 'P53778')"
"('O75821', 'Q13347')"
"('P25025', 'P42261')"
"('P35520', 'P10644')"
"('Q96RL7', 'P55157')"
"('P62258', 'Q9UQL6')"
"('P05106', 'P35609')"
"('P09471', 'O60840')"
"('P03886', 'P03915')"
"('P34932', 'Q06124')"
"('P29992', 'Q9UP65')"
"('Q13435', 'P17980')"
"('Q9NX70', 'Q9H944')"
"('Q8NGQ2', 'P38405')"
"('O75051', 'O14786')"
"('P62837', 'Q96BQ3')"
"('Q9UK53', 'P0CG48')"
"('P63279', 'Q9NVP2')"
"('Q15365', 'Q15714')"
"('Q15853', 'P01859')"
"('P63000', 'P52306')"
"('P51149', 'Q9Y6G9')"
"('Q01844', 'Q9NVX2')"
"('O15372', 'Q9UKE5')"
"('P19876', 'P25025')"
"('Q6IFN5', 'P38405')"
"('P56748', 'Q96B33')"
"('Q15119', 'P31749')"
"('Q2MKA7', 'P04628')"
"('P04626', 'P46108')"
"('P48764', 'P98164')"
"('Q969T4', 'Q86Y13')"
"('Q9NYY3', 'O95163')"
"('O60566', 'O43264')"
"('Q6PCD5', 'Q96B02')"
"('P08727', 'Q8N6Y0')"
"('Q92844', 'P61956')"
"('P53990', 'P54253')"
"('P36402', 'P46937')"
"('Q9NZN5', 'Q07890')"
"('Q9BTC8', 'Q13547')"
"('P62745', 'Q9H3F6')"
"('P49642', 'O14920')"
"('Q9UHD2', 'Q13137')"
"('Q05586', 'O95180')"
"('O75496', 'P42771')"
"('P15882', 'P61247')"
"('Q9H7L9', 'P24385')"
"('Q9Y4J8', 'O15061')"
"('Q96FA3', 'Q9NWZ3')"
"('P21333', 'P63267')"
"('Q9NP97', 'Q07817')"
"('O95208', 'P17948')"
"('Q96RT1', 'P48065')"
"('Q9Y535', 'O14802')"
"('Q13901', 'Q99598')"
"('A5YKK6', 'Q9HC52')"
"('Q9HCP0', 'P16220')"
"('P27986', 'P54710')"
"('A6NIT4', 'P38484')"
"('P32121', 'Q8NGJ1')"
"('Q13547', 'P12004')"
"('P39748', 'Q09472')"
"('P07355', 'P62993')"
"('P13489', 'P38646')"
"('O76061', 'P30086')"
"('Q9NRM7', 'P02545')"
"('P01303', 'P43115')"
"('P01106', 'Q96EY1')"
"('Q9BY27', 'P08727')"
"('P04222', 'Q9NYU2')"
"('Q9UQM7', 'Q13501')"
"('O00206', 'P63000')"
"('Q9H840', 'Q8WXD5')"
"('Q12841', 'P01137')"
"('Q99962', 'Q15303')"
"('P04350', 'Q969W0')"
"('P17275', 'P00533')"
"('P19838', 'Q8IZI9')"
"('Q04206', 'P56597')"
"('Q13315', 'O95260')"
"('O43150', 'Q13191')"
"('P32121', 'P49682')"
"('Q13144', 'P49770')"
"('Q9NWB1', 'Q96MA1')"
"('Q7Z6B7', 'P08134')"
"('P42679', 'P12931')"
"('Q9HAW0', 'P08195')"
"('Q9NRR5', 'Q96IX5')"
"('P29350', 'P51692')"
"('Q68EM7', 'Q7L0Q8')"
"('P61328', 'P10721')"
"('P62249', 'Q04206')"
"('Q05655', 'Q5JVS0')"
"('O15031', 'P60763')"
"('Q16778', 'Q8WUI4')"
"('Q01201', 'Q8IU54')"
"('Q9GZU1', 'Q96K37')"
"('Q07817', 'Q9H1Y0')"
"('Q9UNZ2', 'P55072')"
"('P04080', 'O43597')"
"('Q13190', 'Q5T3J3')"
"('Q8WUH2', 'Q13485')"
"('Q02548', 'Q15116')"
"('P51114', 'Q5UIP0')"
"('P63104', 'P02786')"
"('O43508', 'Q9NP84')"
"('406906', 'P56856')"
"('P47897', 'P04183')"
"('Q9UHI6', 'Q96T60')"
"('O43809', 'Q9NV58')"
"('Q9HCE7', 'P61952')"
"('P30411', 'Q9UBI6')"
"('Q13573', 'Q14247')"
"('P62330', 'Q16891')"
"('Q13424', 'P08588')"
"('P52272', 'Q9BQA1')"
"('O60318', 'Q9UKK9')"
"('P01127', 'P07910')"
"('Q9UN74', 'P04406')"
"('O14788', 'O95248')"
"('Q92793', 'Q14191')"
"('Q96PU8', 'Q9NQZ3')"
"('P01570', 'P38484')"
"('Q8NFD5', 'Q86U86')"
"('P51532', 'P01106')"
"('P36578', 'P32969')"
"('P38936', 'P62879')"
"('P02008', 'P25208')"
"('O60258', 'P11362')"
"('Q5D1E8', 'Q13155')"
"('P01563', 'Q01344')"
"('Q06710', 'P01266')"
"('P41227', 'P18440')"
"('Q9ULK6', 'O14933')"
"('P06239', 'Q12913')"
"('Q13501', 'Q13555')"
"('P78537', 'O95295')"
"('P83731', 'P61927')"
"('Q9HAU0', 'Q7Z3B3')"
"('Q92830', 'Q96JK9')"
"('P58107', 'Q6WCQ1')"
"('O00264', 'Q9Y3D7')"
"('Q99750', 'Q92692')"
"('Q96RT8', 'Q9BQE3')"
"('P01833', 'P09341')"
"('Q96BY6', 'P60953')"
"('Q9NSV4', 'Q13573')"
"('Q13618', 'Q693B1')"
"('P05107', 'Q15438')"
"('Q13573', 'Q13200')"
"('O60861', 'O00401')"
"('Q01130', 'P52756')"
"('Q9GZZ9', 'P60520')"
"('Q9UM54', 'P0CG47')"
"('Q9BPX7', 'Q70Z53')"
"('Q8NBM4', 'Q8WWI1')"
"('P36897', 'Q96D21')"
"('P35626', 'Q6IFN5')"
"('Q6ZMZ0', 'Q9NWZ5')"
"('Q9BRT9', 'P21675')"
"('P49959', 'O94762')"
"('P82930', 'Q14197')"
"('P62826', 'Q9P2G9')"
"('Q9UQM7', 'P51828')"
"('Q9H2F5', 'Q13315')"
"('Q92608', 'Q7L0Q8')"
"('P19838', 'O15226')"
"('P01574', 'P16471')"
"('P35443', 'P17301')"
"('Q9H4K1', 'O95967')"
"('Q15287', 'Q08211')"
"('P20382', 'P01303')"
"('Q13191', 'Q9H8Y8')"
"('P02743', 'P08637')"
"('P62273', 'Q9NY93')"
"('Q9Y6K9', 'P22102')"
"('Q04771', 'Q96D21')"
"('Q8WVM0', 'Q14197')"
"('O14933', 'Q969V5')"
"('P03923', 'O95182')"
"('Q7Z2W4', 'Q00005')"
"('Q9BZK7', 'P12755')"
"('Q9Y4K3', 'Q8N2H9')"
"('Q7L190', 'O95751')"
"('Q9Y6M9', 'Q16891')"
"('Q9UKK9', 'O95989')"
"('Q9Y6K5', 'Q9BVP2')"
"('P13569', 'O75340')"
"('O00585', 'Q16270')"
"('P52803', 'P29322')"
"('Q92769', 'Q01362')"
"('P52701', 'P09429')"
"('Q15319', 'P23560')"
"('P52948', 'Q9BUJ2')"
"('O95786', 'Q9H6S1')"
"('O14508', 'P31785')"
"('Q15834', 'O60568')"
"('P36897', 'Q9UNK0')"
"('406979', 'P03372')"
"('Q969D9', 'P26951')"
"('P46937', 'P28347')"
"('Q9HAU0', 'Q9Y496')"
"('Q01844', 'Q99623')"
"('P51124', 'Q13177')"
"('P01889', 'O43908')"
"('Q9H0D6', 'O95396')"
"('O95352', 'P14316')"
"('Q9Y2T4', 'P17987')"
"('P12757', 'O94885')"
"('P05067', 'P14136')"
"('Q13310', 'Q9UIV1')"
"('O00303', 'P05198')"
"('Q16401', 'O75832')"
"('Q5T4F7', 'Q9NPG1')"
"('P46108', 'Q8TB24')"
"('P60510', 'P78318')"
"('P62258', 'P01137')"
"('P19793', 'P08047')"
"('Q6UWE0', 'Q9Y2X8')"
"('P78344', 'A6NMX2')"
"('Q15311', 'P60953')"
"('Q00005', 'P62241')"
"('Q14164', 'Q8N163')"
"('Q15796', 'O43524')"
"('P00533', 'O15162')"
"('P62873', 'Q03113')"
"('P31995', 'P06241')"
"('Q9UKA9', 'Q9UHX1')"
"('P59998', 'O00401')"
"('Q16653', 'P04156')"
"('Q03167', 'P37023')"
"('O94805', 'Q969G3')"
"('P35626', 'P49407')"
"('P40337', 'Q99700')"
"('O00459', 'Q8TCU6')"
"('Q9H8T0', 'P36406')"
"('P07384', 'P25963')"
"('Q4LDE5', 'O95405')"
"('P01106', 'Q9Y4W2')"
"('Q96PY6', 'Q14738')"
"('Q9BT81', 'O15105')"
"('P56545', 'P17812')"
"('P62837', 'Q15653')"
"('O43395', 'O14641')"
"('Q9Y6M1', 'Q14103')"
"('Q14160', 'Q9UDY2')"
"('O95819', 'Q13233')"
"('P47928', 'P27986')"
"('P28331', 'O75380')"
"('Q9BSC4', 'Q92832')"
"('O76009', 'Q9ULA0')"
"('Q96CW1', 'Q15831')"
"('P49746', 'Q08722')"
"('P49459', 'Q8IWV7')"
"('P13236', 'P25025')"
"('P18146', 'O75309')"
"('Q8N474', 'O00744')"
"('P61981', 'P07196')"
"('P21709', 'P00519')"
"('P14921', 'P42226')"
"('O43809', 'P56182')"
"('Q9BQ83', 'Q16637')"
"('P62330', 'O14986')"
"('P20963', 'P58753')"
"('Q9P0M6', 'Q99879')"
"('P27986', 'P29350')"
"('P02768', 'P49792')"
"('Q05655', 'Q9Y624')"
"('P08238', 'P62701')"
"('Q9BUV8', 'Q9Y5L0')"
"('P10451', 'P13612')"
"('P62979', 'Q9GZR1')"
"('P19012', 'Q8TBB1')"
"('P25786', 'Q14566')"
"('Q9Y6K9', 'Q9NY65')"
"('P11142', 'O15379')"
"('P56597', 'Q96IM9')"
"('Q15393', 'Q92796')"
"('O76071', 'Q9BWH6')"
"('P22694', 'P08151')"
"('Q15583', 'O00214')"
"('P28065', 'Q96J02')"
"('P10301', 'P42338')"
"('P08700', 'Q8IU57')"
"('P60953', 'Q16539')"
"('P10721', 'P07948')"
"('Q9UBI6', 'P48544')"
"('Q0VG06', 'Q9BTP7')"
"('P84022', 'Q9H0E3')"
"('Q7Z4W1', 'Q9Y2Q3')"
"('Q9H9G7', 'P38646')"
"('P01871', 'Q8NGV6')"
"('Q49AJ0', 'Q92993')"
"('O60936', 'Q96T60')"
"('Q53GS9', 'Q99459')"
"('Q15811', 'P63010')"
"('Q9UNS1', 'Q13315')"
"('P52306', 'Q9Y4E5')"
"('Q8WUW1', 'Q02413')"
"('Q9Y5J5', 'Q9NYY8')"
"('Q9NYJ8', 'P07437')"
"('Q16254', 'P11362')"
"('P42575', 'Q14790')"
"('P36873', 'O15392')"
"('P62330', 'P01889')"
"('O00303', 'O15372')"
"('O94817', 'Q13151')"
"('Q14315', 'P16333')"
"('Q99816', 'P06733')"
"('Q9BVA1', 'Q9H7E9')"
"('Q8NFJ9', 'P68104')"
"('O75376', 'Q9UBP5')"
"('P17948', 'P42224')"
"('P46778', 'P62424')"
"('P13385', 'Q5UIP0')"
"('Q9BSJ2', 'P68366')"
"('P0CG47', 'P25789')"
"('Q9Y4A5', 'Q92993')"
"('P34820', 'P55157')"
"('P04156', 'Q15776')"
"('Q9Y448', 'Q99547')"
"('Q9Y6K5', 'P56537')"
"('O60925', 'Q3B7T1')"
"('O14513', 'Q9H2G2')"
"('Q12933', 'O43255')"
"('O95400', 'Q07955')"
"('Q14525', 'P43686')"
"('7012', 'O14746')"
"('Q9UDY2', 'Q13813')"
"('P08107', 'P04114')"
"('P55345', 'Q01094')"
"('Q13535', 'Q99426')"
"('Q9BVA1', 'Q8NCM8')"
"('O43187', 'Q9BYJ9')"
"('P84090', 'O43809')"
"('P49407', 'O95218')"
"('Q06830', 'Q8WTR4')"
"('P01106', 'O00746')"
"('O14544', 'P40763')"
"('Q96A00', 'P48729')"
"('P55040', 'P31946')"
"('Q00653', 'P46940')"
"('P63104', 'P22392')"
"('Q13237', 'P78347')"
"('Q7Z6B0', 'Q96BS2')"
"('P62136', 'Q9C0J8')"
"('P18564', 'P28482')"
"('Q9UNA4', 'Q9Y3C5')"
"('P33032', 'Q96G30')"
"('O60216', 'Q7Z5K2')"
"('P10828', 'Q9Y6Q9')"
"('P00519', 'Q13415')"
"('O60739', 'Q13155')"
"('Q03113', 'Q3MJ16')"
"('Q99459', 'Q92888')"
"('Q9Y3F4', 'P62318')"
"('Q9Y4X3', 'P32248')"
"('P12814', 'Q9UQM7')"
"('P49917', 'Q96T60')"
"('P52735', 'Q5F1R6')"
"('Q96EZ8', 'Q9C0F1')"
"('P08754', 'Q92569')"
"('Q9NTJ3', 'P01106')"
"('P62993', 'Q9BZF9')"
"('P51813', 'P20333')"
"('P04626', 'P23229')"
"('P01562', 'Q969J5')"
"('A6NM45', 'Q96AP7')"
"('P19525', 'P05198')"
"('P21266', 'P04222')"
"('P20333', 'Q9Y297')"
"('Q14657', 'Q14164')"
"('P50458', 'P12644')"
"('P56556', 'O43674')"
"('Q07666', 'P06239')"
"('P45984', 'P19838')"
"('Q15139', 'P16885')"
"('Q9Y5K5', 'O00231')"
"('Q9H5K3', 'O00238')"
"('P33993', 'Q9Y2Q3')"
"('Q14164', 'Q15365')"
"('P46934', 'Q15038')"
"('Q04637', 'Q15029')"
"('P62993', 'Q96CW1')"
"('Q13435', 'Q96FV9')"
"('P06899', 'Q99878')"
"('P27695', 'P12956')"
"('P62888', 'Q9UNX3')"
"('P36507', 'P28482')"
"('O75431', 'Q16891')"
"('Q8WUI4', 'P62807')"
"('P17252', 'P78352')"
"('P21397', 'P21281')"
"('O60739', 'P16152')"
"('P09564', 'P09382')"
"('O15344', 'O14933')"
"('Q9UKL0', 'O60341')"
"('P04908', 'Q99880')"
"('P49682', 'O60674')"
"('P62249', 'Q00653')"
"('P61981', 'O60825')"
"('P20333', 'P58107')"
"('P41217', 'P42224')"
"('O43474', 'Q13363')"
"('P15498', 'P00533')"
"('Q6ZVK8', 'Q96CG3')"
"('P25025', 'P52333')"
"('P61247', 'Q00653')"
"('P41279', 'P38646')"
"('P53355', 'O43293')"
"('P60568', 'P14784')"
"('Q13554', 'Q9UKV0')"
"('P35222', 'O75030')"
"('Q8TAP4', 'Q8HWS3')"
"('O43639', 'P51116')"
"('Q8N357', 'Q9Y328')"
"('O60341', 'Q16891')"
"('P49207', 'P61254')"
"('P01106', 'Q9BSQ5')"
"('Q99962', 'P08069')"
"('Q13554', 'Q4G163')"
"('Q92830', 'Q8IZL2')"
"('P08865', 'P39019')"
"('P04637', 'Q9BWC9')"
"('P36956', 'P51843')"
"('P05129', 'O00418')"
"('P26640', 'P01889')"
"('P05141', 'Q86UA6')"
"('Q9BQ87', 'P24468')"
"('P38398', 'P01562')"
"('Q13509', 'A6NHL2')"
"('P42224', 'P01562')"
"('Q13485', 'Q08881')"
"('P19793', 'O60869')"
"('P04234', 'P48736')"
"('Q13309', 'Q06546')"
"('P62316', 'Q13191')"
"('Q9Y3E7', 'P52735')"
"('O75674', 'Q92879')"
"('Q9H1J7', 'Q9ULW2')"
"('Q8WX94', 'P29466')"
"('P54274', 'P00519')"
"('Q15365', 'Q07955')"
"('Q13153', 'P13498')"
"('P16104', 'Q9Y5B9')"
"('Q14451', 'Q9UPQ3')"
"('P07737', 'Q04724')"
"('O00329', 'Q92569')"
"('P62070', 'Q9UI14')"
"('P26640', 'Q8WYK2')"
"('O95816', 'Q12933')"
"('7012', 'Q99973')"
"('P31947', 'Q6ZU52')"
"('P01111', 'P42336')"
"('P04085', 'P17948')"
"('Q12778', 'P10275')"
"('Q9UI26', 'Q9BRC7')"
"('Q13424', 'P35080')"
"('O15160', 'Q15572')"
"('P26583', 'P27695')"
"('Q6VY07', 'P68400')"
"('P11802', 'Q8N720')"
"('Q06413', 'Q01082')"
"('Q99460', 'Q06323')"
"('P16104', 'O43918')"
"('Q9H2W6', 'Q14197')"
"('Q92956', 'P00492')"
"('Q15672', 'Q00987')"
"('P01889', 'Q9UM73')"
"('Q04206', 'P19875')"
"('P30480', 'O60232')"
"('Q12834', 'O76009')"
"('Q9Y6K9', 'P27824')"
"('Q9UQK1', 'P06400')"
"('P20333', 'Q05639')"
"('P11171', 'Q9BQC6')"
"('P53803', 'Q8WVC0')"
"('P23508', 'Q14165')"
"('P53355', 'Q6WCQ1')"
"('Q6STE5', 'O15360')"
"('Q14164', 'Q13748')"
"('Q8NAV1', 'Q14181')"
"('Q14289', 'P49023')"
"('P29372', 'P23142')"
"('Q92466', 'Q01831')"
"('Q09472', 'Q00403')"
"('P52797', 'O95084')"
"('Q6FHJ7', 'P09544')"
"('P60520', 'P15170')"
"('P53350', 'Q6UXH1')"
"('P16104', 'P06865')"
"('P14859', 'P23511')"
"('P21246', 'Q9H8M9')"
"('P22392', 'P61088')"
"('P01106', 'Q9NYK5')"
"('P42677', 'P19438')"
"('P62424', 'P62987')"
"('Q8IYF3', 'Q9P218')"
"('P18124', 'P61353')"
"('Q16637', 'Q96EN9')"
"('O43295', 'Q96L33')"
"('Q16527', 'P54259')"
"('Q9Y463', 'P61962')"
"('Q9Y297', 'P08151')"
"('P20618', 'Q13418')"
"('Q9Y4P8', 'Q92616')"
"('P33991', 'Q96CS2')"
"('P04264', 'P02647')"
"('P56537', 'Q9UHV9')"
"('O15287', 'Q8N6Y0')"
"('406890', 'P01112')"
"('Q9H0R8', 'O95352')"
"('Q13535', 'O43823')"
"('P49207', 'P61513')"
"('Q8IZL2', 'Q92793')"
"('O60563', 'P49336')"
"('Q6PI98', 'Q9Y265')"
"('P09651', 'Q13243')"
"('P22392', 'P39019')"
"('Q02952', 'Q13642')"
"('P42677', 'P60866')"
"('Q99567', 'Q9UKX7')"
"('O00422', 'Q13422')"
"('Q9NYF0', 'Q9UJU2')"
"('Q15572', 'P02766')"
"('Q9H204', 'O00459')"
"('Q9HAV4', 'Q9Y6K9')"
"('Q04206', 'P08238')"
"('Q9Y2X8', 'O95628')"
"('Q9UPQ4', 'P62837')"
"('Q96B02', 'Q8N9I9')"
"('Q14790', 'O14920')"
"('P11021', 'Q13573')"
"('P08069', 'Q13322')"
"('Q5VWQ8', 'P19438')"
"('P06576', 'Q9Y6K9')"
"('Q13748', 'Q9UHD2')"
"('P46531', 'Q8N9I9')"
"('P22455', 'Q9H201')"
"('A6NIT4', 'P24394')"
"('O00141', 'P16220')"
"('P32121', 'Q8NGP4')"
"('P08575', 'P06241')"
"('P62879', 'P42336')"
"('P35367', 'O95837')"
"('P38432', 'P24864')"
"('Q9UKV0', 'O15379')"
"('P42345', 'O15164')"
"('P0CG48', 'Q05195')"
"('Q9Y5H5', 'P46108')"
"('P39023', 'Q15853')"
"('P62258', 'P27348')"
"('P31947', 'Q13627')"
"('Q09161', 'Q9BY77')"
"('P11362', 'Q12982')"
"('O75015', 'P43405')"
"('Q16773', 'O75420')"
"('P02775', 'P32248')"
"('Q969Q1', 'P26641')"
"('407045', 'Q13153')"
"('Q8WWQ8', 'P45984')"
