negatives
"('P50552', 'P56199')"
"('O60262', 'Q8WYR1')"
"('P29375', 'P06400')"
"('Q9H0H5', 'Q96GD4')"
"('P62945', 'P42766')"
"('P35568', 'Q8WYR1')"
"('Q96Q83', 'P25440')"
"('P08637', 'P02743')"
"('O43593', 'P11473')"
"('P05198', 'P36873')"
"('O60674', 'Q05209')"
"('P29992', 'Q9BZM2')"
"('Q9HBE4', 'P14784')"
"('P0CG48', 'P84022')"
"('Q9Y478', 'Q00610')"
"('Q9NZI8', 'Q9UET6')"
"('P05997', 'P18827')"
"('P28827', 'P35222')"
"('P62380', 'P11831')"
"('O00238', 'Q13153')"
"('O75688', 'P55072')"
"('P17947', 'P11836')"
"('P05112', 'P10914')"
"('P02774', 'Q5UIP0')"
"('Q99638', 'P27694')"
"('P36575', 'P49407')"
"('Q8WUM4', 'P62993')"
"('Q9H1C4', 'Q9H2V7')"
"('Q9H0E3', 'Q16531')"
"('Q9BTT4', 'Q9UM73')"
"('P61586', 'Q969H4')"
"('Q96QZ7', 'Q9Y4G8')"
"('Q12996', 'Q05048')"
"('Q9UGY1', 'O00422')"
"('P07737', 'Q562R1')"
"('P22392', 'Q9Y3F4')"
"('P38405', 'P20941')"
"('P07437', 'A6NHL2')"
"('P60953', 'P62993')"
"('P15531', 'P54274')"
"('Q6WCQ1', 'Q9BQI0')"
"('Q16665', 'Q9HBZ2')"
"('Q16539', 'P35813')"
"('Q15365', 'O60739')"
"('P85298', 'Q07960')"
"('P10244', 'P14635')"
"('Q9UGI9', 'P13569')"
"('Q15714', 'P40937')"
"('Q9BPX7', 'Q9NS23')"
"('P60896', 'Q9GZQ8')"
"('O75822', 'P41567')"
"('Q16829', 'P68104')"
"('Q96E35', 'P13805')"
"('P51668', 'Q86Y01')"
"('Q9ULK5', 'Q05655')"
"('O75525', 'P07910')"
"('Q16690', 'P45984')"
"('Q99759', 'P52907')"
"('P05014', 'Q13651')"
"('Q15654', 'O43353')"
"('Q92769', 'P20671')"
"('Q9H2G2', 'Q04759')"
"('Q9Y2R2', 'Q15118')"
"('Q9UBS5', 'P06241')"
"('P68104', 'Q15811')"
"('Q96EV8', 'P62491')"
"('P49841', 'Q96BA8')"
"('P30480', 'O76094')"
"('P16220', 'P32969')"
"('P02787', 'P02786')"
"('Q8N201', 'Q13573')"
"('O75643', 'O15541')"
"('Q13464', 'Q15796')"
"('Q9C0J8', 'Q99873')"
"('Q99459', 'Q8IUH3')"
"('P24071', 'P12314')"
"('Q13509', 'O14576')"
"('P34931', 'Q13233')"
"('Q9UBK2', 'Q14994')"
"('Q7Z6J6', 'P14923')"
"('P62316', 'Q9UJM3')"
"('Q9UNE7', 'P31749')"
"('P49116', 'Q9UQF2')"
"('Q10570', 'Q9C0J8')"
"('P34931', 'Q9NV56')"
"('P20908', 'P31431')"
"('Q01201', 'Q92925')"
"('P67870', 'P11387')"
"('O60341', 'Q9NY46')"
"('P33993', 'Q9Y5S9')"
"('P63173', 'P05387')"
"('P63279', 'Q8N448')"
"('Q13049', 'P61088')"
"('Q9BT40', 'Q8TBB1')"
"('P00519', 'Q9NYB9')"
"('Q9Y262', 'Q9H9G7')"
"('P35609', 'P16581')"
"('Q13573', 'Q16625')"
"('P26373', 'P62913')"
"('Q96HL8', 'P14317')"
"('P04843', 'Q9Y6K9')"
"('P46778', 'P40429')"
"('Q8N668', 'Q14289')"
"('P62195', 'Q16401')"
"('P02768', 'P49792')"
"('Q9HCK5', 'P07910')"
"('P00533', 'P07947')"
"('P16871', 'P30086')"
"('P0C0S8', 'Q5QNW6')"
"('Q99466', 'Q8IZL2')"
"('Q06787', 'P51116')"
"('Q7KZF4', 'P29084')"
"('O75365', 'O95831')"
"('Q9NRR5', 'Q9UBP4')"
"('Q15796', 'P56915')"
"('Q01892', 'Q92793')"
"('P01857', 'Q8N2S1')"
"('O60566', 'O43684')"
"('Q96L34', 'Q92614')"
"('P12544', 'P39687')"
"('P35609', 'Q8WZ42')"
"('Q14161', 'P25098')"
"('O15397', 'Q15628')"
"('P62917', 'P62888')"
"('P63165', 'Q14865')"
"('Q9H0D6', 'O95396')"
"('Q9NPJ6', 'P10827')"
"('P62979', 'P46379')"
"('P31314', 'Q00653')"
"('Q9NX14', 'O75251')"
"('P42229', 'P30279')"
"('Q15466', 'Q13133')"
"('P51452', 'P53778')"
"('P38398', 'Q6UWZ7')"
"('Q96CS2', 'Q99871')"
"('O95168', 'O95299')"
"('P26641', 'Q8WYK2')"
"('Q16534', 'P53567')"
"('P63096', 'P50150')"
"('Q13573', 'P62495')"
"('O95467', 'Q08828')"
"('Q9UBD9', 'P10912')"
"('P30260', 'Q9NYG5')"
"('Q16589', 'P04637')"
"('P31749', 'O60285')"
"('Q96KG9', 'Q9UIA9')"
"('P10809', 'P13569')"
"('Q8NGQ6', 'P38405')"
"('Q15306', 'Q86TG7')"
"('P0CAP1', 'Q9BQ04')"
"('Q13573', 'Q9UKV3')"
"('P08581', 'P23470')"
"('O75578', 'Q14315')"
"('P35222', 'P45984')"
"('Q9H8M7', 'P62917')"
"('P08637', 'P24071')"
"('Q8NEB9', 'P61020')"
"('Q53QZ3', 'P60763')"
"('Q9NWQ8', 'Q04206')"
"('Q6P1J9', 'Q8NHQ1')"
"('P47813', 'P40337')"
"('P61247', 'Q9NX58')"
"('Q5QNW6', 'Q9UQL6')"
"('P50552', 'P16144')"
"('P47914', 'P63173')"
"('P61313', 'Q9Y3U8')"
"('Q9Y478', 'Q13085')"
"('Q06547', 'O15287')"
"('P11171', 'P36543')"
"('O75460', 'P0CG48')"
"('Q9NVC6', 'Q15648')"
"('P04637', 'P53355')"
"('Q15024', 'Q01780')"
"('P0C0S5', 'P56524')"
"('O75525', 'P38159')"
"('Q16778', 'Q9Y6F1')"
"('Q15796', 'P48436')"
"('P68366', 'P68371')"
"('Q8TAQ2', 'P24522')"
"('P16220', 'Q96CJ1')"
"('Q9GZN1', 'O95619')"
"('P40925', 'Q92796')"
"('P78406', 'Q99567')"
"('Q13191', 'P08581')"
"('P39656', 'Q86WV6')"
"('Q9UHD2', 'P51116')"
"('Q96G30', 'Q8TCY5')"
"('P05412', 'P35354')"
"('P50053', 'Q15287')"
"('Q16401', 'O00232')"
"('P36873', 'P30281')"
"('O75352', 'P61247')"
"('O15350', 'P84022')"
"('Q9UQ13', 'P01116')"
"('P51668', 'Q9HCM9')"
"('P07738', 'P04406')"
