#tail	head	num_paths
Q93038	Q12933	3
Q12933	Q15311	1
Q15311	Q13547	1
Q12933	Q00653	1
Q93038	Q13546	1
Q13546	Q04206	1
Q12933	Q93009	1
Q93009	Q01201	1
