negatives
"frozenset({'Q15149', 'CRH', 'Q9HAU0'})"
"frozenset({'CRH', 'Q92925', 'P35226'})"
"frozenset({'CRH', 'P61313', 'P05198'})"
"frozenset({'CRH', 'Q9Y4X5', 'Q9Y6H5'})"
"frozenset({'Q9HCE1', 'CRH', 'Q8NCF5'})"
"frozenset({'CRH', 'Q9Y4W6', 'P08574'})"
"frozenset({'CRH', 'P05412', 'P08047'})"
"frozenset({'CRH', 'P14373', 'Q53HC0'})"
"frozenset({'CRH', 'Q9H1U9', 'Q9Y3E2'})"
"frozenset({'CRH', 'P48431', 'Q9Y2J4'})"
"frozenset({'CRH', 'O60336', 'Q92764'})"
"frozenset({'CRH', 'P61968', 'O43680'})"
"frozenset({'CRH', 'P07900', 'P29597'})"
"frozenset({'O75127', 'CRH', 'Q02878'})"
"frozenset({'CRH', 'Q12756', 'P14373'})"
"frozenset({'CRH', 'Q9UK61', 'Q92902'})"
"frozenset({'CRH', 'Q9UHJ3', 'Q7Z7G1'})"
"frozenset({'CRH', 'P23280', 'Q7Z3S9'})"
"frozenset({'CRH', 'Q9Y266', 'P32780'})"
"frozenset({'CRH', 'Q96B18', 'Q05513'})"
"frozenset({'CRH', 'Q9H204', 'A0JLT2'})"
"frozenset({'CRH', 'Q96B26', 'Q9UBU9'})"
"frozenset({'CRH', 'P16070', 'Q6V1X1'})"
"frozenset({'CRH', 'Q8WW36', 'P54253'})"
"frozenset({'O43815', 'CRH', 'Q09666'})"
"frozenset({'Q969R5', 'CRH', 'O14980'})"
"frozenset({'CRH', 'P38405', 'Q8NGN6'})"
"frozenset({'CRH', 'Q86WV6', 'P62979'})"
"frozenset({'CRH', 'Q401N2', 'Q14332'})"
"frozenset({'CRH', 'Q9HCE7', 'O76080'})"
"frozenset({'Q6ZNA4', 'CRH', 'Q15796'})"
"frozenset({'CRH', 'P09651', 'Q86YZ3'})"
"frozenset({'P28482', 'CRH', 'Q9BZM1'})"
"frozenset({'P40337', 'Q7Z6Z7', 'CRH'})"
"frozenset({'CRH', 'P01127', 'Q15848'})"
"frozenset({'Q13572', 'CRH', 'P25963'})"
"frozenset({'CRH', 'Q9H1A4', 'Q9H6Y5'})"
"frozenset({'P61326', 'CRH', 'P35580'})"
"frozenset({'CRH', 'O75157', 'Q9UBZ9'})"
"frozenset({'P20936', 'CRH', 'Q9UBY0'})"
"frozenset({'CRH', 'Q12933', 'Q92844'})"
"frozenset({'CRH', 'P30793', 'Q8N5S9'})"
"frozenset({'CRH', 'Q14289', 'P00533'})"
"frozenset({'CRH', 'Q8IUC1', 'Q9GZM5'})"
"frozenset({'CRH', 'O95995', 'Q86Z20'})"
"frozenset({'Q96K83', 'CRH', 'Q9P2Y4'})"
"frozenset({'CRH', 'Q9H8E8', 'Q92831'})"
"frozenset({'CRH', 'Q15617', 'P32121'})"
"frozenset({'P11309', 'CRH', 'Q8IZD4'})"
"frozenset({'CRH', 'Q14254', 'P08473'})"
"frozenset({'CRH', 'P61968', 'Q9NYW8'})"
"frozenset({'CRH', 'P49848', 'Q86T82'})"
"frozenset({'Q9NZM3', 'CRH', 'Q15811'})"
"frozenset({'CRH', 'P04629', 'O43148'})"
"frozenset({'CRH', 'O00159', 'Q92731'})"
"frozenset({'CRH', 'Q99624', 'Q96S38'})"
"frozenset({'CRH', 'Q16537', 'Q9UM73'})"
"frozenset({'Q92522', 'CRH', 'P12830'})"
"frozenset({'CRH', 'A6NIX2', 'P10276'})"
"frozenset({'CRH', 'P30793', 'Q9NZT1'})"
"frozenset({'CRH', 'Q96DC9', 'Q96B67'})"
"frozenset({'CRH', 'P0DP24', 'Q96NL6'})"
"frozenset({'CRH', 'Q16222', 'P21333'})"
"frozenset({'CRH', 'P62917', 'Q99613'})"
"frozenset({'CRH', 'Q16778', 'Q9NPI1'})"
"frozenset({'CRH', 'Q16658', 'P19838'})"
"frozenset({'CRH', 'P10914', 'P04150'})"
"frozenset({'Q9HCE1', 'CRH', 'O95793'})"
"frozenset({'Q9NYB0', 'CRH', 'Q9Y5U2'})"
"frozenset({'CRH', 'P61981', 'P25025'})"
"frozenset({'O95059', 'CRH', 'P14618'})"
"frozenset({'CRH', 'Q9GZZ9', 'Q86Y33'})"
"frozenset({'Q9UNY4', 'CRH', 'P17612'})"
"frozenset({'CRH', 'Q9BVA1', 'P62244'})"
"frozenset({'CRH', 'Q8WWY3', 'Q9BWF3'})"
"frozenset({'CRH', 'P52803', 'P12931'})"
"frozenset({'CRH', 'Q8IWZ5', 'Q7Z3S9'})"
"frozenset({'Q8NI27', 'CRH', 'Q92545'})"
"frozenset({'CRH', 'Q9UI38', 'E5RG02'})"
"frozenset({'CRH', 'Q9H2G2', 'Q9BYB0'})"
"frozenset({'Q99549', 'CRH', 'Q16666'})"
"frozenset({'CRH', 'Q16666', 'P20290'})"
"frozenset({'CRH', 'P38398', 'P98170'})"
"frozenset({'CRH', 'P67870', 'Q9H5J8'})"
"frozenset({'CRH', 'Q7Z3T8', 'Q15796'})"
"frozenset({'CRH', 'Q9Y2W1', 'O00422'})"
"frozenset({'CRH', 'Q15006', 'Q15648'})"
"frozenset({'CRH', 'Q6NXE6', 'P61966'})"
"frozenset({'O43765', 'CRH', 'Q9Y3F4'})"
"frozenset({'CRH', 'Q9UJA5', 'Q5TDH0'})"
"frozenset({'P39023', 'CRH', 'P83731'})"
"frozenset({'Q9NVC6', 'CRH', 'O60885'})"
"frozenset({'CRH', 'P32927', 'P05000'})"
"frozenset({'Q15008', 'CRH', 'Q9H8Y8'})"
"frozenset({'CRH', 'O43172', 'P83876'})"
"frozenset({'CRH', 'Q9BZQ8', 'P31749'})"
"frozenset({'Q5T655', 'CRH', 'P54274'})"
"frozenset({'P62736', 'CRH', 'P19838'})"
"frozenset({'CRH', 'Q13651', 'Q9HBE4'})"
"frozenset({'CRH', 'Q9H269', 'Q8N3P4'})"
"frozenset({'CRH', 'P07359', 'P00734'})"
"frozenset({'Q8N2Y8', 'CRH', 'P36957'})"
"frozenset({'CRH', 'P40692', 'P15336'})"
"frozenset({'Q969T4', 'CRH', 'Q9ULK6'})"
"frozenset({'CRH', 'P68402', 'O15294'})"
"frozenset({'CRH', 'Q9H871', 'Q5XG87'})"
"frozenset({'Q8NH87', 'P22612', 'CRH'})"
"frozenset({'CRH', 'Q03252', 'Q9H2C0'})"
"frozenset({'CRH', 'P48730', 'P49674'})"
"frozenset({'CRH', 'P55735', 'P48729'})"
"frozenset({'Q96GQ7', 'CRH', 'Q13601'})"
"frozenset({'CRH', 'Q16543', 'Q9BYT3'})"
"frozenset({'CRH', 'Q07890', 'P08620'})"
"frozenset({'CRH', 'P35222', 'Q13882'})"
