negatives
"frozenset({'BDNF', 'P09619', 'P05019'})"
"frozenset({'Q96T76', 'BDNF', 'P30443'})"
"frozenset({'P42701', 'BDNF', 'P01588'})"
"frozenset({'BDNF', 'Q9H0W5', 'Q9NYZ3'})"
"frozenset({'BDNF', 'O60262', 'P35498'})"
"frozenset({'Q14164', 'BDNF', 'P22309'})"
"frozenset({'P31930', 'BDNF', 'Q9UDW1'})"
"frozenset({'BDNF', 'Q8TB52', 'O14645'})"
"frozenset({'BDNF', 'O60260', 'P24864'})"
"frozenset({'A0JLT2', 'BDNF', 'O00571'})"
"frozenset({'BDNF', 'Q9BXF6', 'Q96ES7'})"
"frozenset({'Q9H0C1', 'BDNF', 'A5D8V6'})"
"frozenset({'Q14999', 'BDNF', 'Q13428'})"
"frozenset({'Q15544', 'BDNF', 'P61018'})"
"frozenset({'BDNF', 'Q09028', 'Q13620'})"
"frozenset({'BDNF', 'P00533', 'O15511'})"
"frozenset({'Q14999', 'BDNF', 'Q14676'})"
"frozenset({'Q14192', 'P26006', 'BDNF'})"
"frozenset({'Q96D46', 'BDNF', 'Q9UPV0'})"
"frozenset({'Q13573', 'BDNF', 'Q13616'})"
"frozenset({'Q5T2S8', 'P43354', 'BDNF'})"
"frozenset({'Q96SN8', 'BDNF', 'Q38SD2'})"
"frozenset({'Q8NGT7', 'BDNF', 'P17612'})"
"frozenset({'Q8WUX9', 'BDNF', 'O14980'})"
"frozenset({'P55060', 'BDNF', 'O00629'})"
"frozenset({'Q9UNS2', 'Q15048', 'BDNF'})"
"frozenset({'Q12933', 'BDNF', 'O43566'})"
"frozenset({'Q96P50', 'BDNF', 'Q13352'})"
"frozenset({'BDNF', 'O75436', 'P51149'})"
"frozenset({'P29597', 'BDNF', 'Q96JL9'})"
"frozenset({'BDNF', 'Q09472', 'Q15691'})"
"frozenset({'BDNF', 'O15169', 'Q9Y4X0'})"
"frozenset({'O75182', 'BDNF', 'Q09028'})"
"frozenset({'P53779', 'Q8N726', 'BDNF'})"
"frozenset({'Q8WZ19', 'BDNF', 'Q9H8Y8'})"
"frozenset({'Q14994', 'BDNF', 'P19793'})"
"frozenset({'Q16254', 'BDNF', 'P53350'})"
"frozenset({'P53420', 'BDNF', 'Q92876'})"
"frozenset({'BDNF', 'Q13616', 'Q13309'})"
"frozenset({'Q14289', 'BDNF', 'Q8IXJ9'})"
"frozenset({'P27037', 'P12643', 'BDNF'})"
"frozenset({'P36954', 'BDNF', 'Q9BTT4'})"
"frozenset({'BDNF', 'Q8TEY7', 'Q96RU2'})"
"frozenset({'Q5JUK2', 'BDNF', 'Q5T4B2'})"
"frozenset({'O60341', 'Q08211', 'BDNF'})"
"frozenset({'P07477', 'BDNF', 'Q9BXB1'})"
"frozenset({'BDNF', 'P78406', 'Q15154'})"
"frozenset({'O95400', 'Q01130', 'BDNF'})"
"frozenset({'P05451', 'BDNF', 'Q8NHY2'})"
"frozenset({'BDNF', 'Q9UGJ1', 'Q02543'})"
"frozenset({'P28482', 'BDNF', 'Q9HB71'})"
"frozenset({'BDNF', 'O75688', 'P35813'})"
"frozenset({'P38405', 'Q8NG92', 'BDNF'})"
"frozenset({'Q9BZB8', 'BDNF', 'O14965'})"
"frozenset({'BDNF', 'Q92997', 'Q01974'})"
"frozenset({'BDNF', 'Q7L5N1', 'Q14953'})"
"frozenset({'Q8NGT2', 'BDNF', 'Q9P2W3'})"
"frozenset({'BDNF', 'P07954', 'P06737'})"
"frozenset({'BDNF', 'O15511', 'Q16643'})"
"frozenset({'Q9UI26', 'BDNF', 'P49588'})"
"frozenset({'BDNF', 'P79483', 'O43283'})"
"frozenset({'Q8WXC6', 'BDNF', 'Q93034'})"
"frozenset({'Q14978', 'BDNF', 'P34947'})"
"frozenset({'BDNF', 'Q96CS3', 'P51668'})"
"frozenset({'Q12965', 'BDNF', 'P06733'})"
"frozenset({'P01100', 'BDNF', 'O95405'})"
"frozenset({'Q02539', 'Q5JNZ5', 'BDNF'})"
"frozenset({'Q6P2Q9', 'BDNF', 'P11387'})"
"frozenset({'Q9H2A9', 'BDNF', 'Q5SZK8'})"
"frozenset({'Q13490', 'BDNF', 'P55210'})"
"frozenset({'P22681', 'BDNF', 'Q9BZR9'})"
"frozenset({'Q5JS13', 'BDNF', 'P16333'})"
"frozenset({'BDNF', 'Q9BRZ2', 'Q86WV6'})"
"frozenset({'Q9NUA8', 'O95644', 'BDNF'})"
"frozenset({'BDNF', 'P51153', 'P11441'})"
"frozenset({'P50613', 'BDNF', 'P10275'})"
"frozenset({'P14324', 'BDNF', 'O95630'})"
"frozenset({'P32119', 'BDNF', 'Q9NR45'})"
"frozenset({'Q07890', 'BDNF', 'Q8IWW6'})"
"frozenset({'BDNF', 'Q16543', 'P42345'})"
"frozenset({'Q96QR1', 'Q9HAW0', 'BDNF'})"
"frozenset({'Q9NPE3', 'BDNF', 'O60506'})"
"frozenset({'BDNF', 'P13631', 'Q9H609'})"
"frozenset({'Q96AW1', 'BDNF', 'O43504'})"
"frozenset({'BDNF', 'P50402', 'P04049'})"
"frozenset({'BDNF', 'Q02543', 'P05386'})"
"frozenset({'BDNF', 'P13010', 'Q13535'})"
"frozenset({'P68133', 'BDNF', 'Q96GM5'})"
"frozenset({'BDNF', 'P45973', 'P07437'})"
"frozenset({'BDNF', 'P49736', 'Q04323'})"
"frozenset({'BDNF', 'P14324', 'P13797'})"
"frozenset({'BDNF', 'P62195', 'O95718'})"
"frozenset({'BDNF', 'Q9GZZ9', 'Q9BU02'})"
"frozenset({'BDNF', 'Q9H2P0', 'Q9GZQ8'})"
"frozenset({'P06396', 'BDNF', 'Q9NZR1'})"
"frozenset({'BDNF', 'P22612', 'O43678'})"
"frozenset({'BDNF', 'P04264', 'Q9Y2J4'})"
"frozenset({'Q13315', 'BDNF', 'Q9UQR0'})"
"frozenset({'P55010', 'P04632', 'BDNF'})"
"frozenset({'O60341', 'BDNF', 'Q8NHS9'})"
"frozenset({'P63279', 'BDNF', 'Q6NYC1'})"
"frozenset({'P68366', 'BDNF', 'P04350'})"
"frozenset({'O43303', 'BDNF', 'Q66GS9'})"
"frozenset({'Q14202', 'Q00534', 'BDNF'})"
"frozenset({'P60709', 'BDNF', 'Q00005'})"
"frozenset({'BDNF', 'Q9P2E3', 'Q9BQE3'})"
"frozenset({'BDNF', 'P12980', 'P60983'})"
"frozenset({'P11474', 'BDNF', 'P35637'})"
"frozenset({'BDNF', 'Q99459', 'O00429'})"
"frozenset({'BDNF', 'Q9HD42', 'Q99757'})"
"frozenset({'B7ZAP0', 'BDNF', 'Q16643'})"
"frozenset({'Q13609', 'BDNF', 'P26371'})"
"frozenset({'P45984', 'P04899', 'BDNF'})"
"frozenset({'BDNF', 'O95467', 'Q9NVN3'})"
"frozenset({'BDNF', 'P03372', 'P31751'})"
"frozenset({'Q9H4L4', 'BDNF', 'P04629'})"
"frozenset({'BDNF', 'Q96KB5', 'O00182'})"
"frozenset({'BDNF', 'Q15019', 'Q9H3Q1'})"
"frozenset({'O75157', 'BDNF', 'O14818'})"
"frozenset({'Q9NNX6', 'BDNF', 'P28222'})"
"frozenset({'BDNF', 'P28749', 'P08047'})"
"frozenset({'BDNF', 'Q8TEU8', 'O95390'})"
"frozenset({'P09104', 'Q9UI15', 'BDNF'})"
"frozenset({'BDNF', 'P05412', 'Q4ZG55'})"
"frozenset({'Q96ME7', 'BDNF', 'P06748'})"
"frozenset({'BDNF', 'Q96JH8', 'Q8N490'})"
"frozenset({'O96008', 'BDNF', 'Q9Y376'})"
"frozenset({'Q14974', 'P60709', 'BDNF'})"
"frozenset({'Q01813', 'BDNF', 'P01889'})"
"frozenset({'Q9HBI1', 'P08648', 'BDNF'})"
"frozenset({'BDNF', 'Q9BXF9', 'Q96MT4'})"
"frozenset({'BDNF', 'P09651', 'Q92665'})"
"frozenset({'BDNF', 'Q8N3V7', 'Q4KMQ1'})"
"frozenset({'BDNF', 'P21580', 'P54725'})"
"frozenset({'BDNF', 'P15313', 'P13473'})"
"frozenset({'BDNF', 'Q9H0U4', 'P10809'})"
"frozenset({'P35240', 'BDNF', 'Q9H936'})"
"frozenset({'Q12874', 'BDNF', 'P25788'})"
"frozenset({'BDNF', 'Q99848', 'Q6ZW49'})"
"frozenset({'BDNF', 'P08865', 'O60832'})"
"frozenset({'Q9HB58', 'Q15714', 'BDNF'})"
"frozenset({'Q86XT9', 'BDNF', 'Q15165'})"
"frozenset({'BDNF', 'Q13404', 'O60232'})"
"frozenset({'P38646', 'BDNF', 'Q9NVX0'})"
"frozenset({'P12270', 'BDNF', 'Q14011'})"
"frozenset({'BDNF', 'O95786', 'Q13283'})"
"frozenset({'BDNF', 'Q14203', 'Q9NX55'})"
"frozenset({'BDNF', 'P02751', 'O00299'})"
"frozenset({'BDNF', 'Q9Y371', 'P02751'})"
"frozenset({'Q13573', 'BDNF', 'Q9HCS7'})"
"frozenset({'P23497', 'BDNF', 'Q14134'})"
"frozenset({'BDNF', 'Q5JWF2', 'P35579'})"
"frozenset({'Q9P2P5', 'BDNF', 'Q6PD62'})"
"frozenset({'Q92851', 'BDNF', 'P10144'})"
"frozenset({'O43818', 'BDNF', 'Q9NV31'})"
"frozenset({'O43752', 'Q12789', 'BDNF'})"
"frozenset({'P04629', 'BDNF', 'P08183'})"
"frozenset({'BDNF', 'Q8TEU8', 'P01137'})"
"frozenset({'BDNF', 'Q92599', 'Q15019'})"
"frozenset({'BDNF', 'P38646', 'Q13233'})"
"frozenset({'O95954', 'BDNF', 'Q8N3R9'})"
"frozenset({'BDNF', 'Q8WVV9', 'P14635'})"
"frozenset({'BDNF', 'O75521', 'Q9Y2Y9'})"
"frozenset({'Q92624', 'BDNF', 'Q8WVZ9'})"
"frozenset({'Q6ZU80', 'Q96MT8', 'BDNF'})"
"frozenset({'BDNF', 'Q9GZM8', 'Q7Z3I7'})"
"frozenset({'Q6QNY1', 'BDNF', 'Q8TDH9'})"
"frozenset({'BDNF', 'Q9Y6V0', 'Q9P209'})"
"frozenset({'Q08380', 'BDNF', 'O95816'})"
"frozenset({'P08648', 'BDNF', 'Q14055'})"
"frozenset({'P36952', 'Q14330', 'BDNF'})"
"frozenset({'BDNF', 'P62241', 'Q13895'})"
"frozenset({'O95810', 'BDNF', 'O75364'})"
"frozenset({'Q9UNL4', 'BDNF', 'Q13136'})"
"frozenset({'Q8TAE8', 'BDNF', 'Q9NP92'})"
"frozenset({'Q01082', 'BDNF', 'P11441'})"
"frozenset({'P07711', 'BDNF', 'P01040'})"
"frozenset({'Q86VP1', 'Q9Y3C5', 'BDNF'})"
"frozenset({'BDNF', 'P40692', 'P04629'})"
"frozenset({'BDNF', 'P55040', 'P60369'})"
"frozenset({'Q16787', 'BDNF', 'P16144'})"
"frozenset({'BDNF', 'Q16623', 'Q9UNK0'})"
"frozenset({'P62195', 'BDNF', 'O14818'})"
"frozenset({'Q9BYQ4', 'BDNF', 'Q6L8G4'})"
"frozenset({'P10301', 'P15313', 'BDNF'})"
"frozenset({'Q13405', 'BDNF', 'P49736'})"
"frozenset({'BDNF', 'Q5T8P6', 'Q96P53'})"
"frozenset({'P60484', 'BDNF', 'Q16531'})"
"frozenset({'BDNF', 'Q8TAT6', 'Q93052'})"
"frozenset({'BDNF', 'Q14966', 'O15075'})"
"frozenset({'Q9UDY2', 'BDNF', 'P31947'})"
"frozenset({'Q6P1J9', 'BDNF', 'Q92541'})"
"frozenset({'BDNF', 'P28749', 'Q9NPF0'})"
"frozenset({'Q9NQW6', 'BDNF', 'P12830'})"
"frozenset({'P51798', 'BDNF', 'Q9NVC3'})"
"frozenset({'Q9GZZ1', 'Q01860', 'BDNF'})"
"frozenset({'Q00987', 'BDNF', 'Q13547'})"
"frozenset({'BDNF', 'Q9NQS3', 'Q9H444'})"
"frozenset({'Q96MU7', 'BDNF', 'Q08379'})"
"frozenset({'Q8TEH3', 'Q8TEJ3', 'BDNF'})"
"frozenset({'O75691', 'BDNF', 'Q9BZI7'})"
"frozenset({'Q9BQK8', 'BDNF', 'Q8N122'})"
"frozenset({'Q9ULH7', 'BDNF', 'P12830'})"
"frozenset({'P17931', 'BDNF', 'P09382'})"
"frozenset({'BDNF', 'Q15369', 'Q96F10'})"
"frozenset({'Q9BWC9', 'BDNF', 'Q15554'})"
"frozenset({'A4D2G3', 'P17612', 'BDNF'})"
"frozenset({'P19320', 'BDNF', 'P10599'})"
"frozenset({'BDNF', 'O43889', 'O43934'})"
"frozenset({'BDNF', 'Q6P1S2', 'P35613'})"
"frozenset({'P16070', 'P05556', 'BDNF'})"
"frozenset({'P48039', 'BDNF', 'P61026'})"
"frozenset({'BDNF', 'P05386', 'P35637'})"
"frozenset({'BDNF', 'P20671', 'P62244'})"
"frozenset({'Q13310', 'BDNF', 'Q13620'})"
"frozenset({'BDNF', 'O95619', 'Q9HCH0'})"
"frozenset({'P27986', 'Q9Y243', 'BDNF'})"
"frozenset({'O95994', 'BDNF', 'Q9BVL2'})"
"frozenset({'P27635', 'Q8NC51', 'BDNF'})"
"frozenset({'Q00535', 'BDNF', 'P40763'})"
