negatives
"frozenset({'P46776', 'Hedgehog', 'P15880'})"
"frozenset({'Q9H4E7', 'P63000', 'Hedgehog'})"
"frozenset({'P19388', 'Hedgehog', 'Q99496'})"
"frozenset({'P13667', 'Hedgehog', 'P48637'})"
"frozenset({'P18084', 'P08514', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q99728', 'P03372'})"
"frozenset({'O75886', 'Q96B67', 'Hedgehog'})"
"frozenset({'P36897', 'Hedgehog', 'Q16625'})"
"frozenset({'Q9Y6H1', 'O76031', 'Hedgehog'})"
"frozenset({'P67870', 'P30305', 'Hedgehog'})"
"frozenset({'P54274', 'Hedgehog', 'O60907'})"
"frozenset({'Q9Y5V3', 'Hedgehog', 'Q9Y3T9'})"
"frozenset({'Q8IXL6', 'Q6UX39', 'Hedgehog'})"
"frozenset({'Q9Y4L5', 'Q969T4', 'Hedgehog'})"
"frozenset({'Q13315', 'Hedgehog', 'Q9NPQ8'})"
"frozenset({'Q5JTH9', 'P12270', 'Hedgehog'})"
"frozenset({'P46783', 'Hedgehog', 'Q9HCE1'})"
"frozenset({'Q86YS6', 'Hedgehog', 'P05067'})"
"frozenset({'Q9UBU9', 'P16591', 'Hedgehog'})"
"frozenset({'Q9Y6K1', 'Q15185', 'Hedgehog'})"
"frozenset({'Q9UBN7', 'Hedgehog', 'P17858'})"
"frozenset({'O00429', 'Hedgehog', 'Q99459'})"
"frozenset({'Hedgehog', 'P13612', 'P59998'})"
"frozenset({'P02765', 'Hedgehog', 'P07585'})"
"frozenset({'P35613', 'Hedgehog', 'Q96A26'})"
"frozenset({'Q86XU0', 'Hedgehog', 'P16220'})"
"frozenset({'Hedgehog', 'Q14978', 'Q9Y2X3'})"
"frozenset({'P62987', 'Hedgehog', 'P46531'})"
"frozenset({'Q8TF46', 'O60573', 'Hedgehog'})"
"frozenset({'P21673', 'Q99757', 'Hedgehog'})"
"frozenset({'P62993', 'Hedgehog', 'Q9H7D0'})"
"frozenset({'Hedgehog', 'Q17RB0', 'Q9UHD9'})"
"frozenset({'P61513', 'Hedgehog', 'P20645'})"
"frozenset({'Q9UKR5', 'Hedgehog', 'P16220'})"
"frozenset({'Q96J02', 'Q969T4', 'Hedgehog'})"
"frozenset({'P35222', 'Hedgehog', 'P0DMV9'})"
"frozenset({'Q92997', 'O14980', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O43711', 'P49356'})"
"frozenset({'Q969P0', 'Q07627', 'Hedgehog'})"
"frozenset({'P31947', 'Hedgehog', 'O43396'})"
"frozenset({'P68871', 'Q92540', 'Hedgehog'})"
"frozenset({'Q9Y623', 'P09493', 'Hedgehog'})"
"frozenset({'P30480', 'P09960', 'Hedgehog'})"
"frozenset({'Q7Z5Y6', 'Hedgehog', 'Q16671'})"
"frozenset({'Q12840', 'Q9NPJ6', 'Hedgehog'})"
"frozenset({'Q9UKY7', 'Hedgehog', 'Q8N183'})"
"frozenset({'Q9NWU2', 'Hedgehog', 'O60907'})"
"frozenset({'Q6VAB6', 'Hedgehog', 'Q96EB6'})"
"frozenset({'P62079', 'Hedgehog', 'Q96B77'})"
"frozenset({'Q6NUS6', 'P61009', 'Hedgehog'})"
"frozenset({'O75815', 'Q96AG4', 'Hedgehog'})"
"frozenset({'Q9UM11', 'Q96FV0', 'Hedgehog'})"
"frozenset({'A6NM45', 'P56880', 'Hedgehog'})"
"frozenset({'Q9P0L0', 'P19838', 'Hedgehog'})"
"frozenset({'Q9ULL5', 'Hedgehog', 'P13489'})"
"frozenset({'Q9H7Z6', 'O60885', 'Hedgehog'})"
"frozenset({'P36941', 'Hedgehog', 'Q06643'})"
"frozenset({'Q9NVA1', 'O95900', 'Hedgehog'})"
"frozenset({'P38646', 'Hedgehog', 'P61956'})"
"frozenset({'Q9P2N4', 'Hedgehog', 'P48059'})"
"frozenset({'P07900', 'O15197', 'Hedgehog'})"
"frozenset({'Q15750', 'Hedgehog', 'O95157'})"
"frozenset({'P17174', 'P00441', 'Hedgehog'})"
"frozenset({'O95389', 'Q14108', 'Hedgehog'})"
"frozenset({'P41218', 'Hedgehog', 'P42285'})"
"frozenset({'Q9Y275', 'Hedgehog', 'Q8N612'})"
"frozenset({'O43674', 'Hedgehog', 'Q86Y39'})"
"frozenset({'Q16540', 'Hedgehog', 'P15880'})"
"frozenset({'Q9P0L0', 'Hedgehog', 'Q9UNN5'})"
"frozenset({'Q9H936', 'Hedgehog', 'Q5JUW0'})"
"frozenset({'Q9NZD8', 'Hedgehog', 'O95214'})"
"frozenset({'P48681', 'P10276', 'Hedgehog'})"
"frozenset({'Q8NH74', 'Hedgehog', 'P25098'})"
"frozenset({'P16144', 'P06756', 'Hedgehog'})"
"frozenset({'Q02487', 'Hedgehog', 'Q86X19'})"
"frozenset({'Q5T8P6', 'Hedgehog', 'Q9UP38'})"
"frozenset({'P27694', 'Q9NPJ6', 'Hedgehog'})"
"frozenset({'Q96HA8', 'Hedgehog', 'Q96PV0'})"
"frozenset({'Q9UKL2', 'P38405', 'Hedgehog'})"
"frozenset({'Q15436', 'Hedgehog', 'Q8IVT5'})"
"frozenset({'P51587', 'Q9UQE7', 'Hedgehog'})"
"frozenset({'P35658', 'Q9GZY0', 'Hedgehog'})"
"frozenset({'O95139', 'Q70UQ0', 'Hedgehog'})"
"frozenset({'Q9Y2R4', 'Q9NX70', 'Hedgehog'})"
"frozenset({'Q7L2Z9', 'Q92674', 'Hedgehog'})"
"frozenset({'Q15008', 'Hedgehog', 'P17980'})"
"frozenset({'Hedgehog', 'P08235', 'P04150'})"
"frozenset({'P49736', 'Hedgehog', 'Q15560'})"
"frozenset({'P13637', 'Q9UN42', 'Hedgehog'})"
"frozenset({'Q8N0S2', 'Q9UJC3', 'Hedgehog'})"
"frozenset({'P60369', 'P07510', 'Hedgehog'})"
"frozenset({'Q9UBX7', 'Hedgehog', 'Q96EX3'})"
"frozenset({'P04629', 'Hedgehog', 'P52732'})"
"frozenset({'P53396', 'P42771', 'Hedgehog'})"
"frozenset({'Q13126', 'Hedgehog', 'P18085'})"
"frozenset({'Q13635', 'Hedgehog', 'Q495W5'})"
"frozenset({'P26358', 'Hedgehog', 'Q9NRZ9'})"
"frozenset({'Hedgehog', 'Q9Y496', 'Q9GZU8'})"
"frozenset({'P25788', 'Hedgehog', 'P13639'})"
"frozenset({'P15509', 'Hedgehog', 'Q01196'})"
"frozenset({'P46060', 'Q9Y2T1', 'Hedgehog'})"
"frozenset({'Q15645', 'Q9NR21', 'Hedgehog'})"
"frozenset({'Q9H0H5', 'Hedgehog', 'Q9H4E5'})"
"frozenset({'Hedgehog', 'P57086', 'P45983'})"
"frozenset({'O75643', 'Q9UQL6', 'Hedgehog'})"
"frozenset({'Q15058', 'Q32P51', 'Hedgehog'})"
"frozenset({'P05198', 'Q9NZJ5', 'Hedgehog'})"
"frozenset({'P19438', 'Q96EY1', 'Hedgehog'})"
"frozenset({'P31749', 'Q16537', 'Hedgehog'})"
"frozenset({'Q92569', 'Hedgehog', 'O43561'})"
"frozenset({'Q9UGI8', 'P12814', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O75061', 'Q96RT8'})"
"frozenset({'Q7L0Q8', 'Hedgehog', 'Q96T75'})"
"frozenset({'P14854', 'Hedgehog', 'Q07021'})"
"frozenset({'Hedgehog', 'O43678', 'P22694'})"
"frozenset({'P35240', 'Q13177', 'Hedgehog'})"
"frozenset({'P06748', 'Q14197', 'Hedgehog'})"
"frozenset({'Q09019', 'P02775', 'Hedgehog'})"
"frozenset({'Q14258', 'Q9H944', 'Hedgehog'})"
"frozenset({'Q13546', 'Q9NYJ8', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9HBM1', 'Q8NBT2'})"
"frozenset({'Hedgehog', 'Q15323', 'O43609'})"
"frozenset({'Q9BSF4', 'Q9UGM1', 'Hedgehog'})"
"frozenset({'Q01970', 'P29992', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P62136', 'Q15257'})"
"frozenset({'Hedgehog', 'P22059', 'Q9UH65'})"
"frozenset({'Q12913', 'O00560', 'Hedgehog'})"
"frozenset({'Q15038', 'Q9H8W4', 'Hedgehog'})"
"frozenset({'Q16204', 'P60510', 'Hedgehog'})"
"frozenset({'Q9H6Q3', 'P43403', 'Hedgehog'})"
"frozenset({'P15941', 'Hedgehog', 'Q04206'})"
"frozenset({'Hedgehog', 'Q9UNA3', 'Q6P996'})"
"frozenset({'Q9UIA9', 'Hedgehog', 'Q96KG9'})"
"frozenset({'P12931', 'P05556', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P08631', 'Q13432'})"
"frozenset({'O95218', 'Q9NQ29', 'Hedgehog'})"
"frozenset({'O94993', 'P38398', 'Hedgehog'})"
"frozenset({'Q9BUN8', 'Hedgehog', 'P09874'})"
"frozenset({'O00571', 'Hedgehog', 'Q99496'})"
"frozenset({'O75787', 'Hedgehog', 'Q9BUH8'})"
"frozenset({'Q96S97', 'Q9Y3E0', 'Hedgehog'})"
"frozenset({'O14610', 'O14827', 'Hedgehog'})"
"frozenset({'P16234', 'Q9GZP0', 'Hedgehog'})"
"frozenset({'Q9NVR5', 'Hedgehog', 'Q15555'})"
"frozenset({'P57086', 'Q6ZPD8', 'Hedgehog'})"
"frozenset({'Q9UBU8', 'Hedgehog', 'P60709'})"
"frozenset({'Q6NZI2', 'Hedgehog', 'Q6P2D0'})"
"frozenset({'Q92997', 'Hedgehog', 'Q05952'})"
"frozenset({'P35226', 'O75319', 'Hedgehog'})"
"frozenset({'P68431', 'Hedgehog', 'Q96T88'})"
"frozenset({'Q92785', 'Q96HR8', 'Hedgehog'})"
"frozenset({'Q9P0J7', 'Hedgehog', 'P40200'})"
"frozenset({'P32121', 'O00299', 'Hedgehog'})"
"frozenset({'Q9P2G9', 'Q7L5N1', 'Hedgehog'})"
"frozenset({'Q14980', 'Q14999', 'Hedgehog'})"
"frozenset({'Q96BD8', 'Hedgehog', 'O00401'})"
"frozenset({'Hedgehog', 'Q9NZI7', 'Q12948'})"
"frozenset({'Q8NGR6', 'Hedgehog', 'P62873'})"
"frozenset({'P78423', 'P16144', 'Hedgehog'})"
"frozenset({'Q9Y383', 'Q8N5F7', 'Hedgehog'})"
"frozenset({'O75312', 'P62837', 'Hedgehog'})"
"frozenset({'Q9BTT0', 'Hedgehog', 'P39687'})"
"frozenset({'P26441', 'Hedgehog', 'Q05084'})"
"frozenset({'P49674', 'Hedgehog', 'P13861'})"
"frozenset({'Q8N6P7', 'Q16619', 'Hedgehog'})"
"frozenset({'Q9GZU7', 'Hedgehog', 'P24928'})"
"frozenset({'P09493', 'P17535', 'Hedgehog'})"
"frozenset({'Q5EG05', 'Q92519', 'Hedgehog'})"
"frozenset({'P62807', 'P42166', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P04637', 'P49761'})"
"frozenset({'Q8IWZ5', 'Hedgehog', 'Q6UY14'})"
"frozenset({'P62805', 'Q9UBN7', 'Hedgehog'})"
"frozenset({'Q8NB14', 'P55265', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P50750', 'O00472'})"
"frozenset({'Q8WV44', 'Q8NDP4', 'Hedgehog'})"
"frozenset({'P10599', 'Q9H492', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q86YV9', 'P42338'})"
"frozenset({'Q96RD3', 'Hedgehog', 'P17612'})"
"frozenset({'Q14197', 'O43678', 'Hedgehog'})"
"frozenset({'P17028', 'Q8WWY3', 'Hedgehog'})"
"frozenset({'Q96LA8', 'Hedgehog', 'Q9Y2M5'})"
"frozenset({'P06733', 'Hedgehog', 'Q9BQ90'})"
"frozenset({'Q12846', 'Q15836', 'Hedgehog'})"
"frozenset({'Q15459', 'P20618', 'Hedgehog'})"
"frozenset({'Q96QK1', 'Hedgehog', 'Q9UNH7'})"
"frozenset({'Q9H2V7', 'Hedgehog', 'P10415'})"
"frozenset({'P55884', 'Q13148', 'Hedgehog'})"
"frozenset({'Q6T4P5', 'Q8TBJ4', 'Hedgehog'})"
"frozenset({'Q15172', 'Q01668', 'Hedgehog'})"
"frozenset({'P29401', 'Hedgehog', 'P22061'})"
"frozenset({'P16144', 'Hedgehog', 'Q92633'})"
"frozenset({'Q5BKT4', 'Q9H6D8', 'Hedgehog'})"
"frozenset({'O94776', 'Q92769', 'Hedgehog'})"
"frozenset({'P00519', 'P49023', 'Hedgehog'})"
"frozenset({'O15258', 'Q9H5K3', 'Hedgehog'})"
"frozenset({'Q15691', 'Hedgehog', 'Q96GD4'})"
"frozenset({'P21731', 'P04049', 'Hedgehog'})"
"frozenset({'P0DP23', 'Hedgehog', 'P21333'})"
"frozenset({'O00141', 'O43524', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q13976', 'P53778'})"
"frozenset({'P54105', 'P31939', 'Hedgehog'})"
"frozenset({'P0DP23', 'P22314', 'Hedgehog'})"
"frozenset({'P63215', 'Q8TCU6', 'Hedgehog'})"
"frozenset({'Q9UNF1', 'Q9BUV8', 'Hedgehog'})"
"frozenset({'Q8N715', 'A6NEM1', 'Hedgehog'})"
"frozenset({'P10451', 'Hedgehog', 'O95759'})"
"frozenset({'P69905', 'Hedgehog', 'P58062'})"
"frozenset({'Q01844', 'P00441', 'Hedgehog'})"
"frozenset({'P29460', 'P14784', 'Hedgehog'})"
"frozenset({'P0C0S5', 'Q08AD1', 'Hedgehog'})"
"frozenset({'Q9UQ26', 'P01106', 'Hedgehog'})"
"frozenset({'Q96EL3', 'Q9H0E7', 'Hedgehog'})"
"frozenset({'Q99967', 'O43524', 'Hedgehog'})"
"frozenset({'O00505', 'P38398', 'Hedgehog'})"
"frozenset({'P36894', 'Hedgehog', 'Q9NU53'})"
"frozenset({'Hedgehog', 'P54727', 'P78347'})"
"frozenset({'O95817', 'Q13620', 'Hedgehog'})"
"frozenset({'Q5TEU4', 'Hedgehog', 'O43543'})"
"frozenset({'Hedgehog', 'Q969F2', 'P63104'})"
"frozenset({'Q7Z3B3', 'Q9NRI5', 'Hedgehog'})"
"frozenset({'Q9Y3C1', 'Q96SB4', 'Hedgehog'})"
"frozenset({'P60484', 'P07355', 'Hedgehog'})"
"frozenset({'O43795', 'Hedgehog', 'Q8TCJ0'})"
"frozenset({'Q9H6L2', 'Q16739', 'Hedgehog'})"
"frozenset({'Q99062', 'Q14686', 'Hedgehog'})"
"frozenset({'Q12874', 'Hedgehog', 'Q86VP6'})"
"frozenset({'Q92560', 'Q9Y2X8', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9NYJ8', 'Q07021'})"
"frozenset({'Q99650', 'Q8IU54', 'Hedgehog'})"
"frozenset({'Q9UGI8', 'Hedgehog', 'P05412'})"
"frozenset({'Q9P127', 'P61254', 'Hedgehog'})"
"frozenset({'O15397', 'O75771', 'Hedgehog'})"
"frozenset({'P0DP23', 'P49418', 'Hedgehog'})"
"frozenset({'P26639', 'P30480', 'Hedgehog'})"
"frozenset({'P04629', 'Hedgehog', 'P46977'})"
"frozenset({'Q9P2M7', 'Hedgehog', 'O43166'})"
"frozenset({'Q29865', 'Hedgehog', 'P43627'})"
"frozenset({'Q9UM73', 'Hedgehog', 'P23471'})"
"frozenset({'O00141', 'Hedgehog', 'P10114'})"
"frozenset({'O95166', 'Hedgehog', 'P34931'})"
"frozenset({'Q99460', 'O00231', 'Hedgehog'})"
"frozenset({'P11308', 'Q5T9G4', 'Hedgehog'})"
"frozenset({'Q13618', 'Hedgehog', 'P62258'})"
"frozenset({'Q9NZJ6', 'Q8NI60', 'Hedgehog'})"
"frozenset({'Q9BWG4', 'Hedgehog', 'Q9BXS1'})"
"frozenset({'P54198', 'Q9Y294', 'Hedgehog'})"
"frozenset({'P12268', 'P31947', 'Hedgehog'})"
"frozenset({'O75044', 'Hedgehog', 'Q96F86'})"
"frozenset({'P43243', 'O95793', 'Hedgehog'})"
"frozenset({'Q96EP0', 'Hedgehog', 'O15455'})"
"frozenset({'Q9BT40', 'P02766', 'Hedgehog'})"
"frozenset({'Q8WXK1', 'Hedgehog', 'O95425'})"
"frozenset({'P10276', 'Hedgehog', 'Q96EB6'})"
"frozenset({'Q00987', 'O60934', 'Hedgehog'})"
"frozenset({'Q9P2H0', 'P46100', 'Hedgehog'})"
"frozenset({'O75131', 'Q9BSI4', 'Hedgehog'})"
"frozenset({'P51159', 'Q4VX76', 'Hedgehog'})"
"frozenset({'P35548', 'Hedgehog', 'P37231'})"
"frozenset({'P40227', 'Hedgehog', 'Q8TCJ0'})"
"frozenset({'P15173', 'P27361', 'Hedgehog'})"
"frozenset({'P46013', 'Hedgehog', 'Q5S007'})"
"frozenset({'Q13387', 'O95777', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q13573', 'Q9UHB9'})"
"frozenset({'Hedgehog', 'Q99496', 'Q96MM3'})"
"frozenset({'O95793', 'Hedgehog', 'P50991'})"
"frozenset({'P50613', 'Hedgehog', 'P05067'})"
"frozenset({'P31641', 'Hedgehog', 'P18146'})"
"frozenset({'P62333', 'Q13573', 'Hedgehog'})"
"frozenset({'Q14CZ7', 'P40337', 'Hedgehog'})"
"frozenset({'O14686', 'Q13573', 'Hedgehog'})"
"frozenset({'P24386', 'Hedgehog', 'O43290'})"
"frozenset({'Q68CZ1', 'P04049', 'Hedgehog'})"
"frozenset({'Q969D9', 'Hedgehog', 'Q04206'})"
"frozenset({'P49736', 'Q7L190', 'Hedgehog'})"
"frozenset({'Q9BYC2', 'Q7L0Q8', 'Hedgehog'})"
"frozenset({'P49418', 'O15061', 'Hedgehog'})"
"frozenset({'P35658', 'P25054', 'Hedgehog'})"
"frozenset({'Q15287', 'Q15029', 'Hedgehog'})"
"frozenset({'Q96KN3', 'Q99816', 'Hedgehog'})"
"frozenset({'O94906', 'Q96DI7', 'Hedgehog'})"
"frozenset({'P04350', 'Hedgehog', 'Q14155'})"
"frozenset({'Q16658', 'P62736', 'Hedgehog'})"
"frozenset({'Q14CZ7', 'Hedgehog', 'P49748'})"
"frozenset({'P22694', 'Hedgehog', 'A6NDH6'})"
"frozenset({'Q9HB40', 'Hedgehog', 'Q9P289'})"
"frozenset({'Q14974', 'Hedgehog', 'A9QM74'})"
"frozenset({'Hedgehog', 'P38606', 'Q9UL26'})"
"frozenset({'Q14654', 'Q8NBR6', 'Hedgehog'})"
"frozenset({'Q96HA8', 'Q13867', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O60266', 'P50151'})"
"frozenset({'Q9NT62', 'A6NCE7', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9UBU9', 'Q8N3C0'})"
"frozenset({'Q15466', 'Hedgehog', 'Q05513'})"
"frozenset({'Q96JC9', 'P35269', 'Hedgehog'})"
"frozenset({'P47985', 'Q93009', 'Hedgehog'})"
"frozenset({'Q8IWL3', 'Hedgehog', 'Q9P2W9'})"
"frozenset({'Q9H814', 'Q09161', 'Hedgehog'})"
"frozenset({'P19235', 'P41159', 'Hedgehog'})"
"frozenset({'Q9Y219', 'Hedgehog', 'O00555'})"
"frozenset({'P35626', 'Hedgehog', 'O76000'})"
"frozenset({'P50238', 'Hedgehog', 'Q99963'})"
"frozenset({'P31749', 'Hedgehog', 'Q05513'})"
"frozenset({'Hedgehog', 'Q14651', 'Q969F2'})"
"frozenset({'P46782', 'Hedgehog', 'Q9BRP8'})"
"frozenset({'P84095', 'P85298', 'Hedgehog'})"
"frozenset({'P08779', 'P19013', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9Y487', 'P13473'})"
"frozenset({'P46939', 'Q9BTL4', 'Hedgehog'})"
"frozenset({'P62699', 'Q96S59', 'Hedgehog'})"
"frozenset({'P20339', 'Q99816', 'Hedgehog'})"
"frozenset({'Q8NEA6', 'Q7Z7G1', 'Hedgehog'})"
"frozenset({'Q12809', 'Hedgehog', 'P17612'})"
"frozenset({'Q02297', 'Hedgehog', 'Q9BV35'})"
"frozenset({'Q15906', 'Hedgehog', 'O95619'})"
"frozenset({'Hedgehog', 'P49746', 'P11498'})"
"frozenset({'Q9BZS1', 'Q9UQE7', 'Hedgehog'})"
"frozenset({'P01106', 'Hedgehog', 'Q96HQ2'})"
"frozenset({'O75208', 'Q96BW9', 'Hedgehog'})"
"frozenset({'P35916', 'Hedgehog', 'P46108'})"
"frozenset({'O75822', 'Hedgehog', 'P61221'})"
"frozenset({'P14373', 'Q9NVE4', 'Hedgehog'})"
"frozenset({'P26367', 'Q9Y5Q3', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9UMX1', 'P49841'})"
"frozenset({'P05549', 'Q9Y6I3', 'Hedgehog'})"
"frozenset({'P23508', 'Hedgehog', 'P23921'})"
"frozenset({'O60936', 'P50552', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q7Z6Z7', 'Q9NQG5'})"
"frozenset({'Hedgehog', 'P27361', 'P63211'})"
"frozenset({'P25054', 'Hedgehog', 'Q8NF91'})"
"frozenset({'Q01082', 'Hedgehog', 'Q9HAU0'})"
"frozenset({'Q12933', 'P05141', 'Hedgehog'})"
"frozenset({'P02751', 'Hedgehog', 'P50991'})"
"frozenset({'O75390', 'P30480', 'Hedgehog'})"
"frozenset({'O43295', 'P21980', 'Hedgehog'})"
"frozenset({'Q6ZMY3', 'Hedgehog', 'P18146'})"
"frozenset({'Q9Y2V7', 'P34810', 'Hedgehog'})"
"frozenset({'P22612', 'Q9UGF6', 'Hedgehog'})"
"frozenset({'Q9H4M9', 'Hedgehog', 'Q99459'})"
"frozenset({'Hedgehog', 'Q9NQW7', 'P55060'})"
"frozenset({'O43707', 'Hedgehog', 'P62140'})"
"frozenset({'P46109', 'P08069', 'Hedgehog'})"
"frozenset({'Q8IXL6', 'Q15714', 'Hedgehog'})"
"frozenset({'Q9HD34', 'Q9Y697', 'Hedgehog'})"
"frozenset({'P04908', 'Q15645', 'Hedgehog'})"
"frozenset({'P57078', 'P05543', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O95758', 'P09211'})"
"frozenset({'Q12933', 'Hedgehog', 'P49841'})"
"frozenset({'P06748', 'Q8IWS0', 'Hedgehog'})"
"frozenset({'Q13243', 'Q01081', 'Hedgehog'})"
"frozenset({'Q6UN15', 'O00139', 'Hedgehog'})"
"frozenset({'Q8N6Y0', 'Hedgehog', 'P57105'})"
"frozenset({'Q9BPY3', 'Hedgehog', 'Q9UL15'})"
"frozenset({'Q8IUQ4', 'Q9Y234', 'Hedgehog'})"
"frozenset({'P09651', 'P61978', 'Hedgehog'})"
"frozenset({'P68431', 'P04908', 'Hedgehog'})"
"frozenset({'Q17R98', 'Hedgehog', 'Q8WXI9'})"
"frozenset({'O95260', 'P40337', 'Hedgehog'})"
"frozenset({'P79483', 'Hedgehog', 'Q8IUH5'})"
"frozenset({'Q04837', 'P68104', 'Hedgehog'})"
"frozenset({'Q96HA8', 'Q9BX70', 'Hedgehog'})"
"frozenset({'Q9Y5Y2', 'Q01130', 'Hedgehog'})"
"frozenset({'Q00536', 'Q96QF0', 'Hedgehog'})"
"frozenset({'P37198', 'P19338', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O95819', 'P10412'})"
"frozenset({'P08574', 'Hedgehog', 'P14927'})"
"frozenset({'Q9NP66', 'Hedgehog', 'Q9HCE1'})"
"frozenset({'Q9Y297', 'Hedgehog', 'O43847'})"
"frozenset({'P06239', 'Q07666', 'Hedgehog'})"
"frozenset({'Q13243', 'Q01844', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q07666', 'Q5VWX1'})"
"frozenset({'Q8NI38', 'P01106', 'Hedgehog'})"
"frozenset({'Q8TAX0', 'Q9GZT9', 'Hedgehog'})"
"frozenset({'Q92585', 'Q01844', 'Hedgehog'})"
"frozenset({'Q9H6T3', 'Hedgehog', 'O43175'})"
"frozenset({'Q13572', 'Hedgehog', 'Q86Y56'})"
"frozenset({'Q13137', 'Hedgehog', 'Q17RB8'})"
"frozenset({'Q14164', 'Q9Y5Q3', 'Hedgehog'})"
"frozenset({'Q13618', 'O15027', 'Hedgehog'})"
"frozenset({'Q6ZW49', 'P68400', 'Hedgehog'})"
"frozenset({'Q9UBY8', 'Hedgehog', 'Q5BJH2'})"
"frozenset({'Q9Y2W1', 'O00213', 'Hedgehog'})"
"frozenset({'Q9NP66', 'O60341', 'Hedgehog'})"
"frozenset({'O96019', 'Hedgehog', 'Q9NQG5'})"
"frozenset({'Q08J23', 'Hedgehog', 'Q96KR7'})"
"frozenset({'Hedgehog', 'O15239', 'O00217'})"
"frozenset({'Q8TAX7', 'P02788', 'Hedgehog'})"
"frozenset({'Q8NH41', 'Hedgehog', 'P25098'})"
"frozenset({'Q13620', 'P62314', 'Hedgehog'})"
"frozenset({'P04843', 'Q6T4R5', 'Hedgehog'})"
"frozenset({'Q07020', 'P62891', 'Hedgehog'})"
"frozenset({'Q6ZMZ0', 'Hedgehog', 'P22087'})"
"frozenset({'P00533', 'Q9BUN8', 'Hedgehog'})"
"frozenset({'Q86UP2', 'Q8N205', 'Hedgehog'})"
"frozenset({'P60520', 'Hedgehog', 'P18505'})"
"frozenset({'Q96JC9', 'Q9NRD5', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P40763', 'Q9Y6Y0'})"
"frozenset({'Q15274', 'Hedgehog', 'O43734'})"
"frozenset({'Hedgehog', 'Q9HCU9', 'Q9UBG0'})"
"frozenset({'Q13555', 'Q96HC4', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O75031', 'Q8WW01'})"
"frozenset({'P51665', 'Q9C035', 'Hedgehog'})"
"frozenset({'Q8WXW3', 'O95613', 'Hedgehog'})"
"frozenset({'Q8NB16', 'Q8N5Y8', 'Hedgehog'})"
"frozenset({'Q99750', 'Q8NHZ7', 'Hedgehog'})"
"frozenset({'P04629', 'Hedgehog', 'Q99459'})"
"frozenset({'P54252', 'Hedgehog', 'O14925'})"
"frozenset({'Q9BT78', 'O14920', 'Hedgehog'})"
"frozenset({'Q13557', 'Q70SY1', 'Hedgehog'})"
"frozenset({'P43686', 'Hedgehog', 'Q7Z6Z7'})"
"frozenset({'P08754', 'P08173', 'Hedgehog'})"
"frozenset({'Q8NF64', 'Q9H6Z4', 'Hedgehog'})"
"frozenset({'Q9BRK5', 'Hedgehog', 'P38936'})"
"frozenset({'Q9Y297', 'P24864', 'Hedgehog'})"
"frozenset({'P98170', 'Q96FJ2', 'Hedgehog'})"
"frozenset({'P27694', 'Hedgehog', 'Q06609'})"
"frozenset({'P36405', 'P62829', 'Hedgehog'})"
"frozenset({'P21554', 'P04899', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q6ZNJ1', 'P63104'})"
"frozenset({'P49286', 'P08754', 'Hedgehog'})"
"frozenset({'Q96FQ6', 'Q9H0R8', 'Hedgehog'})"
"frozenset({'Q99814', 'Hedgehog', 'Q16520'})"
"frozenset({'O43293', 'Hedgehog', 'A8MW95'})"
"frozenset({'Q13325', 'Q8TEY7', 'Hedgehog'})"
"frozenset({'Q9UBW7', 'Hedgehog', 'P16220'})"
"frozenset({'O60271', 'Hedgehog', 'A3KN83'})"
"frozenset({'O14503', 'P67870', 'Hedgehog'})"
"frozenset({'P17020', 'Hedgehog', 'P29972'})"
"frozenset({'Q9BX59', 'Hedgehog', 'Q7Z3S9'})"
"frozenset({'Q9BRK4', 'Hedgehog', 'Q93074'})"
"frozenset({'Q8N163', 'Q13303', 'Hedgehog'})"
"frozenset({'O60637', 'Hedgehog', 'O43567'})"
"frozenset({'A1A4Y4', 'Hedgehog', 'O15455'})"
"frozenset({'Q13618', 'Hedgehog', 'P21912'})"
"frozenset({'O75607', 'P08238', 'Hedgehog'})"
"frozenset({'Q9P0W8', 'P04049', 'Hedgehog'})"
"frozenset({'Q96KQ4', 'Q13077', 'Hedgehog'})"
