negatives
"frozenset({'TCR', 'P61163', 'P33993'})"
"frozenset({'A8MQ03', 'TCR', 'O14581'})"
"frozenset({'P49736', 'TCR', 'P61981'})"
"frozenset({'TCR', 'P04628', 'Q9NPG1'})"
"frozenset({'P11413', 'TCR', 'P07384'})"
"frozenset({'TCR', 'Q92831', 'Q9H6U6'})"
"frozenset({'TCR', 'Q8IZ83', 'Q9BRP4'})"
"frozenset({'P10909', 'TCR', 'P14625'})"
"frozenset({'TCR', 'Q9BV38', 'Q5SY16'})"
"frozenset({'TCR', 'Q15036', 'P16333'})"
"frozenset({'TCR', 'O43556', 'O95376'})"
"frozenset({'Q8IWZ6', 'TCR', 'P78371'})"
"frozenset({'Q96T76', 'TCR', 'Q9BQC3'})"
"frozenset({'TCR', 'O75478', 'Q16594'})"
"frozenset({'Q8NGI3', 'TCR', 'P32121'})"
"frozenset({'TCR', 'Q01813', 'Q8NE63'})"
"frozenset({'TCR', 'P42768', 'P60709'})"
"frozenset({'TCR', 'Q16513', 'P16333'})"
"frozenset({'Q8IVT5', 'TCR', 'Q13009'})"
"frozenset({'TCR', 'Q9H5J4', 'Q13094'})"
"frozenset({'TCR', 'P00533', 'O43175'})"
"frozenset({'TCR', 'P04637', 'P67809'})"
"frozenset({'TCR', 'P25786', 'Q04864'})"
"frozenset({'P12931', 'TCR', 'P78329'})"
"frozenset({'Q96GG9', 'TCR', 'O95835'})"
"frozenset({'TCR', 'Q9UK22', 'P55072'})"
"frozenset({'Q13163', 'TCR', 'P11474'})"
"frozenset({'TCR', 'Q13554', 'P62913'})"
"frozenset({'P53370', 'TCR', 'P22314'})"
"frozenset({'TCR', 'Q13131', 'P22612'})"
"frozenset({'TCR', 'Q15648', 'P23769'})"
"frozenset({'TCR', 'P51965', 'P63279'})"
"frozenset({'P42356', 'TCR', 'Q9NWF9'})"
"frozenset({'P46940', 'Q99816', 'TCR'})"
"frozenset({'P51858', 'TCR', 'P05141'})"
"frozenset({'TCR', 'Q14643', 'Q9NSB8'})"
"frozenset({'TCR', 'P06454', 'Q14103'})"
"frozenset({'TCR', 'Q15286', 'Q15691'})"
