negatives
"frozenset({'IL5', 'Q9Y5A6', 'Q9NWS9'})"
"frozenset({'A8MW92', 'IL5', 'O94776'})"
"frozenset({'IL5', 'P54619', 'Q9C0K7'})"
"frozenset({'O75530', 'IL5', 'P04004'})"
"frozenset({'P49238', 'IL5', 'P10720'})"
"frozenset({'Q12951', 'O96008', 'IL5'})"
"frozenset({'IL5', 'P28715', 'Q9NRG0'})"
"frozenset({'Q9Y2X9', 'IL5', 'Q9BPW8'})"
"frozenset({'Q9H6Q4', 'IL5', 'Q9HCE1'})"
"frozenset({'P36543', 'IL5', 'P30405'})"
"frozenset({'Q16254', 'IL5', 'P38936'})"
"frozenset({'P30443', 'IL5', 'Q03518'})"
"frozenset({'Q9NWU5', 'Q96H96', 'IL5'})"
"frozenset({'Q8IWV2', 'O95817', 'IL5'})"
"frozenset({'IL5', 'Q96CW1', 'P46108'})"
"frozenset({'IL5', 'Q99961', 'P08069'})"
"frozenset({'Q13618', 'IL5', 'Q9BXW4'})"
"frozenset({'IL5', 'P10275', 'Q96L73'})"
"frozenset({'P01308', 'IL5', 'P14735'})"
"frozenset({'IL5', 'Q15672', 'Q9Y3P9'})"
"frozenset({'IL5', 'P02766', 'P47897'})"
"frozenset({'Q00839', 'IL5', 'Q9UL18'})"
"frozenset({'IL5', 'Q9Y6Q6', 'O00463'})"
"frozenset({'IL5', 'P06241', 'P22681'})"
"frozenset({'IL5', 'Q15022', 'P35232'})"
"frozenset({'P78559', 'IL5', 'Q15700'})"
"frozenset({'P14866', 'IL5', 'Q92956'})"
"frozenset({'IL5', 'O95661', 'O95429'})"
"frozenset({'P12236', 'P57078', 'IL5'})"
"frozenset({'Q15365', 'IL5', 'P19320'})"
"frozenset({'P46092', 'IL5', 'P10145'})"
"frozenset({'Q03135', 'Q13586', 'IL5'})"
"frozenset({'Q9P2B4', 'P24941', 'IL5'})"
"frozenset({'IL5', 'Q9NSE2', 'P52630'})"
"frozenset({'P62942', 'IL5', 'P61604'})"
