negatives
"frozenset({'IL1', 'P21731', 'Q16558'})"
"frozenset({'P82933', 'IL1', 'Q9Y676'})"
"frozenset({'P63027', 'Q04323', 'IL1'})"
"frozenset({'Q99062', 'IL1', 'P09919'})"
"frozenset({'IL1', 'P24468', 'P02100'})"
"frozenset({'P67775', 'Q9UIC8', 'IL1'})"
"frozenset({'P13639', 'IL1', 'P62753'})"
"frozenset({'Q9Y297', 'Q9H6J7', 'IL1'})"
"frozenset({'Q16666', 'Q9UBU9', 'IL1'})"
"frozenset({'P04629', 'IL1', 'Q16832'})"
"frozenset({'Q9NP87', 'P61077', 'IL1'})"
"frozenset({'Q9BYQ3', 'IL1', 'Q8TC90'})"
"frozenset({'P12755', 'P05388', 'IL1'})"
"frozenset({'P20248', 'Q99640', 'IL1'})"
"frozenset({'P32121', 'P68371', 'IL1'})"
"frozenset({'IL1', 'Q9GZT3', 'Q68D86'})"
"frozenset({'Q63HR2', 'Q86Y13', 'IL1'})"
"frozenset({'P17987', 'O43930', 'IL1'})"
"frozenset({'P25788', 'IL1', 'Q9UMS4'})"
"frozenset({'Q9ULM3', 'Q53HC9', 'IL1'})"
"frozenset({'Q8NGB9', 'Q9P2W3', 'IL1'})"
"frozenset({'IL1', 'Q07627', 'P25786'})"
"frozenset({'P78406', 'IL1', 'Q9NRG9'})"
"frozenset({'Q9UK28', 'IL1', 'Q9NU53'})"
"frozenset({'Q15139', 'IL1', 'O00206'})"
"frozenset({'Q9Y3U8', 'P62277', 'IL1'})"
"frozenset({'Q96QT4', 'Q7Z406', 'IL1'})"
"frozenset({'Q00013', 'Q09161', 'IL1'})"
"frozenset({'Q9BYD3', 'Q9NUL7', 'IL1'})"
"frozenset({'Q96GX1', 'Q9H6U8', 'IL1'})"
"frozenset({'Q9Y6H1', 'Q9UKT9', 'IL1'})"
"frozenset({'P63104', 'Q9Y224', 'IL1'})"
"frozenset({'P25440', 'IL1', 'P10415'})"
"frozenset({'Q8IY31', 'IL1', 'Q9Y547'})"
"frozenset({'IL1', 'Q14683', 'Q9UQL6'})"
"frozenset({'Q13347', 'P13612', 'IL1'})"
"frozenset({'P49736', 'Q9Y6M1', 'IL1'})"
"frozenset({'P27797', 'Q9Y4K3', 'IL1'})"
"frozenset({'Q86XK2', 'Q9NVZ3', 'IL1'})"
"frozenset({'IL1', 'Q99683', 'P42229'})"
"frozenset({'P08047', 'Q96PH1', 'IL1'})"
"frozenset({'IL1', 'Q9NWB7', 'P31146'})"
"frozenset({'Q3SYG4', 'Q96AJ1', 'IL1'})"
"frozenset({'P27986', 'IL1', 'Q8IWV1'})"
"frozenset({'IL1', 'P06493', 'P35611'})"
"frozenset({'P24385', 'P51665', 'IL1'})"
