#tail	head	KSP index	path cost
Q12913	P35222	1	7.50000e-01
P07766	P16333	2	5.62500e-01
P16333	P00519	2	5.62500e-01
P27986	P00519	3	5.62500e-01
P04234	P27986	3	5.62500e-01
P04234	O00459	4	5.62500e-01
O00459	P42229	4	5.62500e-01
P27986	P25963	5	5.62500e-01
P27986	P42229	6	5.62500e-01
P27986	Q07666	7	5.62500e-01
P04234	P42336	8	5.62500e-01
P42336	P35222	8	5.62500e-01
P04234	P04150	9	5.62500e-01
P04150	P51692	9	5.62500e-01
Q14790	O14920	10	5.62500e-01
P04234	Q14790	10	5.62500e-01
Q14790	P25963	11	5.62500e-01
P04234	Q99759	12	5.62500e-01
Q99759	O14920	12	5.62500e-01
Q99759	P25963	13	5.62500e-01
Q99759	Q04206	14	5.62500e-01
P07766	P27986	15	5.62500e-01
P07766	O00459	16	5.62500e-01
P07766	P42336	20	5.62500e-01
P07766	P43403	21	5.62500e-01
P43403	P00519	21	5.62500e-01
P43403	Q9H6Q3	22	5.62500e-01
P07766	Q14790	23	5.62500e-01
P07766	Q99759	25	5.62500e-01
P09693	P27986	28	5.62500e-01
P09693	O00459	29	5.62500e-01
P09693	P42336	33	5.62500e-01
P09693	Q14790	34	5.62500e-01
P09693	Q99759	36	5.62500e-01
O15530	O14920	39	5.62500e-01
Q12913	O15530	39	5.62500e-01
P00533	P00519	40	5.62500e-01
Q12913	P00533	40	5.62500e-01
P00533	P35222	41	5.62500e-01
P00533	P42229	42	5.62500e-01
P00533	P51692	43	5.62500e-01
P04626	P00519	44	5.62500e-01
Q12913	P04626	44	5.62500e-01
P04626	P35222	45	5.62500e-01
P04626	Q9H6Q3	46	5.62500e-01
P19174	P00519	47	5.62500e-01
Q12913	P19174	47	5.62500e-01
P19174	Q07666	48	5.62500e-01
P27361	P01100	49	5.62500e-01
Q12913	P27361	49	5.62500e-01
P27361	P05412	50	5.62500e-01
P27361	P15336	51	5.62500e-01
P27361	P16220	52	5.62500e-01
P27361	Q04206	53	5.62500e-01
Q12913	P28482	54	5.62500e-01
P28482	P01100	54	5.62500e-01
P04629	P35222	55	5.62500e-01
Q12913	P04629	55	5.62500e-01
P08581	P35222	56	5.62500e-01
Q12913	P08581	56	5.62500e-01
Q12913	P19022	57	5.62500e-01
P19022	P35222	57	5.62500e-01
Q12913	P22681	58	5.62500e-01
P22681	P35222	58	5.62500e-01
O60674	P42229	59	5.62500e-01
Q12913	O60674	59	5.62500e-01
O60674	P51692	60	5.62500e-01
O60674	Q14765	61	5.62500e-01
P10721	P42229	62	5.62500e-01
Q12913	P10721	62	5.62500e-01
P10721	P51692	63	5.62500e-01
P22681	Q07666	64	5.62500e-01
P22681	Q9H6Q3	65	5.62500e-01
P28482	P05412	66	5.62500e-01
P28482	P15336	67	5.62500e-01
P28482	P16220	68	5.62500e-01
P28482	P18146	69	5.62500e-01
P28482	Q04206	70	5.62500e-01
Q12913	P49023	71	5.62500e-01
P49023	P35222	71	5.62500e-01
Q12913	P06239	72	5.62500e-01
P06239	Q07666	72	5.62500e-01
Q12913	Q13501	73	5.62500e-01
Q13501	O14920	73	5.62500e-01
Q12913	Q99569	74	5.62500e-01
Q99569	P35222	74	5.62500e-01
Q96P31	P43403	75	5.62500e-01
Q9HD43	P06239	77	5.62500e-01
P04234	O00329	78	4.21875e-01
O00329	O15530	78	4.21875e-01
O00329	P00533	79	4.21875e-01
O00329	P16333	83	4.21875e-01
O00329	P19174	84	4.21875e-01
O00329	P27986	86	4.21875e-01
P31749	O14920	90	4.21875e-01
O00329	P31749	90	4.21875e-01
P31749	P05412	91	4.21875e-01
P31749	P15336	92	4.21875e-01
P31749	P16220	93	4.21875e-01
P31749	P25963	94	4.21875e-01
P31749	P35222	95	4.21875e-01
P31749	Q04206	96	4.21875e-01
P31751	O14920	97	4.21875e-01
O00329	P31751	97	4.21875e-01
P31751	P05412	98	4.21875e-01
P31751	P15336	99	4.21875e-01
P31751	P16220	100	4.21875e-01
P31751	P25963	101	4.21875e-01
P31751	P35222	102	4.21875e-01
P31751	Q04206	103	4.21875e-01
P40763	P01100	104	4.21875e-01
O00329	P40763	104	4.21875e-01
O00329	O00459	105	4.21875e-01
P40763	P05412	106	4.21875e-01
P40763	P17676	107	4.21875e-01
P40763	P18146	108	4.21875e-01
P40763	P42229	109	4.21875e-01
P40763	P51692	110	4.21875e-01
P40763	Q04206	111	4.21875e-01
P40763	Q07666	112	4.21875e-01
O00329	P42336	113	4.21875e-01
P49841	O95644	114	4.21875e-01
O00329	P49841	114	4.21875e-01
P49841	P16220	115	4.21875e-01
P49841	P35222	116	4.21875e-01
P49841	Q13469	117	4.21875e-01
P50570	P00519	118	4.21875e-01
O00329	P50570	118	4.21875e-01
Q05513	Q04206	119	4.21875e-01
O00329	Q05513	119	4.21875e-01
Q9Y243	O14920	120	4.21875e-01
O00329	Q9Y243	120	4.21875e-01
Q9Y243	P05412	121	4.21875e-01
Q9Y243	P15336	122	4.21875e-01
Q9Y243	P16220	123	4.21875e-01
Q9Y243	P25963	124	4.21875e-01
Q9Y243	Q04206	125	4.21875e-01
O00459	O15530	126	4.21875e-01
O00459	P00533	127	4.21875e-01
O00459	P19174	131	4.21875e-01
P0CG47	P25963	132	4.21875e-01
O00459	P0CG47	132	4.21875e-01
O00459	P27986	134	4.21875e-01
O00459	P31749	138	4.21875e-01
O00459	P31751	145	4.21875e-01
P31946	O14920	152	4.21875e-01
O00459	P31946	152	4.21875e-01
P31946	P00519	153	4.21875e-01
P37173	P35222	154	4.21875e-01
O00459	P37173	154	4.21875e-01
O00459	P40763	155	4.21875e-01
O00459	P42336	163	4.21875e-01
O00459	P49841	164	4.21875e-01
O00459	P50570	168	4.21875e-01
P63104	O95644	169	4.21875e-01
O00459	P63104	169	4.21875e-01
O00459	P14778	170	4.21875e-01
P14778	Q04206	170	4.21875e-01
P63104	P00519	171	4.21875e-01
P63104	P35222	172	4.21875e-01
O00459	Q05513	173	4.21875e-01
Q06124	P42229	174	4.21875e-01
O00459	Q06124	174	4.21875e-01
P29350	Q07666	175	4.21875e-01
O00459	P29350	175	4.21875e-01
P62993	Q07666	176	4.21875e-01
O00459	P62993	176	4.21875e-01
Q06124	P51692	177	4.21875e-01
Q07890	P00519	178	4.21875e-01
O00459	Q07890	178	4.21875e-01
P46531	Q86Y01	179	4.21875e-01
O00459	P46531	179	4.21875e-01
Q99704	P00519	180	4.21875e-01
O00459	Q99704	180	4.21875e-01
O00459	Q9Y243	181	4.21875e-01
Q9Y4K3	O14920	187	4.21875e-01
O00459	Q9Y4K3	187	4.21875e-01
Q9Y4K3	Q04206	188	4.21875e-01
Q9Y6Q6	Q04206	189	4.21875e-01
O00459	Q9Y6Q6	189	4.21875e-01
P04150	P07900	190	4.21875e-01
P07900	O14920	190	4.21875e-01
