negatives
"('O75400', 'Q15366')"
"('Q86WV1', 'P06239')"
"('Q9UQ35', 'P61981')"
"('Q16576', 'Q9H0Y0')"
"('P01112', 'Q16539')"
"('Q15185', 'P01241')"
"('P32302', 'P10276')"
"('P01106', 'O43819')"
"('P35626', 'Q8NHC4')"
"('P25205', 'O76070')"
"('P49642', 'Q05639')"
"('Q9HAU4', 'Q08170')"
"('P78560', 'Q5T3J3')"
"('P62333', 'Q14164')"
"('P48730', 'P23508')"
"('Q96RT1', 'P07942')"
"('Q9H1D9', 'O76061')"
"('P41240', 'Q13573')"
"('O15211', 'P61224')"
"('O43353', 'Q9ULZ3')"
"('Q9BQ52', 'O75593')"
"('Q15149', 'Q04695')"
"('Q86U42', 'P84103')"
"('Q9Y572', 'O95831')"
"('Q96L34', 'Q9UL42')"
"('Q96SB3', 'P41236')"
"('Q05397', 'P28482')"
"('O00141', 'Q9NTK5')"
"('Q9UQM7', 'Q13501')"
"('Q92844', 'O96018')"
"('Q96CV9', 'Q13114')"
"('P49715', 'P02788')"
"('Q96MY7', 'Q15796')"
"('Q9NZI8', 'P78330')"
"('Q9Y2X7', 'O75334')"
"('Q9BU64', 'O75150')"
"('Q13233', 'P62266')"
"('Q9BPZ7', 'P48551')"
"('P42679', 'Q16620')"
"('Q16665', 'Q9Y3V2')"
"('Q16665', 'Q07654')"
"('O75400', 'Q14562')"
"('Q86TJ2', 'O94864')"
"('Q96RU7', 'P26641')"
"('Q9UKV8', 'P57088')"
"('Q13485', 'P63010')"
"('Q86V81', 'Q16629')"
"('P49368', 'P11142')"
"('O96013', 'Q86YP4')"
"('Q9UQL6', 'P62258')"
"('Q13233', 'P15056')"
"('Q8WXH5', 'Q9UHF4')"
"('P01303', 'P49019')"
"('O15442', 'P04183')"
"('Q14839', 'Q13547')"
"('P07900', 'P41279')"
"('Q92824', 'P00797')"
"('Q02556', 'P02708')"
"('P25445', 'Q14194')"
"('Q15139', 'O60602')"
"('P22607', 'P42566')"
"('P43657', 'Q9HAV0')"
"('O15264', 'P09874')"
"('Q6NXE6', 'O00422')"
"('O43795', 'O75365')"
"('P01106', 'P61244')"
