#tail	head	KSP index
SRC	P31785	1
SRC	P16871	2
P31785	P52333	3
P31785	P23458	4
P31785	P16871	5
P16871	P42229	6
P16871	P40763	7
P16871	Q14289	8
P16871	P27986	9
P16871	P31785	10
P16871	P51692	11
P16871	P23458	12
P16871	P52333	13
P16871	P06241	14
P42229	P40763	15
P42229	P51692	16
P42229	P16871	17
P42229	SNK	18
P40763	P42229	19
P40763	P51692	20
P40763	P16871	21
P40763	SNK	22
Q14289	P23458	23
Q14289	P16871	24
P27986	P16871	25
P51692	P42229	26
P51692	P40763	27
P51692	P16871	28
P51692	SNK	29
P23458	P42229	30
P23458	P31785	31
P23458	P35568	32
P23458	Q14289	33
P23458	P51692	34
P23458	P16871	35
P52333	P31785	36
P52333	P35568	37
P52333	Q9Y4H2	38
P52333	P27986	39
P52333	P16871	40
P06241	P16871	41
P35568	P52333	42
P35568	P27986	43
P35568	P23458	44
Q9Y4H2	P52333	45
Q9Y4H2	P27986	46
