#tail	head	KSP index	path cost
P32927	P42229	1	7.50000e-01
O60674	P40763	2	5.62500e-01
P26951	O60674	2	5.62500e-01
O60674	P42229	3	5.62500e-01
O60674	P51692	4	5.62500e-01
P26951	P06241	5	5.62500e-01
P06241	P40763	5	5.62500e-01
P23458	P40763	6	5.62500e-01
P26951	P23458	6	5.62500e-01
P23458	P42229	7	5.62500e-01
P23458	P51692	8	5.62500e-01
P29597	P40763	9	5.62500e-01
P26951	P29597	9	5.62500e-01
P29597	P42229	10	5.62500e-01
P29597	P51692	11	5.62500e-01
P52333	P40763	12	5.62500e-01
P26951	P52333	12	5.62500e-01
P52333	P42229	13	5.62500e-01
P52333	P51692	14	5.62500e-01
P27986	P19793	15	5.62500e-01
P32927	P27986	15	5.62500e-01
P27986	P40763	16	5.62500e-01
P27986	P42229	17	5.62500e-01
P32927	P29353	18	5.62500e-01
P29353	O43524	18	5.62500e-01
P32927	O60674	19	5.62500e-01
P32927	P06241	22	5.62500e-01
P32927	P23458	23	5.62500e-01
P10721	P42229	24	5.62500e-01
P32927	P10721	24	5.62500e-01
P10721	P51692	25	5.62500e-01
P63104	O43524	28	5.62500e-01
P32927	P63104	28	5.62500e-01
P32927	P63244	29	5.62500e-01
P63244	P40763	29	5.62500e-01
P32927	Q06124	30	5.62500e-01
Q06124	P40763	30	5.62500e-01
Q06124	P42229	31	5.62500e-01
Q06124	P51692	32	5.62500e-01
P32927	Q9NSE2	33	5.62500e-01
Q9NSE2	P40763	33	5.62500e-01
Q9NSE2	P42229	34	5.62500e-01
Q9NSE2	P51692	35	5.62500e-01
P26951	P27986	36	4.92560e-01
O00329	P40763	37	4.92560e-01
P26951	O00329	37	4.92560e-01
O00459	P40763	38	4.92560e-01
P26951	O00459	38	4.92560e-01
O00459	P42229	39	4.92560e-01
P42336	P40763	42	4.92560e-01
P26951	P42336	42	4.92560e-01
P42338	P40763	43	4.92560e-01
P26951	P42338	43	4.92560e-01
P48736	P40763	44	4.92560e-01
P26951	P48736	44	4.92560e-01
Q92569	P40763	45	4.92560e-01
P26951	Q92569	45	4.92560e-01
P32927	O00329	46	4.92560e-01
P32927	O00459	47	4.92560e-01
P32927	P42336	49	4.92560e-01
P32927	P42338	50	4.92560e-01
P32927	P48736	51	4.92560e-01
P32927	Q92569	52	4.92560e-01
P32927	P51692	53	4.26525e-01
O60674	P27986	54	4.21875e-01
O60674	P29353	57	4.21875e-01
O60674	P38398	58	4.21875e-01
P38398	P16220	58	4.21875e-01
O60674	O00329	59	4.21875e-01
O60674	O00459	60	4.21875e-01
O60674	P03372	62	4.21875e-01
P03372	P40763	62	4.21875e-01
P03372	P42229	63	4.21875e-01
P04626	P40763	64	4.21875e-01
O60674	P04626	64	4.21875e-01
O60674	P06241	65	4.21875e-01
P16473	P40763	66	4.21875e-01
O60674	P16473	66	4.21875e-01
O60674	P23458	67	4.21875e-01
O60674	P42224	70	4.21875e-01
P42224	P40763	70	4.21875e-01
O60674	P10721	71	4.21875e-01
P42224	P42229	73	4.21875e-01
P42224	P51692	74	4.21875e-01
O60674	P42336	75	4.21875e-01
O60674	P42338	76	4.21875e-01
O60674	P48736	77	4.21875e-01
O60674	P67775	78	4.21875e-01
P67775	O43524	78	4.21875e-01
P67775	P42229	79	4.21875e-01
P67775	P51692	80	4.21875e-01
O60674	Q06124	81	4.21875e-01
Q14469	P40763	84	4.21875e-01
O60674	Q14469	84	4.21875e-01
O60674	Q15303	85	4.21875e-01
Q15303	P42229	85	4.21875e-01
Q15303	P51692	86	4.21875e-01
Q5TA89	P40763	87	4.21875e-01
O60674	Q5TA89	87	4.21875e-01
O60674	Q92569	88	4.21875e-01
P06241	P27986	89	4.21875e-01
P06241	P29353	92	4.21875e-01
P06241	O00329	93	4.21875e-01
P06241	O00459	94	4.21875e-01
O15524	P40763	96	4.21875e-01
P06241	O15524	96	4.21875e-01
O15524	P42229	97	4.21875e-01
O15524	P51692	98	4.21875e-01
P06241	O60674	99	4.21875e-01
P08047	P40763	102	4.21875e-01
P06241	P08047	102	4.21875e-01
P12931	P40763	103	4.21875e-01
P06241	P12931	103	4.21875e-01
P12931	P42229	104	4.21875e-01
P14784	P40763	105	4.21875e-01
P06241	P14784	105	4.21875e-01
P14784	P42229	106	4.21875e-01
P14784	P51692	107	4.21875e-01
P16871	P40763	108	4.21875e-01
P06241	P16871	108	4.21875e-01
P16871	P42229	109	4.21875e-01
P16871	P51692	110	4.21875e-01
P40189	P40763	111	4.21875e-01
P06241	P40189	111	4.21875e-01
P00519	P42229	112	4.21875e-01
P06241	P00519	112	4.21875e-01
P00519	P51692	113	4.21875e-01
P06241	P10721	114	4.21875e-01
P16471	P42229	116	4.21875e-01
P06241	P16471	116	4.21875e-01
P20963	P42229	117	4.21875e-01
P06241	P20963	117	4.21875e-01
P20963	P51692	118	4.21875e-01
P06241	P42336	119	4.21875e-01
P06241	P42338	120	4.21875e-01
P48357	P40763	121	4.21875e-01
P06241	P48357	121	4.21875e-01
P06241	P48736	122	4.21875e-01
Q05655	P40763	123	4.21875e-01
P06241	Q05655	123	4.21875e-01
