recall,precision
0.4925373134328358,0.24087591240875914
0.5074626865671642,0.2446043165467626
0.47761194029850745,0.256
0.4626865671641791,0.2605042016806723
0.44776119402985076,0.26548672566371684
0.43283582089552236,0.27884615384615385
0.417910447761194,0.3146067415730337
0.40298507462686567,0.34177215189873417
0.3880597014925373,0.3880597014925373
0.3283582089552239,0.4074074074074074
0.373134328358209,0.4098360655737705
0.3582089552238806,0.41379310344827586
0.34328358208955223,0.41818181818181815
0.08955223880597014,0.5
0.1044776119402985,0.5384615384615384
0.11940298507462686,0.5714285714285714
0.31343283582089554,0.5833333333333334
0.13432835820895522,0.6
0.14925373134328357,0.625
0.29850746268656714,0.6451612903225806
0.16417910447761194,0.6470588235294118
0.05970149253731343,0.6666666666666666
0.1791044776119403,0.6666666666666666
0.19402985074626866,0.6842105263157895
0.208955223880597,0.7
0.2537313432835821,0.7083333333333334
0.07462686567164178,0.7142857142857143
0.22388059701492538,0.7142857142857143
0.26865671641791045,0.72
0.23880597014925373,0.7272727272727273
0.2835820895522388,0.7307692307692307
0.014925373134328358,1.0
0.029850746268656716,1.0
0.04477611940298507,1.0
