negatives
"('P35626', 'Q8NGH7')"
"('Q9NZQ3', 'Q92905')"
"('P51784', 'P35227')"
"('O95400', 'Q01081')"
"('P17612', 'Q7Z3S7')"
"('P40763', 'P30101')"
"('O95897', 'Q15907')"
"('Q8N1F7', 'P01106')"
"('Q96GM5', 'Q13137')"
"('Q13315', 'Q96MG8')"
"('Q7RTN6', 'Q9UGI9')"
"('O75937', 'P09651')"
"('Q5VVX9', 'Q9H4P4')"
"('Q13158', 'Q13077')"
"('Q9HAV0', 'P48549')"
"('Q13485', 'O00231')"
"('P56747', 'O95049')"
"('Q03060', 'Q6UUV7')"
"('Q01082', 'Q9HAU0')"
"('A8TX70', 'P31431')"
"('P23497', 'P83916')"
"('P00519', 'O15255')"
"('P61224', 'P42338')"
"('P40692', 'Q8WXE1')"
"('A4D0S4', 'Q05397')"
"('P61201', 'Q9H9Q2')"
"('Q15287', 'P67809')"
"('Q9UKK3', 'Q13573')"
"('A4D0S4', 'P16070')"
"('Q8IWX8', 'P08621')"
"('P40337', 'P62330')"
"('P13631', 'Q9Y6Q9')"
"('Q8NHZ8', 'Q12834')"
"('Q9H222', 'P16333')"
"('P14222', 'Q9GZR7')"
"('P63173', 'P46778')"
"('P16333', 'Q05193')"
"('P51159', 'Q5T3J3')"
"('Q13315', 'Q9UJA5')"
"('P39023', 'Q9GZN1')"
"('Q13887', 'P42772')"
"('P29353', 'Q2TAY7')"
"('P10827', 'Q9NVC6')"
"('P42285', 'Q66LE6')"
"('P04264', 'P00533')"
"('O95786', 'O14543')"
"('Q9UJY5', 'O75074')"
"('P60709', 'A8MVU1')"
"('O95568', 'Q9NRH1')"
"('Q02535', 'P13349')"
"('Q9H3D4', '406968')"
"('P18146', 'Q92932')"
"('Q15831', 'Q8TEW0')"
"('Q9H910', 'O43772')"
"('Q9H0I3', 'P35080')"
"('O14763', 'Q00653')"
"('O60508', 'P52272')"
"('Q13547', 'P48552')"
"('O43809', 'O60739')"
"('P61371', 'P25791')"
"('Q96B02', 'O94874')"
"('Q9Y2I6', 'P41220')"
"('P51817', 'Q5MIZ7')"
"('P19622', 'Q9Y261')"
"('P01562', 'P26992')"
"('Q9H8W4', 'Q9Y4P9')"
"('Q96RG2', 'O75716')"
"('P24821', 'P08648')"
"('P04626', 'Q13239')"
"('Q9NRL3', 'O60383')"
"('Q9UQF2', 'P49116')"
"('Q5XKP0', 'Q92956')"
"('O75822', 'P78344')"
"('Q9Y4K3', 'P21757')"
"('Q15906', 'Q9Y265')"
"('Q13362', 'Q09472')"
"('Q96RQ1', 'P31995')"
"('O75376', 'P28702')"
"('P35354', 'Q92905')"
"('P20290', 'P22466')"
"('P32302', 'P08754')"
"('Q9ULK5', 'P61981')"
"('Q9Y478', 'P50502')"
"('Q9NRR5', 'O95201')"
"('Q86V81', 'Q03518')"
"('Q9H0J4', 'O75352')"
