#tail	head	KSP index
SRC	Q14626	1
SRC	P40189	2
Q14626	P40189	3
P40189	P62993	4
P40189	Q14626	5
P40189	O60674	6
P40189	Q06124	7
P40189	P06241	8
P62993	O60674	9
P62993	Q06124	10
P62993	P06241	11
O60674	P07947	12
O60674	Q15257	13
O60674	O00459	14
O60674	P06241	15
O60674	P27986	16
O60674	Q06124	17
O60674	P62993	18
Q06124	P62993	19
Q06124	P40189	20
P06241	P62993	21
P06241	P40189	22
P06241	O60674	23
P07947	PI3KR2	24
P07947	PI3KR1	25
P07947	O60674	26
Q15257	O60674	27
O00459	P27986	28
P27986	O00459	29
PI3KR2	P07947	30
PI3KR2	PI3KR1	31
PI3KR1	P07947	32
PI3KR1	PI3KR2	33
