#tail	head	KSP index	path cost
Q9HD43	P06239	1	5.62500e-01
P06239	Q07666	1	5.62500e-01
P04234	P04150	2	5.62500e-01
P04150	P05412	2	5.62500e-01
P04150	P16220	3	5.62500e-01
P04150	P17676	4	5.62500e-01
P04150	P51692	5	5.62500e-01
P04150	Q04206	6	5.62500e-01
P04150	Q92793	7	5.62500e-01
P07766	P20963	8	5.62500e-01
P20963	P42229	8	5.62500e-01
P20963	P51692	9	5.62500e-01
P20963	Q9H6Q3	10	5.62500e-01
P43405	P42229	11	5.62500e-01
P07766	P43405	11	5.62500e-01
P07766	P06239	12	5.62500e-01
P16333	Q07666	13	5.62500e-01
P07766	P16333	13	5.62500e-01
P43403	Q9H6Q3	14	5.62500e-01
P07766	P43403	14	5.62500e-01
Q12913	P04626	15	5.62500e-01
P04626	P00519	15	5.62500e-01
P04626	P35222	16	5.62500e-01
P04626	Q9H6Q3	17	5.62500e-01
Q12913	P04629	18	5.62500e-01
P04629	P00519	18	5.62500e-01
P04629	P35222	19	5.62500e-01
Q12913	P10721	20	5.62500e-01
P10721	P00519	20	5.62500e-01
P10721	P42229	21	5.62500e-01
P10721	P51692	22	5.62500e-01
P10721	Q9H6Q3	23	5.62500e-01
Q12913	P27361	24	5.62500e-01
P27361	P01100	24	5.62500e-01
P27361	P05412	25	5.62500e-01
P27361	P15336	26	5.62500e-01
P27361	P17676	27	5.62500e-01
P27361	Q92793	28	5.62500e-01
Q12913	P28482	29	5.62500e-01
P28482	P01100	29	5.62500e-01
P08581	P35222	30	5.62500e-01
Q12913	P08581	30	5.62500e-01
P08581	Q9H6Q3	31	5.62500e-01
P19022	P35222	32	5.62500e-01
Q12913	P19022	32	5.62500e-01
Q12913	O60674	33	5.62500e-01
O60674	P42229	33	5.62500e-01
O60674	P51692	34	5.62500e-01
O60674	Q14765	35	5.62500e-01
Q12913	P09619	36	5.62500e-01
P09619	P42229	36	5.62500e-01
Q12913	P10912	37	5.62500e-01
P10912	P42229	37	5.62500e-01
P10912	P51692	38	5.62500e-01
P19235	P42229	39	5.62500e-01
Q12913	P19235	39	5.62500e-01
P28482	P05412	40	5.62500e-01
P28482	P15336	41	5.62500e-01
P28482	P17676	42	5.62500e-01
P28482	P18146	43	5.62500e-01
P28482	P42229	44	5.62500e-01
P28482	Q92793	45	5.62500e-01
P49023	P35222	46	5.62500e-01
Q12913	P49023	46	5.62500e-01
Q02763	P42229	47	5.62500e-01
Q12913	Q02763	47	5.62500e-01
Q12913	P06239	48	5.62500e-01
Q12913	P19174	49	5.62500e-01
P19174	Q07666	49	5.62500e-01
Q02763	P51692	50	5.62500e-01
Q13501	O14920	51	5.62500e-01
Q12913	Q13501	51	5.62500e-01
Q12913	Q92841	52	5.62500e-01
Q92841	Q92793	52	5.62500e-01
Q12913	Q99569	53	5.62500e-01
Q99569	P35222	53	5.62500e-01
Q96P31	P29350	54	5.62500e-01
P29350	P51692	54	5.62500e-01
P09693	P43403	55	5.62500e-01
P29350	Q07666	56	5.62500e-01
Q96P31	P43403	57	5.62500e-01
Q9HD43	P10912	58	5.62500e-01
P27824	P15336	60	5.33062e-01
P04234	P27824	60	5.33062e-01
Q12913	O60716	61	5.33062e-01
O60716	P15336	61	5.33062e-01
P06239	P25963	62	5.05781e-01
P06239	P42229	63	5.05781e-01
P27361	O95644	66	5.05781e-01
P27361	P42229	67	5.05781e-01
Q12913	P36888	70	4.69140e-01
P36888	P42229	70	4.69140e-01
P36888	P51692	71	4.69140e-01
P27361	P16220	72	4.52495e-01
P28482	P16220	73	4.52495e-01
P04234	P01732	74	4.21875e-01
P01732	P06239	74	4.21875e-01
O60244	P00519	75	4.21875e-01
P04150	O60244	75	4.21875e-01
P04150	P00533	76	4.21875e-01
P00533	P01100	76	4.21875e-01
P00533	P35222	77	4.21875e-01
P00533	P42229	78	4.21875e-01
P00533	P51692	79	4.21875e-01
P00533	Q9H6Q3	80	4.21875e-01
P04150	P04637	81	4.21875e-01
P04637	O14920	81	4.21875e-01
P04637	P00519	82	4.21875e-01
P04637	P16220	83	4.21875e-01
P04637	P17676	84	4.21875e-01
P04637	P18146	85	4.21875e-01
P04637	P25963	86	4.21875e-01
P04150	P06241	87	4.21875e-01
P06241	P00519	87	4.21875e-01
P06241	P35222	88	4.21875e-01
P06241	Q07666	89	4.21875e-01
P07900	O14920	90	4.21875e-01
P04150	P07900	90	4.21875e-01
P07900	P05412	91	4.21875e-01
P0DMV8	P01100	92	4.21875e-01
P04150	P0DMV8	92	4.21875e-01
P10275	P00519	93	4.21875e-01
P04150	P10275	93	4.21875e-01
P10275	P05412	94	4.21875e-01
P10275	P15336	95	4.21875e-01
P10275	P16220	96	4.21875e-01
P10275	P35222	97	4.21875e-01
P10275	Q92793	98	4.21875e-01
P15036	P05412	99	4.21875e-01
P04150	P15036	99	4.21875e-01
O75582	P15336	100	4.21875e-01
P04150	O75582	100	4.21875e-01
O75582	P16220	101	4.21875e-01
O75582	Q04206	102	4.21875e-01
P04150	P14859	103	4.21875e-01
P14859	P16220	103	4.21875e-01
P14859	P42229	104	4.21875e-01
P14859	P51692	105	4.21875e-01
P14859	Q04206	106	4.21875e-01
P15036	P51692	107	4.21875e-01
P15036	Q92793	108	4.21875e-01
P04150	P19838	109	4.21875e-01
P19838	O14920	109	4.21875e-01
P19838	P05412	110	4.21875e-01
P19838	P15336	111	4.21875e-01
P19838	P17676	112	4.21875e-01
P19838	P35222	113	4.21875e-01
P19838	Q04206	114	4.21875e-01
P04150	P20226	115	4.21875e-01
P20226	P01100	115	4.21875e-01
P20226	P05412	116	4.21875e-01
P20226	Q04206	117	4.21875e-01
P31749	O14920	118	4.21875e-01
P04150	P31749	118	4.21875e-01
P31749	P16220	119	4.21875e-01
P31749	P35222	120	4.21875e-01
P31749	Q04206	121	4.21875e-01
P31749	Q92793	122	4.21875e-01
P31947	P00519	123	4.21875e-01
P04150	P31947	123	4.21875e-01
P04150	P40763	124	4.21875e-01
P40763	P01100	124	4.21875e-01
P40763	P05412	125	4.21875e-01
P40763	P17676	126	4.21875e-01
P40763	P18146	127	4.21875e-01
P40763	P42229	128	4.21875e-01
P40763	P51692	129	4.21875e-01
P40763	Q04206	130	4.21875e-01
P40763	Q07666	131	4.21875e-01
P40763	Q14765	132	4.21875e-01
P04150	P51532	133	4.21875e-01
P51532	P35222	133	4.21875e-01
P04150	P63165	134	4.21875e-01
P63165	P18146	134	4.21875e-01
P63165	P25963	135	4.21875e-01
P63165	Q92793	136	4.21875e-01
P04150	P63279	137	4.21875e-01
P63279	P05412	137	4.21875e-01
P63279	P15336	138	4.21875e-01
P63279	P16220	139	4.21875e-01
P63279	P25963	140	4.21875e-01
P63279	Q92793	141	4.21875e-01
P04150	P84022	142	4.21875e-01
P84022	P01100	142	4.21875e-01
P84022	P05412	143	4.21875e-01
P84022	P15336	144	4.21875e-01
P84022	P17676	145	4.21875e-01
P84022	P35222	146	4.21875e-01
P04150	Q00987	147	4.21875e-01
Q00987	P05412	147	4.21875e-01
Q00987	Q04206	148	4.21875e-01
Q00987	Q92793	149	4.21875e-01
P04150	Q04917	150	4.21875e-01
Q04917	P00519	150	4.21875e-01
P04150	P06239	151	4.21875e-01
Q04917	P25963	152	4.21875e-01
Q04917	Q04206	153	4.21875e-01
P04150	Q13263	154	4.21875e-01
Q13263	P17676	154	4.21875e-01
Q13263	Q04206	155	4.21875e-01
Q13263	Q14765	156	4.21875e-01
P04150	Q13547	157	4.21875e-01
Q13547	P01100	157	4.21875e-01
Q13547	P05412	158	4.21875e-01
Q13547	P16220	159	4.21875e-01
Q13547	P18146	160	4.21875e-01
Q13547	P35222	161	4.21875e-01
Q13547	Q04206	162	4.21875e-01
P04150	Q14686	163	4.21875e-01
Q14686	P15336	163	4.21875e-01
Q14686	Q92793	164	4.21875e-01
Q15596	P01100	165	4.21875e-01
P04150	Q15596	165	4.21875e-01
Q15596	P35222	166	4.21875e-01
Q15596	Q92793	167	4.21875e-01
P04150	Q15654	168	4.21875e-01
Q15654	P01100	168	4.21875e-01
P04150	Q15788	169	4.21875e-01
Q15788	P01100	169	4.21875e-01
Q15788	P05412	170	4.21875e-01
Q15788	Q92793	171	4.21875e-01
P04150	Q71SY5	172	4.21875e-01
Q71SY5	P00519	172	4.21875e-01
Q71SY5	Q92793	173	4.21875e-01
P04150	Q92922	174	4.21875e-01
Q92922	O14920	174	4.21875e-01
Q92922	P05412	175	4.21875e-01
Q99933	P00519	176	4.21875e-01
P04150	Q99933	176	4.21875e-01
P04150	Q9UER7	177	4.21875e-01
Q9UER7	Q04206	177	4.21875e-01
Q9UER7	Q92793	178	4.21875e-01
Q9UNE7	P00519	179	4.21875e-01
P04150	Q9UNE7	179	4.21875e-01
Q9UNE7	Q07666	180	4.21875e-01
P04150	Q9Y6Q9	181	4.21875e-01
Q9Y6Q9	O14920	181	4.21875e-01
Q9Y6Q9	P01100	182	4.21875e-01
Q9Y6Q9	P05412	183	4.21875e-01
Q9Y6Q9	Q04206	184	4.21875e-01
Q9Y6Q9	Q92793	185	4.21875e-01
P27824	P19438	186	4.21875e-01
P19438	O14920	186	4.21875e-01
P19438	P25963	187	4.21875e-01
P19438	Q04206	188	4.21875e-01
P19438	Q07666	189	4.21875e-01
P27824	P55072	190	4.21875e-01
P55072	P25963	190	4.21875e-01
P27824	Q92597	191	4.21875e-01
Q92597	P35222	191	4.21875e-01
Q9Y6K9	O14920	192	4.21875e-01
P27824	Q9Y6K9	192	4.21875e-01
Q9Y6K9	P25963	193	4.21875e-01
Q9Y6K9	Q04206	194	4.21875e-01
Q9Y6K9	Q07666	195	4.21875e-01
Q9Y6K9	Q92793	196	4.21875e-01
Q9UKV5	P42858	197	4.21875e-01
