#tail	head	KSP index
SRC	Q93038	1
Q93038	Q12933	2
Q93038	O43508	3
Q93038	Q13546	4
Q12933	Q13114	5
Q12933	Q14790	6
Q12933	Q13158	7
Q12933	Q00653	8
Q12933	O43508	9
Q12933	Q9NP84	10
Q12933	Q13077	11
Q12933	Q13490	12
Q12933	O00463	13
Q12933	Q93038	14
Q12933	Q13546	15
O43508	Q86VB7	16
O43508	Q12933	17
O43508	Q9NP84	18
O43508	Q93038	19
O43508	Q13490	20
Q13546	Q13114	21
Q13546	P63000	22
Q13546	Q13077	23
Q13546	Q13490	24
Q13546	O00463	25
Q13546	Q93038	26
Q13546	Q04206	27
Q13546	Q00653	28
Q13114	Q12933	29
Q13114	Q13077	30
Q13114	Q9NP84	31
Q13114	O00463	32
Q13114	Q13546	33
Q13114	Q00653	34
P63000	Q01201	35
P63000	Q9NP84	36
P63000	Q13490	37
P63000	Q04206	38
P63000	Q13546	39
Q13077	Q9NP84	40
Q13077	Q12933	41
Q13077	Q13158	42
Q13077	Q13490	43
Q13077	Q13114	44
Q13077	Q13546	45
Q13077	Q00653	46
Q13490	Q13114	47
Q13490	Q12933	48
Q13490	P63000	49
Q13490	Q14790	50
Q13490	O43508	51
Q13490	Q13077	52
Q13490	Q9NP84	53
Q13490	Q13158	54
Q13490	Q13546	55
O00463	Q13546	56
O00463	Q13490	57
O00463	Q13114	58
O00463	Q9NP84	59
O00463	Q12933	60
Q04206	Q12933	61
Q04206	Q01201	62
Q04206	Q00653	63
Q04206	Q13547	64
Q04206	Q13490	65
Q04206	Q13546	66
Q04206	SNK	67
Q00653	Q13546	68
Q00653	Q01201	69
Q00653	Q13077	70
Q00653	Q13547	71
Q00653	Q13490	72
Q00653	Q04206	73
Q00653	Q13114	74
Q00653	Q12933	75
Q00653	SNK	76
Q01201	P63000	77
Q01201	Q04206	78
Q01201	Q00653	79
Q01201	SNK	80
Q13547	Q04206	81
Q13547	Q00653	82
Q13547	SNK	83
Q14790	Q12933	84
Q14790	Q13077	85
Q14790	Q13490	86
Q14790	Q13546	87
Q13158	Q13546	88
Q13158	Q13077	89
Q13158	Q13490	90
Q13158	Q14790	91
Q9NP84	Q12933	92
Q9NP84	Q13114	93
Q9NP84	O00463	94
Q9NP84	P63000	95
Q9NP84	Q13490	96
Q9NP84	Q13077	97
Q86VB7	O43508	98
