negatives
"('P61964', 'P01106')"
"('P49736', 'P36542')"
"('P42330', 'Q9UKY1')"
"('Q5T7N2', 'O00257')"
"('P61077', 'Q9HAC8')"
"('O43186', 'Q9NRN7')"
"('Q9Y383', 'Q15287')"
"('P30556', 'P50148')"
"('P35244', 'P51153')"
"('Q9H0W5', 'P11388')"
"('P02511', 'Q96PV6')"
"('Q01113', 'Q6UW68')"
"('P60568', 'P52333')"
"('Q16665', 'Q9UNZ2')"
"('O60333', 'Q96SB8')"
"('O43149', 'Q9BYG5')"
"('P25098', 'Q8NH54')"
"('P04629', 'Q8N3U4')"
"('Q5VYK3', 'Q8NHP8')"
"('Q9BXK5', 'Q08629')"
"('Q13315', 'P56179')"
"('P62993', 'P14314')"
"('Q92845', 'Q5EB52')"
"('Q04637', 'P49736')"
"('P13667', 'P16104')"
"('Q9HBM0', 'P35221')"
"('P51668', 'Q9ULK6')"
"('P06493', 'A6NKT7')"
"('P62273', 'P05412')"
"('P43357', 'Q8IXM2')"
"('P42229', 'P11177')"
"('P54709', 'Q96GX1')"
"('P02751', 'P48745')"
"('Q5VYV7', 'P61956')"
"('P18846', 'P38398')"
"('P05387', 'P78362')"
"('Q9NV56', 'P61978')"
"('P00533', 'P36542')"
"('P28749', 'Q6PKC3')"
"('P16401', 'P05114')"
"('P42696', 'Q13601')"
"('O75394', 'Q9BYD2')"
"('Q6PKG0', 'Q12986')"
"('Q9NUU7', 'P11940')"
"('Q2TBE0', 'P09661')"
"('P58397', 'P22415')"
"('Q7Z5B4', 'Q6IBW4')"
"('Q15139', 'P19174')"
"('P10275', 'Q6IWH7')"
"('O95198', 'Q96EY4')"
"('P02549', 'A8MYP8')"
"('Q96LA8', 'Q12948')"
"('Q7Z569', 'Q16531')"
"('Q92985', 'P19838')"
"('Q15717', 'Q8N1F7')"
"('Q05516', 'O95872')"
"('Q9UNM6', 'Q13033')"
"('O43169', 'O75208')"
"('P84090', 'P04637')"
"('Q9BRK4', 'Q674X7')"
"('Q99986', 'P62807')"
"('Q9Y230', 'Q6P4R8')"
"('O75448', 'Q92731')"
"('P82650', 'P82933')"
"('P05412', 'P11172')"
"('Q8IXL6', 'Q92932')"
"('P35226', 'P14373')"
"('Q9NVT9', 'Q16555')"
"('P0CG20', 'Q8NEU8')"
"('O43166', 'Q9P0V3')"
"('Q15154', 'Q96M89')"
"('Q99459', 'Q9BZZ5')"
"('O15350', 'Q9NZC7')"
"('Q9NV56', 'P62805')"
"('Q09328', 'P13747')"
"('P78545', 'P47712')"
"('Q9UQ35', 'P03372')"
"('Q8TEK3', 'Q8IUH3')"
"('Q15393', 'P04004')"
"('Q9BUI4', 'P0DPB6')"
"('Q70EL2', 'O95363')"
"('P45983', 'Q16539')"
"('P09960', 'Q96EB6')"
"('P28482', 'P46109')"
"('O00170', 'P13385')"
"('Q9Y285', 'O43542')"
"('P33993', 'O96017')"
"('P49418', 'Q9NVR5')"
"('P62258', 'P61981')"
"('Q16762', 'Q8N5N7')"
"('Q99961', 'P50570')"
"('P28069', 'P60410')"
"('P11586', 'P18124')"
"('P05556', 'Q9Y4G6')"
"('P61326', 'Q8N1I0')"
"('P39023', 'O75815')"
"('Q13137', 'P50613')"
"('Q08379', 'P25786')"
"('Q9UNN5', 'P18754')"
"('Q9GZQ8', 'Q8WUM4')"
"('Q14457', 'Q9NWF9')"
"('O43464', 'P49768')"
"('Q9UBW8', 'Q14247')"
"('Q9Y2I6', 'Q5SW79')"
"('P28749', 'Q96QB1')"
"('Q14204', 'P14866')"
"('Q9Y6Y8', 'Q9NZC7')"
"('Q9H0W5', 'O43823')"
"('Q9Y4C1', 'P10275')"
"('P02751', 'P04003')"
"('Q92841', 'P15927')"
"('O60232', 'O75351')"
"('O15294', 'Q9HBD1')"
"('P16949', 'O43865')"
"('Q9NX14', 'O43676')"
"('Q9BQS8', 'Q96AA3')"
"('O95750', 'P09619')"
"('Q9UBU9', 'P13798')"
"('Q15323', 'Q9NZD8')"
"('Q96JQ0', 'Q96RG2')"
"('Q9H8S9', 'Q5H9R7')"
"('P53618', 'Q8NFJ8')"
"('O43186', 'Q01974')"
"('Q9NV79', 'Q15370')"
"('Q6SJ96', 'Q9UDY4')"
"('Q8IY81', 'P35659')"
"('P08172', 'P08754')"
"('O75489', 'O75438')"
"('Q8TD19', 'Q9H492')"
"('O76071', 'P30040')"
"('Q96AH8', 'Q13748')"
"('P06239', 'P48736')"
"('Q9Y6M4', 'O14640')"
"('Q9H9S0', 'O95926')"
"('Q96P20', 'O14893')"
"('P52272', 'Q8NE71')"
"('P37837', 'P24666')"
"('P54274', 'O95271')"
"('Q9UBU9', 'P26599')"
"('Q13387', 'Q9BXJ4')"
"('P86480', 'Q0D2K3')"
"('P51532', 'P37275')"
"('Q14526', 'P21731')"
"('P61978', 'Q9Y490')"
"('P47813', 'P01137')"
"('Q9H0M0', 'O15105')"
"('Q9ULJ3', 'Q8TEH3')"
"('P49841', 'Q6R327')"
"('Q9Y5B9', 'Q9UER7')"
"('P51148', 'O15400')"
"('Q7Z4H7', 'Q68CZ6')"
"('Q06330', 'O14980')"
"('Q9NQC3', 'P48047')"
"('P19237', 'P45379')"
"('O15294', 'Q9NZC7')"
"('P62993', 'O14512')"
"('Q9UPP1', 'Q5UIP0')"
"('O75360', 'Q86XE0')"
"('Q14919', 'P20226')"
"('O75360', 'Q3LI66')"
"('Q9Y4R7', 'Q96FF9')"
"('O60493', 'O95182')"
"('Q15287', 'Q9UBU9')"
"('Q9NZT1', 'O60503')"
"('Q9BV73', 'Q7KZ85')"
"('P09651', 'Q00839')"
"('O43678', 'P11441')"
"('P0C1Z6', 'Q59EK9')"
"('Q9BZE4', 'Q9NVN8')"
"('P56545', 'Q9Y4F3')"
"('Q6ZMT1', 'P0C7T5')"
"('P02654', 'P04180')"
"('O95749', 'O00244')"
"('O14715', 'P63165')"
"('Q99459', 'Q10567')"
"('P25963', 'P07437')"
"('P17980', 'P34897')"
"('Q15233', 'O43819')"
"('Q0GE19', 'O14498')"
"('P60953', 'O94929')"
"('Q9NR28', 'P68104')"
"('O94905', 'P54289')"
"('O00257', 'O75530')"
"('Q92547', 'O60934')"
"('P26012', 'Q9UKX5')"
"('P49755', 'P24941')"
"('P43403', 'Q15466')"
"('Q15910', 'P06400')"
"('Q13588', 'Q7L190')"
"('Q09666', 'O75147')"
"('O14770', 'Q14258')"
"('Q8WTQ7', 'P32246')"
"('P67809', 'O75955')"
"('Q15717', 'O95983')"
"('Q68CZ1', 'Q8WV44')"
"('Q69YH5', 'P62140')"
"('Q16790', 'P46782')"
"('P33778', 'Q03468')"
"('P46379', 'Q99816')"
"('P12268', 'P08473')"
"('P68402', 'P49368')"
"('P27348', 'P07195')"
"('P09651', 'Q9P2I0')"
"('Q13451', 'Q96EK5')"
"('O14980', 'Q8N8R7')"
"('O95817', 'P67775')"
"('P29353', 'Q13418')"
"('Q99728', 'P30876')"
"('O14734', 'P01876')"
"('Q7Z6Z7', 'Q13620')"
"('P06400', 'Q13574')"
"('Q01959', 'Q9H4B7')"
"('P62993', 'P78371')"
"('Q9BWQ8', 'Q15831')"
"('Q92997', 'Q9UM47')"
"('P24941', 'P13639')"
"('P14921', 'O95365')"
"('P51572', 'Q9UBU9')"
"('O95260', 'P05538')"
"('Q9UNA1', 'Q05397')"
"('O75843', 'Q8IZH2')"
"('Q8WWY8', 'Q96BW5')"
"('O14980', 'Q16790')"
"('Q9Y6A1', 'Q9BZW8')"
"('P60900', 'P50991')"
"('Q9UMS4', 'P37108')"
"('Q9H4L7', 'Q00839')"
"('P13010', 'Q13409')"
"('Q8NBX0', 'Q92995')"
"('P62277', 'Q9NV31')"
"('Q01658', 'Q14166')"
"('Q8NGJ1', 'P38405')"
"('Q96S55', 'Q9UHP3')"
"('O75916', 'P62873')"
"('P33993', 'Q13561')"
"('Q9BYC8', 'Q9NUL7')"
"('Q9P1W9', 'O75541')"
"('P62913', 'Q9BYG3')"
"('P30876', 'P68366')"
"('P62987', 'Q16778')"
"('Q8N726', 'Q15022')"
"('P84103', 'Q9BUJ2')"
"('P34982', 'Q9P2W3')"
"('O43175', 'Q9BQE3')"
"('Q8IW19', 'P49916')"
"('P19338', 'P39023')"
"('P35321', 'P19838')"
"('Q6ZP65', 'P04792')"
"('P25098', 'Q8NH67')"
"('O43189', 'Q05516')"
"('O15372', 'Q9P2P5')"
"('P09972', 'Q04760')"
"('Q8NE01', 'Q9Y3S2')"
"('Q9Y6G9', 'Q5JU00')"
"('Q9H5F2', 'Q2WGJ6')"
"('Q01844', 'Q96G25')"
"('Q9H788', 'Q08379')"
"('Q9BZW7', 'O95201')"
"('P0C860', 'Q68DK7')"
"('Q9NRD1', 'O43156')"
"('O00716', 'Q9NR30')"
"('P63098', 'P30260')"
"('P61586', 'Q15796')"
"('O43819', 'Q8IWZ8')"
"('Q9C0B0', 'P53985')"
"('Q5VZM2', 'Q6UWJ8')"
"('Q9UBP4', 'Q9NRR5')"
"('Q02575', 'P15822')"
"('O14610', 'Q13698')"
"('P20248', 'P25054')"
"('Q8N5S1', 'Q9NZR1')"
"('Q9NV39', 'Q15038')"
"('P54646', 'Q9UHR4')"
"('Q96G74', 'P78318')"
"('P49758', 'P62873')"
"('Q8TEW0', 'P17980')"
"('Q14318', 'P26678')"
"('Q96EK5', 'Q9Y3C4')"
"('Q01082', 'Q8TF42')"
"('Q86TI0', 'Q9NQT8')"
"('P21796', 'P30049')"
"('Q9UMN6', 'P06241')"
"('Q13315', 'Q96LB3')"
"('P04181', 'P30520')"
"('P51878', 'P29466')"
"('Q9BPX1', 'Q5JRA6')"
"('Q7Z624', 'P34897')"
"('O15357', 'P12035')"
"('P58876', 'Q9UKV0')"
"('P38398', 'P42679')"
"('O95229', 'Q9P2E9')"
"('P46379', 'Q99700')"
"('P62891', 'Q9H5I1')"
"('P43360', 'Q13263')"
"('Q9NQ50', 'Q14197')"
"('P05067', 'Q6P9H5')"
"('P42771', 'P51959')"
"('P82980', 'Q16695')"
"('P78334', 'Q96FL8')"
"('Q96EQ0', 'Q5VUA4')"
"('O60825', 'Q5T0W9')"
"('Q8WVM8', 'Q9H0D6')"
"('A6NDH6', 'P38405')"
"('Q96KQ4', 'O43255')"
"('P53672', 'Q9P1Z2')"
"('O60285', 'P10644')"
"('O95644', 'Q4VC44')"
"('Q53QW1', 'P05067')"
"('O00217', 'Q16795')"
"('Q460N5', 'Q8TDB6')"
"('Q08378', 'Q99598')"
"('O95299', 'Q99496')"
"('Q71DI3', 'Q9UER7')"
"('Q9NQT8', 'Q86TI0')"
"('P46734', 'O60271')"
"('Q9UFC0', 'Q9Y5N6')"
"('P56945', 'P50281')"
"('Q8TAM1', 'Q16659')"
"('P05412', 'Q9P2I0')"
"('P04406', 'Q8N6T7')"
"('Q8TCT9', 'Q8WU17')"
"('Q15797', 'Q969G3')"
"('Q9NZI8', 'P38936')"
"('Q8N5S1', 'Q9NQG5')"
"('Q9UNP9', 'P38919')"
"('Q13573', 'O14733')"
"('P43115', 'Q6NUM6')"
"('P46379', 'O95190')"
"('P53597', 'Q96FQ6')"
"('Q15293', 'P58340')"
"('Q96SB4', 'P07737')"
"('P63208', 'Q9UKT8')"
"('Q6P158', 'Q9UGY1')"
"('P32121', 'Q8NH10')"
"('Q9P1U1', 'P49736')"
"('O43809', 'Q9NXG2')"
"('O60427', 'P78334')"
"('O00161', 'P02751')"
"('Q13573', 'P53618')"
"('P61011', 'P09132')"
"('P62847', 'P61247')"
"('P40337', 'Q14197')"
"('Q9C0B1', 'P07195')"
"('P15924', 'Q9NZC7')"
"('Q9Y295', 'O95793')"
"('Q9BYV2', 'P09936')"
"('Q96K80', 'Q6ZRY4')"
"('O00444', 'Q9UKB1')"
"('A8MQ03', 'Q86UD0')"
"('P25786', 'O60260')"
"('Q01850', 'Q96GM5')"
"('Q14103', 'P05362')"
"('P36954', 'P12931')"
"('Q9Y4W6', 'Q9UM00')"
"('P18848', 'Q9UJW3')"
"('P10275', 'Q5THR3')"
"('Q6UUV7', 'P31946')"
"('P04083', 'Q9UMN6')"
"('O95199', 'O60733')"
"('Q9Y5X2', 'P00519')"
"('Q9GZS3', 'P61086')"
"('O75832', 'O43639')"
"('P62701', 'O75530')"
"('P68431', 'Q02241')"
"('O75970', 'P48039')"
"('Q96T88', 'P04637')"
"('P40306', 'P50222')"
"('Q96KQ4', 'P61024')"
"('Q8IWC1', 'Q9Y2D8')"
"('P50747', 'Q9Y2R4')"
"('P22681', 'Q96J02')"
"('O95678', 'Q8WW24')"
"('Q8WWB5', 'Q96HA8')"
"('O75448', 'Q9H204')"
"('Q8IWA0', 'O75147')"
"('P08238', 'Q9P0U4')"
"('Q13547', 'P29350')"
"('Q9UKL0', 'P34932')"
"('P14210', 'P09619')"
"('P26368', 'P12268')"
"('Q9Y4E8', 'Q9Y623')"
"('Q96P53', 'Q8IWX8')"
"('Q6ZU52', 'Q9P2A4')"
"('P53007', 'Q16891')"
"('Q8NBW4', 'O00214')"
"('O95793', 'P19525')"
"('P07996', 'P18084')"
"('Q969H4', 'Q8TCX5')"
"('P20338', 'Q9HCC9')"
"('Q02297', 'P21860')"
"('P31930', 'P09622')"
"('Q9H078', 'P57078')"
"('Q96CW1', 'P05141')"
"('P21127', 'Q13526')"
"('P48788', 'Q9BYV6')"
"('A6NEM1', 'Q8IYE0')"
"('O00444', 'Q70EL1')"
"('P54368', 'Q15797')"
"('Q9NPJ6', 'Q8NA72')"
"('Q13526', 'Q96D71')"
"('Q969L2', 'Q5ST30')"
"('Q15811', 'O94868')"
"('Q9H1X1', 'O15372')"
"('Q16520', 'Q15306')"
"('P42768', 'Q8TF74')"
"('P54132', 'Q6VAB6')"
"('P50222', 'O75716')"
"('P62826', 'Q12824')"
"('O94966', 'Q93009')"
"('P35240', 'O14745')"
"('Q9ULX3', 'P27635')"
"('Q9UM00', 'P01241')"
"('Q12983', 'Q08722')"
"('Q9Y2D8', 'P63167')"
"('Q92731', 'O75448')"
"('Q12756', 'P25788')"
"('Q96EP0', 'Q13077')"
"('P35544', 'P30050')"
"('P10412', 'Q9NRC8')"
"('Q96T59', 'Q9Y4K4')"
"('Q9UJU2', 'Q13469')"
"('Q8NGK5', 'Q9P2W3')"
"('Q92621', 'P34897')"
"('O95865', 'O95257')"
"('P00533', 'Q8IX01')"
"('Q93073', 'Q00887')"
"('Q9P2S2', 'Q9GZR7')"
"('Q96M27', 'Q15717')"
"('P84103', 'Q01844')"
"('Q9Y5Y2', 'O95817')"
"('Q15022', 'Q92900')"
"('Q99689', 'P33240')"
"('P61088', 'Q9HCM9')"
"('Q13761', 'P25440')"
"('Q6ZU80', 'Q86W54')"
"('Q99807', 'Q9Y6H1')"
"('Q15811', 'Q96EA4')"
"('Q9BXS5', 'P15172')"
"('P31946', 'Q96GG9')"
"('P17661', 'Q13813')"
"('Q8TDY2', 'Q15714')"
"('O15350', 'Q13569')"
"('Q06830', 'O14796')"
"('P60568', 'P48357')"
"('Q9BQ89', 'P00519')"
"('Q9H9A5', 'P55072')"
"('P61088', 'Q13546')"
"('Q9HCE1', 'P78316')"
"('P07900', 'Q9GZT9')"
"('Q9ULT6', 'Q2MKA7')"
"('O15151', 'Q9Y620')"
"('Q96AT9', 'Q9H8W4')"
"('P98160', 'P05556')"
"('Q71UI9', 'P20963')"
"('P68431', 'P62993')"
"('Q5T447', 'Q14790')"
"('P43686', 'O95433')"
"('Q6PIL6', 'P08123')"
"('P25791', 'P31146')"
"('O94864', 'Q9HBM6')"
"('Q99816', 'Q6BDS2')"
"('Q9Y251', 'P04626')"
"('P62906', 'P18124')"
"('P51970', 'Q9BQ95')"
"('Q9UPP5', 'P61077')"
"('P20963', 'P62854')"
"('Q9P0V9', 'O95777')"
"('Q8N3C7', 'P09493')"
"('O00483', 'O75027')"
"('Q96IY1', 'O43683')"
"('P35244', 'Q8IY67')"
"('P49842', 'P78395')"
"('O00273', 'P31946')"
"('P14866', 'Q9UQ35')"
"('P31947', 'A7KAX9')"
"('P32121', 'Q8NH09')"
"('P23508', 'P10074')"
"('Q96H20', 'Q99816')"
"('O15127', 'P63104')"
"('P54274', 'Q9UL62')"
"('Q15843', 'P61981')"
"('P16473', 'Q16787')"
"('P38398', 'P35251')"
"('Q8WXD5', 'P62304')"
"('P49736', 'Q562R1')"
"('Q9H2G4', 'Q9HD64')"
"('Q9Y4E8', 'Q9Y577')"
"('P61960', 'Q96JB5')"
"('P31948', 'P55017')"
"('P05771', 'P47712')"
"('Q9BYD3', 'Q5JTC6')"
"('Q9BW85', 'P48594')"
"('P08238', 'Q9UKP3')"
"('Q9Y4R8', 'Q9BTP7')"
"('Q9BXL8', 'O15273')"
"('O75489', 'O94903')"
"('P63000', 'O00571')"
"('Q969Q6', 'Q9H0I2')"
"('Q8IUH5', 'Q7Z7C8')"
"('Q14106', 'Q9H361')"
"('P31949', 'P49736')"
"('O14828', 'Q9Y5M8')"
"('Q8N960', 'Q53EZ4')"
"('Q15181', 'Q9Y281')"
"('P42574', 'P98170')"
"('Q5T754', 'A8MQ03')"
"('Q8NFM7', 'Q96F46')"
"('P20648', 'Q53HL2')"
"('Q96PV7', 'O95751')"
"('P27986', 'P42858')"
"('P55809', 'P31939')"
"('Q9Y6R9', 'Q49A88')"
"('Q66K64', 'Q9UPN9')"
"('Q86YD3', 'P0C7T5')"
"('P55199', 'Q659A1')"
"('Q13485', 'P05062')"
"('O15111', 'Q9ULZ3')"
"('P49840', 'Q14206')"
"('P12034', 'Q07890')"
"('P04899', 'Q99759')"
"('Q58FG0', 'Q00532')"
"('Q9NUH8', 'O43242')"
"('Q9UGM1', 'Q9Y397')"
"('Q9BVK2', 'Q13323')"
"('Q01844', 'P39019')"
"('P05771', 'Q9P2W3')"
"('Q9BXU9', 'Q969F0')"
"('P04637', 'O15047')"
"('Q9BYQ0', 'Q96LJ7')"
"('P63220', 'P11441')"
"('Q969M3', 'P10606')"
"('P49588', 'P41252')"
"('Q92925', 'Q13200')"
"('Q96QS3', 'Q9BWF3')"
"('Q8N3C0', 'P16220')"
"('P60370', 'Q9BQ24')"
"('O00257', 'Q9Y4K3')"
"('Q2WGJ6', 'O75360')"
"('P38936', 'Q8WYH8')"
"('Q92616', 'Q9UQL6')"
"('Q9HAQ2', 'Q9NYA3')"
"('Q9Y2L1', 'P84996')"
"('Q9NV56', 'Q00839')"
"('P35226', 'Q8TC92')"
"('Q9UMS4', 'P04629')"
"('P35579', 'P13569')"
"('Q01780', 'Q8WZ42')"
"('P49815', 'Q6R327')"
"('P61513', 'P62263')"
"('Q9UJV3', 'O43602')"
"('Q5FYB0', 'Q8NF64')"
"('P05015', 'P19235')"
"('Q99728', 'O75400')"
"('O60739', 'P40855')"
"('O95721', 'Q9Y6A5')"
"('Q08379', 'P51948')"
"('Q9Y6Z7', 'Q96BM9')"
"('P42704', 'P19320')"
"('P31273', 'O95231')"
"('Q96EB6', 'O94761')"
"('P45983', 'Q04864')"
"('O96028', 'Q9NZJ0')"
"('O60346', 'P62068')"
"('Q71UI9', 'P02751')"
"('P02545', 'P02751')"
"('O95238', 'P10275')"
"('Q15831', 'Q9H3D4')"
"('P51532', 'Q9Y5Q9')"
"('Q96SB3', 'P21333')"
"('P30153', 'Q9Y2S7')"
"('O95402', 'Q9NVC6')"
"('Q08116', 'Q9BVJ6')"
"('Q86VQ3', 'P35638')"
"('O14737', 'Q92993')"
"('O95467', 'Q68DD2')"
"('Q9HAW0', 'O75122')"
"('Q6UXV4', 'Q9NVH1')"
"('Q9P270', 'Q5VZK9')"
"('O43583', 'O15347')"
"('Q9NVL8', 'Q08379')"
"('P19012', 'Q70UQ0')"
"('P46109', 'Q9BTA9')"
"('Q92611', 'P07237')"
"('Q92797', 'Q9C009')"
"('Q9UKV8', 'P51114')"
"('P55795', 'Q02809')"
"('P15923', 'P09874')"
"('P04792', 'P60520')"
"('O75147', 'P30101')"
"('P43405', 'Q9UHP3')"
"('Q9Y2R0', 'Q9NPL8')"
"('Q5K651', 'P34897')"
"('P0DPB3', 'Q8TEU7')"
"('P14778', 'O43187')"
"('P60369', 'Q9Y5W5')"
"('Q96LU5', 'P62079')"
"('P04746', 'P55259')"
"('Q86W50', 'P05067')"
"('P05187', 'P24592')"
"('P41235', 'O43395')"
"('Q13363', 'P36402')"
"('Q99728', 'P14678')"
"('Q99623', 'Q9UBB4')"
"('Q9HB19', 'Q8TC57')"
"('P20823', 'P55072')"
"('Q96CW1', 'Q0JRZ9')"
"('Q96BX8', 'P05067')"
"('Q13625', 'Q86YM7')"
"('Q15910', 'Q9Y237')"
"('Q92499', 'Q13315')"
"('Q9BTC8', 'Q8TDI0')"
"('O95340', 'Q96LK0')"
"('Q86V97', 'P62877')"
"('Q969G2', 'Q6P4F2')"
"('P60410', 'Q2TAL6')"
"('P04629', 'Q9P2R3')"
"('P00519', 'P04637')"
"('Q14790', 'P17405')"
"('Q13363', 'Q9UKV0')"
"('Q08209', 'Q8WYL5')"
"('Q9Y6I3', 'Q05209')"
"('Q6NWY9', 'P55081')"
"('Q93077', 'P62807')"
"('Q9P2Y5', 'Q9Y4P1')"
"('P57740', 'Q9P0U3')"
"('P32121', 'Q8NGA6')"
"('P62736', 'Q12791')"
"('Q9BY44', 'P46783')"
"('Q9Y2I6', 'O14639')"
"('Q00403', 'Q14995')"
"('O43598', 'P54274')"
"('Q15717', 'P45844')"
"('Q9GZM8', 'Q96MT8')"
"('Q8NBM4', 'Q86VP6')"
"('Q6PG37', 'P54274')"
"('P55735', 'Q9NXC5')"
"('P60484', 'P63096')"
"('Q9UKS6', 'Q15811')"
"('Q86WV1', 'P42695')"
"('P01100', 'Q8N2I9')"
"('P15374', 'Q9P2P5')"
"('Q7Z6Z7', 'P04049')"
"('Q96GM8', 'O76071')"
"('P02751', 'Q00839')"
"('Q53TS8', 'Q9UJY1')"
"('P07203', 'Q15046')"
"('P42568', 'P05067')"
"('Q96T55', 'Q8N2G8')"
"('P26368', 'O14548')"
"('P30480', 'P49321')"
"('P13987', 'P00533')"
"('Q16623', 'Q9UKR5')"
"('P46940', 'Q0ZGT2')"
"('P11388', 'P62979')"
"('Q86SX6', 'P10599')"
"('P19622', 'Q01844')"
"('O60885', 'P35249')"
"('Q6PD62', 'P25098')"
"('Q12840', 'Q92731')"
"('Q9BQY4', 'Q03989')"
"('Q9HCE1', 'O15381')"
"('Q3B7T1', 'P11142')"
"('Q5T752', 'A8MQ03')"
"('O60341', 'Q14202')"
"('P12931', 'P16070')"
"('P19838', 'Q86VX2')"
"('Q6JVE5', 'P01106')"
"('Q9Y2A7', 'O60861')"
"('P04629', 'O95747')"
"('P12755', 'O15105')"
"('Q14197', 'O75439')"
"('P28223', 'Q15165')"
"('Q12816', 'Q93009')"
"('P50990', 'P26368')"
"('O94979', 'Q6XQN6')"
"('Q9BUV8', 'Q9P0M9')"
"('Q9NX55', 'Q8IXH7')"
"('P22626', 'Q8N4V1')"
"('P09661', 'Q16629')"
"('Q9NRC8', 'P62263')"
"('O75626', 'O75925')"
"('P50993', 'Q9BXB1')"
"('Q5TA31', 'Q9UBU9')"
"('Q9UPQ9', 'Q86VP6')"
"('O00418', 'P63208')"
"('P17568', 'P54709')"
