#tail	head	KSP index
SRC	P05556	1
SRC	P05106	2
SRC	P34741	3
SRC	P36897	4
SRC	P37173	5
P05556	P30101	6
P05556	P31946	7
P05556	P27824	8
P05556	Q05397	9
P05556	Q92569	10
P05556	O14924	11
P05556	Q96S59	12
P05556	P63244	13
P05556	P15336	14
P05556	P49023	15
P05556	P19320	16
P05556	P12814	17
P05556	P21333	18
P05556	P07948	19
P05556	P46109	20
P05556	P46108	21
P05556	P42336	22
P05556	P27986	23
P05556	P17931	24
P05556	P29353	25
P05556	P17301	26
P05556	Q15717	27
P05556	Q14192	28
P05556	Q9BQ95	29
P05556	P05129	30
P05556	P16070	31
P05556	P17612	32
P05556	P05771	33
P05556	O00214	34
P05556	P00533	35
P05556	O00182	36
P05556	P29350	37
P05556	P06756	38
P05556	P37173	39
P05556	Q02078	40
P05556	P56945	41
P05556	Q71U36	42
P05556	O75369	43
P05556	Q08380	44
P05556	Q13418	45
P05556	P67775	46
P05556	P12931	47
P05556	Q9UBP9	48
P05556	Q03135	49
P05556	P22612	50
P05556	P08195	51
P05556	P22694	52
P05556	O43707	53
P05106	P17301	54
P05106	P49023	55
P05106	P05129	56
P05106	P05771	57
P05106	P47712	58
P05106	P12814	59
P05106	P21333	60
P05106	P18031	61
P05106	P29353	62
P05106	P06756	63
P05106	O75369	64
P05106	P27361	65
P05106	P37173	66
P05106	P46109	67
P05106	P46108	68
P05106	Q13418	69
P05106	P17252	70
P05106	P12931	71
P05106	P35222	72
P05106	Q03135	73
P05106	O14924	74
P05106	P16284	75
P05106	Q9UBP9	76
P05106	P05230	77
P05106	Q06124	78
P05106	P56945	79
P05106	O43707	80
P05106	Q05397	81
P34741	Q15717	82
P34741	P01137	83
P34741	P05129	84
P34741	P21359	85
P34741	P05771	86
P34741	P35241	87
P34741	P17252	88
P34741	P05230	89
P34741	P19784	90
P36897	Q96JC1	91
P36897	Q9NYL2	92
P36897	P07900	93
P36897	P63151	94
P36897	Q9Y4K3	95
P36897	Q12931	96
P36897	Q96S59	97
P36897	Q9H0M0	98
P36897	Q7Z3T8	99
P36897	Q9UKG1	100
P36897	Q8WUH2	101
P36897	P12755	102
P36897	P12757	103
P36897	P63104	104
P36897	P27986	105
P36897	P68104	106
P36897	Q03135	107
P36897	P84022	108
P36897	Q13153	109
P36897	P16070	110
P36897	Q09472	111
P36897	P29353	112
P36897	Q13107	113
P36897	P30153	114
P36897	P62942	115
P36897	Q9UER7	116
P36897	Q13485	117
P36897	P98082	118
P36897	Q15717	119
P36897	Q15714	120
P36897	P57059	121
P36897	P10909	122
P36897	P36873	123
P36897	O43541	124
P36897	Q15796	125
P36897	Q9Y3F4	126
P36897	Q96FW1	127
P36897	P61586	128
