#tail	head	KSP index	path cost
P16871	P42229	1	7.50000e-01
P16871	P40763	2	7.50000e-01
P16871	P51692	3	7.50000e-01
O60674	P40763	4	5.62500e-01
P16871	O60674	4	5.62500e-01
O60674	P42229	5	5.62500e-01
O60674	P51692	6	5.62500e-01
P16871	P06241	7	5.62500e-01
P06241	P40763	7	5.62500e-01
P23458	P40763	8	5.62500e-01
P16871	P23458	8	5.62500e-01
P23458	P42229	9	5.62500e-01
P23458	P51692	10	5.62500e-01
P27986	P40763	11	5.62500e-01
P16871	P27986	11	5.62500e-01
P27986	P42229	12	5.62500e-01
P29597	P40763	13	5.62500e-01
P16871	P29597	13	5.62500e-01
P10721	P42229	14	5.62500e-01
P16871	P10721	14	5.62500e-01
P10721	P51692	15	5.62500e-01
P29597	P42229	16	5.62500e-01
P29597	P51692	17	5.62500e-01
P52333	P40763	18	5.62500e-01
P16871	P52333	18	5.62500e-01
P52333	P42229	19	5.62500e-01
P52333	P51692	20	5.62500e-01
Q04206	P40763	21	5.62500e-01
P16871	Q04206	21	5.62500e-01
Q14289	P40763	22	5.62500e-01
P16871	Q14289	22	5.62500e-01
P31785	O00329	23	5.62500e-01
O00329	P40763	23	5.62500e-01
P31785	O00459	24	5.62500e-01
O00459	P40763	24	5.62500e-01
O00459	P42229	25	5.62500e-01
P31785	O60674	26	5.62500e-01
P14784	P40763	29	5.62500e-01
P31785	P14784	29	5.62500e-01
P14784	P42229	30	5.62500e-01
P14784	P51692	31	5.62500e-01
P31785	P23458	32	5.62500e-01
P31785	P27986	35	5.62500e-01
P31785	P29597	37	5.62500e-01
P42336	P40763	40	5.62500e-01
P31785	P42336	40	5.62500e-01
P42338	P40763	41	5.62500e-01
P31785	P42338	41	5.62500e-01
P48736	P40763	42	5.62500e-01
P31785	P48736	42	5.62500e-01
P31785	P52333	43	5.62500e-01
Q92569	P40763	46	5.62500e-01
P31785	Q92569	46	5.62500e-01
P31785	P42229	47	4.26525e-01
O60674	O00329	48	4.21875e-01
O60674	O00459	49	4.21875e-01
O60674	P03372	51	4.21875e-01
P03372	P40763	51	4.21875e-01
P03372	P42229	52	4.21875e-01
P04626	P40763	53	4.21875e-01
O60674	P04626	53	4.21875e-01
O60674	P06241	54	4.21875e-01
P16473	P40763	55	4.21875e-01
O60674	P16473	55	4.21875e-01
O60674	P23458	56	4.21875e-01
O60674	P27986	59	4.21875e-01
O60674	P42224	61	4.21875e-01
P42224	P40763	61	4.21875e-01
O60674	P10721	62	4.21875e-01
P42224	P42229	64	4.21875e-01
P42224	P51692	65	4.21875e-01
O60674	P42336	66	4.21875e-01
O60674	P42338	67	4.21875e-01
O60674	P48736	68	4.21875e-01
O60674	P67775	69	4.21875e-01
P67775	P42229	69	4.21875e-01
P67775	P51692	70	4.21875e-01
O60674	Q06124	71	4.21875e-01
Q06124	P40763	71	4.21875e-01
Q06124	P42229	72	4.21875e-01
Q06124	P51692	73	4.21875e-01
Q14469	P40763	74	4.21875e-01
O60674	Q14469	74	4.21875e-01
O60674	Q15303	75	4.21875e-01
Q15303	P42229	75	4.21875e-01
Q15303	P51692	76	4.21875e-01
Q5TA89	P40763	77	4.21875e-01
O60674	Q5TA89	77	4.21875e-01
O60674	Q92569	78	4.21875e-01
P06241	O00329	79	4.21875e-01
P06241	O00459	80	4.21875e-01
O15524	P40763	82	4.21875e-01
P06241	O15524	82	4.21875e-01
O15524	P42229	83	4.21875e-01
O15524	P51692	84	4.21875e-01
P06241	O60674	85	4.21875e-01
P08047	P40763	88	4.21875e-01
P06241	P08047	88	4.21875e-01
