negatives
"('O15116', 'P07900')"
"('Q02833', 'Q7Z569')"
"('O75821', 'Q99459')"
"('P22612', 'Q06432')"
"('P61224', 'O15211')"
"('O15162', 'Q15637')"
"('O43524', 'Q9BXM7')"
"('P25098', 'P46092')"
"('O95819', 'P38646')"
"('Q9H0B6', 'Q13155')"
"('P51692', 'Q9NRG1')"
"('P46776', 'P49207')"
"('Q15287', 'P57678')"
"('Q99814', 'Q06413')"
"('O00716', 'P38936')"
"('Q9H9J2', 'Q8N5V2')"
"('P27540', 'Q03468')"
"('P26367', 'O95475')"
"('Q16589', 'Q15257')"
"('P81605', 'Q92956')"
"('Q9UJX5', 'O95067')"
"('O96006', 'Q6ZVK8')"
"('Q13573', 'Q96P48')"
"('Q9UKG9', 'Q05639')"
"('O60941', 'Q12933')"
"('Q14416', 'Q9HAV0')"
"('Q01844', 'Q9NQ32')"
"('P48736', 'Q9UDV7')"
"('P20265', 'P56645')"
"('P35626', 'Q8NGV6')"
"('O75533', 'O94817')"
"('P16619', 'P25024')"
"('P00519', 'O60721')"
"('P04156', 'P02649')"
"('P41220', 'P50148')"
"('P05198', 'Q99613')"
"('P46199', 'Q9UM73')"
"('P63261', 'Q9BZW7')"
"('P20073', 'P07858')"
"('Q06609', 'Q9NXR7')"
"('P62993', 'Q9UBS4')"
"('Q9NZJ0', 'Q9NQR1')"
"('Q13794', 'Q14653')"
"('Q8N423', 'P13746')"
"('P53778', 'P63151')"
"('P49023', 'Q14155')"
"('P78386', 'Q9NR96')"
"('O14905', 'Q9H461')"
"('Q8IY92', 'P27482')"
"('Q16539', 'P15822')"
"('P39019', 'P62081')"
"('Q5T3J3', 'O15235')"
"('P25490', 'P51610')"
"('P30154', 'P46937')"
"('Q96T58', 'P49716')"
"('Q13315', 'Q92793')"
"('Q14197', 'Q9Y2Q9')"
"('P08754', 'P61952')"
"('A6NKT7', 'P55854')"
"('P07954', 'Q14164')"
"('P61088', 'P16104')"
"('Q16186', 'P63261')"
"('P17693', 'P61769')"
"('P36542', 'Q13191')"
"('Q09472', 'Q14526')"
"('P67870', 'Q15475')"
"('P54132', 'Q13472')"
"('Q53QZ3', 'Q96L33')"
"('P49841', 'Q9UHI6')"
"('Q04206', 'P28562')"
"('P00533', 'Q8WU20')"
"('Q01101', 'P04350')"
"('O00716', 'Q01094')"
"('P09429', 'Q04206')"
"('Q96E14', 'Q9H9A7')"
"('P03891', 'P17568')"
"('P11802', 'P18146')"
"('Q8TCY5', 'Q01718')"
"('P01308', 'Q8WYR1')"
"('P62280', 'P62701')"
"('P98170', 'Q13049')"
"('P41159', 'Q99650')"
"('Q9Y4A5', 'Q16254')"
"('J9JIF5', 'Q92997')"
"('P61313', 'Q02543')"
"('Q9NQS7', 'P0C0S5')"
"('P51532', 'P15036')"
"('O00459', 'P23443')"
"('P52294', 'P12956')"
"('P09486', 'Q9NY15')"
"('Q13535', 'Q96B97')"
"('Q16594', 'Q96BN2')"
"('P49802', 'P63096')"
"('P01024', 'P20702')"
"('Q9NRD5', 'P38432')"
"('P16298', 'Q9UJX2')"
"('Q9BZ29', 'P84022')"
"('P08238', 'P41279')"
"('Q9NVV9', 'O43189')"
"('Q13315', 'P56645')"
"('P01730', 'P01909')"
"('Q9ULZ3', 'Q9C000')"
"('O75448', 'P10828')"
"('Q02413', 'Q8IV63')"
"('Q13838', 'Q9NRL3')"
"('P26599', 'P51991')"
"('O94805', 'Q12824')"
"('P58753', 'Q96A33')"
"('P35638', 'P49716')"
"('P54252', 'P49841')"
"('P60709', 'O95084')"
"('P49716', 'Q96E52')"
"('P01889', 'Q9UL25')"
"('P62258', 'P22681')"
"('P35080', 'Q07889')"
"('P01241', 'P17181')"
"('O15123', 'P09619')"
"('O14788', 'Q16560')"
"('O60258', 'P06213')"
"('Q13797', 'P18084')"
"('P0C0S5', 'Q96DB2')"
"('O14905', 'Q9NPG1')"
"('P09104', 'O95149')"
"('Q14209', 'Q01892')"
"('P45984', 'P24278')"
"('Q9UBN7', 'Q71U36')"
"('Q13114', 'O00463')"
"('P28482', 'P41182')"
"('O75541', 'Q15834')"
"('P62847', 'P08708')"
"('406882', 'Q9H9Z2')"
"('O43353', 'P22061')"
"('Q9BXI2', 'Q99459')"
"('O00233', 'P62195')"
"('P12643', 'Q8TEU8')"
"('Q9Y6Q6', 'P31994')"
"('Q00005', 'Q02413')"
"('P43320', 'P53672')"
"('Q96A08', 'Q9UBN7')"
"('P63215', 'O95622')"
"('Q13315', 'Q9UBB6')"
"('P63104', 'Q92616')"
"('O75438', 'O43676')"
"('Q9Y3C5', 'P0CG48')"
"('Q9NS56', 'O75800')"
"('Q92499', 'P18206')"
"('O75947', 'Q7L5D6')"
"('Q9HC96', 'Q9H1Y0')"
"('P26367', 'O15525')"
"('P10412', 'P45973')"
"('Q13535', 'O75410')"
"('P02745', 'P06681')"
"('P62306', 'P09661')"
"('P50395', 'Q92956')"
"('P32121', 'P58180')"
"('P46783', 'O00291')"
"('Q9Y3B2', 'Q12769')"
"('P22303', 'P05067')"
"('Q96AH8', 'P04350')"
"('Q9NWA0', 'P24928')"
"('P47224', 'Q9BVJ6')"
"('O60739', 'P47813')"
"('P28065', 'P03372')"
"('Q16576', 'Q9H7L9')"
"('O00629', 'P13010')"
"('O95751', 'Q15744')"
"('Q9NR96', 'P78386')"
"('Q9Y2Q3', 'Q9Y678')"
"('Q9UHD2', 'Q9NVV4')"
"('P02778', 'O75925')"
"('Q9HCS7', 'P23025')"
"('Q14315', 'P46108')"
"('Q96N67', 'P17081')"
"('O75475', 'P07327')"
"('Q13555', 'P41594')"
"('P02766', 'Q6UXH1')"
"('P01106', 'Q9Y2Q0')"
"('Q8N6F1', 'O75970')"
"('P20810', 'P27986')"
"('Q9NZI8', 'Q9UL18')"
"('P63173', 'P05386')"
"('P40429', 'P83731')"
"('Q12967', 'P63000')"
"('Q5T1H1', 'P40692')"
"('P05387', 'P32969')"
"('P30304', 'P04049')"
"('Q9Y3C5', 'P61077')"
"('P63218', 'O00459')"
"('P35499', 'Q96RT1')"
"('P41143', 'Q96AW1')"
"('Q14644', 'Q9UKB1')"
"('Q15843', 'Q9Y4K3')"
"('P62987', 'P83731')"
"('P06730', 'P60842')"
"('P32121', 'Q8NGL4')"
"('Q9UBC3', 'Q15672')"
"('O95198', 'Q53G59')"
"('Q9Y6X2', 'P42229')"
"('Q96JP2', 'P14136')"
"('P21281', 'P20160')"
"('O75643', 'Q9BUQ8')"
"('Q9BV94', 'P61247')"
"('P52272', 'Q13242')"
"('P42766', 'P18077')"
"('P05129', 'P63096')"
"('P16220', 'Q16539')"
"('P07900', 'P50502')"
"('Q2TAZ0', 'Q9UNF1')"
"('P11166', 'P27797')"
"('P40337', 'Q9Y3A3')"
"('P04141', 'P14784')"
"('Q13247', 'P49759')"
"('P04222', 'P01891')"
"('P30304', 'Q00537')"
"('Q9NYG5', 'P14635')"
"('P13501', 'P41597')"
"('Q9NWU2', 'Q15287')"
"('P20809', 'Q969J5')"
"('P04792', 'P55081')"
"('Q9BRV8', 'Q9Y228')"
"('Q86UX7', 'Q01780')"
"('Q13535', 'Q5W0B1')"
"('P49913', 'Q99572')"
"('P30154', 'Q06432')"
"('Q08211', 'P52597')"
"('Q96SZ6', 'Q9NQT4')"
"('O14640', 'Q8N4C8')"
"('406881', 'P01116')"
"('Q99684', 'P16452')"
"('O95049', 'O95500')"
"('Q71U36', 'P25963')"
"('O15123', 'P07333')"
"('Q13432', 'P15927')"
"('Q9BRK5', 'P61224')"
"('Q8N4T4', 'O14641')"
"('P06213', 'Q6S5L8')"
"('Q9Y2K7', 'P63208')"
"('Q9Y4K3', 'Q15369')"
"('P05067', 'P07437')"
"('Q93074', 'A0JLT2')"
"('P60484', 'P46934')"
"('P04150', 'Q15654')"
"('P27348', 'Q5PRF9')"
"('P01589', 'P31785')"
"('P78537', 'Q9NR33')"
"('P49427', 'P67870')"
"('Q03135', 'P13861')"
"('Q01081', 'Q13151')"
"('O75888', 'Q9Y275')"
"('Q9NYL2', 'Q12824')"
"('Q9H246', 'P18146')"
"('P63000', 'P40763')"
"('P11802', 'O75838')"
"('Q92608', 'P62745')"
"('P26232', 'P35222')"
"('Q8N668', 'Q13616')"
"('Q9Y2M5', 'Q5UIP0')"
"('P29400', 'P56199')"
"('Q9Y3U8', 'P36578')"
"('Q9Y620', 'P63279')"
"('O14490', 'Q9UPX8')"
"('P16104', 'Q86WJ1')"
"('P38484', 'P23458')"
"('Q12873', 'O75400')"
"('P28482', 'Q9BX93')"
"('Q12933', 'Q15046')"
"('Q8NHM5', 'P0C0S5')"
"('Q8NFJ8', 'P53618')"
"('P04406', 'P60709')"
"('P46109', 'P20138')"
"('P48551', 'P01570')"
"('Q99728', 'Q9Y2X7')"
"('P16870', 'Q12873')"
"('P56524', 'Q96KG7')"
"('P35443', 'P17301')"
"('Q9UI10', 'P41091')"
"('Q8IYS0', 'Q9UGN5')"
"('Q99728', 'Q8WYH8')"
"('Q99459', 'Q15723')"
"('Q06609', 'Q9UI08')"
"('Q12805', 'Q5VTD9')"
"('Q86YL7', 'O00214')"
"('P60520', 'Q9C0C9')"
"('P27361', 'O15496')"
"('P35268', 'P18077')"
"('P42338', 'P13637')"
"('P51693', 'Q9UGL9')"
"('P04626', 'P16591')"
"('O43918', 'P27986')"
"('Q15075', 'P61106')"
"('P30504', 'P61769')"
"('P01106', 'Q14739')"
"('P62714', 'Q02750')"
"('100302193', 'Q9H9Z2')"
"('Q15717', 'P17252')"
"('Q9NX14', 'O75438')"
"('O75390', 'P23508')"
"('Q13464', 'Q96A32')"
"('P20073', 'Q15047')"
"('P45983', 'Q9UQF2')"
"('P04049', 'P06239')"
"('Q13485', 'P46937')"
"('P68104', 'Q92832')"
"('Q9Y3B4', 'Q96BK5')"
"('P23497', 'Q9BXL5')"
"('Q9BQ52', 'Q06587')"
"('Q04206', 'P62714')"
"('O43597', 'P07942')"
"('Q9Y5V3', 'Q12769')"
"('Q8NC51', 'P08670')"
"('Q96LR5', 'Q96EP1')"
"('P27824', 'P19438')"
"('P42566', 'Q9Y6R0')"
"('O43491', 'P31946')"
"('Q13151', 'Q08170')"
"('P42858', 'O75376')"
"('P35626', 'Q8NGL9')"
"('O43752', 'P46459')"
"('Q5VZM2', 'Q9NQL2')"
"('P35221', 'P27348')"
"('Q99877', 'Q9P287')"
"('P31947', 'Q8WWL7')"
"('Q9BUJ2', 'P52597')"
"('Q8N5U6', 'P51965')"
"('P11940', 'Q13573')"
"('Q9H2X6', 'Q13627')"
"('Q15047', 'Q9BPY3')"
"('P14866', 'Q8IWZ8')"
"('P24043', 'P05106')"
"('Q06787', 'O95793')"
"('O75197', 'P19022')"
"('P08908', 'Q9UK08')"
"('P15036', 'P04150')"
"('P27348', 'P61326')"
"('P78527', 'Q9Y572')"
"('Q16620', 'P16333')"
"('Q9UGI0', 'P0CG48')"
"('P29459', 'Q99665')"
"('P63173', 'P61927')"
"('Q9H0W8', 'Q96Q15')"
"('P30153', 'Q13136')"
"('Q9UHI6', 'Q8WXD5')"
"('P06576', 'Q14197')"
"('P61088', 'O43164')"
"('Q96GM5', 'Q92925')"
"('Q9Y4K3', 'P28074')"
"('P35346', 'Q5T2W1')"
"('P67870', 'Q02880')"
"('Q05195', 'P0CG48')"
"('Q86X95', 'O75446')"
"('P56134', 'P05496')"
"('P24385', 'P61024')"
"('P01889', 'Q15019')"
"('Q15029', 'Q9Y478')"
"('P62807', 'O95760')"
"('P35222', 'P17931')"
"('Q6WCQ1', 'P29692')"
"('Q8NEB9', 'Q92622')"
"('P62906', 'Q9Y3U8')"
"('Q13748', 'Q14204')"
"('Q99459', 'Q9Y678')"
"('Q9HC24', 'Q8N766')"
"('Q9Y230', 'P25490')"
"('P60520', 'O60684')"
"('P07498', 'P10398')"
"('P62805', 'P19438')"
"('P35222', 'P11388')"
"('Q15388', 'Q9NS69')"
"('O15379', 'Q9UQR1')"
"('Q7Z6G3', 'Q8N5R6')"
"('P01562', 'Q6UXL0')"
"('Q9NRF9', 'P56282')"
"('O75694', 'Q9BW27')"
"('P26368', 'P26196')"
"('P12110', 'P26012')"
"('Q99728', 'Q12873')"
"('Q13315', 'Q8N4C6')"
"('Q8WV22', 'Q9NXX6')"
"('P30480', 'Q15365')"
"('Q8N6T3', 'P24390')"
"('P01567', 'Q99650')"
"('P27824', 'O94966')"
"('Q13315', 'P38935')"
"('P22694', 'P51828')"
"('P62979', 'P62837')"
"('Q96DB2', 'O75367')"
"('O14649', 'P31946')"
"('P50453', 'P04637')"
"('Q9UPN9', 'P17542')"
"('Q9NR80', 'P31749')"
"('P98164', 'O75553')"
"('P15153', 'Q15797')"
"('P40225', 'Q13261')"
"('P28482', 'P10275')"
"('Q92769', 'P10244')"
"('O94805', 'P49841')"
"('Q8TEP8', 'Q969T4')"
"('Q9HAV0', 'P42336')"
"('Q68CZ2', 'Q96QB1')"
"('Q8NHW5', 'Q15653')"
"('P38405', 'Q8NFM4')"
"('P62805', 'P49716')"
"('P28070', 'O14818')"
"('Q14627', 'P29597')"
"('P00519', 'Q9ULH1')"
"('Q13164', 'P50549')"
"('Q15759', 'P15336')"
"('P10275', 'P40189')"
"('O43353', 'P54652')"
"('P12004', 'Q9UBZ9')"
"('P18124', 'P62906')"
"('Q9Y4L1', 'P16104')"
"('P60866', 'Q00987')"
"('Q14839', 'O94776')"
"('Q9BY84', 'O15264')"
"('Q00653', 'Q02878')"
"('P21580', 'Q9Y4K3')"
"('P19474', 'Q9H9G7')"
"('Q9UQK1', 'Q12972')"
"('Q9NX02', 'P29466')"
"('P62306', 'O60684')"
"('P30556', 'O95837')"
"('Q68DV7', 'P23246')"
"('O75365', 'P16615')"
"('Q9H4E5', 'O96013')"
"('Q13011', 'P16871')"
"('Q9H2P0', 'Q9GZQ8')"
"('O00273', 'Q9Y4E8')"
"('Q01970', 'P05129')"
"('Q9UPR3', 'P62714')"
"('Q99836', 'P10914')"
"('Q8NHQ1', 'P10124')"
"('P22090', 'P62851')"
"('Q9H467', 'P03372')"
"('O75970', 'O75508')"
"('Q9UBV4', 'Q14332')"
"('O14543', 'P32927')"
"('P01106', 'Q96T52')"
"('Q99570', 'P17844')"
"('Q13315', 'Q9H825')"
"('P40938', 'P35251')"
"('Q15008', 'Q9Y5K5')"
"('P07910', 'P62633')"
"('O95376', 'P68036')"
"('P63104', 'Q9Y6K9')"
"('Q8TEM1', 'P49792')"
"('P15927', 'Q9NZC9')"
"('Q10587', 'P15408')"
"('P16220', 'P09622')"
"('P01138', 'P21802')"
"('O43586', 'P47914')"
"('P48736', 'Q9NPH3')"
"('P58876', 'Q96RL1')"
"('P18146', 'P10275')"
"('P62847', 'P08865')"
"('Q9Y3C7', 'Q9BTT4')"
"('Q93009', 'Q15287')"
"('P21796', 'Q9Y266')"
"('Q9Y4D1', 'O14641')"
"('Q7Z2E3', 'Q13426')"
"('O15379', 'O75367')"
"('P62979', 'P33993')"
"('P47897', 'Q9Y6H6')"
"('P51531', 'Q86U86')"
"('O60739', 'P25788')"
"('Q9H9B1', 'P68431')"
"('O00231', 'Q13432')"
"('P25490', 'P25106')"
"('P28799', 'P49639')"
"('Q9H081', 'P45973')"
"('O76070', 'P63162')"
"('Q9HCU0', 'Q08380')"
"('O75791', 'P02768')"
"('O43556', 'Q13326')"
"('Q13895', 'P38432')"
"('Q3ZCQ8', 'P10398')"
"('Q9H857', 'Q13077')"
"('P20807', 'Q9H1Y0')"
"('P43250', 'P25101')"
"('O95411', 'Q9Y572')"
"('P19838', 'P49841')"
"('Q99459', 'Q14168')"
"('P01106', 'O00159')"
"('P01570', 'Q99650')"
"('P28562', 'Q12906')"
"('O00161', 'O76038')"
"('Q9NPH2', 'P67775')"
"('O15379', 'Q13227')"
"('Q14103', 'Q15427')"
"('Q96B18', 'Q92997')"
"('Q92905', 'P84090')"
"('P53671', 'P23528')"
"('O60566', 'Q13547')"
"('P51671', 'P25025')"
"('O60828', 'O60306')"
"('Q15303', 'Q9Y371')"
"('Q9UBP4', 'Q9NRR5')"
"('P02452', 'P07237')"
"('O43909', 'Q9H2G2')"
"('Q04206', 'Q13748')"
"('P49910', 'P15622')"
"('P31751', 'Q96DZ5')"
"('P58876', 'Q9C005')"
"('P01563', 'Q14626')"
"('Q9NP87', 'Q9UBZ9')"
"('P32881', 'P01589')"
"('Q12986', 'Q14103')"
"('P56545', 'Q14919')"
"('P63244', 'Q13885')"
"('Q9BUZ4', 'O14744')"
"('P41227', 'P15622')"
"('O96019', 'Q9C086')"
"('Q99459', 'Q9BQG0')"
"('P11387', 'P14866')"
"('Q13349', 'Q9HB31')"
"('O96000', 'Q92574')"
"('Q86WV6', 'O95573')"
"('P01106', 'P49591')"
"('Q14686', 'Q9UM73')"
"('Q13315', 'P25205')"
"('Q8N2Y8', 'O60732')"
"('Q9Y3C0', 'P02538')"
"('Q14686', 'Q99062')"
"('Q9UMD9', 'O60437')"
"('P58876', 'Q6FI13')"
"('Q8WZA2', 'Q09428')"
"('P35527', 'P25054')"
"('406906', 'P51608')"
"('Q9Y6X8', 'Q12805')"
"('Q9Y383', 'Q12873')"
"('P20333', 'Q7Z3U7')"
"('O14497', 'P51532')"
"('Q9UBS4', 'Q8NHQ1')"
"('Q9NVI1', 'P0CG48')"
"('P01116', 'Q3MIN7')"
"('P32121', 'Q8NGX5')"
"('P24723', 'Q8IWT0')"
"('P84022', 'Q99717')"
"('Q9H1C0', 'Q9HAV0')"
"('Q15796', '406954')"
"('O75822', 'P20042')"
"('P07196', 'Q12988')"
"('P83731', 'Q9HCK5')"
"('Q14197', 'Q13405')"
"('Q9ULK6', 'P51965')"
"('Q13216', 'P19447')"
"('P48023', 'O75044')"
"('O75694', 'Q9NRG9')"
"('P01889', 'Q9UGP8')"
"('Q13574', '145781')"
"('Q9Y6W8', 'P42336')"
"('O75122', 'Q99996')"
"('P46108', 'P10912')"
"('O95433', 'Q9UJV9')"
"('P06899', 'P20671')"
"('Q99750', 'Q14781')"
"('P0C869', 'P04278')"
"('P62256', 'Q9Y508')"
"('P62854', 'P62753')"
"('P32780', 'P29083')"
"('P49736', 'Q13415')"
"('O43915', 'P09619')"
"('A7KAX9', 'Q13480')"
"('O15162', 'Q9P0T4')"
"('O15230', 'P17301')"
"('P10301', 'Q9NS23')"
"('Q8NH09', 'P38405')"
"('P41279', 'Q01082')"
"('Q8NG31', 'O43683')"
"('O14715', 'Q6EEV6')"
"('O95865', 'O75582')"
"('P24522', 'Q9UHY1')"
"('P19174', 'O15360')"
"('Q10570', 'Q9P2I0')"
"('P46777', 'P47914')"
"('Q9BRR9', 'Q9HBH0')"
"('Q9BRX2', 'P55036')"
"('P51148', 'Q6XUX3')"
"('Q9Y3A3', 'Q14194')"
"('P04049', 'P14784')"
"('O60674', 'Q9Y4H2')"
"('P28482', 'Q13501')"
"('Q9UKS6', 'P48023')"
"('O95602', 'Q9UL18')"
"('P29460', 'Q13261')"
"('P48552', 'P35609')"
"('Q96B97', 'O75340')"
"('Q14197', 'O00411')"
"('P62750', 'P27635')"
"('P19793', 'Q86YW9')"
"('O14893', 'Q9NRG4')"
"('P35680', 'P18846')"
"('P08729', 'P13987')"
"('Q15366', 'Q9BUJ2')"
"('O15069', 'Q9NRH1')"
"('Q9Y4K3', 'O15067')"
"('574033', 'P40763')"
"('Q9NWT6', 'Q09472')"
"('Q16539', 'Q86TA1')"
"('Q9NR97', 'Q9H1C4')"
"('Q9Y4K3', 'Q13546')"
"('Q9UBD5', 'P49736')"
"('Q96Q83', 'Q92993')"
"('Q01094', 'Q96GD4')"
"('P41235', 'P08047')"
"('O60341', 'Q12873')"
"('Q14181', 'P22736')"
"('P22674', 'P52735')"
"('P29400', 'Q13683')"
"('P01106', 'Q96KJ9')"
"('Q13535', 'P19338')"
"('P18615', 'Q15836')"
"('P61964', 'Q6UXN9')"
"('O14965', 'O14920')"
"('P56524', 'O75376')"
"('P15408', 'Q10587')"
"('P04049', 'Q13322')"
"('P23528', 'Q01518')"
"('Q9UQL6', 'P0C5Z0')"
"('Q9Y2T4', 'P62955')"
"('P22694', 'Q9UBN1')"
"('P21246', 'P07237')"
"('P12004', 'P24941')"
"('Q16584', 'Q9UPT6')"
"('Q99567', 'P35658')"
"('Q8TAD8', 'Q8IWX8')"
"('P00734', 'P05160')"
"('Q9Y6X2', 'P46937')"
"('Q9H773', 'P30480')"
"('P62081', 'P62753')"
"('Q9HCT0', 'P09619')"
"('Q9UBQ5', 'Q9Y478')"
"('Q12906', 'P35637')"
"('O14974', 'P06241')"
"('Q99437', 'Q13424')"
"('Q9GZV9', 'P22607')"
"('Q9UBU8', 'P06400')"
"('Q9HD26', 'O43752')"
"('P27986', 'Q15661')"
"('O76071', 'O75449')"
"('P22694', 'Q08499')"
"('Q99714', 'P16104')"
"('P20248', 'P12931')"
"('P61952', 'Q9Y2J4')"
"('Q96B18', 'P05771')"
"('P23526', 'Q8TDR0')"
"('P23588', 'P62258')"
"('P35232', 'P62258')"
"('Q9HBI1', 'Q13573')"
"('Q14164', 'P55884')"
"('P42226', 'P19838')"
"('P62136', 'Q9ULJ8')"
"('P01236', 'P52333')"
"('Q15306', 'Q01892')"
"('P61964', 'Q9UPS6')"
"('P29353', 'P07949')"
"('Q9NYY3', 'Q13368')"
"('P13637', 'O75312')"
"('P11940', 'P01889')"
"('P04637', 'Q13489')"
"('Q9Y5P4', 'Q13352')"
"('Q8IYB3', 'P26368')"
"('Q9UJX2', 'Q96T88')"
"('P54646', 'P46527')"
"('P48023', 'P27986')"
"('P49137', 'P49815')"
"('Q8IZP0', 'P42685')"
"('P58335', 'P62979')"
"('P08311', 'P01011')"
"('Q13315', 'Q96CX2')"
"('P62244', 'P62263')"
"('Q9UKV8', 'Q00325')"
"('Q15172', 'O96017')"
"('407014', 'P45985')"
"('P23511', 'P09619')"
"('Q13315', 'O75410')"
"('Q15109', 'P35568')"
"('Q9Y3M8', 'P60953')"
"('Q9UJX5', 'Q12834')"
"('Q14185', 'P12931')"
"('P01106', 'Q9NTJ3')"
"('407010', 'O94925')"
"('O15042', 'Q13573')"
"('Q12846', 'P60880')"
"('O95169', 'O95299')"
"('P24941', 'Q13153')"
"('Q99996', 'O75122')"
"('P04406', 'O60861')"
"('Q9UKA9', 'Q99459')"
"('Q9NX70', 'P84103')"
"('Q15047', 'P46379')"
"('P00533', 'Q06190')"
"('P35241', 'Q92574')"
"('P08514', 'P05556')"
"('P11940', 'O43432')"
"('P53680', 'P46940')"
"('Q96HA1', 'P46976')"
"('Q15370', 'Q13617')"
"('Q12933', 'Q5T1R4')"
"('P41567', 'P01589')"
"('Q9NUP1', 'O95295')"
"('P54259', 'P28799')"
"('Q9UH92', 'Q99583')"
"('P62158', 'Q01201')"
"('Q8TDS4', 'P08754')"
"('P98177', 'Q92793')"
"('Q8WTW4', 'Q8TCW9')"
"('Q96JQ0', 'Q16611')"
"('P49407', 'P25116')"
"('O43915', 'P07333')"
"('Q4ZIN3', 'P51690')"
"('O60739', 'P42766')"
"('P61224', 'Q9UKW4')"
"('Q12929', 'Q96ED9')"
"('P16383', 'P54253')"
"('P35626', 'Q8NGC0')"
"('Q9BXI2', 'Q7L590')"
"('P30504', 'Q00610')"
"('P16520', 'Q8WYR1')"
"('P42680', 'P23470')"
"('Q93062', 'Q8N4T4')"
"('P01138', 'P00533')"
"('P33176', 'P49792')"
"('Q9NRR5', 'O75886')"
"('O75400', 'Q15459')"
"('P08754', 'P59768')"
"('P46781', 'Q6XUX3')"
"('Q6PCE3', 'P41182')"
"('Q4VCS5', 'Q9GZV5')"
"('P49763', 'P29317')"
"('Q9Y478', 'P13804')"
"('P46940', 'P52735')"
"('Q14315', 'Q92629')"
"('P08779', 'P01857')"
"('O60602', 'Q8IUC6')"
"('Q7L590', 'P42771')"
"('P31689', 'Q13546')"
"('Q9H2G2', 'Q9UBN7')"
"('Q9Y3A3', 'Q9BTT4')"
"('O43707', 'P23229')"
"('P78527', 'Q13426')"
"('P04637', 'P25054')"
"('P10809', 'P08246')"
"('P56279', 'Q13137')"
"('Q6P4I2', 'Q15714')"
"('P51965', 'Q8TDB6')"
"('P22694', 'P17861')"
"('Q9UBB4', 'O00422')"
"('Q13748', 'Q9BVA1')"
"('P07911', 'P01584')"
"('P26992', 'O60674')"
"('P54764', 'Q8N5V2')"
"('O95832', 'Q07157')"
"('O43707', 'P13612')"
"('O94868', 'P08238')"
"('O96019', 'Q9Y230')"
"('O60260', 'Q16342')"
"('Q13315', 'Q5W0B1')"
"('Q15269', 'O75674')"
"('P48436', 'Q93074')"
"('P62310', 'Q13769')"
"('Q9HCT0', 'P07333')"
"('P11362', 'Q07889')"
"('Q8IXM3', 'Q8IY92')"
"('P39023', 'P62910')"
"('O00422', 'Q13422')"
"('Q8IXK0', 'Q13643')"
"('P62979', 'O60603')"
"('Q15365', 'Q14103')"
"('Q99459', 'P52701')"
"('O15511', 'P12830')"
"('Q9BUL9', 'O95059')"
"('P48039', 'P26641')"
"('P46695', 'P67775')"
"('P15336', 'Q53ET0')"
"('O75928', 'Q12772')"
"('P36897', 'P19784')"
"('P22736', 'P29622')"
"('Q15046', 'P08670')"
"('P36873', 'P62158')"
"('P18848', 'Q9NRI5')"
"('O94832', 'O15111')"
"('P36897', 'Q15796')"
"('P18146', 'Q9UGC6')"
"('O75390', 'Q9NYJ8')"
"('Q7LDG7', 'P47712')"
"('Q15415', 'P18146')"
"('P20809', 'Q9UHF4')"
"('P16035', 'Q86SQ4')"
"('O96019', 'Q9UBU8')"
"('P04080', 'P30480')"
"('O95405', 'P30153')"
"('Q9Y2I6', 'Q6UWE0')"
"('P13500', 'P49238')"
"('P04350', 'Q15012')"
"('P18146', 'O95477')"
"('Q6VMQ6', 'Q9GZX5')"
"('O15105', 'O43318')"
"('Q9BXY4', 'P04628')"
"('Q9H173', 'O43353')"
"('O95376', 'O43768')"
"('P62820', 'P51665')"
"('P05556', 'P06756')"
"('O00232', 'Q9UL46')"
"('P63104', 'Q9GZV5')"
"('P17844', 'Q9Y2W2')"
"('Q15306', 'Q9H6S0')"
"('Q9P1W9', 'O95169')"
"('P35222', 'P11142')"
"('Q16637', 'Q9NY12')"
"('Q00839', 'P61978')"
"('Q7Z494', 'O15259')"
"('P01563', 'P14784')"
"('O15287', 'Q9NPI8')"
"('Q8IX12', 'Q15287')"
"('Q96J02', 'Q93008')"
"('Q8TBK6', 'O75400')"
"('Q9BTT4', 'Q8IX12')"
"('O14640', 'Q96MT3')"
"('Q14697', 'P30504')"
"('Q99880', 'P56524')"
"('P49841', 'Q9BZV1')"
"('Q9H1D9', 'Q9Y535')"
"('P51610', 'Q99879')"
"('O94805', 'Q9UJX2')"
"('P06239', 'P40259')"
"('Q13554', 'Q8NFM4')"
"('P07332', 'P10721')"
"('Q9Y6Q5', 'P15151')"
"('O75558', 'Q96QD8')"
"('P12757', 'P84022')"
"('P18124', 'P18077')"
"('Q9Y2K7', 'P41182')"
"('Q00653', 'P62913')"
"('P10275', 'P11308')"
"('O75964', 'Q9Y5J5')"
"('P11171', 'P35580')"
"('Q04760', 'Q14164')"
"('Q9NYF5', 'P61981')"
"('Q9BTU6', 'O14986')"
"('Q99962', 'Q6ZMI0')"
"('Q5JY77', 'Q96AW1')"
"('Q7LBC6', 'Q96KM6')"
"('O14543', 'Q14627')"
"('P16885', 'P17252')"
"('Q15262', 'P27361')"
"('Q9NYW7', 'A8MTJ3')"
"('P04406', 'P08238')"
"('Q9UET6', 'P58546')"
"('Q09472', 'P42229')"
"('P18146', 'Q9NVU0')"
"('P09622', 'P16220')"
"('P06213', 'P28482')"
"('P36954', 'Q15560')"
"('Q9BWH2', 'P46459')"
"('P83916', 'Q9UER7')"
