#tail	head	KSP index
SRC	Q93038	1
Q93038	O43508	2
O43508	Q93038	3
O43508	Q9NP84	4
Q9NP84	Q12933	5
Q9NP84	Q13114	6
Q9NP84	O00463	7
Q9NP84	P63000	8
Q9NP84	Q13490	9
Q9NP84	Q13077	10
Q12933	Q13114	11
Q12933	P63000	12
Q12933	Q13077	13
Q12933	Q13490	14
Q12933	O00463	15
Q12933	Q9NP84	16
Q13114	O00463	17
Q13114	Q13077	18
Q13114	Q00653	19
Q13114	Q12933	20
Q13114	Q9NP84	21
O00463	Q13114	22
O00463	Q13490	23
O00463	Q12933	24
O00463	Q9NP84	25
P63000	Q01201	26
P63000	Q9NP84	27
P63000	Q13490	28
P63000	Q04206	29
Q13490	Q13114	30
Q13490	Q13077	31
Q13490	Q9NP84	32
Q13490	P63000	33
Q13077	Q13114	34
Q13077	Q12933	35
Q13077	Q9NP84	36
Q13077	Q13490	37
Q13077	Q00653	38
Q00653	Q13114	39
Q00653	Q01201	40
Q00653	Q13077	41
Q00653	Q13490	42
Q00653	Q04206	43
Q00653	Q13547	44
Q00653	SNK	45
Q01201	P63000	46
Q01201	Q04206	47
Q01201	Q00653	48
Q01201	SNK	49
Q04206	Q13547	50
Q04206	Q12933	51
Q04206	Q13490	52
Q04206	Q01201	53
Q04206	Q00653	54
Q04206	SNK	55
Q13547	Q04206	56
Q13547	Q00653	57
Q13547	SNK	58
