recall,precision
0.004484304932735426,0.5
0.013452914798206279,0.6
0.008968609865470852,0.6666666666666666
0.017937219730941704,0.6666666666666666
0.03139013452914798,0.7
0.02242152466367713,0.7142857142857143
0.03587443946188341,0.7272727272727273
0.026905829596412557,0.75
0.04035874439461883,0.75
0.4439461883408072,0.7674418604651163
0.4304932735426009,0.768
0.04484304932735426,0.7692307692307693
0.4484304932735426,0.7692307692307693
0.4349775784753363,0.7698412698412699
0.452914798206278,0.7709923664122137
0.43946188340807174,0.7716535433070866
0.4260089686098655,0.7723577235772358
0.45739910313901344,0.7727272727272727
0.4618834080717489,0.7744360902255639
0.34080717488789236,0.7755102040816326
0.4663677130044843,0.7761194029850746
0.42152466367713004,0.7768595041322314
0.3452914798206278,0.7777777777777778
0.47085201793721976,0.7777777777777778
0.47533632286995514,0.7794117647058824
0.34977578475336324,0.78
0.36771300448430494,0.780952380952381
0.4798206278026906,0.781021897810219
0.4170403587443946,0.7815126050420168
0.3542600896860987,0.7821782178217822
0.484304932735426,0.782608695652174
0.3721973094170404,0.7830188679245284
0.48878923766816146,0.7841726618705036
0.35874439461883406,0.7843137254901961
0.37668161434977576,0.7850467289719626
0.04932735426008968,0.7857142857142857
0.49327354260089684,0.7857142857142857
0.4125560538116592,0.7863247863247863
0.3632286995515695,0.7864077669902912
0.3811659192825112,0.7870370370370371
0.4977578475336323,0.7872340425531915
0.3991031390134529,0.7876106194690266
0.5022421524663677,0.7887323943661971
0.38565022421524664,0.7889908256880734
0.336322869955157,0.7894736842105263
0.40358744394618834,0.7894736842105263
0.5067264573991032,0.7902097902097902
0.3901345291479821,0.7909090909090909
0.32286995515695066,0.7912087912087912
0.4080717488789238,0.7913043478260869
0.5112107623318386,0.7916666666666666
0.39461883408071746,0.7927927927927928
0.515695067264574,0.7931034482758621
0.3273542600896861,0.7934782608695652
0.5201793721973094,0.7945205479452054
0.5381165919282511,0.7947019867549668
0.31390134529147984,0.7954545454545454
0.33183856502242154,0.7956989247311828
0.5246636771300448,0.7959183673469388
0.5426008968609866,0.7960526315789473
0.5291479820627802,0.7972972972972973
0.547085201793722,0.7973856209150327
0.5650224215246636,0.7974683544303798
0.3004484304932735,0.7976190476190477
0.3183856502242152,0.797752808988764
0.5336322869955157,0.7986577181208053
0.5515695067264574,0.7987012987012987
0.5695067264573991,0.7987421383647799
0.6053811659192825,0.7988165680473372
0.053811659192825115,0.8
0.30493273542600896,0.8
0.5560538116591929,0.8
0.5739910313901345,0.8
0.6098654708520179,0.8
0.6143497757847534,0.8011695906432749
0.57847533632287,0.8012422360248447
0.5605381165919282,0.8012820512820513
0.3094170403587444,0.8023255813953488
0.6188340807174888,0.8023255813953488
0.5829596412556054,0.8024691358024691
0.6233183856502242,0.8034682080924855
0.5874439461883408,0.803680981595092
0.6457399103139013,0.8044692737430168
0.6278026905829597,0.8045977011494253
0.5919282511210763,0.8048780487804879
0.6502242152466368,0.8055555555555556
0.6322869955156951,0.8057142857142857
0.5964125560538116,0.806060606060606
0.6547085201793722,0.8066298342541437
0.6367713004484304,0.8068181818181818
0.600896860986547,0.8072289156626506
0.6591928251121076,0.8076923076923077
0.6412556053811659,0.807909604519774
0.6636771300448431,0.8087431693989071
0.6681614349775785,0.8097826086956522
0.672645739910314,0.8108108108108109
0.6771300448430493,0.8118279569892473
0.7174887892376681,0.8121827411167513
0.05829596412556054,0.8125
0.6816143497757847,0.8128342245989305
0.7219730941704036,0.8131313131313131
0.6860986547085202,0.8138297872340425
0.726457399103139,0.8140703517587939
0.6905829596412556,0.8148148148148148
0.7309417040358744,0.815
0.695067264573991,0.8157894736842105
0.7354260089686099,0.8159203980099502
0.6995515695067265,0.8167539267015707
0.7399103139013453,0.8168316831683168
0.7040358744394619,0.8177083333333334
0.7443946188340808,0.8177339901477833
0.7488789237668162,0.8186274509803921
0.7085201793721974,0.8186528497409327
0.7533632286995515,0.8195121951219512
0.7130044843049327,0.8195876288659794
0.757847533632287,0.8203883495145631
0.7623318385650224,0.821256038647343
0.7668161434977578,0.8221153846153846
0.7713004484304933,0.8229665071770335
0.06278026905829596,0.8235294117647058
0.7757847533632287,0.8238095238095238
0.7802690582959642,0.8246445497630331
0.7847533632286996,0.8254716981132075
0.7892376681614349,0.8262910798122066
0.7937219730941704,0.8271028037383178
0.7982062780269058,0.827906976744186
0.8026905829596412,0.8287037037037037
0.8071748878923767,0.8294930875576036
0.8116591928251121,0.8302752293577982
0.8161434977578476,0.8310502283105022
0.820627802690583,0.8318181818181818
0.8251121076233184,0.832579185520362
0.06726457399103139,0.8333333333333334
0.8295964125560538,0.8333333333333334
0.8340807174887892,0.8340807174887892
0.8385650224215246,0.8348214285714286
0.29596412556053814,0.8354430379746836
0.8654708520179372,0.8354978354978355
0.8430493273542601,0.8355555555555556
0.8699551569506726,0.8362068965517241
0.8475336322869955,0.8362831858407079
0.874439461883408,0.8369098712446352
0.852017937219731,0.8370044052863436
0.8789237668161435,0.8376068376068376
0.8565022421524664,0.8377192982456141
0.8834080717488789,0.8382978723404255
0.8609865470852018,0.8384279475982532
0.8878923766816144,0.8389830508474576
0.8923766816143498,0.8396624472573839
0.8968609865470852,0.8403361344537815
0.9013452914798207,0.8410041841004184
0.905829596412556,0.8416666666666667
0.07174887892376682,0.8421052631578947
0.9103139013452914,0.8423236514522822
0.9147982062780269,0.8429752066115702
0.9192825112107623,0.8436213991769548
0.2914798206278027,0.8441558441558441
0.9237668161434978,0.8442622950819673
0.9282511210762332,0.8448979591836735
0.9327354260089686,0.8455284552845529
0.273542600896861,0.8472222222222222
0.27802690582959644,0.8493150684931506
0.07623318385650224,0.85
0.2825112107623318,0.8513513513513513
0.28699551569506726,0.8533333333333334
0.08071748878923767,0.8571428571428571
0.08520179372197309,0.8636363636363636
0.2645739910313901,0.8676470588235294
0.08968609865470852,0.8695652173913043
0.26905829596412556,0.8695652173913043
0.09417040358744394,0.875
0.2600896860986547,0.8787878787878788
0.09865470852017937,0.88
0.1031390134529148,0.8846153846153846
0.10762331838565023,0.8888888888888888
0.11210762331838565,0.8928571428571429
0.11659192825112108,0.896551724137931
0.1210762331838565,0.9
0.12556053811659193,0.9032258064516129
0.13004484304932734,0.90625
0.13452914798206278,0.9090909090909091
0.13901345291479822,0.9117647058823529
0.14349775784753363,0.9142857142857143
0.14798206278026907,0.9166666666666666
0.15246636771300448,0.918918918918919
0.2556053811659193,0.9193548387096774
0.15695067264573992,0.9210526315789473
0.16143497757847533,0.9230769230769231
0.16591928251121077,0.925
0.2242152466367713,0.9259259259259259
0.17040358744394618,0.926829268292683
0.22869955156950672,0.9272727272727272
0.17488789237668162,0.9285714285714286
0.23318385650224216,0.9285714285714286
0.23766816143497757,0.9298245614035088
0.17937219730941703,0.9302325581395349
0.242152466367713,0.9310344827586207
0.18385650224215247,0.9318181818181818
0.24663677130044842,0.9322033898305084
0.18834080717488788,0.9333333333333333
0.25112107623318386,0.9333333333333333
0.19282511210762332,0.9347826086956522
0.19730941704035873,0.9361702127659575
0.20179372197309417,0.9375
0.2062780269058296,0.9387755102040817
0.21076233183856502,0.94
0.21524663677130046,0.9411764705882353
0.21973094170403587,0.9423076923076923
0.0,1.0
