#tail	head	KSP index
SRC	P00533	1
SRC	P23945	2
P00533	P10644	3
P00533	P27348	4
P00533	Q16695	5
P00533	P25098	6
P00533	Q9UKG1	7
P23945	P32121	8
P23945	P27348	9
P23945	P49407	10
P23945	P31751	11
P23945	Q9UKG1	12
P23945	P36575	13
P32121	P25098	14
P32121	P49407	15
P32121	P23945	16
P32121	P32298	17
P32121	P43250	18
P27348	P23945	19
P27348	P00533	20
P49407	P43250	21
P49407	P32298	22
P49407	P23945	23
P49407	P32121	24
P49407	P25098	25
P49407	P36575	26
P31751	Q9UKG1	27
P31751	P23945	28
Q9UKG1	P00533	29
Q9UKG1	P31751	30
Q9UKG1	P23945	31
P36575	P23945	32
P36575	P49407	33
P43250	P49407	34
P43250	P32121	35
P43250	P23945	36
P32298	P49407	37
P32298	P32121	38
P32298	P23945	39
P25098	P00533	40
P25098	P49407	41
P25098	P32121	42
P25098	P23945	43
P10644	P10276	44
P10644	P17612	45
P10644	P00533	46
Q16695	P00533	47
P10276	P10644	48
P10276	SNK	49
P17612	P10644	50
P17612	P17302	51
P17612	Q16695	52
P17612	P10276	53
