negatives
"('O43708', 'P00519')"
"('Q12972', '5512')"
"('P31943', 'Q9NR56')"
"('Q9UQC2', 'P46109')"
"('P46531', 'Q86Y01')"
"('P35637', 'Q15637')"
"('P37231', 'Q15466')"
"('Q06124', 'P58107')"
"('P53778', 'P63151')"
"('P10827', 'Q9NX70')"
"('Q52LR7', 'Q15906')"
"('P83881', 'P63173')"
"('O75376', 'P25963')"
"('Q9NY93', 'P82930')"
"('P55210', 'P80303')"
"('Q9BVJ6', 'P43307')"
"('P61224', 'Q9UKW4')"
"('Q9BRX2', 'O95831')"
"('O60934', 'P46100')"
"('Q15910', 'O60925')"
"('P01889', 'P35244')"
"('P06748', 'P62258')"
"('Q96G23', 'O15245')"
"('Q9HAV0', 'P42336')"
"('A8MT69', 'Q9NPD8')"
"('Q86WN2', 'Q6UXL0')"
"('Q9H0E3', 'Q16514')"
"('P04183', 'P01871')"
"('Q96CV9', 'Q9Y3C5')"
"('P01876', 'P02654')"
"('P62913', 'P05387')"
"('406988', 'P15692')"
"('P02778', 'P61073')"
"('O14497', 'P24522')"
"('Q05397', 'Q14511')"
"('Q9Y623', 'P63261')"
"('P12111', 'P08514')"
"('O75494', 'P31947')"
"('P04439', 'P43629')"
"('P36542', 'P60002')"
"('Q5FBB7', 'Q16537')"
"('P19387', 'P13984')"
"('P62879', 'O95622')"
"('O95257', 'Q5T3J3')"
"('Q9P0M6', 'Q15910')"
"('P25787', 'P60900')"
"('Q8N163', 'Q53HC9')"
"('O75529', 'Q9Y4A5')"
"('406919', 'P54253')"
"('P98175', 'Q8IWZ8')"
"('Q02535', 'P15884')"
"('Q8IVT5', 'P36507')"
"('P19174', 'O43561')"
"('O14493', 'Q9Y5I7')"
"('P78423', 'P51681')"
"('Q9UET6', 'P62333')"
"('O43242', 'Q13200')"
"('P05013', 'P19235')"
"('O00231', 'Q15262')"
"('Q92753', 'Q96JE9')"
"('Q4KWH8', 'Q13557')"
"('O00628', 'O14832')"
"('Q9H8K7', 'Q16891')"
"('O15397', 'Q9UKV8')"
"('Q14994', 'P62195')"
"('Q9UBV4', 'O60353')"
"('P56747', 'O75508')"
"('P11274', 'O43639')"
"('Q13469', 'Q14814')"
"('P19438', 'P01375')"
"('P03905', 'O43678')"
"('Q9UKX5', 'P05106')"
"('O43353', 'Q9HCE7')"
"('Q9HC24', 'Q99417')"
"('P05771', 'O60503')"
"('P08238', 'Q9UKG9')"
"('Q14644', 'O14807')"
"('Q13151', 'Q86V81')"
"('Q86VX9', 'Q96AX1')"
"('Q9UBS4', 'P12109')"
"('P42768', 'P63261')"
"('Q14738', 'Q9BXT2')"
"('Q9NSA1', 'P09619')"
"('P62158', 'Q8N5S9')"
"('P55039', 'Q9H446')"
"('P78345', 'P12931')"
"('Q13009', 'Q01484')"
"('P06241', 'P20749')"
"('Q9Y2Y0', 'P63000')"
"('Q00005', 'P32121')"
"('P35637', 'Q8IX12')"
"('Q86XK2', 'P62877')"
"('P62277', 'P61247')"
"('P55273', 'Q00534')"
"('P38432', 'Q58EX7')"
"('Q71U36', 'Q16637')"
"('Q13562', 'P78337')"
"('P19174', 'Q05655')"
"('P38398', 'O43679')"
"('Q99879', 'O75367')"
"('P0CG48', 'Q15717')"
"('P63092', 'P12931')"
"('Q9Y613', 'Q99459')"
"('Q9HCT0', 'P22455')"
"('Q00610', 'O14920')"
"('P29372', 'Q01105')"
"('P12757', 'Q9UNN5')"
"('P78368', 'O75581')"
"('Q16576', 'Q9UKG1')"
"('O14593', 'Q9Y5J5')"
"('P11940', 'Q14240')"
"('Q14534', 'Q15306')"
"('P56199', 'O43707')"
"('P27635', 'P18124')"
"('P13725', 'Q08334')"
"('Q9Y2T4', 'Q7Z3S7')"
"('Q9HBW0', 'P50148')"
"('Q14653', 'P05161')"
"('Q9UQK1', 'Q93100')"
"('Q13671', 'P51148')"
"('Q13571', 'Q9HAU4')"
"('Q9BVP2', 'O75940')"
"('Q15276', 'Q9NZ52')"
"('Q16611', 'O95831')"
"('Q13243', 'Q13242')"
"('Q16828', 'P45984')"
"('P22626', 'Q8IWZ8')"
"('Q9Y5X1', 'O43426')"
"('P01148', 'P30968')"
"('P48047', 'Q9Y4K3')"
"('Q5JQF8', 'O43347')"
"('P27540', 'P35269')"
"('P49792', 'Q99567')"
"('P18754', 'O95865')"
"('P27487', 'P00813')"
"('P41145', 'Q9H0R8')"
"('P04183', 'Q9UKR5')"
"('P22681', 'P10912')"
"('Q9Y3U8', 'P62913')"
"('O43683', 'O95433')"
"('O60828', 'P42858')"
"('Q13573', 'Q8TF72')"
"('Q03113', 'P47901')"
"('P48730', 'P78396')"
"('P38606', 'P21281')"
"('P01106', 'Q92828')"
"('P15056', 'P31946')"
"('P32121', 'Q8NG77')"
"('P49916', 'Q96T60')"
"('Q9UBK2', 'P11474')"
"('P30408', 'P11142')"
"('P54278', 'Q8WXE1')"
"('Q9Y4K3', 'O14979')"
"('P42574', 'O14920')"
"('P35626', 'Q8NGW6')"
"('P17693', 'Q8N743')"
"('P62993', 'P21917')"
"('Q13573', 'O00410')"
"('Q15628', 'Q7Z434')"
"('P17600', 'Q92993')"
"('Q13813', 'Q99459')"
"('Q8NAF0', 'Q16659')"
"('P49761', 'P49760')"
"('O14786', 'P15692')"
"('P24390', 'P53618')"
"('P19438', 'P25445')"
"('Q92901', 'Q9UNX3')"
"('Q13114', 'O15455')"
"('P55774', 'P51686')"
"('P04406', 'O15131')"
"('P01023', 'P17931')"
"('Q9P209', 'Q05516')"
"('P39023', 'P62993')"
"('P58876', 'Q8IUE6')"
"('P62857', 'P46782')"
"('Q8N264', 'Q9H4E5')"
"('Q9Y6M0', 'Q9UGN5')"
"('P14316', 'O14625')"
"('Q14683', 'Q86V81')"
"('P09669', 'Q8IXH7')"
"('Q9Y4K3', 'O14920')"
"('P17612', 'Q13522')"
"('Q13523', 'P61981')"
"('P48436', 'P49747')"
"('P01112', 'P15056')"
"('Q9H0R8', 'P47869')"
"('P18146', 'Q02535')"
"('P08238', 'P12814')"
"('Q15572', 'P02766')"
"('P22234', 'P63092')"
"('P19174', 'Q05996')"
"('P61964', 'P23508')"
"('P49427', 'Q13309')"
"('Q8NGL1', 'P38405')"
"('P23528', 'Q9NXV2')"
"('Q13573', 'Q7L1Q6')"
"('P0CG48', 'P25686')"
"('Q13114', 'Q92956')"
"('P31939', 'P22392')"
"('P63218', 'P11229')"
"('Q8IXB1', 'P43364')"
"('P40225', 'P38484')"
"('O60238', 'Q15382')"
"('P22392', 'Q12972')"
"('Q13573', 'P35606')"
"('Q9H1R2', 'Q9H2G2')"
"('Q9UHY1', 'P38936')"
"('P62805', 'O14744')"
"('P16220', 'P0C869')"
"('Q99759', 'P43243')"
"('Q8IZL2', 'Q92793')"
"('O15123', 'P08069')"
"('Q13315', 'P56179')"
"('O60508', 'Q16629')"
"('P14316', 'P35579')"
"('P62993', 'Q96NZ9')"
"('P15311', 'P11229')"
"('Q96EY7', 'P62380')"
"('P05423', 'P62875')"
"('Q14247', 'P62993')"
"('Q03135', 'P10586')"
"('Q8NBZ0', 'Q53TQ3')"
"('P12107', 'P06756')"
"('P62158', 'Q13972')"
"('Q13794', 'P10415')"
"('P60709', 'Q14164')"
"('P43694', 'Q8WW38')"
"('O15105', 'O75925')"
"('Q8N2W9', 'P61086')"
"('Q15834', 'Q9NYK6')"
"('Q6P1K1', 'P01857')"
"('Q8NGL6', 'P38405')"
"('P46108', 'P08047')"
"('P39687', 'Q01105')"
"('Q8NEA6', 'Q9UMX1')"
"('Q06323', 'P51665')"
"('Q96J77', 'P55327')"
"('Q9GZZ9', 'Q8IY92')"
"('Q96B26', 'Q9NQT4')"
"('P01106', 'Q96HQ2')"
"('Q86Y97', 'P62805')"
"('P35241', 'P52565')"
"('P62979', 'P62753')"
"('Q15291', 'P62807')"
"('Q9NRR5', 'Q06455')"
"('Q14765', 'P11309')"
"('Q6UVY6', 'P67870')"
"('O15519', 'P62273')"
"('Q16659', 'P19419')"
"('P52735', 'Q9NR09')"
"('Q9H4E5', 'Q04771')"
"('Q99677', 'P41182')"
"('P06241', 'Q9BWW9')"
"('P05129', 'Q9H492')"
"('Q7L5N1', 'Q3KQU3')"
"('P48729', 'P09429')"
"('Q15744', 'Q9UBW7')"
"('P36873', 'Q15435')"
"('Q6UWZ7', 'Q9NWV8')"
"('Q9Y620', 'Q92630')"
"('P35638', 'P15407')"
"('Q9H4L4', 'Q9UNE7')"
"('Q9HCM9', 'Q9Y2X8')"
"('P56192', 'Q13418')"
"('Q8IWZ3', 'O00221')"
"('P25787', 'O14818')"
"('P01571', 'P01589')"
"('Q15572', 'P16104')"
"('Q13541', 'Q9Y6B2')"
"('P06239', 'Q12959')"
"('O14656', 'Q9BT78')"
"('Q9Y6K9', 'P56945')"
"('Q13547', 'Q9NYJ8')"
"('P57088', 'Q99608')"
"('P27348', 'P07437')"
"('O43181', 'O75380')"
"('Q9NZN1', 'P16220')"
"('P25054', 'O94979')"
"('Q9Y219', 'O00548')"
"('Q13263', 'Q14765')"
"('Q96B18', 'O14640')"
"('P61328', 'P08138')"
"('P56524', 'Q16778')"
"('P07288', 'P02768')"
"('Q92793', 'Q99941')"
"('P61081', 'Q6ZNA4')"
"('Q9UNA1', 'O00212')"
"('P83369', 'P14678')"
"('P68400', 'P18031')"
"('Q9P209', 'Q8TAU3')"
"('P04156', 'P55347')"
"('Q16630', 'Q05048')"
"('Q9UQ80', 'P62917')"
"('Q86V81', 'P38159')"
"('Q9BYM8', 'P05060')"
"('Q99623', 'Q9UBB4')"
"('P63000', 'Q9BYG5')"
"('Q99959', 'P63104')"
"('Q16543', 'Q6NZ67')"
"('O95157', 'P16333')"
"('P35226', 'Q03164')"
"('P51965', 'Q86UD3')"
"('P11142', 'P63104')"
"('P17066', 'Q01201')"
"('P62837', 'Q9H6Y7')"
"('O95163', 'Q93008')"
"('Q15276', 'P20339')"
"('P40429', 'P18621')"
"('Q99880', 'Q96QV6')"
"('P62330', 'O14617')"
"('Q15075', 'P51148')"
"('Q99962', 'P35968')"
"('P11387', 'P46013')"
"('Q14209', 'O15392')"
"('O75643', 'P49662')"
"('O76061', 'P35555')"
"('O15116', 'O43776')"
"('P38936', 'O15123')"
"('P68036', 'Q13490')"
"('Q969T4', 'Q99942')"
"('Q9UJ41', 'P62979')"
"('O60238', 'Q8NBE8')"
"('O75626', 'Q969D9')"
"('P38398', 'P46736')"
"('Q13177', 'P20290')"
"('A6NIT4', 'P40238')"
"('O60674', 'P17181')"
"('Q8WV28', 'Q13191')"
"('P07359', 'P07948')"
"('Q15596', 'Q09472')"
"('P17844', 'Q9UNE7')"
"('Q9H8E8', 'Q9NR33')"
"('O75643', 'P58753')"
"('P61457', 'Q9H8Y8')"
"('P35555', 'P31151')"
"('O95810', 'Q9H8W4')"
"('P62913', 'Q92901')"
"('P62979', 'Q9Y619')"
"('P29350', 'Q06187')"
"('P38606', 'P01889')"
"('Q9NZ52', 'P11717')"
"('P20226', 'P26367')"
"('P61088', 'O95628')"
"('Q5VWN6', 'O95751')"
"('Q00169', 'Q15126')"
"('P61586', 'P24844')"
"('Q9HCK5', 'P08107')"
"('P27986', 'Q8NFW9')"
"('Q13131', 'Q9UGI9')"
"('Q9BQ52', 'O95182')"
"('Q16658', 'O00141')"
"('P36873', 'P04049')"
"('Q9Y6N6', 'Q14118')"
"('P29372', 'P05141')"
"('P33240', 'Q9UKR5')"
"('Q13573', 'P40937')"
"('Q15652', 'P24522')"
"('P67775', 'P16220')"
"('P28482', 'Q15797')"
"('Q8N8S7', 'Q8IZP0')"
"('Q92800', 'O75530')"
"('P48378', 'Q99750')"
"('Q8IZJ0', 'P40238')"
"('P52292', 'Q9NWA0')"
"('Q9P212', 'Q14573')"
"('P25205', 'P55201')"
"('P52434', 'Q8WVC0')"
"('Q96BY2', 'Q9H213')"
"('Q9NY59', 'P63244')"
"('Q13112', 'Q09028')"
"('Q15149', 'O15198')"
"('P02686', 'Q86UE8')"
"('P10070', 'P08151')"
"('P62330', 'P36406')"
"('P49321', 'O75815')"
"('Q9NV70', 'Q96KP1')"
"('Q9Y4K3', 'P49720')"
"('Q07890', 'P35638')"
"('P51817', 'P15336')"
"('P34903', 'P27986')"
"('Q14498', 'Q86U06')"
"('P00533', 'P63010')"
"('Q99873', 'Q07666')"
"('Q13315', 'P16104')"
"('P35568', 'P17252')"
"('P35626', 'Q8NH87')"
"('Q8WZ55', 'P36405')"
"('P78509', 'Q05397')"
"('P01106', 'Q9Y6K0')"
"('Q9NPH9', 'P26951')"
"('Q99594', 'P56545')"
"('Q13557', 'Q13698')"
"('Q14833', 'P08754')"
"('O95067', 'Q17RY0')"
"('P43627', 'P29350')"
"('O75365', 'Q9P035')"
"('Q9Y3F4', 'O96017')"
"('Q6W2J9', 'Q13547')"
"('Q8WXH5', 'P52630')"
"('P23528', 'Q01518')"
"('P49459', 'Q5T4S7')"
"('O43679', 'Q13363')"
"('Q9NRX3', 'Q92993')"
"('Q15796', 'Q13153')"
"('P24723', 'P62993')"
"('P18077', 'Q15653')"
"('Q09472', 'P12755')"
"('Q13557', 'P28482')"
"('P27695', 'P39748')"
"('P46108', 'P30291')"
"('P63151', 'O60359')"
"('P36897', 'Q96D21')"
"('P50750', 'P17542')"
"('O43617', 'Q9Y5R8')"
"('Q9NWA0', 'P50991')"
"('Q9NPI6', 'Q8IU60')"
"('Q05513', 'P13645')"
"('P33993', 'P28749')"
"('Q96B02', 'Q9UKV5')"
"('P63104', 'P52294')"
"('Q13315', 'Q8IZ52')"
"('Q9BTY7', 'Q9H3H1')"
"('O14610', 'O43306')"
"('P57739', 'Q16625')"
"('O15519', 'P45985')"
"('P00734', 'P02671')"
"('Q8WUY8', 'Q9UI14')"
"('P01241', 'O75937')"
"('P10721', 'P19174')"
"('Q8IZI9', 'P26992')"
"('Q99459', 'O43913')"
"('P20333', 'P33981')"
"('Q96GD0', 'Q96BK5')"
"('P60903', 'P07355')"
"('Q04206', 'P08047')"
"('P46108', 'Q9NQ76')"
"('P24941', 'Q93096')"
"('Q99759', 'P11441')"
"('P16333', 'P31995')"
"('P25054', 'P52272')"
"('P49411', 'Q9HCK5')"
"('Q01130', 'O75689')"
"('Q9P2H0', 'P45984')"
"('Q13257', 'Q8NHZ8')"
"('O15264', 'P61244')"
"('P14373', 'Q8TES7')"
"('P01574', 'P48357')"
"('P50150', 'Q08462')"
"('Q9Y6J9', 'O75528')"
"('P06733', 'P62993')"
"('P43657', 'P63215')"
"('P15311', 'P40337')"
"('Q16777', 'Q969S8')"
"('P04637', 'P00374')"
"('Q13573', 'Q7Z5K2')"
"('Q00987', 'P27695')"
"('Q00005', 'Q15717')"
"('P04629', 'P35568')"
"('P01137', 'P37173')"
"('Q13404', 'Q6UVK1')"
"('P37840', 'P28482')"
"('P54253', 'P63279')"
"('P62826', 'P06454')"
"('P62280', 'P08865')"
"('P62714', 'Q5THK1')"
"('Q9H4L4', 'P62269')"
"('O95433', 'P30480')"
"('P09603', 'P00519')"
"('P46459', 'Q12913')"
"('Q9P2G9', 'Q9Y3C8')"
"('P49815', 'Q15382')"
"('Q8WZ42', 'P63104')"
"('Q96ID5', 'P05109')"
"('O43242', 'Q9Y4K3')"
"('P49841', 'O75448')"
"('Q14344', 'P47712')"
"('O00311', 'Q7L590')"
"('Q06830', 'Q9Y6P5')"
"('Q99962', 'Q9NYF0')"
"('P63000', 'Q86VI3')"
"('Q96RT1', 'P62993')"
"('P17612', 'P08754')"
"('P00533', 'P04264')"
"('Q92529', 'P22001')"
"('P62070', 'Q9HAU4')"
"('P54646', 'Q9UGJ0')"
"('Q9HCE7', 'Q8WVD5')"
"('Q13485', 'Q9NYN1')"
"('P62993', 'P31785')"
"('P58107', 'P49642')"
"('P01116', 'P53779')"
"('Q8N474', 'Q9H1J5')"
"('Q92769', 'P0C1H6')"
"('Q96N67', 'Q16637')"
"('Q8WUI4', 'P55212')"
"('P19525', 'Q02447')"
"('Q07889', 'P10398')"
"('Q9HCE9', 'O75208')"
"('P08254', 'P09486')"
"('Q12955', 'Q14643')"
"('Q9NRR4', 'Q01844')"
"('Q9UIW2', 'P30101')"
"('P06241', 'Q04759')"
"('Q16594', 'O75529')"
"('P63208', 'Q99466')"
"('P01106', 'P53611')"
"('P25786', 'Q9BPX1')"
"('P07437', 'Q9BZW7')"
"('Q93009', 'Q9BUZ4')"
"('Q8WXE1', 'P50750')"
"('O14610', 'O14827')"
"('Q92783', 'Q9H204')"
"('Q9HCK4', 'P43146')"
"('Q8IZJ0', 'P10912')"
"('Q9H444', 'Q9Y3E7')"
"('Q13952', 'Q01658')"
"('P21796', 'Q9Y4K3')"
"('P78527', 'P20333')"
"('Q9UKX5', 'Q9HBI1')"
"('Q9Y2X0', 'P19793')"
"('P09382', 'P08575')"
"('Q9HCU9', 'Q09028')"
"('P62910', 'P01889')"
"('O60880', 'P00533')"
"('Q15027', 'P55157')"
"('Q9Y2X8', 'Q9UPQ4')"
"('Q9UBN6', 'P53396')"
"('Q9H4L5', 'P31946')"
"('O43818', 'P10114')"
"('P51617', 'Q05513')"
"('Q9NRR5', 'P58417')"
"('O14974', 'Q99759')"
"('Q15628', 'Q96CV9')"
"('Q66LE6', 'P31749')"
"('P12236', 'O95084')"
"('Q15008', 'P37802')"
"('P07910', 'P04141')"
"('26765', 'P20226')"
"('P62917', 'Q15843')"
"('Q04759', 'P10398')"
"('P22612', 'Q14573')"
"('P61586', 'Q12774')"
"('P04792', 'P62333')"
"('Q14738', 'Q9UF02')"
"('P98175', 'Q9Y263')"
"('Q9Y239', 'P01584')"
"('P43146', 'Q05397')"
"('P34820', 'Q16671')"
"('O15264', 'P12956')"
"('Q06710', 'P41235')"
"('Q96AP4', 'Q8NEM2')"
"('Q00978', 'P42226')"
"('P48729', 'Q9BT88')"
"('P23025', 'O43663')"
"('P10275', 'P11387')"
"('O15304', '145781')"
"('Q969Z0', 'Q15714')"
"('Q8N9P6', 'Q38SD2')"
"('P60709', 'Q96EZ8')"
"('P35580', 'Q99759')"
"('Q92530', 'P43364')"
"('P49746', 'O75578')"
"('Q8TBC4', 'Q12873')"
"('P06241', 'Q13224')"
"('P61088', 'Q96P09')"
"('P42766', 'Q9HCK5')"
"('P83731', 'P01889')"
"('Q8WTQ7', 'P51686')"
"('Q86SQ9', 'P28300')"
"('Q6ZN18', 'O95751')"
"('Q86VP1', 'Q9HA65')"
"('P19438', 'Q9NVI7')"
"('P43004', 'P10636')"
"('Q99719', 'Q92599')"
"('O15379', 'P78347')"
"('Q16576', 'Q96ST3')"
"('Q13255', 'Q9NSB8')"
"('Q96ST3', 'O75376')"
"('O75376', 'Q15406')"
"('Q9Y5J5', 'P47897')"
"('P63279', 'Q8N5U6')"
"('P50148', 'P39877')"
"('P23470', 'P22681')"
"('Q92574', 'P63104')"
"('P29350', 'P21854')"
"('Q9UPS6', 'Q9C005')"
"('Q96QB1', 'P01889')"
"('P55072', 'P63104')"
"('Q6WCQ1', 'Q9GZR1')"
"('Q15406', 'O75376')"
"('Q07889', 'P61158')"
"('Q00534', 'P24385')"
"('O15379', 'P25963')"
"('O76064', 'Q12888')"
"('Q9Y5J5', 'Q14527')"
"('Q9H6Q3', 'P43403')"
"('P46940', 'P29353')"
"('Q03169', 'Q99459')"
"('Q8TAU3', 'Q99750')"
"('Q96RT8', 'P68366')"
"('P42704', 'P43360')"
"('P08047', 'P62195')"
"('Q9H832', 'Q86TM6')"
"('Q9Y6N7', 'Q13509')"
"('P08559', 'Q9P0J1')"
"('P08621', 'Q99590')"
"('Q99570', 'Q9BXW4')"
"('P63261', 'O15511')"
"('P38646', 'Q15653')"
"('P25025', 'Q9BPW8')"
"('Q16842', 'P09104')"
"('P0CG48', 'Q8NFZ5')"
"('P06239', 'P40259')"
"('P48304', 'Q6UXH1')"
"('Q01844', 'Q8N6C8')"
"('Q9NYW0', 'Q9NRR5')"
"('P26368', 'Q14498')"
"('P62873', 'P63096')"
"('P78362', 'Q01081')"
"('Q13418', 'Q7RTX8')"
"('P33993', 'P23508')"
"('P51531', 'P38398')"
"('O60262', 'Q13698')"
"('O14782', 'Q99459')"
"('P33764', 'Q92796')"
"('Q5VZP5', 'Q9Y4K3')"
"('Q9Y4K3', 'Q9NYJ8')"
"('P54819', 'P22392')"
"('P01889', 'P33993')"
"('Q9Y261', 'P43699')"
"('Q9NY93', 'P62807')"
"('P61088', 'Q9C035')"
"('Q8NHZ8', 'O95067')"
"('Q16539', 'Q9Y2T4')"
"('P01133', 'Q13191')"
"('P01042', 'P00748')"
"('P08603', 'Q03591')"
"('P52333', 'P42338')"
"('Q15796', 'Q14974')"
"('P08107', 'Q9UBS4')"
"('Q13243', 'O95400')"
"('O95299', 'O95168')"
"('P63173', 'P27635')"
"('P35372', 'P50151')"
"('P62993', 'P26196')"
"('P01106', 'Q9H2E6')"
"('P01871', 'Q9UIG0')"
"('P24855', 'P68133')"
"('P52597', 'Q9NWB1')"
"('P63261', 'P10916')"
"('P56537', 'Q9UBQ5')"
"('Q12805', 'Q9P2R6')"
"('P17676', 'P80188')"
"('O14497', 'Q96GM5')"
"('P30876', 'P62487')"
"('Q13315', 'Q96EP5')"
"('O75051', 'Q8IYU2')"
"('Q9BQ66', 'Q9P2Z0')"
"('P62913', 'P36578')"
"('Q9HAU4', 'Q8NER5')"
"('Q9NZF1', 'P31749')"
"('Q12778', 'P55273')"
"('P38432', 'Q9Y6D9')"
"('O75015', 'Q6PI73')"
"('Q13151', 'P61978')"
"('Q969Q1', 'Q13501')"
"('Q04917', 'P18146')"
"('P17028', 'Q05516')"
"('Q96GE4', 'Q9Y248')"
"('O95782', 'P49757')"
"('P23760', 'P16333')"
"('Q9HCT0', 'P29317')"
"('P27635', 'O95819')"
"('P53803', '100008587')"
"('P49798', 'P35606')"
"('Q15365', 'P52272')"
"('P51668', 'Q92560')"
"('O95813', 'Q9UBV4')"
"('Q9Y265', 'Q6WCQ1')"
"('Q00987', 'P03372')"
"('P04150', 'P03956')"
"('Q15365', 'Q16851')"
"('P24864', 'P06400')"
"('P18124', 'P62888')"
"('P13637', 'O15537')"
"('P16333', 'Q8TB24')"
"('Q9Y265', 'A0JLT2')"
"('Q13315', 'Q14980')"
"('P01571', 'Q14627')"
"('P54646', 'P13569')"
"('Q13617', 'Q9NXV2')"
"('Q13797', 'Q14315')"
"('Q5SZQ8', 'P38936')"
"('P00533', 'Q96AG4')"
"('P43694', 'Q13469')"
"('P26599', 'Q15366')"
"('Q9Y3C0', 'O14777')"
"('P35226', 'O75461')"
"('P13236', 'P51677')"
"('P62834', 'P27986')"
"('P14784', 'P23458')"
"('P35637', 'Q05519')"
"('Q14D04', 'Q15714')"
"('P46781', 'P25398')"
"('P52597', 'P52735')"
"('O00488', 'Q13387')"
"('Q8NI35', 'O95500')"
"('O95644', 'P63104')"
"('P62854', 'P08865')"
"('P49841', 'P04637')"
"('P46108', 'Q14315')"
"('Q9Y5V3', 'P08138')"
"('Q09472', 'Q13105')"
"('P07942', 'P05556')"
"('P48039', 'P27361')"
"('P62829', 'P46778')"
"('P01023', 'P60568')"
"('P13861', 'P15311')"
"('Q13362', 'P04049')"
"('Q9Y5S9', 'O15234')"
"('P32970', 'P26842')"
"('P11362', 'Q86Z14')"
"('P00519', 'P42229')"
"('P01106', 'P60763')"
"('P18146', 'P40313')"
"('Q8WWQ0', 'Q13509')"
"('O43257', 'P67870')"
"('P35227', 'O95503')"
"('Q15596', 'P19793')"
"('P35998', 'Q16401')"
"('Q13885', 'Q9NRI5')"
"('P40763', 'Q92993')"
"('P20023', 'P60033')"
"('P20226', 'Q03014')"
"('P05783', 'Q07889')"
"('Q9BZL4', 'P68402')"
"('Q9BVJ6', 'Q9Y2I6')"
"('P01567', 'P01589')"
"('Q15008', 'P55036')"
"('P61956', 'Q02078')"
"('P29459', 'Q15306')"
"('P50151', 'P27361')"
"('Q9HCM9', 'P51668')"
"('Q07889', 'Q12929')"
"('P68036', 'O60739')"
"('P05787', 'Q07889')"
"('P30050', 'P62945')"
"('Q9UQM7', 'Q12968')"
"('O15055', 'Q16526')"
"('Q15369', 'P11171')"
"('P06239', 'P46531')"
"('P46776', 'P18124')"
"('P60953', 'Q9Y473')"
"('P04637', 'P09429')"
"('O14980', 'P35232')"
"('P07900', 'Q14653')"
"('O76071', 'O15160')"
"('Q9Y265', 'Q15750')"
"('P0CG48', 'Q15038')"
"('Q9UKF6', 'Q92797')"
"('Q9UGN5', 'Q9Y5P4')"
"('O00755', 'Q9H461')"
"('P32121', 'Q8NGX6')"
"('Q6P1M3', 'Q9BYG5')"
"('P17066', 'P45984')"
"('Q99704', 'P19174')"
"('P31751', 'Q00653')"
"('Q96EP1', 'O60885')"
"('Q16629', 'Q9BUJ2')"
"('Q13291', 'O60880')"
"('Q14683', 'P61978')"
"('Q13573', 'P78406')"
"('Q9HBI0', 'P63261')"
"('Q16620', 'Q13009')"
"('Q01105', 'P49863')"
"('P25788', 'P48634')"
"('P20333', 'Q07021')"
"('P05231', 'Q9HC73')"
"('P35544', 'P62841')"
"('Q9ULV1', 'P50148')"
"('P37840', 'Q9Y6H5')"
"('Q9Y2D5', 'P19174')"
"('Q9NZC2', 'P43405')"
"('P23229', 'P15144')"
"('P49759', 'Q13247')"
"('P56524', 'Q99880')"
"('O43493', 'Q9Y6Q5')"
"('Q12905', 'Q99558')"
"('Q13425', 'Q9Y4J8')"
"('P15976', 'P06400')"
"('O00221', 'P07814')"
"('P52757', 'P84095')"
"('P61604', 'P11171')"
"('O15144', 'P62993')"
"('P19878', 'P05109')"
"('P84996', 'P47712')"
"('Q9HCU4', 'P12931')"
"('P11274', 'Q6S5L8')"
"('P49841', 'Q8N4C6')"
"('P84022', 'Q9NP31')"
"('Q96HF1', 'Q93098')"
"('Q14315', 'P23229')"
"('P62993', 'Q9BWF2')"
"('Q92945', 'Q9UHX1')"
"('P05388', 'Q9UQ80')"
"('Q9UET6', 'Q9NP81')"
"('Q9UI95', 'Q8NHZ8')"
"('P04278', 'P63267')"
"('P12931', 'P07355')"
"('P14316', 'P16298')"
"('Q03405', 'Q00653')"
"('Q5W0B1', 'Q9P2S5')"
"('Q08945', 'P68400')"
"('P63104', 'Q8NDZ2')"
"('Q01082', 'Q99759')"
"('Q15418', 'P46527')"
"('O43157', 'P61587')"
"('Q13191', 'P17181')"
"('P06400', 'P21675')"
"('Q92900', 'Q96F86')"
"('O15553', 'Q96P20')"
"('P61981', 'O95544')"
"('P42858', 'Q99963')"
"('O15105', 'Q9UNY4')"
"('Q9UNX3', 'P62910')"
"('Q07955', 'P06748')"
"('Q99583', 'Q96ST3')"
"('P10071', 'P49336')"
"('P06241', '9757')"
"('P49642', 'P51532')"
"('Q15853', 'P05109')"
"('Q9GZT8', 'Q9H773')"
"('Q14103', 'P51991')"
"('P01243', 'P58876')"
"('Q13315', 'Q92610')"
"('Q15717', 'P38398')"
"('P54920', 'Q13507')"
"('P62837', 'Q8ND25')"
"('Q9UBU7', 'P33991')"
"('P01106', 'Q13616')"
"('Q7Z5J4', 'P42575')"
"('Q15417', 'Q8IY92')"
"('P06400', 'Q92769')"
"('Q06455', 'Q7Z6G3')"
"('P56704', 'O75197')"
"('Q9NZN4', 'Q00610')"
"('P48729', 'Q9UJU2')"
"('Q9HBE5', 'P29597')"
"('P32121', 'O60431')"
"('P54259', 'Q7Z7M0')"
"('Q16821', 'Q93100')"
"('P60520', 'O75323')"
"('Q96EB6', 'P22492')"
"('Q5JY77', 'P25025')"
"('P16144', 'P42336')"
"('Q9UQC2', 'O00329')"
"('P07766', 'Q14790')"
"('Q08043', 'P08648')"
"('P27986', 'O00212')"
"('P10275', 'P37088')"
"('P17676', 'P42226')"
"('Q16778', 'P20671')"
