#tail	head	KSP index	path cost
P98082	O75581	1	4.13882e-01
P35222	P01106	2	3.25644e-01
P01106	Q01973	2	3.25644e-01
P25054	P21333	3	3.02923e-01
P21333	Q01974	3	3.02923e-01
Q9NQB0	P01106	4	2.89836e-01
P48729	O75581	5	2.86673e-01
P25054	P48729	5	2.86673e-01
P62979	O75581	6	2.81543e-01
Q15797	P62979	6	2.81543e-01
P62987	O75581	7	2.73975e-01
Q15797	P62987	7	2.73975e-01
P35222	P48729	8	2.52788e-01
P49841	Q13467	9	2.36377e-01
P25054	P49841	9	2.36377e-01
Q13469	P48729	10	2.31858e-01
P35222	P49840	11	2.23590e-01
P49840	O75581	11	2.23590e-01
O43318	Q01974	12	2.20888e-01
P98082	O43318	12	2.20888e-01
P61981	Q07954	13	2.19576e-01
P35222	Q15843	13	2.19576e-01
Q15843	P61981	13	2.19576e-01
Q15843	P0CG48	14	2.17653e-01
P0CG48	O75581	14	2.17653e-01
P35222	Q15717	15	2.17513e-01
Q15717	P01106	15	2.17513e-01
P01106	P62979	16	2.15863e-01
P49841	Q01974	17	2.14697e-01
P24941	P01106	18	2.13535e-01
P35222	P24941	18	2.13535e-01
P25054	P49840	19	2.13211e-01
Q15797	Q92905	20	2.08902e-01
Q92905	P61981	20	2.08902e-01
Q92905	P01106	21	2.08614e-01
P01106	P0CG48	22	2.08213e-01
P05067	Q07954	23	2.00185e-01
P01106	P05067	23	2.00185e-01
Q9Y5V3	Q01974	24	1.99086e-01
Q15843	Q9Y5V3	24	1.99086e-01
P35222	Q15796	25	1.98537e-01
Q15796	P62979	25	1.98537e-01
P53350	P01106	26	1.98207e-01
P25054	P53350	26	1.98207e-01
P35222	Q15233	27	1.98183e-01
Q15233	P01106	27	1.98183e-01
P35222	Q9Y230	28	1.98029e-01
Q9Y230	P01106	28	1.98029e-01
Q09472	P01106	29	1.97387e-01
Q15797	Q09472	29	1.97387e-01
P35222	O14920	30	1.97044e-01
Q13315	Q01974	30	1.97044e-01
O14920	Q13315	30	1.97044e-01
P35222	P00519	31	1.96852e-01
P00519	P61981	31	1.96852e-01
Q15796	P01106	32	1.96668e-01
Q13263	P01106	33	1.96046e-01
P25054	Q13263	33	1.96046e-01
P49840	Q01974	34	1.95362e-01
P62993	P0CG48	35	1.95098e-01
P98082	P62993	35	1.95098e-01
Q15797	Q8N2W9	36	1.94605e-01
Q8N2W9	Q13315	36	1.94605e-01
Q15717	P0CG48	37	1.94580e-01
Q15796	P0CG48	38	1.93832e-01
Q15843	Q03135	39	1.93677e-01
Q03135	O75581	39	1.93677e-01
Q13526	P01106	40	1.93655e-01
P98082	Q13526	40	1.93655e-01
P13569	P62979	41	1.92709e-01
P98082	P13569	41	1.92709e-01
Q9Y230	Q13315	42	1.92661e-01
Q15796	P62987	44	1.91922e-01
P68366	P01106	45	1.91488e-01
P35222	P68366	45	1.91488e-01
P35222	Q09472	46	1.91255e-01
P00519	Q13315	47	1.89269e-01
P35222	Q6P1J9	48	1.88582e-01
Q6P1J9	P01106	48	1.88582e-01
P06493	P0CG48	49	1.88572e-01
P98082	P06493	49	1.88572e-01
P01106	P0CG47	50	1.88421e-01
P0CG47	O75581	50	1.88421e-01
P01106	P62987	51	1.88292e-01
P45983	P01106	52	1.87261e-01
P35222	P45983	52	1.87261e-01
Q92905	P0CG48	53	1.86548e-01
P35222	P41235	54	1.86506e-01
P41235	P01106	54	1.86506e-01
P46940	P01106	55	1.86416e-01
P25054	P46940	55	1.86416e-01
P31749	P0CG48	56	1.86398e-01
P35222	P31749	56	1.86398e-01
P13569	P0CG47	58	1.86227e-01
O75643	P01106	59	1.86086e-01
P25054	O75643	59	1.86086e-01
O14641	Q01974	60	1.85494e-01
P25054	O14641	60	1.85494e-01
P49841	P01106	62	1.85090e-01
P35222	P17252	63	1.84302e-01
P17252	P0CG48	63	1.84302e-01
P62987	P01106	64	1.83722e-01
P68366	Q9Y5V3	65	1.83607e-01
P35222	Q9NZI8	66	1.83076e-01
Q9NZI8	P01106	66	1.83076e-01
P63104	P0CG48	67	1.82290e-01
P25054	P63104	67	1.82290e-01
P62979	P01106	68	1.81299e-01
P35222	P51532	69	1.81013e-01
P51532	P01106	69	1.81013e-01
P53350	Q9Y5V3	70	1.80870e-01
P17844	P61981	71	1.80581e-01
P35222	P17844	71	1.80581e-01
P13569	P34925	72	1.80288e-01
P00519	P01106	73	1.78522e-01
P35222	Q92597	75	1.77137e-01
Q92597	P61981	75	1.77137e-01
P10275	P21333	76	1.76967e-01
P35222	P10275	76	1.76967e-01
P35222	Q13526	77	1.75996e-01
O15111	P01106	78	1.75878e-01
P35222	O15111	78	1.75878e-01
Q15910	O43318	79	1.75516e-01
P35222	Q15910	79	1.75516e-01
Q13363	Q12873	80	1.74318e-01
Q12873	P49841	80	1.74318e-01
O94907	O75581	81	1.74163e-01
P35222	O94907	81	1.74163e-01
P06493	P01106	82	1.74040e-01
Q13469	Q13526	83	1.73939e-01
Q04206	P0CG48	84	1.73809e-01
P35222	Q04206	84	1.73809e-01
Q9UK32	Q13467	85	1.73751e-01
P41235	Q9UK32	85	1.73751e-01
Q15797	P68366	86	1.73506e-01
P11142	P62979	87	1.73418e-01
P35222	P11142	87	1.73418e-01
P11142	P0CG47	88	1.73215e-01
Q9UJU2	Q15796	89	1.73175e-01
P31749	P62987	90	1.73129e-01
P63104	P48729	91	1.72549e-01
P15884	Q8N2W9	92	1.72396e-01
P01106	P12757	93	1.72241e-01
P12757	Q07954	93	1.72241e-01
P31749	P62979	94	1.72133e-01
Q04206	P01106	96	1.71508e-01
P11142	P05067	97	1.70505e-01
P35222	P42166	98	1.69970e-01
P42166	P01106	98	1.69970e-01
O14964	P62987	99	1.69889e-01
P25054	O14964	99	1.69889e-01
Q15796	P49841	100	1.69491e-01
P17844	O43318	101	1.69381e-01
O14964	P0CG48	102	1.69370e-01
P45983	P61981	103	1.69240e-01
P15884	P12956	105	1.69059e-01
P12956	P01106	105	1.69059e-01
P63104	P05067	106	1.68716e-01
P37231	Q09472	107	1.68683e-01
Q15797	Q13501	108	1.68122e-01
Q13501	P01106	108	1.68122e-01
P37231	P61964	109	1.67947e-01
P61964	P01106	109	1.67947e-01
P27986	P61981	110	1.67873e-01
P35222	P27986	110	1.67873e-01
Q9UJU2	Q8N2W9	113	1.67464e-01
O94906	P01106	115	1.67290e-01
P35222	O94906	115	1.67290e-01
P98082	Q15796	116	1.67184e-01
P39748	P49841	117	1.67080e-01
P25054	P39748	117	1.67080e-01
P31749	P0CG47	118	1.66848e-01
P00519	Q03135	119	1.66550e-01
P63104	P21333	122	1.65396e-01
P84022	P0CG48	123	1.64514e-01
P98082	P84022	123	1.64514e-01
P17844	P49841	124	1.64300e-01
Q9UJU2	Q9Y265	125	1.64023e-01
Q9Y265	Q13315	125	1.64023e-01
P35222	P63208	126	1.63983e-01
P63208	P01106	126	1.63983e-01
P15884	Q15796	127	1.63873e-01
P27986	P49841	128	1.63767e-01
P35222	P20823	129	1.63622e-01
P20823	P61981	129	1.63622e-01
Q01844	P49841	131	1.62653e-01
Q15797	Q01844	131	1.62653e-01
P51532	Q13315	134	1.61420e-01
O75533	P01106	135	1.61354e-01
Q15797	O75533	135	1.61354e-01
P06493	P21333	136	1.61278e-01
P25054	P20823	137	1.61204e-01
P12931	P61981	138	1.61086e-01
P98082	P12931	138	1.61086e-01
P17844	P40337	139	1.60455e-01
P40337	Q13315	139	1.60455e-01
P35222	P09874	140	1.60352e-01
P09874	P0CG48	140	1.60352e-01
O75643	P61981	142	1.59897e-01
Q9HAU4	P0CG48	143	1.59485e-01
P98082	Q9HAU4	143	1.59485e-01
O15169	P01106	144	1.59001e-01
P25054	O15169	144	1.59001e-01
O43318	P0CG48	145	1.58452e-01
P63104	P49841	147	1.58379e-01
Q03164	P01106	149	1.58222e-01
Q13363	Q03164	149	1.58222e-01
Q9NQB0	Q8N2W9	150	1.58174e-01
P63104	P0CG47	151	1.58094e-01
Q13469	P08670	152	1.57973e-01
P08670	P61981	152	1.57973e-01
Q15717	P49841	153	1.57831e-01
P84022	P21333	154	1.57341e-01
P49792	P01106	155	1.57260e-01
P25054	P49792	155	1.57260e-01
P35222	P42336	156	1.57152e-01
P42336	P49841	156	1.57152e-01
P11142	P0CG48	157	1.57068e-01
P35222	Q13547	158	1.57031e-01
Q13547	P01106	158	1.57031e-01
P35222	Q13485	159	1.56909e-01
Q13485	P01106	159	1.56909e-01
Q15797	P10275	160	1.56901e-01
P00519	P05067	161	1.56741e-01
P61981	P0CG48	162	1.56369e-01
P00519	P21333	163	1.56163e-01
Q15797	Q9HAU4	164	1.56069e-01
P48730	O75581	165	1.56022e-01
Q15796	P48730	165	1.56022e-01
Q13573	Q13315	166	1.56009e-01
Q9P2D1	Q13573	166	1.56009e-01
P49674	O75581	167	1.55301e-01
P63104	P49674	167	1.55301e-01
Q15172	Q13315	168	1.55096e-01
P25054	Q15172	168	1.55096e-01
P35222	P19838	169	1.54954e-01
P19838	P49841	169	1.54954e-01
P10275	P49841	170	1.54770e-01
P09874	Q13315	171	1.54626e-01
P53350	O14920	172	1.54472e-01
P35222	P63104	173	1.54303e-01
P35222	O43524	175	1.53428e-01
O43524	Q13315	175	1.53428e-01
P63104	P48730	176	1.53321e-01
Q9NQB0	Q09472	178	1.53159e-01
P15884	Q09472	179	1.52980e-01
P15923	P10275	180	1.52829e-01
P84022	P01106	181	1.52815e-01
P10275	Q03135	182	1.52777e-01
P15884	P62158	183	1.52169e-01
P62158	O43318	183	1.52169e-01
P48729	P61981	185	1.51756e-01
Q15172	P01106	186	1.51734e-01
P15884	Q9UER7	187	1.51648e-01
Q9UER7	P0CG48	187	1.51648e-01
Q96KM6	P62979	188	1.51453e-01
Q15797	Q96KM6	188	1.51453e-01
P13569	P21333	189	1.51226e-01
Q15797	P28070	190	1.50936e-01
P28070	P01106	190	1.50936e-01
P35221	P61981	191	1.50668e-01
P25054	P35221	191	1.50668e-01
P62993	P62987	192	1.50461e-01
Q15797	Q969G3	193	1.50414e-01
Q969G3	P01106	193	1.50414e-01
P25054	Q9UQE7	194	1.50387e-01
Q9UQE7	P01106	194	1.50387e-01
P62993	P0CG47	195	1.50377e-01
Q13485	P62979	196	1.50215e-01
O14980	P01106	197	1.49957e-01
P00519	O14980	197	1.49957e-01
O75643	P62993	198	1.49777e-01
O60381	P01106	199	1.49287e-01
Q15797	O60381	199	1.49287e-01
P46531	P0CG48	200	1.49248e-01
Q15797	P46531	200	1.49248e-01
P12931	P0CG48	202	1.48794e-01
Q13469	Q04206	205	1.48538e-01
Q15910	P07550	206	1.48291e-01
P07550	P0CG48	206	1.48291e-01
P27986	P0CG47	207	1.48266e-01
P37231	Q16236	210	1.47721e-01
Q16236	P0CG48	210	1.47721e-01
P25054	O14965	211	1.47496e-01
Q9UBN7	P0CG48	211	1.47496e-01
O14965	Q9UBN7	211	1.47496e-01
P98082	O15169	212	1.47305e-01
Q16531	Q13233	213	1.47284e-01
Q13233	P0CG48	213	1.47284e-01
P35222	Q16531	213	1.47284e-01
P27986	P21333	214	1.47275e-01
P35222	P35637	215	1.47197e-01
P35637	P49841	215	1.47197e-01
P31749	P42224	216	1.47158e-01
P42224	Q13315	216	1.47158e-01
P35222	P84022	217	1.47150e-01
Q9NQB0	Q9Y265	218	1.46927e-01
Q9UJU2	P84022	219	1.46724e-01
P62993	P01023	220	1.46675e-01
P01023	Q07954	220	1.46675e-01
Q13485	P0CG48	221	1.46577e-01
P37231	P38936	223	1.46528e-01
P38936	P0CG48	223	1.46528e-01
P35222	O15169	224	1.46392e-01
