recall,precision
0.0011587485515643105,0.25
0.002317497103128621,0.2857142857142857
0.0034762456546929316,0.3333333333333333
0.004634994206257242,0.4
0.005793742757821553,0.45454545454545453
0.006952491309385863,0.5
0.008111239860950173,0.5
0.06025492468134415,0.5306122448979592
0.009269988412514484,0.5333333333333333
0.06488991888760139,0.5333333333333333
0.06373117033603708,0.5339805825242718
0.06257242178447277,0.5346534653465347
0.06141367323290846,0.5353535353535354
0.05793742757821553,0.5376344086021505
0.0660486674391657,0.5377358490566038
0.06720741599073002,0.5420560747663551
0.05909617612977984,0.5425531914893617
0.06836616454229433,0.5462962962962963
0.06952491309385864,0.5504587155963303
0.07068366164542295,0.5545454545454546
0.07184241019698726,0.5585585585585585
0.010428736964078795,0.5625
0.07300115874855156,0.5625
0.07415990730011587,0.5663716814159292
0.07531865585168018,0.5701754385964912
0.07647740440324449,0.5739130434782609
0.0776361529548088,0.5775862068965517
0.07879490150637311,0.5811965811965812
0.07995365005793743,0.5847457627118644
0.011587485515643106,0.5882352941176471
0.08111239860950174,0.5882352941176471
0.056778679026651215,0.5903614457831325
0.08227114716106605,0.5916666666666667
0.055619930475086905,0.5925925925925926
0.4507531865585168,0.5929878048780488
0.4495944380069525,0.5941807044410413
0.08342989571263036,0.5950413223140496
0.44495944380069524,0.5981308411214953
0.08458864426419467,0.5983606557377049
0.4461181923522596,0.5987558320373251
0.44727694090382386,0.5993788819875776
0.013904982618771726,0.6
0.4484356894553882,0.6
0.4426419466975666,0.60062893081761
0.44380069524913096,0.6012558869701727
0.08574739281575898,0.6016260162601627
0.08690614136732329,0.6048387096774194
0.440324449594438,0.6050955414012739
0.44148319814600234,0.6057233704292527
0.4380069524913094,0.6057692307692307
0.4391657010428737,0.6064
0.3325608342989571,0.6067653276955602
0.33371958285052145,0.6075949367088608
0.0880648899188876,0.608
0.3348783314020857,0.608421052631579
0.3314020857473928,0.6085106382978723
0.3499420625724218,0.6088709677419355
0.33603707995365006,0.6092436974789915
0.3383545770567787,0.6096033402922756
0.3511008111239861,0.6096579476861167
0.3406720741599073,0.6099585062240664
0.33719582850521435,0.610062893081761
0.33951332560834296,0.6104166666666667
0.3522595596755504,0.6104417670682731
0.34183082271147164,0.6107660455486542
0.354577056778679,0.6107784431137725
0.012746234067207415,0.6111111111111112
0.08922363847045191,0.6111111111111112
0.4298957126303592,0.6112026359143328
0.35341830822711473,0.6112224448897795
0.35573580533024335,0.6115537848605578
0.3429895712630359,0.6115702479338843
0.4287369640787949,0.6115702479338843
0.43105446118192353,0.6118421052631579
0.35689455388180763,0.6123260437375746
0.34414831981460026,0.6123711340206186
0.4322132097334878,0.6124794745484401
0.35921205098493625,0.6126482213438735
0.35805330243337197,0.6130952380952381
0.43337195828505215,0.6131147540983607
0.34530706836616454,0.6131687242798354
0.3603707995365006,0.6134122287968442
0.43453070683661643,0.613747954173486
0.3464658169177289,0.6139630390143738
0.09038238702201622,0.6141732283464567
0.36152954808806487,0.6141732283464567
0.3487833140208575,0.6142857142857143
0.43568945538818077,0.6143790849673203
0.34762456546929316,0.6147540983606558
0.3626882966396292,0.6149312377210217
0.43684820393974505,0.6150081566068516
0.3638470451911935,0.615686274509804
0.4264194669756663,0.6164154103852596
0.3650057937427578,0.6164383561643836
0.4275782155272306,0.617056856187291
0.09154113557358054,0.6171875
0.36616454229432216,0.6171875
0.42526071842410196,0.6178451178451179
0.36732329084588644,0.6179337231968811
0.3684820393974508,0.6186770428015564
0.3290845886442642,0.6187363834422658
0.015063731170336037,0.6190476190476191
0.3847045191193511,0.6194029850746269
0.36964078794901506,0.6194174757281553
0.3302433371958285,0.6195652173913043
0.3858632676709154,0.6201117318435754
0.09269988412514485,0.6201550387596899
0.3707995365005794,0.6201550387596899
0.3765932792584009,0.6202290076335878
0.32560834298957125,0.6203090507726269
0.4241019698725377,0.6203389830508474
0.37891077636152953,0.6204933586337761
0.32792584009269987,0.6206140350877193
0.04171494785631518,0.6206896551724138
0.38122827346465815,0.620754716981132
0.3870220162224797,0.620817843866171
0.32444959443800697,0.6208425720620843
0.3719582850521437,0.620889748549323
0.37775202780996525,0.6209523809523809
0.3267670915411356,0.6211453744493393
0.38006952491309387,0.6212121212121212
0.3823870220162225,0.6214689265536724
0.388180764774044,0.62152133580705
0.373117033603708,0.6216216216216216
0.37543453070683663,0.6218809980806143
0.38354577056778677,0.6221804511278195
0.38933951332560834,0.6222222222222222
0.3742757821552723,0.6223506743737958
0.39165701042873696,0.6224677716390423
0.31170336037079954,0.6226851851851852
0.3904982618771727,0.6229205175600739
0.09385863267670916,0.6230769230769231
0.3928157589803013,0.6231617647058824
0.3105446118192352,0.6232558139534884
0.3951332560834299,0.623400365630713
0.3128621089223638,0.6235565819861432
0.3939745075318656,0.6238532110091743
0.09617612977983778,0.6240601503759399
0.3962920046349942,0.6240875912408759
0.32329084588644263,0.6241610738255033
0.31402085747392816,0.6244239631336406
0.40092699884125144,0.6245487364620939
0.39745075318655854,0.6247723132969034
0.4020857473928158,0.6252252252252253
0.31517960602549244,0.6252873563218391
0.4044032444959444,0.6254480286738351
0.3986095017381228,0.6254545454545455
0.40324449594438005,0.6258992805755396
0.09501738122827347,0.6259541984732825
0.4055619930475087,0.6261180679785331
0.32213209733487835,0.6261261261261262
0.39976825028968715,0.6261343012704175
0.3163383545770568,0.6261467889908257
0.406720741599073,0.6267857142857143
0.09733487833140209,0.6268656716417911
0.3174971031286211,0.6270022883295194
0.04287369640787949,0.6271186440677966
0.4078794901506373,0.6274509803921569
0.3186558516801854,0.6278538812785388
0.40903823870220163,0.6281138790035588
0.31981460023174973,0.6287015945330297
0.4101969872537659,0.6287744227353463
0.41135573580533025,0.6294326241134752
0.320973348783314,0.6295454545454545
0.0984936268829664,0.6296296296296297
0.41251448435689453,0.6300884955752213
0.42294322132097334,0.6303972366148531
0.41367323290845887,0.6307420494699647
0.42178447276940906,0.6308492201039861
0.4206257242178447,0.6313043478260869
0.4148319814600232,0.6313932980599647
0.4159907300115875,0.6320422535211268
0.0996523754345307,0.6323529411764706
0.4171494785631518,0.632688927943761
0.41946697566628044,0.6328671328671329
0.0440324449594438,0.6333333333333333
0.4183082271147161,0.6333333333333333
0.10081112398609501,0.635036496350365
0.016222479721900347,0.6363636363636364
0.04055619930475087,0.6363636363636364
0.10196987253765932,0.6376811594202898
0.04519119351100811,0.639344262295082
0.03707995365005794,0.64
0.10312862108922363,0.6402877697841727
0.047508690614136734,0.640625
0.2931633835457706,0.6421319796954315
0.10428736964078796,0.6428571428571429
0.2943221320973349,0.6430379746835443
0.2966396292004635,0.6432160804020101
0.2954808806488992,0.6439393939393939
0.3082271147161066,0.6440677966101694
0.29779837775202783,0.6441102756892231
0.3093858632676709,0.644927536231884
0.2989571263035921,0.645
0.046349942062572425,0.6451612903225806
0.10544611819235226,0.6453900709219859
0.30011587485515645,0.6458852867830424
0.04866743916570104,0.6461538461538462
0.30127462340672073,0.6467661691542289
0.038238702201622246,0.6470588235294118
0.30243337195828507,0.6476426799007444
0.10660486674391657,0.647887323943662
0.30359212050984935,0.6485148514851485
0.30590961761297797,0.6486486486486487
0.3047508690614137,0.6493827160493827
0.3070683661645423,0.6495098039215687
0.10776361529548088,0.6503496503496503
0.04982618771726535,0.6515151515151515
0.01738122827346466,0.6521739130434783
0.10892236384704519,0.6527777777777778
0.039397450753186555,0.6538461538461539
0.1100811123986095,0.6551724137931034
0.05098493626882966,0.6567164179104478
0.11123986095017381,0.6575342465753424
0.03592120509849363,0.6595744680851063
0.28968713789107764,0.6596306068601583
0.11239860950173812,0.6598639455782312
0.2908458864426419,0.6605263157894737
0.12630359212050984,0.6606060606060606
0.12862108922363846,0.6607142857142857
