#tail	head	KSP index
SRC	P08138	1
SRC	P04629	2
SRC	Q16288	3
SRC	P10586	4
SRC	Q99523	5
P08138	P04629	6
P08138	Q99523	7
P08138	O00459	8
P08138	P27986	9
P04629	P19174	10
P04629	P08138	11
P04629	O00459	12
P04629	P27986	13
P04629	P35222	14
P04629	O14492	15
Q16288	P19174	16
Q16288	P35222	17
Q16288	O14492	18
P10586	Q16620	19
P10586	P35222	20
Q99523	P08138	21
O00459	P31749	22
O00459	P27986	23
O00459	P19174	24
P27986	P31749	25
P27986	O00459	26
P27986	P35222	27
P27986	P19174	28
P31749	P16220	29
P31749	P67809	30
P31749	P19174	31
P31749	P35222	32
P35222	P31749	33
P35222	P19022	34
P35222	P27986	35
P35222	P04629	36
P35222	Q16288	37
P35222	Q16620	38
P35222	SNK	39
P19174	P31749	40
P19174	P06241	41
P06241	P27986	42
P06241	Q16620	43
P06241	P19174	44
P06241	P35222	45
P06241	O00459	46
Q16620	P19022	47
Q16620	P06241	48
Q16620	P10586	49
Q16620	P19174	50
Q16620	P35222	51
Q16620	O14492	52
P16220	SNK	53
P67809	P28482	54
P67809	SNK	55
P19022	P35222	56
P19022	Q16620	57
P28482	P16220	58
P28482	P67809	59
P28482	P27361	60
P27361	P16220	61
P27361	P28482	62
