#tail	head	KSP index
SRC	P00533	1
SRC	P40189	2
P00533	P10275	3
P40189	P10275	4
P10275	P08107	5
P10275	P31749	6
P10275	P35869	7
P10275	P27797	8
P10275	P13056	9
P10275	Q9UBS8	10
P10275	P09874	11
P10275	Q96S59	12
P10275	O96028	13
P10275	Q9ULJ6	14
P10275	Q13889	15
P10275	Q13888	16
P10275	P07900	17
P10275	P50613	18
P10275	P06396	19
P10275	Q99933	20
P10275	P62826	21
P10275	P78317	22
P10275	TZF	23
P10275	P60763	24
P10275	O75928	25
P10275	P50750	26
P10275	O75925	27
P10275	O95425	28
P10275	Q15466	29
P10275	Q12778	30
P10275	O95251	31
P10275	P48552	32
P10275	Q9UM63	33
P10275	P63244	34
P10275	P16220	35
P10275	P62136	36
P10275	Q8WUI4	37
P10275	Q9Y675	38
P10275	Q9HBE1	39
P10275	P13984	40
P10275	Q15596	41
P10275	P49023	42
P10275	P51948	43
P10275	Q9Y4C1	44
P10275	Q9UQ80	45
P10275	Q92793	46
P10275	O43294	47
P10275	Q96EB6	48
P10275	Q9UKG1	49
P10275	P04150	50
P10275	P15336	51
P10275	P21127	52
P10275	P21333	53
P10275	O60477	54
P10275	P49715	55
P10275	P30281	56
P10275	P03372	57
P10275	P49116	58
P10275	Q99873	59
P10275	P24864	60
P10275	P30304	61
P10275	P82094	62
P10275	P14625	63
P10275	Q15233	64
P10275	Q12796	65
P10275	Q99497	66
P10275	Q5THR3	67
P10275	Q92831	68
P10275	P05412	69
P10275	Q01196	70
P10275	Q9P2W1	71
P10275	Q9Y6X2	72
P10275	Q96PM5	73
P10275	P11021	74
P10275	Q08117	75
P10275	Q9Y618	76
P10275	P11142	77
P10275	Q03135	78
P10275	P84022	79
P10275	P13010	80
P10275	Q15637	81
P10275	Q9UNE7	82
P10275	Q14192	83
P10275	P60484	84
P10275	P14859	85
P10275	P55345	86
P10275	P30305	87
P10275	P06400	88
P10275	P00533	89
P10275	Q16543	90
P10275	P04406	91
P10275	P51946	92
P10275	P18074	93
P10275	P11387	94
P10275	P38398	95
P10275	P17844	96
P10275	Q92922	97
P10275	Q8IZL8	98
P10275	Q06830	99
P10275	P10606	100
P10275	Q96ST3	101
P10275	Q9UER7	102
P10275	P27986	103
P10275	P55317	104
P10275	P12956	105
P10275	O75376	106
P10275	P35222	107
P10275	P40189	108
P10275	P41161	109
P10275	Q05066	110
P10275	Q15788	111
P10275	Q9H3R0	112
