negatives
"('P38484', 'P50591')"
"('Q6GTX8', 'P41240')"
"('Q9NRC1', 'P63244')"
"('O75925', 'P11831')"
"('Q9H0T7', 'P05109')"
"('O14874', 'P12694')"
"('Q9HBI1', 'P08514')"
"('O96033', 'O96007')"
"('O95619', 'Q96L91')"
"('Q9UIF9', 'P62993')"
"('P09912', 'Q92793')"
"('P23511', 'P10912')"
"('P26196', 'P27348')"
"('Q99459', 'O75934')"
"('P28482', 'Q9NZ20')"
"('Q13573', 'Q16594')"
"('Q7L5N1', 'Q9BX70')"
"('P25963', 'O75376')"
"('P61978', 'Q14011')"
"('P35372', 'O14775')"
"('Q96DB2', 'O75367')"
"('Q8IZE3', 'P15311')"
"('Q92621', 'O75694')"
"('P29353', 'O15162')"
"('O76094', 'P12757')"
"('Q12933', 'Q6ZVK8')"
"('P10415', 'P17676')"
"('Q9BUF5', 'Q9BQE3')"
"('Q99935', 'Q9UDV6')"
"('Q9HCI7', 'P62258')"
"('Q71DI3', 'Q99525')"
"('Q9Y572', 'Q07021')"
"('Q8WW38', 'P43694')"
"('Q9NRR5', 'Q16849')"
"('Q8IZJ0', 'Q01344')"
"('Q15424', 'P61978')"
"('Q9BZJ6', 'Q9H2G2')"
"('P19474', 'Q14653')"
"('Q9H1B4', 'P78406')"
"('Q92769', 'Q7Z2G1')"
"('Q9GZN1', 'Q16658')"
"('O14775', 'Q00722')"
"('Q9UI47', 'P62258')"
"('Q9NRX1', 'Q99612')"
"('P09629', 'P13010')"
"('P17152', 'P10809')"
"('Q12959', 'P06239')"
"('O15265', 'O43186')"
"('P20908', 'P16144')"
"('P26232', 'P31946')"
"('P61077', 'Q9BY78')"
"('O15169', 'P68104')"
"('P08238', 'P13639')"
"('P47897', 'Q13155')"
"('O00401', 'Q99828')"
"('Q12852', 'P52564')"
"('P27986', 'Q05513')"
"('P10398', 'Q12805')"
"('Q92597', 'P05023')"
"('P46781', 'P35544')"
"('P30154', 'P27361')"
"('P51659', 'Q01201')"
"('Q9H1D9', 'Q9UKR5')"
"('O14519', 'P67870')"
"('Q96JN2', 'Q99459')"
"('Q9NWZ3', 'Q9HAT8')"
"('O95477', 'O15085')"
"('P01106', 'P27987')"
"('Q9HC52', 'A5YKK6')"
"('Q13432', 'Q13332')"
"('Q9H9J2', 'P29353')"
"('O43921', 'P06241')"
"('P14618', 'P16104')"
"('Q14781', 'P78364')"
"('Q9HAW0', 'A6H8Y1')"
"('P49662', 'Q04323')"
"('Q01130', 'Q13243')"
"('Q00978', 'P51692')"
"('Q9Y508', 'O14933')"
"('Q99459', 'Q8WXD5')"
"('Q13315', 'Q92574')"
"('O75396', 'Q13190')"
"('O00203', 'P59780')"
"('Q15019', 'P01241')"
"('Q9NVS9', 'O15131')"
"('P20366', 'P46379')"
"('O60716', 'O60331')"
"('Q9BYW2', 'P24928')"
"('Q9BZZ5', 'Q13573')"
"('P62280', 'P35544')"
"('Q13007', 'P15260')"
"('Q03519', 'Q9Y3C7')"
"('Q07955', 'P11387')"
"('Q13283', 'Q9Y4K3')"
"('P01588', 'Q9UHF4')"
"('Q9UHX1', 'Q9UHR5')"
"('Q8IWZ8', 'Q16629')"
"('Q92845', 'Q9UQE7')"
"('Q96KG7', 'Q14999')"
"('P19387', 'Q6PD62')"
"('P08758', 'P26358')"
"('P05231', 'Q6UXL0')"
"('Q96AY3', 'P16104')"
"('O14543', 'P26951')"
"('P61952', 'Q99677')"
"('P29275', 'P84996')"
"('145781', 'Q9P2H0')"
"('P50052', 'Q13424')"
"('P04350', 'Q13233')"
"('P42224', 'P25445')"
"('P55268', 'P24043')"
"('O75604', 'P19012')"
"('P08648', 'P21926')"
"('P14136', 'Q9UGJ1')"
"('Q96DG6', 'Q9UHX1')"
"('Q96HC4', 'P05771')"
"('P52657', 'P20226')"
"('P16144', 'Q12772')"
"('Q9Y3M8', 'P17081')"
"('P54253', 'Q13049')"
"('Q96S55', 'Q9NS91')"
"('Q16891', 'O60925')"
"('Q9UHI6', 'P62304')"
"('Q9H204', 'Q5TCZ1')"
"('Q9NR30', 'Q8IY37')"
"('Q16363', 'Q13432')"
"('Q15759', 'P07196')"
"('Q96CW5', 'Q13748')"
"('Q9Y5K5', 'Q9UNM6')"
"('P62508', 'P11474')"
"('P19838', 'P05412')"
"('P62140', 'O00305')"
"('O75038', 'P14314')"
"('P13945', 'P63092')"
"('O43182', 'Q96L33')"
"('407004', 'P61244')"
"('Q9P0P0', 'Q969T4')"
"('Q96KM6', 'Q9BX70')"
"('P21860', 'Q63HR2')"
"('P31948', 'Q14164')"
"('Q08211', 'Q9HA38')"
"('P18206', 'P62308')"
"('Q6ZNA4', 'P60604')"
"('P05412', 'O60869')"
"('P09661', 'Q15428')"
"('O75800', 'P22392')"
"('Q9Y2U5', 'Q8WXW3')"
"('O00232', 'Q16401')"
"('Q99616', 'P49682')"
"('Q9Y6E2', 'Q13573')"
"('P05129', 'Q9UK08')"
"('P62854', 'Q969E8')"
"('Q8WUI4', 'Q16778')"
"('P62263', 'P08865')"
"('P52735', 'P05783')"
"('Q5VWQ8', 'Q9BY43')"
"('O43290', 'Q15287')"
"('Q93079', 'P0C5Z0')"
"('Q9BQD3', 'Q9NYH9')"
"('Q9UBY5', 'O60262')"
"('Q17RW2', 'P05556')"
"('P03897', 'P03886')"
"('Q14919', 'Q9Y2V7')"
"('Q13114', 'O43734')"
"('Q66LE6', 'Q9NPF5')"
"('Q9HBI0', 'P18564')"
"('Q9BRX9', 'P09234')"
"('P09341', 'P46094')"
"('P05109', 'Q14690')"
"('Q16611', 'Q8IWA4')"
"('P15170', 'Q13075')"
"('Q9H1R2', 'P46108')"
"('P60709', 'P42704')"
"('Q15691', 'P30480')"
"('Q9H840', 'Q7L7X3')"
"('P60709', 'P62269')"
"('P42285', 'Q66LE6')"
"('Q03169', 'P19838')"
"('P49840', 'Q9Y2T1')"
"('P19438', 'P35579')"
"('Q96L34', 'P62258')"
"('P02778', 'Q92985')"
"('P56381', 'P06576')"
"('P31946', 'Q14469')"
"('Q08209', 'O95644')"
"('Q52LW3', 'P84095')"
"('Q9Y2Z0', 'P34932')"
"('Q9H1D9', 'Q9BT43')"
"('A4D0S4', 'P26012')"
"('P51531', 'P11473')"
"('Q96J02', 'Q93008')"
"('P06748', 'P63104')"
"('P43489', 'O00463')"
"('O75865', 'O60232')"
"('P58062', 'P80294')"
"('P43626', 'Q06124')"
"('P15884', 'P17931')"
"('P20618', 'P56537')"
"('Q05193', 'Q96RU3')"
"('P14923', 'P25054')"
"('Q9UJY4', 'Q9UMZ2')"
"('Q9BZL6', 'P10826')"
"('P13224', 'Q04206')"
"('Q16539', 'Q14814')"
"('Q9BZL6', 'Q16557')"
"('O94855', 'Q9NQW1')"
"('P62993', 'Q14247')"
"('Q16531', 'P35222')"
"('Q9BY41', 'O75367')"
"('P04222', 'P43628')"
"('O95251', 'P49736')"
"('Q15843', 'Q02878')"
"('P62258', 'P20020')"
"('Q9Y5W3', 'P18146')"
"('Q5JQF8', 'Q9H074')"
"('P49768', 'P12830')"
"('O60383', 'Q99447')"
"('P07910', 'P01127')"
"('Q9H1J1', 'Q96A72')"
"('Q15796', 'Q9HCE7')"
"('Q92956', 'Q9P2H0')"
"('Q9HCK5', 'O60884')"
"('P10636', 'P62987')"
"('P05014', 'P10912')"
"('O14733', 'O95999')"
"('P35626', 'Q8NGE5')"
"('P63104', 'Q04837')"
"('P61978', 'Q9NQX5')"
"('P16234', 'P01112')"
"('Q6P2Q9', 'O95391')"
"('P84085', 'Q99755')"
"('P31785', 'O60674')"
"('P17947', 'P34810')"
"('P01241', 'P24394')"
"('P78317', 'P10275')"
"('O60258', 'P22455')"
"('P58107', 'Q9UKW4')"
"('Q9UJX2', 'P35249')"
"('Q05193', 'Q8IVI9')"
"('P02775', 'Q16659')"
"('P19022', '374462')"
"('Q15717', 'P10145')"
"('P01106', 'Q8NDL9')"
"('P09544', 'Q9UP38')"
"('Q15759', 'P63151')"
"('Q05923', 'P53778')"
"('Q9P286', 'Q9H1R3')"
"('Q7L1Q6', 'Q14203')"
"('Q99558', 'Q9Y265')"
"('P16104', 'P31946')"
"('O15305', 'O60684')"
"('Q13127', 'Q8TAQ2')"
"('P63167', 'Q9Y3A3')"
"('O95999', 'P48729')"
"('Q04771', 'Q9UNK0')"
"('O00238', 'Q96AE7')"
"('P23396', 'P08865')"
"('O60739', 'P62899')"
"('Q14164', 'P07900')"
"('Q5UIP0', 'Q13765')"
"('P27797', 'P02747')"
"('Q9Y243', 'P15336')"
"('Q9Y5X4', 'Q96ST3')"
"('P19174', 'O75167')"
"('P56748', 'Q96B33')"
"('Q52LW3', 'P08134')"
"('Q8IUC6', 'Q7Z434')"
"('P62166', 'Q86UW9')"
"('P31751', 'P19838')"
"('Q96CF2', 'Q9H444')"
"('Q9UPS6', 'Q96A08')"
"('Q9Y4K3', 'P49810')"
"('P00533', 'Q9UKW4')"
"('O75909', 'O60858')"
"('P01241', 'P25788')"
"('P61981', 'Q15287')"
"('Q14315', 'Q9NP98')"
"('Q86V24', 'Q07869')"
"('Q96BY6', 'P63000')"
"('Q9Y2X8', 'Q6Q0C0')"
"('P01106', 'P52597')"
"('Q9Y6I3', 'P21802')"
"('Q9BSF8', 'P67775')"
"('P27540', 'O14503')"
"('442917', 'Q15303')"
"('Q15654', 'O43353')"
"('Q9BTP7', 'Q9NPD8')"
"('P09619', 'P27986')"
"('Q9BUH8', 'O95990')"
"('P60880', 'Q7Z6L0')"
"('Q09472', 'Q68CJ9')"
"('O15160', 'Q9Y2S0')"
"('Q14164', 'Q14657')"
"('P35659', 'Q92769')"
"('P35609', 'P18564')"
"('P62714', 'P07355')"
"('P15248', 'Q14626')"
"('Q13547', 'Q9UIS9')"
"('O15519', 'P62273')"
"('P24941', 'P12830')"
"('Q16543', 'O15519')"
"('P62195', 'Q9BRP4')"
"('P56715', 'Q9UPY8')"
"('P62899', 'P49207')"
"('P05787', 'P15924')"
"('P02741', 'Q92496')"
"('Q9UBD5', 'Q9Y619')"
"('Q12873', 'P42025')"
"('P13942', 'Q16832')"
"('P31152', 'P15056')"
"('P05814', 'Q14164')"
"('Q13263', 'Q15596')"
"('Q9H0H5', 'Q16537')"
"('Q13315', 'Q9BRS2')"
"('Q9H0U4', 'Q8TDZ2')"
"('Q9NYJ8', 'Q9UQL6')"
"('P22061', 'P62993')"
"('Q14643', 'O76074')"
"('P63010', 'P05787')"
"('P51617', 'Q9Y5V3')"
"('Q00005', 'P02533')"
"('P13535', 'P60709')"
"('P63104', 'Q02156')"
"('P13631', 'P08047')"
"('Q13045', 'Q96CM4')"
"('P02786', 'Q9P0V3')"
"('P07333', 'P48736')"
"('Q99459', 'Q9H4L7')"
"('Q15797', 'Q8TAI7')"
"('P78364', 'P63279')"
"('O95865', 'Q9UBS4')"
"('O60814', 'Q16777')"
"('Q13315', 'Q5VTR2')"
"('P16220', 'P22301')"
"('Q07889', 'O15143')"
"('P43246', 'Q14451')"
"('P30480', 'P62158')"
"('Q08881', 'P52292')"
"('Q9UQB8', 'Q9Y6W5')"
"('Q8N2W9', 'Q15797')"
"('P10415', 'P55957')"
"('Q13315', 'O14497')"
"('P42768', 'P08575')"
"('Q9HAV0', 'P63096')"
"('P03905', 'O95182')"
"('P08238', 'P28074')"
"('P04183', 'P38936')"
"('Q9Y572', 'P06753')"
"('Q9Y4K3', 'O14920')"
"('P27348', 'P17987')"
"('Q07812', 'P0CG48')"
"('Q06609', 'O43542')"
"('Q9Y264', 'P35916')"
"('P25205', 'Q9Y5N6')"
"('Q07889', 'P01116')"
"('Q8ND04', 'Q96Q15')"
"('O96000', 'Q9UI09')"
"('Q15654', 'Q9Y239')"
"('P25786', 'Q3ZCQ8')"
"('Q5JY77', 'Q9BTY7')"
"('Q96A72', 'Q9Y5S9')"
"('P08575', 'P17931')"
"('P61254', 'P61313')"
"('Q15744', 'O95751')"
"('Q9BQ83', 'P57678')"
"('P01106', 'Q9H0A0')"
"('Q13324', 'P06850')"
"('P68431', 'O95931')"
"('Q9UHD9', 'O75400')"
"('P38398', 'Q06609')"
"('Q96L91', 'Q96Q83')"
"('O43294', 'P40337')"
"('P53778', 'P63151')"
"('P60568', 'Q13469')"
"('P17542', 'P14921')"
"('Q9NRX3', 'Q9BXR0')"
"('P01584', 'P40763')"
"('Q13573', 'P08238')"
"('Q9H1A4', 'Q8WWL7')"
"('Q9UJM3', 'P00533')"
"('P62316', 'Q04695')"
"('O15162', 'Q8WWR8')"
"('O00459', 'Q13733')"
"('Q9P1A6', 'P46108')"
"('P33991', 'Q13415')"
"('Q14197', 'P47985')"
"('Q9BS18', 'Q13042')"
"('Q93062', 'Q8N4T4')"
"('Q9UER7', 'P46100')"
"('Q08380', 'P02751')"
"('Q8NF50', 'Q96L33')"
"('Q5T3J3', 'Q9UHY1')"
"('Q9NZD8', 'Q12933')"
"('Q9Y3C7', 'P40937')"
"('P51668', 'O15344')"
"('Q9Y3M9', 'P36542')"
"('O43677', 'P03897')"
"('P49674', 'O95251')"
"('O75365', 'P42704')"
"('P02766', 'P02647')"
"('Q15286', 'Q9H6R7')"
"('P35354', 'P17676')"
"('Q9UGN5', 'P05015')"
"('P63279', 'Q7Z3J3')"
"('P06730', 'Q13177')"
"('P07910', 'P51116')"
"('Q5JQF8', 'P50616')"
"('Q969S8', 'P33778')"
"('P04179', 'P20338')"
"('Q96LZ3', 'O00429')"
"('P08700', 'P15260')"
"('Q08945', 'Q5QNW6')"
"('Q13263', 'P63104')"
"('P04183', 'Q2QGD7')"
"('145781', 'Q96GD3')"
"('Q7L590', 'Q96CS2')"
"('O43318', 'O95819')"
"('Q9Y261', 'P55317')"
"('P62330', 'O43324')"
"('Q9ULM3', 'Q92831')"
"('Q04759', 'Q06187')"
"('Q8WZA2', 'P30307')"
"('P40939', 'Q13233')"
"('Q08170', 'Q07021')"
"('Q9H9Y6', '100008587')"
"('O00141', 'P35222')"
"('Q13557', 'Q13469')"
"('Q16659', 'P02775')"
"('O43809', 'P84090')"
"('P04004', 'P13612')"
"('Q9BQD7', 'P54257')"
"('Q9NZT1', 'Q08462')"
"('P49841', 'Q9UID3')"
"('P36873', 'Q96SB3')"
"('P62993', 'P07550')"
"('P37231', 'P15090')"
"('Q9NR12', 'P14136')"
"('Q13887', 'P19838')"
"('P22105', 'P05106')"
"('Q9Y5J5', 'Q8N163')"
"('Q13485', 'Q8WUH2')"
"('Q9NZ42', 'P49755')"
"('P07332', 'P20936')"
"('P03905', 'Q9Y6M9')"
"('P17931', 'P12318')"
"('Q14839', 'Q92769')"
"('P30050', 'P61254')"
"('Q9NPH3', 'P14778')"
"('P78352', 'Q9P021')"
"('P47914', 'P62891')"
"('Q9NPH9', 'Q99665')"
"('P29590', 'P23769')"
"('Q9BUJ2', 'O43670')"
"('Q13233', 'P11142')"
"('P42338', 'P63000')"
"('Q7Z3K3', 'Q13952')"
"('Q13435', 'Q96CW1')"
"('406982', 'O43521')"
"('Q9NS56', 'P48552')"
"('Q6NXE6', 'P43360')"
"('P00519', 'Q13315')"
"('Q8TBK6', 'Q9Y383')"
"('Q96JB5', 'Q04206')"
"('Q9Y6E0', 'Q9UN86')"
"('O00422', 'Q9UPN3')"
"('P31946', 'Q8N1I0')"
"('P01889', 'Q16576')"
"('P27986', 'P29353')"
"('Q00653', 'P11021')"
"('Q13247', 'P35637')"
"('A8TX70', 'Q9HCN6')"
"('P27348', 'Q7KZI7')"
"('Q92731', 'Q9ULK4')"
"('O43610', 'Q07889')"
"('Q6R6M4', 'P30304')"
"('Q8IY92', 'P04792')"
"('Q99459', 'Q12874')"
"('P28482', 'P16949')"
"('O15360', 'Q8NB91')"
"('O75665', 'Q9P2H0')"
"('P24941', 'Q53HC9')"
"('Q99558', 'P14778')"
"('P62258', 'Q16720')"
"('P30101', 'O14672')"
"('O95251', 'Q8NHQ1')"
"('Q9H334', 'P11686')"
"('Q12933', 'O75604')"
"('P21741', 'P23471')"
"('Q96GF1', 'P51965')"
"('P35269', 'P35998')"
"('P62837', 'Q6ZSG1')"
"('Q9BX69', 'O43353')"
"('Q14624', 'P17931')"
"('Q53EZ4', 'Q9UK41')"
"('Q969Y2', 'Q15008')"
"('Q06481', 'Q93074')"
"('P02461', 'P07384')"
"('P39748', 'P09651')"
"('Q14185', 'P15153')"
"('P20333', 'P17987')"
"('P62136', 'P60484')"
"('Q12834', 'P04183')"
"('P22694', 'P17302')"
"('P25786', 'Q9H1Y0')"
"('P18077', 'P62987')"
"('Q52LW3', 'P61587')"
"('Q07869', 'P24522')"
"('P29459', 'P10914')"
"('Q16778', 'Q8IUE6')"
"('P27695', 'Q01105')"
"('P49674', 'P04637')"
"('Q14204', 'Q9Y4K3')"
"('Q99062', 'P23458')"
"('Q9UNE7', 'P11142')"
"('Q9BY11', 'Q53SF7')"
"('P14416', 'Q01959')"
"('P04049', 'P33241')"
"('Q99496', 'Q15819')"
"('Q6DRA6', 'O15047')"
"('P22612', 'Q7Z3S7')"
"('Q12933', 'P48380')"
"('O43390', 'Q8IX12')"
"('Q99963', 'Q96GM8')"
"('P31749', 'P23769')"
"('O00206', 'Q15306')"
"('P13807', 'P46976')"
"('Q08209', 'P62937')"
"('P41227', 'P18440')"
"('Q13287', 'Q9NVZ3')"
"('P35222', 'P10275')"
"('Q07889', 'O14807')"
"('Q16576', 'Q9H160')"
"('Q9UKV0', 'Q9BTM1')"
"('P84022', 'Q9NRA8')"
"('Q92831', 'Q8IYH5')"
"('P25963', 'Q9UQL6')"
"('Q9HC29', 'P29728')"
"('P56545', 'Q13643')"
"('P36896', 'Q13485')"
"('P51617', 'Q6IA17')"
"('Q16630', 'O94913')"
"('Q12873', 'P15090')"
"('P05107', 'Q9UKW4')"
"('P63215', 'Q9NQ66')"
"('P62993', 'Q8IWN7')"
"('Q96GF1', 'Q96B02')"
"('P01569', 'P10912')"
"('Q16236', 'P13569')"
"('P63261', 'P60660')"
"('P11532', 'Q13425')"
"('P01579', 'P16220')"
"('P05412', 'P18847')"
"('Q12947', 'P18146')"
"('Q92569', 'O43561')"
"('P30520', 'P30480')"
"('P10275', 'Q92831')"
"('P42858', 'P04406')"
"('P08571', 'Q14689')"
"('Q9NZL6', 'P11234')"
"('P20073', 'Q9H324')"
"('P51677', 'P49407')"
"('Q92769', 'O94776')"
"('P63104', 'Q16827')"
"('O00591', 'Q9H0R8')"
"('407003', 'Q13555')"
"('Q9Y297', 'Q9UHD2')"
"('Q99750', 'Q14296')"
"('P56524', 'P31947')"
"('Q6PKC3', 'P19012')"
"('P01116', 'P42336')"
"('O15123', 'P00533')"
"('P62277', 'P62280')"
"('P15498', 'P60763')"
"('Q14653', 'P05013')"
"('Q6NUQ1', 'Q5VTD9')"
"('P14616', 'P42338')"
"('P01106', 'Q86U86')"
"('Q15459', 'Q9BQA1')"
"('Q14164', 'Q9NTJ3')"
"('P14866', 'P09651')"
"('Q8WUW1', 'P59998')"
"('Q9Y3B8', 'P29372')"
"('Q15008', 'Q99460')"
"('P60604', 'Q96PX1')"
"('P49810', 'Q04721')"
"('Q9H2G4', 'Q5VTD9')"
"('Q9H5V8', 'P12931')"
"('P09327', 'P12931')"
"('Q9NRI5', 'P53041')"
"('P61981', 'Q9H4L5')"
"('Q01081', 'P31943')"
"('P29475', 'P18146')"
"('Q9P0W2', 'Q92769')"
"('P48357', 'Q96RR4')"
"('Q99816', 'Q9UK41')"
"('Q9HCE7', 'Q96AE7')"
"('P55001', 'P01023')"
"('O75970', 'O15551')"
"('P19793', 'O76064')"
"('P17676', 'Q04864')"
"('P17813', 'O14908')"
"('A7MCY6', 'Q9H6S1')"
"('O95168', 'P03905')"
"('P29692', 'Q9Y572')"
"('Q9UKV8', 'Q15070')"
"('P20333', 'Q15006')"
"('P47813', 'P56537')"
"('P34931', 'Q9NV56')"
"('Q01094', 'Q05682')"
"('P42224', 'Q13813')"
"('P41743', 'Q9GZQ8')"
"('P20073', 'P05452')"
"('P19388', 'O14802')"
"('P01106', 'P49715')"
"('Q01968', 'Q9UKG1')"
"('Q6UXN9', 'Q9UJ70')"
"('P42574', 'Q13177')"
"('Q14686', 'P61964')"
"('Q15287', 'Q9P2I0')"
"('Q13217', 'O43422')"
"('Q92736', 'P02768')"
"('P29590', 'Q04206')"
"('Q9UJU2', 'P14923')"
"('P98160', 'P09486')"
"('P58753', 'Q92985')"
"('Q05397', 'P40259')"
"('Q8N6Y0', 'Q9BVI4')"
"('Q9UHV9', 'Q96DI7')"
"('P42081', 'P16410')"
"('Q9UL26', 'Q8NEU8')"
"('P04637', 'P42858')"
"('O75807', 'O15105')"
"('P78369', 'A6NM45')"
"('Q8N1F7', 'Q9H173')"
"('P60981', 'O60739')"
"('Q14204', 'P07437')"
"('P56537', 'P50395')"
"('Q5VX71', 'Q16659')"
"('P43699', 'Q9P031')"
"('Q14103', 'P24522')"
"('O75365', 'O00159')"
