#tail	head	KSP index	path cost
Q9Y6Q6	Q14192	1	7.50000e-01
Q9Y6Q6	O14920	2	7.50000e-01
Q9Y6Q6	Q9Y6K9	3	7.50000e-01
O15111	O14920	4	5.62500e-01
Q9Y6Q6	O15111	4	5.62500e-01
O15111	P25963	5	5.62500e-01
O15111	Q9Y6K9	6	5.62500e-01
O43318	O14920	7	5.62500e-01
Q9Y6Q6	O43318	7	5.62500e-01
O43318	P25963	8	5.62500e-01
O43318	Q9Y6K9	9	5.62500e-01
P07948	P00519	10	5.62500e-01
Q9Y6Q6	P07948	10	5.62500e-01
P12931	O14920	11	5.62500e-01
Q9Y6Q6	P12931	11	5.62500e-01
P12931	P00519	12	5.62500e-01
P12931	P25963	13	5.62500e-01
P12931	Q9Y6K9	14	5.62500e-01
P27986	P00519	15	5.62500e-01
Q9Y6Q6	P27986	15	5.62500e-01
P27986	P25963	16	5.62500e-01
Q12933	O14920	17	5.62500e-01
Q9Y6Q6	Q12933	17	5.62500e-01
Q12933	P25963	18	5.62500e-01
Q12933	Q9Y6K9	19	5.62500e-01
Q13077	O14920	20	5.62500e-01
Q9Y6Q6	Q13077	20	5.62500e-01
Q13077	Q9Y6K9	21	5.62500e-01
Q13489	O14920	22	5.62500e-01
Q9Y6Q6	Q13489	22	5.62500e-01
Q13489	Q9Y6K9	23	5.62500e-01
Q13546	O14920	24	5.62500e-01
Q9Y6Q6	Q13546	24	5.62500e-01
Q13546	P25963	25	5.62500e-01
Q13546	Q9Y6K9	26	5.62500e-01
Q15025	O14920	27	5.62500e-01
Q9Y6Q6	Q15025	27	5.62500e-01
Q15025	Q9Y6K9	28	5.62500e-01
Q15628	O14920	29	5.62500e-01
Q9Y6Q6	Q15628	29	5.62500e-01
Q15628	P25963	30	5.62500e-01
Q15628	Q9Y6K9	31	5.62500e-01
Q15750	O14920	32	5.62500e-01
Q9Y6Q6	Q15750	32	5.62500e-01
Q15750	Q9Y6K9	33	5.62500e-01
Q96EP0	O14920	34	5.62500e-01
Q9Y6Q6	Q96EP0	34	5.62500e-01
Q96EP0	Q9Y6K9	35	5.62500e-01
Q9BYM8	O14920	36	5.62500e-01
Q9Y6Q6	Q9BYM8	36	5.62500e-01
Q9BYM8	Q9Y6K9	37	5.62500e-01
Q9NYJ8	O14920	38	5.62500e-01
Q9Y6Q6	Q9NYJ8	38	5.62500e-01
Q9NYJ8	Q9Y6K9	39	5.62500e-01
Q9Y4K3	O14920	40	5.62500e-01
Q9Y6Q6	Q9Y4K3	40	5.62500e-01
Q13114	Q9Y6K9	41	5.62500e-01
Q9Y6Q6	Q13114	41	5.62500e-01
Q9Y4K3	Q01196	42	5.62500e-01
Q9Y4K3	Q14192	43	5.62500e-01
