negatives
"('P35626', 'O76002')"
"('O75581', 'O15169')"
"('P32969', 'P61313')"
"('Q15041', 'Q969H0')"
"('P62701', 'P39019')"
"('P31948', 'Q12809')"
"('P49841', 'Q8N4C6')"
"('P04908', 'Q96HA7')"
"('P55084', 'Q59H18')"
"('Q9NP77', 'O60216')"
"('P49959', 'Q7LG56')"
"('Q9Y478', 'Q9HAV7')"
"('Q13233', 'P55084')"
"('P05112', 'P01023')"
"('P40763', 'P15927')"
"('Q8N3R9', 'Q9BYG4')"
"('P63104', 'Q2NL82')"
"('P08670', 'Q7L5N1')"
"('P01106', 'O60268')"
"('Q12933', 'Q6ZVK8')"
"('P68400', 'P31947')"
"('Q9H0R8', 'Q13618')"
"('Q96BN2', 'P01106')"
"('Q9HC24', 'P04745')"
"('P51970', 'O00217')"
"('P10599', 'Q9HC24')"
"('P47870', 'O95166')"
"('Q15036', 'P16109')"
"('Q969Z0', 'Q9NYA4')"
"('P61077', 'Q9HCM9')"
"('P35626', 'Q8NG92')"
"('P00533', 'P03372')"
"('Q14192', 'P33993')"
"('Q07820', 'P13073')"
"('P10144', 'P20963')"
"('Q8N3U4', 'Q9NP77')"
"('O00422', 'P01106')"
"('P13942', 'P18084')"
"('Q9Y4K3', 'P40939')"
"('Q14515', 'P04156')"
"('O75478', 'O75400')"
"('P26373', 'P62993')"
"('Q7KZF4', 'P30480')"
"('P09601', 'Q01085')"
"('Q13118', 'Q96KM6')"
"('Q9Y266', 'P30504')"
"('P13727', 'P17947')"
"('P62330', 'Q9Y266')"
"('P25398', 'P60709')"
"('P06756', 'O00214')"
"('P04156', 'P32004')"
"('Q9NSV4', 'O15198')"
"('Q99816', 'P05783')"
"('P19419', 'Q6SJ96')"
"('O00453', 'Q7L622')"
"('P19525', 'Q15633')"
"('Q13158', 'Q15121')"
"('P36896', 'Q7Z3T8')"
"('Q9BQE3', 'Q13409')"
"('Q07812', 'Q9ULZ3')"
"('Q14232', 'P12268')"
"('P00374', 'P10809')"
"('P51948', 'P32780')"
"('O14980', 'Q16236')"
"('Q8WUM4', 'Q53EZ4')"
"('O14497', 'O00471')"
"('Q9H8Y8', 'P61247')"
"('Q9UQC2', 'P29353')"
"('Q8NE62', 'Q53EL9')"
"('Q92597', 'P36578')"
"('P49662', 'P06396')"
"('Q13404', 'Q13064')"
"('P40225', 'Q6UXL0')"
"('O75293', 'P52564')"
"('P51654', 'P01344')"
"('P10412', 'O95819')"
"('P63104', 'P62937')"
"('O43677', 'P17568')"
"('Q08117', 'Q04206')"
"('P25205', 'Q9UBD5')"
"('Q9H9G7', 'Q9NXS2')"
"('P53708', 'P35609')"
"('P22455', 'Q9NQ66')"
"('Q13620', 'Q04725')"
"('Q9H0U4', 'Q8N2Y8')"
"('Q13247', 'P61978')"
"('P12643', 'Q8TEU8')"
"('P49756', 'Q15287')"
"('Q15019', 'P23508')"
"('Q9UET6', 'P56134')"
"('O14974', 'P26368')"
"('Q08945', 'Q9NVU0')"
"('P39019', 'P62633')"
"('Q8TAA9', 'Q05655')"
"('P36897', 'Q9NXK8')"
"('Q9HCK8', 'Q14653')"
"('Q9ULV8', 'P43403')"
"('P07437', 'Q15628')"
"('P62987', 'P27448')"
"('P35268', 'P55060')"
"('P33993', 'Q9NS73')"
"('Q13432', 'Q15714')"
"('P49841', 'P05412')"
"('P08637', 'P05771')"
"('Q99759', 'Q9BZF9')"
"('P0CG48', 'P35232')"
"('P60709', 'Q9H981')"
"('Q9UER7', 'Q86Z02')"
"('Q86VP6', 'Q8IY92')"
"('P12694', 'P21953')"
"('O15105', 'Q13485')"
"('P29353', 'P12931')"
"('P01106', 'Q9UBF2')"
"('P42224', 'Q9NR97')"
"('P18846', 'Q7Z6J0')"
"('P36897', 'P57059')"
"('Q96KM6', 'Q96TA1')"
"('P06756', 'P18084')"
"('P04626', 'O00459')"
"('P40933', 'P42702')"
"('P05556', 'O15230')"
"('P41182', 'Q9HC56')"
"('Q8IY92', 'P26640')"
"('Q6UWB1', 'P42224')"
"('P42771', 'P24385')"
"('Q14498', 'Q8TBK6')"
"('Q8IYK4', 'Q9UMX0')"
"('P04350', 'P20333')"
"('P23025', 'P15407')"
"('P35626', 'Q8NH92')"
"('Q86V81', 'Q14683')"
"('Q676U5', 'Q9H2C0')"
"('O14508', 'P42226')"
"('Q13485', 'Q15796')"
"('P22301', 'P19838')"
"('Q96R69', 'P38405')"
"('P14778', 'O14920')"
"('Q9NRD5', 'Q05084')"
"('O43463', 'Q9C0K0')"
"('Q8IYB3', 'P67809')"
"('Q13740', 'P00533')"
"('Q13227', 'Q86Y13')"
"('Q16666', 'P40763')"
"('Q9NRR5', 'Q9H293')"
"('P08651', 'Q9BRT6')"
"('Q14451', 'P06576')"
"('Q9H171', 'Q13546')"
"('Q03164', 'P01106')"
"('Q9BXM0', 'P00519')"
"('O75899', 'Q9UBI6')"
"('P46934', 'Q16655')"
"('Q9Y467', 'Q8NF64')"
"('P11047', 'P30101')"
"('Q14164', '28938')"
"('Q15170', 'Q9UNL2')"
"('Q13485', 'P35658')"
"('P45983', 'O14654')"
"('P29353', 'Q13905')"
"('P01106', 'O43520')"
"('P51532', 'P84243')"
"('Q9Y5L4', 'Q9Y3A3')"
"('Q06413', 'Q15796')"
"('P56279', 'P43403')"
"('Q06124', 'P20138')"
"('Q15382', 'Q14318')"
"('Q13868', 'O76064')"
"('P49790', 'O75694')"
"('Q9UKX7', 'Q9NRG9')"
"('O96013', 'P61981')"
"('Q8IZP0', 'Q7L576')"
"('P42858', 'Q96CV9')"
"('Q10586', 'Q10587')"
"('P01242', 'P78552')"
"('P35222', 'Q04206')"
"('Q04941', 'Q9Y2H0')"
"('Q13573', 'P40938')"
"('Q9UJX6', 'Q9UM11')"
"('O14610', 'O95622')"
"('Q07820', 'P55957')"
"('P40337', 'P62942')"
"('P38646', 'Q13077')"
"('P19012', 'P41219')"
"('Q96RT8', 'Q96JB5')"
"('Q96EB6', 'O15055')"
"('O14908', 'P12814')"
"('P03897', 'O95299')"
"('P62993', 'P19105')"
"('Q6PEY2', 'Q9BUF5')"
"('Q9P0U4', 'Q99879')"
"('P26368', 'P78362')"
"('P42224', 'Q9Y566')"
"('Q15645', 'Q15013')"
"('Q9NRR5', 'Q6ZTN6')"
"('Q01826', 'Q13547')"
"('Q5JY77', 'P11229')"
"('Q16620', 'Q06124')"
"('P09919', 'P26951')"
"('P25025', 'P50552')"
"('Q15797', 'P10114')"
"('P46778', 'P18077')"
"('O15520', 'P17948')"
"('P27361', 'P10275')"
"('Q99547', 'P51532')"
"('P51003', 'Q10570')"
"('O60508', 'P42566')"
"('P52824', 'Q99798')"
"('P30450', 'P43631')"
"('Q99683', 'Q06124')"
"('Q9UPS6', 'Q9P0U4')"
"('A6NIT4', 'O60674')"
"('Q16363', 'P56199')"
"('P51946', 'Q96DI7')"
"('P05783', 'Q9H0H5')"
"('Q15139', 'Q9ULK5')"
"('Q8N4S0', 'P40337')"
"('Q9H1Y0', 'P07237')"
"('P63261', 'Q14247')"
"('O75444', 'P18848')"
"('Q9BQE3', 'Q13509')"
"('Q14790', 'Q9BXL7')"
"('P62834', 'O00522')"
"('Q9P2H0', 'P22607')"
"('Q969G3', 'Q92922')"
"('P01583', 'O00165')"
"('P32969', 'P05386')"
"('P08581', 'P01112')"
"('P24864', 'Q9NYG5')"
"('Q9Y5K5', 'P28066')"
"('Q8N2Q7', 'P78352')"
"('Q05519', 'P09651')"
"('P09496', 'Q00610')"
"('P01258', 'P30988')"
"('Q13315', 'Q86T24')"
"('O00329', 'Q13094')"
"('Q9UKV8', 'P54105')"
"('P01106', 'P22794')"
"('P18510', 'P27930')"
"('P27986', 'O75369')"
"('P30405', 'Q9H0C2')"
"('P15311', 'P43405')"
"('P55060', 'Q9NRA8')"
"('Q7L5N1', 'Q8IYB7')"
"('P11171', 'P12004')"
"('Q5T4F7', 'Q9H461')"
"('Q04206', 'P46531')"
"('P40616', 'Q9HAW0')"
"('Q9BPX7', 'P21246')"
"('Q92783', 'Q9ULH1')"
"('O14867', 'Q9Y5Q3')"
"('O60603', 'P54652')"
"('Q15172', 'Q13315')"
"('Q9BUJ2', 'Q00839')"
"('O14544', 'P23458')"
"('Q99558', 'P34931')"
"('O14640', 'P48729')"
"('O60512', 'Q15527')"
"('Q07021', 'Q99759')"
"('Q01658', 'P20226')"
"('P04183', 'Q9NYR9')"
"('P24941', 'P15927')"
"('P01569', 'P42701')"
"('Q8N9I9', 'P51668')"
"('Q8IZH2', 'P00338')"
"('P22694', 'O43741')"
"('P30153', 'P53816')"
"('A8K6C2', 'O60674')"
"('Q8NI35', 'P57739')"
"('Q9NY65', 'P68371')"
"('P46531', 'P62979')"
"('Q8NHZ8', 'Q9UKT4')"
"('P38936', 'O75398')"
"('P15311', 'Q05397')"
"('Q13573', 'Q14185')"
"('Q9UM47', 'Q8N9I9')"
"('P56703', 'Q9ULW2')"
"('Q9Y572', 'Q13451')"
"('Q9NW61', 'Q96BK5')"
"('P61586', 'Q13177')"
"('Q9BUE0', 'O60244')"
"('P48039', 'O14610')"
"('P25963', 'Q9NYR9')"
"('P16220', 'P61964')"
"('Q15853', 'Q9UM73')"
"('P98170', 'Q13489')"
"('P22612', 'P48544')"
"('P19474', 'Q13616')"
"('P06241', 'Q9H5I1')"
"('P41159', 'Q13651')"
"('P15927', 'Q13156')"
"('Q9NPI8', 'Q00597')"
"('Q9Y5J5', 'P17844')"
"('P24534', 'O15264')"
"('Q8IXR5', 'Q6UWE0')"
"('P19086', 'O43665')"
"('Q9H0E3', 'Q16514')"
"('Q9NZ32', 'P42025')"
"('Q13315', 'Q9Y487')"
"('Q9H3S1', 'O43157')"
"('Q13617', 'P40337')"
"('P49281', 'P07602')"
"('P13725', 'P26992')"
"('O43390', 'P52756')"
"('P67870', 'P14678')"
"('P30457', 'Q07000')"
"('Q13751', 'P30101')"
"('P46531', 'P10144')"
"('Q00839', 'P84103')"
"('Q13153', 'Q9HCE7')"
"('P35573', 'P18146')"
"('P35869', 'P27540')"
"('P62899', 'O60739')"
"('Q13573', 'P40692')"
"('Q13554', 'Q9UKV0')"
"('P21281', 'Q9Y6Q1')"
"('Q9H1A4', 'A0JLT2')"
"('P62750', 'O43586')"
"('P0C5Y9', 'Q8N257')"
"('Q86V24', 'Q13131')"
"('P18077', 'O43586')"
"('O14497', 'Q01201')"
"('P05771', 'P57087')"
"('P56856', 'Q96B33')"
"('Q9HCE7', 'Q8WVD5')"
"('P62993', 'Q06124')"
"('P35626', 'O76099')"
"('P41182', 'O14763')"
"('P19793', 'Q71F56')"
"('Q13237', 'Q92934')"
"('Q6PEY2', 'O14576')"
"('P22612', 'Q9HAV0')"
"('P60568', 'P10912')"
"('Q96LZ3', 'Q9UJX6')"
"('Q13315', 'P43351')"
"('P35637', 'Q9NX58')"
"('P01574', 'P10914')"
"('Q13573', 'O14965')"
"('O43913', 'P42771')"
"('P01243', 'P10912')"
"('O43708', 'Q9H2G2')"
"('P60866', 'P62263')"
"('Q10586', 'P38398')"
"('Q15173', 'P46695')"
"('Q9UKV8', 'P18621')"
"('O60671', 'P27695')"
"('P98171', 'O00212')"
"('Q8NG99', 'P38405')"
"('Q92569', 'Q9H0B6')"
"('Q92796', 'P58876')"
"('406999', 'P35568')"
"('O75400', 'Q9NPH3')"
"('P68400', 'P61244')"
"('P46459', 'P07332')"
"('Q96EB6', 'Q9GZQ8')"
"('Q99832', 'P36542')"
"('O14936', 'P41134')"
"('Q86X55', 'Q15306')"
"('Q9H469', 'Q76N89')"
"('P04150', 'P01730')"
"('P02686', 'Q13501')"
"('Q06330', 'P54253')"
"('Q13243', 'Q15365')"
"('Q15428', 'Q9BUJ2')"
"('P05106', 'Q05397')"
"('Q13535', 'P17020')"
"('P62913', 'P32969')"
"('Q9Y4E5', 'Q8TAD8')"
"('P28331', 'O75380')"
"('P55199', 'Q8IXJ6')"
"('Q7Z699', 'Q9UJ70')"
"('Q04206', 'P62829')"
"('P07237', 'Q9UET6')"
"('O60613', 'P12956')"
"('P55795', 'O43251')"
"('P31314', 'P00352')"
"('Q71UM5', 'Q13233')"
"('P08581', 'Q07890')"
"('P42574', 'Q04637')"
"('P35626', 'P58182')"
"('P05091', 'P10809')"
"('Q9UL18', 'O60884')"
"('O00602', 'P48740')"
"('Q68CR1', 'Q13509')"
"('O60739', 'Q9UHV9')"
"('Q14767', 'P00519')"
"('P62136', 'P62158')"
"('P62807', 'Q96BK5')"
"('Q9UMR2', 'Q9Y2U9')"
"('O43683', 'O95376')"
"('Q13112', 'Q09028')"
"('P62258', 'Q16543')"
"('Q9NWA0', 'Q9P086')"
"('A0JLT2', 'P26599')"
"('Q9Y383', 'P02768')"
"('P31749', 'Q9NPC1')"
"('Q92993', 'O95295')"
"('P51610', 'Q01658')"
"('P18206', 'P06730')"
"('P13725', 'Q13261')"
"('Q09472', 'P20594')"
"('P61073', 'P49407')"
"('Q8WXE9', 'P42566')"
"('O95626', 'P18146')"
"('P10398', 'Q07890')"
"('P25963', 'Q3ZCQ8')"
"('Q9NYF3', 'P61981')"
"('P56597', 'Q04206')"
"('O15397', 'P54253')"
"('Q15326', 'O00463')"
"('P25116', 'P62879')"
"('Q13114', 'O95786')"
"('O15265', 'Q86TJ2')"
"('P18146', 'Q9NQ25')"
"('P17096', 'P01574')"
"('O75569', 'Q03701')"
"('P39023', 'P62750')"
"('Q14161', 'Q92609')"
"('Q96KG7', 'Q9BY12')"
"('O14593', 'P52272')"
"('P48552', 'Q8IYF3')"
"('Q9NPB6', 'Q9BYG5')"
"('O95299', 'O43678')"
"('P05106', 'Q9UKX5')"
"('Q96BD8', 'Q8IX90')"
"('P62910', 'P62424')"
"('Q9UBX5', 'P05121')"
"('Q9NPG1', 'P50148')"
"('O14777', 'P06400')"
"('P0CG48', 'P67809')"
"('P30519', 'Q9P2H0')"
"('Q08211', 'O76054')"
"('Q14194', 'P17028')"
"('P29475', 'Q8TD86')"
"('P17612', 'Q9NPA1')"
"('P08581', 'Q05397')"
"('O95711', 'Q99467')"
"('Q8IZP0', 'Q07890')"
"('Q13952', 'Q15796')"
"('Q96GW7', 'P03956')"
"('P36897', 'O14544')"
"('Q8IYD8', 'Q0VG06')"
"('P51617', 'Q03135')"
"('P07948', 'P19174')"
"('P16471', 'P50570')"
"('Q68CP9', 'Q86U86')"
"('P05556', 'P56199')"
"('O15119', 'Q9H0E2')"
"('P16220', 'P56179')"
"('Q8TDR0', 'P68032')"
"('P17948', 'Q99963')"
"('P62333', 'P04792')"
"('Q9Y478', 'O75643')"
"('P61586', 'P63000')"
"('Q02878', 'O95819')"
"('Q05397', 'P49321')"
"('P09601', 'Q15717')"
"('Q92830', 'P06899')"
"('P49918', 'P33993')"
"('P03372', 'P01178')"
"('P23508', 'Q9Y295')"
"('O00161', 'P32856')"
"('P16471', 'P15498')"
"('P01241', 'Q99471')"
"('P12980', 'Q16288')"
"('P05067', 'P23142')"
"('P04637', 'Q15796')"
"('Q9NZJ4', 'Q9P1U0')"
"('P63261', 'Q13546')"
"('P48736', 'P27986')"
"('Q13485', 'Q12778')"
"('Q9NRR5', 'Q9UM22')"
"('P01308', 'P98164')"
"('P16333', 'P15586')"
"('Q53QZ3', 'P15153')"
"('O00203', 'Q9NQG7')"
"('P62879', 'Q15147')"
"('P01106', 'Q3KQU3')"
"('P25445', 'P18146')"
"('Q02487', 'Q9Y446')"
"('Q99459', 'Q12931')"
"('Q9H0J4', 'Q9BZ23')"
"('P84090', 'Q7L5N1')"
"('P31946', 'Q96F86')"
"('Q8N302', 'Q96GM8')"
"('P0C0S5', 'O95619')"
"('Q8WUW1', 'Q9BPX5')"
"('Q9BPZ7', 'Q9Y243')"
"('P49716', 'Q9NR97')"
"('Q8IUD2', 'Q9NRW1')"
"('O75159', 'Q14627')"
"('Q8TAA9', 'Q02156')"
"('Q9P0K7', 'P63104')"
"('P19022', 'P29350')"
"('Q5JQF8', 'Q8IYD1')"
"('Q06187', 'P78356')"
"('P01730', 'Q13432')"
"('407051', 'Q13127')"
"('Q96A08', 'Q93077')"
"('P41220', 'P29992')"
"('P35243', 'Q03135')"
"('Q92993', 'Q15906')"
"('Q14690', 'Q04206')"
"('P33992', 'P25205')"
"('P05000', 'P31785')"
"('Q96PU8', 'Q15029')"
"('P02654', 'Q9Y328')"
"('P60866', 'P62269')"
"('P78527', 'P51531')"
"('P01303', 'P14416')"
"('P49720', 'P01106')"
"('Q05397', 'Q13797')"
"('Q00005', 'P10412')"
"('P06746', 'Q04724')"
"('Q3MIN7', 'P11234')"
"('P03372', 'P28065')"
"('P49019', 'P08754')"
"('Q9UKG9', 'O60641')"
"('P63167', 'P01889')"
"('Q13535', 'Q15345')"
"('Q9UBI6', 'O96013')"
"('P11021', '347745')"
"('Q13573', 'O60566')"
"('Q13535', 'Q14008')"
"('P38936', 'Q9NPI5')"
"('Q12974', 'O95379')"
"('P20618', 'O76071')"
"('P10914', 'Q09472')"
"('Q07444', 'Q15596')"
"('O00255', 'O14746')"
"('P40189', 'Q99650')"
"('Q13315', 'P17844')"
"('Q969J5', 'P29597')"
"('Q8NFF5', 'P18754')"
"('P68400', 'P15336')"
"('P61981', 'Q8N9M5')"
"('P22694', 'Q06432')"
"('P38398', 'P18146')"
"('P30876', 'Q8WVC0')"
"('P56192', 'P19532')"
"('Q14644', 'Q15628')"
"('Q9Y5X1', 'Q07912')"
"('Q13315', 'O75643')"
"('Q9BPY3', 'Q6NUN9')"
"('P22694', 'Q15759')"
"('O94813', 'Q9HCK4')"
"('P78527', 'P25205')"
"('Q9NRM2', 'O43542')"
"('P27986', 'O14827')"
"('Q14103', 'Q07955')"
"('P02458', 'Q96JB6')"
"('Q9UFG5', 'Q96L14')"
"('P05556', 'A4D0S4')"
"('Q15560', 'Q8TES7')"
"('P01570', 'P40189')"
"('P13010', 'P16104')"
"('P07949', 'Q8WU20')"
"('Q14683', 'Q92620')"
"('Q99459', 'Q15428')"
"('A0JLT2', 'Q13523')"
"('407012', 'P16104')"
"('Q9BSM1', 'Q13137')"
"('P55081', 'Q13573')"
"('P18084', 'P02768')"
"('Q13233', 'P08238')"
"('P51617', 'Q6SZW1')"
"('P08138', 'Q96GC6')"
"('Q15843', 'P46778')"
"('Q04917', 'Q96PU5')"
"('P03905', 'O43674')"
"('Q16513', 'Q9H492')"
"('Q16543', 'O15111')"
"('P40189', 'PB_10')"
"('Q04724', 'O75626')"
"('O15379', 'P12755')"
"('P62888', 'P18077')"
"('Q9UKB1', 'P30304')"
"('P30291', 'P46108')"
"('Q9Y243', 'P49841')"
"('Q53F19', 'Q09161')"
"('P08571', 'P19838')"
"('P22612', 'P04049')"
"('Q96ST3', 'Q09028')"
"('P12004', 'Q9NRF9')"
"('P48729', 'Q13158')"
"('Q96B97', 'Q15628')"
"('Q9NWB1', 'P54259')"
"('O00327', 'Q92831')"
"('P01106', 'Q00839')"
"('P19447', 'P04637')"
"('Q96ID5', 'Q9UGL9')"
"('Q9BXF6', 'Q99747')"
"('P08727', 'P21980')"
"('P10144', 'Q13813')"
"('P49450', 'P06241')"
"('Q13547', 'P10275')"
"('Q6P2I7', 'Q9Y376')"
"('O75251', 'O15239')"
"('P29459', 'Q01113')"
"('P19320', 'P15311')"
"('P02751', 'Q9UKX5')"
"('P53680', 'Q9H0H5')"
"('Q9H4E5', 'O00238')"
"('Q9HB71', 'O60739')"
"('Q9NY59', 'O60383')"
"('Q12933', 'P54725')"
"('P07814', 'O14920')"
"('O43674', 'O43676')"
"('P21281', 'P10809')"
"('O95777', 'P52209')"
"('P07766', 'Q14790')"
"('P60228', 'O00303')"
"('Q13247', 'P62995')"
"('Q15750', 'Q99615')"
"('Q70Z53', 'O43395')"
"('Q5JVS0', 'Q04759')"
"('P46937', 'P28347')"
"('O43623', 'P12830')"
"('Q8TF21', 'Q13432')"
"('P43146', 'Q9HD67')"
"('Q99558', 'P62241')"
"('P62258', 'Q9BYG4')"
"('Q92731', 'O43524')"
"('P01569', 'P32927')"
"('P23396', 'P10145')"
"('P23508', 'Q96AG4')"
"('P51587', 'Q99728')"
"('Q92769', 'P68431')"
"('P84022', 'Q9NYN1')"
"('Q9UBY5', 'Q9P2W3')"
"('O95644', 'P43694')"
"('P10911', 'P15531')"
"('P19174', 'P31749')"
"('P60228', 'Q9GZR7')"
"('Q13158', 'Q13546')"
"('Q14192', 'Q01196')"
"('O75489', 'O75380')"
"('Q13315', 'O75533')"
"('O00291', 'Q13352')"
"('O76021', 'Q9UL18')"
"('O15530', 'Q12913')"
"('P26442', 'P61077')"
"('Q9UKE5', 'Q96AG4')"
"('P17987', 'Q04206')"
"('P67775', 'Q9UBN1')"
"('P07766', 'P16333')"
"('Q15149', 'Q13191')"
"('Q9UGN5', 'Q14520')"
"('Q8TAQ2', 'Q86U86')"
"('Q8NGJ0', 'P38405')"
"('O95714', 'Q9NRI5')"
"('Q9Y2Q3', 'P24941')"
"('P61586', 'Q9NZN5')"
"('Q16566', 'Q14432')"
"('Q16514', 'O15265')"
"('Q9UMN6', 'P16333')"
"('Q07020', 'P62913')"
"('Q8TAA9', 'Q05513')"
"('P56524', 'P28482')"
"('Q16718', 'Q15038')"
"('O15055', 'Q99743')"
"('P39023', 'P42766')"
"('Q8WUI4', 'P42574')"
"('P14866', 'Q8IWZ8')"
"('Q96BK5', 'P61513')"
"('Q9H2P0', 'Q13573')"
"('Q9NT62', 'Q9H492')"
"('P26006', 'P17301')"
"('P07951', 'P19429')"
"('P01023', 'Q92599')"
"('Q16799', 'Q16739')"
"('P55055', 'P08670')"
"('P04183', 'Q12840')"
"('Q14738', 'Q9UBN1')"
"('P25786', 'Q9UET6')"
"('O15524', 'Q8N668')"
"('Q9NPF4', 'Q86YV9')"
"('Q8TD86', 'Q15746')"
"('Q9BT78', 'P38936')"
"('Q96CW1', 'Q96K62')"
"('Q9NPJ6', 'Q9NVC6')"
"('P29353', 'P01112')"
"('Q9UET6', 'P25786')"
"('Q13315', 'Q8IWS0')"
"('Q14258', 'O75800')"
"('Q9Y6M4', 'P18846')"
"('P32241', 'P62158')"
"('P23458', 'P47712')"
"('P60568', 'P40189')"
"('Q14145', 'Q13501')"
"('Q9Y5Q8', 'O76071')"
"('Q8IX12', 'Q00839')"
"('P40855', 'O60683')"
"('Q32MK0', 'P27986')"
"('P11498', 'Q00005')"
"('A8K6C2', 'P48357')"
"('Q9UM11', 'Q13042')"
"('O43670', 'Q9BUJ2')"
"('P05106', 'Q8N3E9')"
"('Q9UDY2', 'Q8N7P3')"
"('Q8IVF5', 'Q96L33')"
"('Q15118', 'P23467')"
"('Q9UBU7', 'O00311')"
"('Q7Z2G1', 'Q16777')"
"('P35268', 'P30050')"
"('Q96HR3', 'Q71F56')"
"('O00232', 'Q9Y4K3')"
"('O00213', 'Q92993')"
"('P08754', 'Q13936')"
"('P16333', 'O60244')"
"('P84098', 'Q02878')"
"('O75626', 'P40306')"
"('O75925', 'Q9P1Z2')"
"('P50607', 'P28482')"
"('O76003', 'Q9BZL6')"
"('Q9NY65', 'Q96AH8')"
"('Q9NV70', 'Q8IX03')"
"('P14373', 'P16885')"
"('P62888', 'P46779')"
"('Q9P0V3', 'Q9NV56')"
"('P06241', 'P50851')"
"('P22612', 'P14618')"
"('P32121', 'Q8NGP2')"
"('P16234', 'Q92529')"
"('P35626', 'O43869')"
"('P11802', 'Q16254')"
"('Q8N6F1', 'Q07157')"
"('P18848', 'Q96RU7')"
"('P54619', 'Q86TI0')"
"('Q13485', 'Q01082')"
"('P13693', 'P05386')"
"('Q12873', 'P12757')"
"('Q9Y2V2', 'Q9Y6X2')"
"('P41182', 'P32519')"
"('P01116', 'Q9UQ13')"
"('Q13191', 'P62993')"
"('Q01105', 'Q9BT49')"
"('P53675', 'O95782')"
"('Q15911', 'Q13562')"
"('Q9H488', 'P46531')"
"('P10398', 'Q92985')"
"('P62195', 'P67809')"
"('Q08209', 'Q9UJX3')"
"('Q13426', 'P12814')"
"('Q8NBZ0', 'Q9H981')"
"('Q6W2J9', 'Q93009')"
"('P16104', 'P07339')"
"('Q9UBC1', 'P82650')"
"('Q07890', 'Q07889')"
"('Q9Y2L1', 'Q9Y3B2')"
"('P33176', 'Q9Y478')"
"('P06241', 'O60674')"
"('Q06609', 'P00519')"
"('Q9UGN5', 'Q9Y6X8')"
"('Q13526', 'Q96Q89')"
"('O14964', 'O95897')"
"('O75019', 'P31994')"
"('Q9P2Y5', 'Q9P253')"
"('Q8NFH8', 'Q15311')"
"('O43678', 'O95139')"
"('Q8N806', 'Q9NRR5')"
"('Q92731', 'Q15648')"
"('P08047', 'P46108')"
"('P17987', 'Q13233')"
"('Q8TAQ2', 'Q9UJX2')"
"('Q9BYK8', 'P37231')"
"('Q9Y697', 'P25325')"
"('P40424', 'P42772')"
"('O14717', 'Q13432')"
"('P23508', 'Q00610')"
"('P0C0S8', 'Q9NPI1')"
"('P61077', 'Q9BZR9')"
"('P47869', 'Q15111')"
"('Q9H4E5', 'Q13177')"
"('Q96S55', 'Q14191')"
"('Q99459', 'P61163')"
"('P35626', 'Q8NGJ2')"
"('Q9UBS4', 'P21246')"
"('P01891', 'P51571')"
"('O75955', 'Q14254')"
"('P63000', 'Q8WUW1')"
"('P01225', 'Q01718')"
"('P61086', 'Q8N2W9')"
"('P05067', 'P01137')"
"('Q07955', 'Q01130')"
"('P19793', 'P24522')"
"('P16591', 'P21860')"
"('Q13177', 'P06241')"
"('P46531', 'Q86Y01')"
"('Q969U7', 'P25789')"
"('Q9HC52', 'Q99496')"
"('Q15139', 'P02795')"
"('P0CG48', 'Q9H467')"
"('O95989', 'O14737')"
"('P10321', 'Q07444')"
"('P01116', 'Q9NZL6')"
"('Q9BRR9', 'P61586')"
"('P30154', 'Q9H0K1')"
"('O76064', 'Q96LR5')"
"('Q07065', 'Q9H1I8')"
"('P25940', 'P05556')"
"('P48643', 'P62714')"
"('P04637', 'P63162')"
"('Q68DV7', 'P61077')"
"('P49841', 'P08670')"
"('Q9HB63', 'O15162')"
"('Q07869', 'Q04206')"
"('Q9UQM7', 'Q70SY1')"
"('P04275', 'P18084')"
"('Q13057', 'Q9UBS0')"
"('O14964', 'P56545')"
"('P11802', 'O43463')"
"('P21246', 'Q9NQZ2')"
"('O75508', 'P56746')"
"('P55209', 'P06899')"
"('P52756', 'Q5T3J3')"
"('P78537', 'Q9NR33')"
"('Q6PKG0', 'P27348')"
"('P48736', 'Q05655')"
"('P08514', 'Q9HBI1')"
"('Q93063', 'P82279')"
"('Q5VU43', 'Q9NPF4')"
"('P02647', 'Q96EN8')"
"('Q9UGP8', 'P01889')"
"('P49841', 'P49768')"
"('P04183', 'P11926')"
"('P22392', 'P04844')"
"('Q9HBE4', 'P40238')"
"('Q9NVV9', 'Q9BU76')"
"('P06400', 'Q15643')"
"('Q15306', 'Q99836')"
"('P98175', 'P26599')"
"('O43255', 'Q9H422')"
"('O14625', 'P25106')"
"('Q9NQ76', 'P46108')"
"('P46934', 'P51170')"
"('Q96AP7', 'Q8N7P3')"
"('Q9NVP2', 'Q13111')"
"('P17947', 'P11215')"
"('O95267', 'P62070')"
"('Q9Y383', 'Q96NT1')"
"('P11831', 'P15173')"
"('P07437', 'Q96KQ4')"
"('P59768', 'Q9H1C0')"
"('O75626', 'Q9HBM1')"
"('Q8WXH5', 'P16471')"
"('Q00722', 'Q16539')"
"('Q13617', 'P01241')"
"('Q86YV9', 'P16220')"
"('P22681', 'Q99650')"
"('Q99942', 'Q9Y2X8')"
"('O00231', 'Q9Y4K3')"
"('P08238', 'P00558')"
"('P09619', 'P07947')"
"('O43617', 'Q9UL33')"
"('P63165', 'Q96PQ6')"
"('Q9BRR9', 'Q93062')"
"('Q16637', 'Q13432')"
