#tail	head	KSP index
SRC	P08138	1
SRC	P04629	2
SRC	Q16288	3
SRC	P10586	4
SRC	Q99523	5
P08138	Q9Y4K3	6
P04629	P35222	7
Q16288	P35222	8
P10586	Q16620	9
Q99523	P23560	10
P23560	P01138	11
P23560	Q99523	12
P23560	P08138	13
P23560	P20783	14
P23560	P16870	15
P23560	Q16620	16
P01138	P23560	17
P20783	P23560	18
P16870	P23560	19
Q16620	P98077	20
Q16620	P19022	21
Q16620	Q96FE5	22
Q16620	P16333	23
Q16620	P10586	24
Q16620	Q13501	25
Q16620	P29353	26
Q16620	P52735	27
Q16620	Q13009	28
Q16620	Q9UKW4	29
Q16620	O43639	30
Q16620	Q00535	31
Q16620	P19174	32
Q16620	Q9P104	33
Q16620	Q96S59	34
Q16620	P35222	35
Q16620	Q92529	36
Q16620	O14492	37
Q16620	P22001	38
Q16620	Q06124	39
Q16620	Q6S5L8	40
Q16620	P13591	41
Q16620	P06241	42
P98077	P62993	43
P19022	P35222	44
P19022	Q16620	45
Q96FE5	Q16620	46
P16333	Q16620	47
Q13501	Q16620	48
Q13009	P63000	49
Q9UKW4	Q16620	50
O43639	Q16620	51
Q00535	Q16620	52
Q96S59	Q16620	53
P35222	P19022	54
P35222	Q16288	55
P35222	SNK	56
Q92529	P62993	57
Q92529	P22001	58
O14492	P62993	59
P22001	Q92529	60
Q06124	P62993	61
Q06124	P78324	62
Q06124	Q16620	63
Q06124	Q8WU20	64
Q06124	O43559	65
Q6S5L8	P62993	66
P06241	Q8IZD9	67
P06241	Q16620	68
Q8IZD9	P06241	69
P62993	Q92529	70
P62993	P98077	71
P62993	Q06124	72
P62993	Q8WU20	73
P62993	O14492	74
P62993	Q6S5L8	75
P62993	O43559	76
Q8WU20	P62993	77
Q8WU20	Q06124	78
O43559	Q06124	79
O43559	P62993	80
P78324	Q06124	81
P63000	O76039	82
O76039	P63000	83
Q9Y4K3	P08138	84
Q9Y4K3	Q13501	85
Q9Y4K3	Q16620	86
