#tail	head	KSP index	path cost
P62993	P06400	1	5.62500e-01
P21854	P62993	1	5.62500e-01
P11912	P14317	2	4.21875e-01
P06127	P11912	2	4.21875e-01
P21854	P06127	2	4.21875e-01
P27986	P25963	3	4.21875e-01
P06127	P27986	3	4.21875e-01
P43403	Q9H6Q3	4	4.21875e-01
P06127	P43403	4	4.21875e-01
P62993	O14974	5	4.21875e-01
O14974	P01100	5	4.21875e-01
P05067	P01100	6	4.21875e-01
P62993	P05067	6	4.21875e-01
P02545	P06400	7	4.21875e-01
P62993	P02545	7	4.21875e-01
P05067	P05412	8	4.21875e-01
P05067	P15336	9	4.21875e-01
P05067	P19419	10	4.21875e-01
P62993	P05549	11	4.21875e-01
P05549	P06400	11	4.21875e-01
P62993	P06748	12	4.21875e-01
P06748	P06400	12	4.21875e-01
P62993	P07437	13	4.21875e-01
P07437	O14920	13	4.21875e-01
P07437	P25963	14	4.21875e-01
P07437	Q9Y6K9	15	4.21875e-01
P62993	P08238	16	4.21875e-01
P08238	O14920	16	4.21875e-01
P08238	Q9Y6K9	17	4.21875e-01
P10275	P05412	18	4.21875e-01
P62993	P10275	18	4.21875e-01
P10275	P06400	19	4.21875e-01
P10275	P15336	20	4.21875e-01
P10275	P16220	21	4.21875e-01
P10275	Q12778	22	4.21875e-01
P62993	P10909	23	4.21875e-01
P10909	P01100	23	4.21875e-01
P62993	P11021	24	4.21875e-01
P11021	O14920	24	4.21875e-01
P11021	P25963	25	4.21875e-01
P11021	Q9Y6K9	26	4.21875e-01
P62993	P11142	27	4.21875e-01
P11142	O14920	27	4.21875e-01
P11142	P05412	28	4.21875e-01
P11142	P25963	29	4.21875e-01
P11142	Q9Y6K9	30	4.21875e-01
P62993	P14868	31	4.21875e-01
P14868	P05412	31	4.21875e-01
P15941	O14920	32	4.21875e-01
P62993	P15941	32	4.21875e-01
P08670	P16220	33	4.21875e-01
P62993	P08670	33	4.21875e-01
P08670	Q13469	34	4.21875e-01
P08670	Q9Y6K9	35	4.21875e-01
P15941	Q9Y6K9	36	4.21875e-01
P16298	P05412	37	4.21875e-01
P62993	P16298	37	4.21875e-01
P62993	O14776	38	4.21875e-01
O14776	P17275	38	4.21875e-01
P11137	P17275	39	4.21875e-01
P62993	P11137	39	4.21875e-01
P16298	Q12968	40	4.21875e-01
P16298	Q13469	41	4.21875e-01
P19438	O14920	42	4.21875e-01
P62993	P19438	42	4.21875e-01
P19438	P25963	43	4.21875e-01
P19438	Q9Y6K9	44	4.21875e-01
P21333	O14920	45	4.21875e-01
P62993	P21333	45	4.21875e-01
P04792	P25963	46	4.21875e-01
P62993	P04792	46	4.21875e-01
P09651	P25963	47	4.21875e-01
P62993	P09651	47	4.21875e-01
P62993	P12235	48	4.21875e-01
P12235	P25963	48	4.21875e-01
P18031	P25963	49	4.21875e-01
P62993	P18031	49	4.21875e-01
P21333	Q9Y6K9	50	4.21875e-01
P23396	P25963	51	4.21875e-01
P62993	P23396	51	4.21875e-01
P23396	Q9Y6K9	52	4.21875e-01
P62993	P27986	53	4.21875e-01
P62993	P30260	54	4.21875e-01
P30260	P06400	54	4.21875e-01
P62993	P34931	55	4.21875e-01
P34931	O14920	55	4.21875e-01
P34931	P25963	56	4.21875e-01
P34931	Q9Y6K9	57	4.21875e-01
P35580	O14920	58	4.21875e-01
P62993	P35580	58	4.21875e-01
P62993	P26196	59	4.21875e-01
P26196	P41182	59	4.21875e-01
P35580	Q9Y6K9	60	4.21875e-01
P62993	P42858	61	4.21875e-01
P42858	P16220	61	4.21875e-01
P43405	P14317	62	4.21875e-01
P62993	P43405	62	4.21875e-01
P62993	P46940	63	4.21875e-01
P46940	O14920	63	4.21875e-01
P62993	P48634	64	4.21875e-01
P48634	P05412	64	4.21875e-01
P55072	P25963	65	4.21875e-01
P62993	P55072	65	4.21875e-01
P62140	P06400	66	4.21875e-01
P62993	P62140	66	4.21875e-01
P62140	P16220	67	4.21875e-01
P62140	Q9Y6K9	68	4.21875e-01
P62993	P62805	69	4.21875e-01
P62805	P06400	69	4.21875e-01
P62993	P62829	70	4.21875e-01
P62829	P25963	70	4.21875e-01
P62829	Q9Y6K9	71	4.21875e-01
P62993	P62937	72	4.21875e-01
P62937	P06400	72	4.21875e-01
P62987	P25963	73	4.21875e-01
P62993	P62987	73	4.21875e-01
P62993	P63104	74	4.21875e-01
P63104	P15336	74	4.21875e-01
P63104	Q12778	75	4.21875e-01
P63104	Q9Y6K9	76	4.21875e-01
P62993	P63167	77	4.21875e-01
P63167	P25963	77	4.21875e-01
P62993	P63261	78	4.21875e-01
P63261	O14920	78	4.21875e-01
P63261	P25963	79	4.21875e-01
P63261	Q9Y6K9	80	4.21875e-01
P78527	P05412	81	4.21875e-01
P62993	P78527	81	4.21875e-01
P78527	Q9Y6K9	82	4.21875e-01
P62993	P84022	83	4.21875e-01
P84022	P01100	83	4.21875e-01
P84022	P05412	84	4.21875e-01
P84022	P15336	85	4.21875e-01
P84022	P17275	86	4.21875e-01
P84022	P53539	87	4.21875e-01
P84022	Q12778	88	4.21875e-01
P62993	Q00839	89	4.21875e-01
Q00839	O14920	89	4.21875e-01
Q00839	Q9Y6K9	90	4.21875e-01
Q06187	P78347	91	4.21875e-01
P62993	Q06187	91	4.21875e-01
P62993	Q07666	92	4.21875e-01
Q07666	O14920	92	4.21875e-01
Q07666	Q9Y6K9	93	4.21875e-01
Q08209	P05412	94	4.21875e-01
