negatives
"('P04150', 'P14653')"
"('Q9HCE7', 'Q9HAU4')"
"('Q9NYK5', 'Q7Z7H8')"
"('P50402', 'A6NK59')"
"('Q08211', 'Q9UNX3')"
"('P61764', 'Q9Y3A4')"
"('Q5T5A8', 'Q92824')"
"('Q4LE39', 'Q9HCU9')"
"('Q16363', 'Q5UIP0')"
"('P29372', 'Q01105')"
"('Q9UKV3', 'P06702')"
"('Q9NQM4', 'Q8IX12')"
"('Q9Y2J2', 'O43896')"
"('O75083', 'O75223')"
"('P35637', 'P35226')"
"('Q9H0C8', 'O96017')"
"('Q9BYG3', 'O00541')"
"('Q9Y295', 'Q8WU90')"
"('Q96JA4', 'Q969K7')"
"('P63104', 'Q9BYG4')"
"('P16234', 'Q15287')"
"('P62820', 'Q9UM00')"
"('Q13315', 'P15336')"
"('Q16619', 'Q8IU57')"
"('P20618', 'Q15051')"
"('Q9BPX7', 'P21246')"
"('P31152', 'P23219')"
"('Q9H492', 'Q9BXI6')"
"('Q969G3', 'Q99496')"
"('Q92630', 'P81877')"
"('Q86T82', 'Q9H1A4')"
"('Q13158', 'Q13765')"
"('Q9UBU3', 'P30874')"
"('Q14847', 'Q96QD9')"
"('P60410', 'P60409')"
"('P28482', 'Q16690')"
"('Q8NEA9', 'P0CL82')"
"('P10070', 'Q9H9S0')"
"('P55318', 'Q9HBU1')"
"('O95777', 'Q9Y597')"
"('P63172', 'Q9UMZ2')"
"('P83731', 'P30480')"
"('Q14679', 'Q9UBU9')"
"('Q96ST3', 'Q12800')"
"('Q8NC51', 'Q14676')"
"('Q9BYD3', 'Q9HD33')"
"('Q06830', 'P29372')"
"('Q8WYB5', 'P56559')"
"('Q9NRC8', 'P08621')"
"('Q9Y2K6', 'Q6IQ21')"
"('P46379', 'O60287')"
"('P50395', 'O15264')"
"('Q8N4S9', 'P33993')"
"('P41159', 'Q14627')"
"('Q9C0B0', 'Q14166')"
"('P79522', 'Q9UFC0')"
"('O00182', 'Q08722')"
"('O15539', 'P63096')"
"('P61956', 'O43865')"
"('Q9Y6Y8', 'A1L4H1')"
"('P01911', 'P11142')"
"('P23229', 'P21926')"
"('Q9BQ65', 'Q9NW64')"
"('P53539', 'Q86YD7')"
"('P48307', 'Q04206')"
"('P14136', 'P62993')"
"('P29466', 'Q4LE39')"
"('O14983', 'O75386')"
"('Q9UH36', 'Q9HCE1')"
"('Q13432', 'Q9H0Q3')"
"('P11926', 'O95190')"
"('P38936', 'Q04206')"
"('Q12809', 'Q9UNE7')"
"('Q93062', 'O15534')"
"('P31948', 'Q04760')"
"('P49327', 'Q9UBX2')"
"('Q99816', 'Q96KN3')"
"('Q9NPP4', 'Q14116')"
"('O60341', 'P02708')"
"('Q13616', 'Q05639')"
"('P61421', 'Q6PCD5')"
"('Q08945', 'P25205')"
"('Q92793', 'P08047')"
"('P60228', 'P62851')"
"('Q969W3', 'Q9BZV1')"
"('O60739', 'P40855')"
"('Q9UKD2', 'P20042')"
"('Q00839', 'Q9Y6K9')"
"('Q9NQW6', 'P28290')"
"('O75616', 'O75208')"
"('Q13535', 'P53350')"
"('Q8NEB9', 'Q8IYI6')"
"('Q00987', 'P15259')"
"('Q9NZI8', 'Q93034')"
"('P31943', 'O60260')"
"('P11047', 'P04156')"
"('Q96T51', 'Q14997')"
"('Q9H6Z9', 'P51587')"
"('Q15051', 'P60709')"
"('P38606', 'P21926')"
"('P19256', 'O00182')"
"('Q504Q3', 'Q14103')"
"('P46777', 'P62899')"
"('P57081', 'P37108')"
"('Q9UMY4', 'P16333')"
"('Q03135', 'P01876')"
"('Q15691', 'P07947')"
"('Q9P260', 'Q9Y4E8')"
"('P61981', 'Q13177')"
"('O60506', 'P17844')"
"('Q9H5Z1', 'P56545')"
"('Q02833', 'A6NK89')"
"('Q9HCY8', 'O60543')"
"('O14980', 'Q14814')"
"('Q15262', 'P00750')"
"('Q9UKN8', 'Q13469')"
"('Q5T3F8', 'Q9BQE5')"
"('Q8TAP6', 'Q9BWG6')"
"('Q93074', 'O95402')"
"('Q9H0M0', 'P08238')"
"('Q5SXM2', 'P14859')"
"('P34931', 'Q9UBR2')"
"('O43379', 'Q96L14')"
"('Q92838', 'P38919')"
"('Q96T60', 'Q02446')"
"('Q5S007', 'Q9H6S3')"
"('O95292', 'O00767')"
"('P05155', 'P78362')"
"('Q07954', 'P02745')"
"('P17858', 'Q7L5N1')"
"('Q9Y6C2', 'P30260')"
"('P26640', 'P19838')"
"('P01106', 'Q14204')"
"('Q9BRK4', 'P48730')"
"('Q6UX41', 'Q9UIQ6')"
"('Q9BYZ2', 'P46199')"
"('P03372', 'P11474')"
"('P28070', 'O95817')"
"('Q6P531', 'Q969X1')"
"('Q8N7W2', 'Q92530')"
"('Q5EB52', 'Q92845')"
"('O43765', 'Q9NX94')"
"('P48200', 'Q96S94')"
"('Q8N474', 'P56705')"
"('P55884', 'Q504Q3')"
"('Q8N573', 'O00159')"
"('P12236', 'Q15046')"
"('Q7Z6Z7', 'Q9Y678')"
"('P30939', 'P04899')"
"('P51668', 'O15344')"
"('P11802', 'Q9UGY1')"
"('Q9Y466', 'Q3B726')"
"('P11532', 'P46934')"
"('Q13554', 'P18848')"
"('Q8TCE9', 'Q92752')"
"('Q969R5', 'Q8N448')"
"('P49736', 'Q5T2N8')"
"('P05412', 'Q96L21')"
"('Q13601', 'Q9NY93')"
"('Q8WWQ0', 'P42167')"
"('O60907', 'Q9UQL6')"
"('P43403', 'P00533')"
"('Q03518', 'Q15788')"
"('Q9H900', 'Q9NQW6')"
"('P40337', 'P61077')"
"('Q9H211', 'O14980')"
"('Q53FD0', 'Q13137')"
"('Q13133', 'P19367')"
"('Q9BT78', 'Q9Y4E8')"
"('Q92543', 'P28749')"
"('Q9UGN5', 'Q9BXS4')"
"('O60645', 'Q96A65')"
"('Q9Y2Q9', 'P22307')"
"('P05412', 'Q13895')"
"('P24941', 'P39748')"
"('Q96MN9', 'P86480')"
"('Q3ZCM7', 'P01008')"
"('Q9NXC2', 'O95248')"
"('P62487', 'Q9NVC6')"
"('P03372', 'P58876')"
"('Q96CP2', 'P28702')"
"('O95817', 'P78417')"
"('Q9H211', 'P24864')"
"('O15027', 'Q9UHV9')"
"('Q4VC44', 'O95758')"
"('P22301', 'Q5VWK5')"
"('P08670', 'Q15714')"
"('Q86X19', 'O60716')"
"('Q96G25', 'Q96HR3')"
"('A8MQ03', 'Q8N5M1')"
"('P62877', 'O94952')"
"('Q969Q1', 'Q9HC62')"
"('Q16635', 'Q24JP5')"
"('O95229', 'Q92841')"
"('P09769', 'P35222')"
"('Q6PJQ5', 'Q9Y244')"
"('Q96KR1', 'Q7L2J0')"
"('P04818', 'P36543')"
"('P01106', 'Q12802')"
"('O75694', 'P63279')"
"('Q12933', 'P13994')"
"('P09651', 'P82914')"
"('Q9NPJ6', 'Q4G0J3')"
"('Q5JY77', 'P25103')"
"('Q8IVT5', 'Q10713')"
"('P08670', 'Q15560')"
"('Q96C57', 'Q00839')"
"('Q16666', 'P35250')"
"('O60939', 'P56182')"
"('P62875', 'P62487')"
"('A0JLT2', 'P52435')"
"('P08238', 'O15197')"
"('Q6P1N0', 'Q66GS9')"
"('Q8WW24', 'Q9H0C1')"
"('Q9UGL1', 'O75444')"
"('Q15139', 'O75689')"
"('P19387', 'Q9HCS7')"
"('P63208', 'Q8NI29')"
"('P39023', 'Q07020')"
"('Q7Z5J4', 'Q9UGU0')"
"('P61244', 'O60264')"
"('P35626', 'Q8NGD4')"
"('Q8IZH2', 'Q96B26')"
"('P50897', 'Q5UIP0')"
"('P63279', 'Q14526')"
"('Q8NI27', 'P63220')"
"('Q6ZW31', 'O14980')"
"('Q9H7E9', 'O60885')"
"('O15294', 'P31749')"
"('Q06055', 'Q9NQ11')"
"('Q8TEB1', 'Q9BW61')"
"('P25445', 'Q3SY69')"
"('Q99623', 'Q96T76')"
"('Q9NVI1', 'Q99459')"
"('Q8NEY8', 'Q9UKP3')"
"('Q9P2M1', 'P98164')"
"('Q7Z7A3', 'Q9GZU5')"
"('P62191', 'P49720')"
"('Q6I9Y2', 'Q9Y3Y2')"
"('P01036', 'Q16533')"
"('O43255', 'P29590')"
"('Q8TC99', 'Q15013')"
"('P22626', 'P09913')"
"('O15226', 'O75569')"
"('P62487', 'Q9Y5B0')"
"('Q9NZM4', 'Q13952')"
"('Q66K89', 'Q9HAU5')"
"('Q14653', 'P32881')"
"('P51687', 'P78358')"
"('Q8IZL9', 'P24941')"
"('P0CG04', 'P01709')"
"('Q01831', 'Q9NRG0')"
"('Q96K21', 'Q9UBT2')"
"('P26358', 'P34932')"
"('P05161', 'P78371')"
"('P21583', 'P21802')"
"('Q9NVV4', 'P05412')"
"('P84996', 'O95467')"
"('O00562', 'Q14289')"
"('Q6IQ23', 'P07237')"
"('P54725', 'Q99436')"
"('P78362', 'Q15034')"
"('Q9Y5X4', 'P10276')"
"('P47897', 'Q6P597')"
"('P62837', 'Q8WVD3')"
"('Q9Y5I7', 'P56746')"
"('Q0VD86', 'Q6P5X5')"
"('Q13394', 'P40424')"
"('P51003', 'P04629')"
"('Q9BYD3', 'P49674')"
"('P35244', 'Q9BVW5')"
"('Q9UBT2', 'P37108')"
"('Q08211', 'P19525')"
"('Q5T5U3', 'Q96L33')"
"('O14498', 'Q9BTN0')"
"('P31751', 'Q92574')"
"('Q10586', 'Q9UKL0')"
"('Q9UBS5', 'P62993')"
"('Q9NRR5', 'P84022')"
"('Q9H857', 'Q99816')"
"('O76015', 'P50151')"
"('Q15427', 'P15880')"
"('P13010', 'Q07021')"
"('Q9H2F5', 'Q9Y4A5')"
"('P04049', 'O15371')"
"('P11142', 'P05067')"
"('Q9Y265', 'Q8N653')"
"('P61457', 'Q9NRD5')"
"('Q9Y4K3', 'P15311')"
"('Q9BU61', 'Q9P032')"
"('P07900', 'Q9P0U4')"
"('O15442', 'O75153')"
"('O00154', 'Q6PKH6')"
"('P13232', 'P19235')"
"('P49821', 'Q99623')"
"('P62140', 'Q12879')"
"('P48556', 'Q8IVT5')"
"('Q8TCT0', 'Q8IUB9')"
"('P54253', 'Q6ZMJ4')"
"('P29275', 'Q15599')"
"('Q9ULV8', 'Q9UHF4')"
"('Q96RI1', 'Q99873')"
"('P83111', 'P03372')"
"('Q9P0J0', 'Q9UI09')"
"('Q9BYR5', 'P32242')"
"('Q9H869', 'P54253')"
"('Q16619', 'Q99665')"
"('P15313', 'Q8N357')"
"('Q9UNX4', 'Q13895')"
"('Q9NQG5', 'P19623')"
"('P16220', 'Q86XF7')"
"('Q96D03', 'Q15014')"
"('Q6EMK4', 'P05388')"
"('Q13561', 'P0C7W6')"
"('P06241', 'Q06187')"
"('P40855', 'Q15796')"
"('Q9NRC8', 'Q9NY93')"
"('P08670', 'P68133')"
"('Q9BUQ8', 'P11387')"
"('Q8IUH5', 'Q13829')"
"('O75586', 'Q71SY5')"
"('Q92630', 'Q00839')"
"('P32019', 'P05067')"
"('Q9NWT6', 'Q7LBC6')"
"('P12931', 'P13945')"
"('P0DP24', 'Q9C0B0')"
"('Q13347', 'P78396')"
"('P00747', 'P10645')"
"('Q9ULV8', 'Q9Y5K6')"
"('P22626', 'Q96GY3')"
"('P38398', 'O60493')"
"('Q96DX5', 'Q15370')"
"('Q9H1A4', 'Q9BS18')"
"('Q08830', 'Q15555')"
"('P11245', 'Q9UM11')"
"('P54289', 'O43181')"
"('P30084', 'Q13557')"
"('O15067', 'O00488')"
"('Q15428', 'Q01130')"
"('Q15717', 'Q6NZI2')"
"('Q7L8L6', 'Q86UT6')"
"('P02751', 'P27658')"
"('P35354', 'P62195')"
"('Q9BRK4', 'Q96T37')"
"('P15927', 'Q96KR1')"
"('Q9Y5X3', 'O60925')"
"('O14874', 'Q15554')"
"('P20396', 'P12980')"
"('A8K0Z3', 'O94986')"
"('P62249', 'Q9Y2K1')"
"('Q12986', 'Q96JK9')"
"('Q9UJF2', 'P01112')"
"('O75787', 'O43633')"
"('Q9H8T0', 'Q29RF7')"
"('P62633', 'Q15022')"
"('P04406', 'P34931')"
"('Q8N7P3', 'P56746')"
"('P02545', 'Q9NZC7')"
"('O43294', 'Q05397')"
"('Q92979', 'Q01860')"
"('Q9HBW0', 'Q9HAV0')"
"('Q7Z4G4', 'Q969G2')"
"('P11182', 'P10275')"
"('Q03060', 'P49427')"
"('Q9H3U1', 'P35244')"
"('Q6PF06', 'O00470')"
"('P53675', 'P03372')"
"('P55209', 'P62750')"
"('P60827', 'Q9HBX9')"
"('P63000', 'P52565')"
"('Q6ZVL6', 'Q07021')"
"('Q01968', 'Q86X19')"
"('Q08945', 'P46100')"
"('P50548', 'Q9H6X2')"
"('P52292', 'Q99623')"
"('Q08AM6', 'Q7Z4W3')"
"('P07948', 'Q01362')"
"('P35080', 'Q96FC9')"
"('Q9NVL8', 'Q8ND90')"
"('O00629', 'Q13185')"
"('Q5QGZ9', 'Q9P2W9')"
"('P13682', 'P31321')"
"('Q9HAV4', 'Q9Y5J5')"
"('Q12888', 'P68431')"
"('Q86VM9', 'P08195')"
"('P13667', 'P18206')"
"('Q12933', 'P17858')"
"('Q96L14', 'Q9C0J8')"
"('P19022', 'P23771')"
"('Q9H7E9', 'Q8N5P1')"
"('P11142', 'Q07820')"
"('Q9UIF9', 'P55157')"
"('Q15047', 'Q9P2D1')"
"('Q8N0Z3', 'Q99871')"
"('Q8TCT0', 'Q9BUQ8')"
"('Q9H444', 'Q8WV92')"
"('Q96JP2', 'Q99459')"
"('O60341', 'Q68CZ1')"
"('Q13191', 'Q07890')"
"('P62314', 'O75147')"
"('O43424', 'P29074')"
"('Q8TBB1', 'P19474')"
"('P20674', 'P61006')"
"('P11441', 'P23458')"
"('P11940', 'P62906')"
"('O60674', 'Q06124')"
"('Q15645', 'Q8N1A6')"
"('P26651', 'O60315')"
"('Q9Y490', 'P63104')"
"('P0C0S5', 'P15311')"
"('P53621', 'P27694')"
"('Q9UNE7', 'Q16659')"
"('P30154', 'P17252')"
"('A8MQ03', 'P48146')"
"('P61088', 'Q9NR45')"
"('O43791', 'Q99836')"
"('O43920', 'Q9P0L0')"
"('Q9P278', 'Q8NFG4')"
"('Q9Y5B8', 'Q5VU69')"
"('Q99471', 'Q9UKT9')"
"('P13637', 'P80370')"
"('Q9Y4K3', 'Q68J44')"
"('P01236', 'P16871')"
"('Q14186', 'P50990')"
"('Q96AP7', 'P56748')"
"('P30480', 'P06753')"
"('Q8WUX9', 'Q8NB16')"
"('A9UHW6', 'O43310')"
"('P61313', 'P11940')"
"('P51116', 'Q5T7P8')"
"('P15531', 'P51116')"
"('P36578', 'Q15185')"
"('P31323', 'O95714')"
"('P45973', 'Q9UBC3')"
"('Q15366', 'O75530')"
"('Q9UQB8', 'Q9NZ81')"
"('O00232', 'P61289')"
"('P60410', 'Q8N9I5')"
"('Q9BWW4', 'Q96A47')"
"('P18754', 'P14618')"
"('P63000', 'P05412')"
"('P08758', 'P26358')"
"('Q86UW9', 'Q96IW7')"
"('P61158', 'O14974')"
"('P41223', 'P41134')"
"('P08708', 'P62857')"
"('Q9UHC1', 'O60729')"
"('O94805', 'Q92782')"
"('Q9Y2H8', 'Q13485')"
"('Q99551', 'O95166')"
"('Q96IG2', 'Q13616')"
"('P10809', 'P07942')"
"('P35998', 'Q9Y3C8')"
"('Q99814', 'A5YKK6')"
"('O15266', 'P35711')"
"('Q96KN7', 'P51957')"
"('Q9HCM4', 'P55058')"
"('Q8IY31', 'Q05D60')"
"('Q99496', 'P47914')"
"('E9PAV3', 'P40222')"
"('P55209', 'P0C862')"
"('Q6ZSB9', 'Q9HD26')"
"('P78352', 'Q14160')"
"('Q9BTC0', 'P18583')"
"('O00203', 'Q9Y2T2')"
"('Q9BQ67', 'Q9NZJ0')"
"('Q9P2P5', 'Q96K37')"
"('Q8NG94', 'P38405')"
"('Q9GZT8', 'Q8WYJ6')"
"('P13569', 'Q9UN37')"
"('P19623', 'P19320')"
"('O94966', 'Q16543')"
"('P61960', 'Q01581')"
"('Q15811', 'P63010')"
"('O60858', 'Q86UK5')"
"('P13010', 'Q01664')"
"('P04629', 'Q8TC07')"
"('P07305', 'Q15022')"
"('P40225', 'P09619')"
"('Q9UMX0', 'P54725')"
"('Q92530', 'O14641')"
"('P01024', 'Q9NPJ6')"
"('O15457', 'P00519')"
"('P13535', 'Q9UKX3')"
"('Q15717', 'P60983')"
"('Q9NQL9', 'O76011')"
"('O15350', 'Q5VWQ8')"
"('P47893', 'P02768')"
"('Q96IZ5', 'Q08379')"
"('P55196', 'Q9BQ89')"
"('Q99986', 'O75531')"
"('Q9NZI8', 'P62993')"
"('Q14627', 'P08069')"
"('Q9NZL4', 'Q9Y371')"
"('Q16637', 'Q08426')"
"('Q9Y3M2', 'Q7Z460')"
"('Q14999', 'Q03468')"
"('P52630', 'Q15717')"
"('P60410', 'Q8N6U2')"
"('P27448', 'Q15554')"
"('Q8NBZ0', 'P0C1Z6')"
"('Q14159', 'Q12952')"
"('P35637', 'Q96FW1')"
"('Q02078', 'Q16644')"
"('O95352', 'P49321')"
"('Q9H2G2', 'P54253')"
"('Q8TDY2', 'Q9GZQ8')"
"('Q9H6Z4', 'Q92598')"
"('O43559', 'P60410')"
"('Q9H492', 'Q9BUJ2')"
"('P10606', 'P14373')"
"('Q15022', 'P01106')"
"('P24385', 'P62987')"
"('Q16698', 'P27635')"
"('Q96B97', 'P48634')"
"('P36873', 'P62280')"
"('Q13769', 'Q9BY77')"
"('P60410', 'Q8IW45')"
"('P26441', 'Q14627')"
"('O75380', 'Q6PI78')"
"('Q13620', 'Q14568')"
"('Q9NQ87', 'Q99750')"
"('Q76FK4', 'P22087')"
"('Q8TD19', 'O95166')"
"('A5YKK6', 'P52907')"
"('P07910', 'P09651')"
"('P56537', 'P49411')"
"('Q96KG9', 'Q5T7V8')"
"('Q8TEW0', 'P10809')"
"('Q14258', 'P10746')"
"('Q9UBK9', 'Q9Y265')"
"('Q9UHD9', 'Q9H305')"
"('O00159', 'Q4KMQ1')"
"('P84090', 'Q92905')"
"('P17612', 'Q08499')"
"('P49588', 'P42224')"
"('Q969F2', 'Q969T4')"
"('Q6Q0C0', 'Q99759')"
"('O95477', 'Q13884')"
"('Q9BQ75', 'Q9HC52')"
"('Q8IUW5', 'Q86X19')"
"('P29353', 'P46108')"
"('P51116', 'Q9UBU8')"
"('Q9BT49', 'Q9Y221')"
"('Q7L190', 'Q13619')"
"('Q8TAQ2', 'P51532')"
"('P49790', 'Q9C005')"
"('Q9HAV0', 'P48549')"
"('Q7Z2G1', 'P0C0S5')"
"('Q08050', 'P29084')"
"('Q6NUS6', 'Q96QT4')"
"('P36941', 'Q99558')"
"('Q9BY43', 'Q9NZZ3')"
"('P62195', 'P20618')"
"('Q04323', 'P49459')"
"('Q96QF0', 'P22061')"
"('O95336', 'Q96PM5')"
"('P63172', 'Q8IWB9')"
"('P07910', 'Q01081')"
"('Q9Y5L4', 'Q9Y4P8')"
"('P18124', 'P27348')"
"('P02792', 'O00560')"
"('P60866', 'P62854')"
"('Q8IYX8', 'P43355')"
"('P68366', 'Q13409')"
"('Q15843', 'P15374')"
"('P27361', 'O60331')"
"('Q8NHW5', 'Q9NQ39')"
"('P42858', 'Q9NNZ3')"
"('Q9UN88', 'O60296')"
"('O14512', 'Q8IZP0')"
"('Q7L2H7', 'Q01780')"
"('Q16666', 'P01892')"
"('P05362', 'P32969')"
"('P04629', 'O60684')"
"('Q53S33', 'Q9NRD5')"
"('Q5TAQ9', 'Q7L5N1')"
"('Q16610', 'P49747')"
"('Q96CS7', 'Q96DC9')"
"('Q9Y6K9', 'Q7L590')"
"('O14746', 'P51532')"
"('P45880', 'Q86W42')"
"('Q9P016', 'P05412')"
"('P41250', 'Q6FI81')"
"('Q15723', 'Q9NZL4')"
"('Q9P1Q0', 'Q5VIR6')"
"('Q96G23', 'Q9H5K3')"
"('Q9NQ11', 'Q6DD88')"
"('Q9ULZ2', 'Q96B97')"
"('Q7L804', 'P29033')"
"('P27694', 'O75400')"
"('Q9HCU4', 'P46108')"
"('P35222', 'Q9UBU9')"
"('O95817', 'Q9Y3B2')"
"('Q3ZCQ8', 'P29353')"
"('P27635', 'Q7L2E3')"
"('O00182', 'Q53GS9')"
"('O00401', 'Q15717')"
"('O75934', 'O14964')"
"('P86480', 'P23769')"
"('Q15717', 'Q8TAT6')"
"('O75365', 'Q6P996')"
"('P60520', 'P62249')"
"('Q9BYZ6', 'P08238')"
"('Q9BRL6', 'P78362')"
"('P62993', 'O14492')"
"('Q969X6', 'Q96F85')"
"('Q96KM6', 'Q9H0W5')"
"('P09651', 'Q15843')"
"('P51148', 'O75955')"
"('Q8IXH7', 'Q13485')"
"('P02768', 'O60500')"
"('P24941', 'P05455')"
"('P55081', 'Q96PK6')"
"('P19484', 'Q96SB4')"
"('P61011', 'Q9ULK4')"
"('Q9Y3F4', 'P84022')"
"('P18146', 'Q15742')"
"('P11766', 'Q12873')"
"('Q9BYD2', 'Q9BQ48')"
"('P42677', 'O15371')"
"('Q9HCT0', 'P35968')"
"('P19484', 'O75030')"
"('P49639', 'P07686')"
"('Q96BR9', 'Q5T7P8')"
"('Q9UQ80', 'P26368')"
"('P67809', 'Q8IYB3')"
"('P06400', 'P19338')"
"('Q5BJF6', 'Q6ZRV2')"
"('Q9UBG3', 'Q96IY1')"
"('P47755', 'Q9ULZ2')"
"('Q96SD1', 'Q9UGJ0')"
"('Q8WUK0', 'Q9BYQ3')"
"('Q00403', 'P01834')"
"('Q9UBS0', 'O00159')"
"('P49746', 'P50336')"
"('P14923', 'Q7Z6J6')"
"('P11441', 'O15260')"
"('Q13671', 'Q9UBB9')"
"('Q9UQB9', 'Q8TBB1')"
"('P62753', 'P46777')"
"('P34932', 'P11308')"
"('P23921', 'Q7LG56')"
"('P49914', 'Q9Y3Q8')"
"('P06756', 'Q02763')"
"('P62826', 'Q9UII4')"
"('Q14D33', 'Q8NF50')"
"('Q05513', 'Q5JVS0')"
"('P15260', 'O60674')"
"('P34947', 'P38919')"
"('Q96L91', 'P68133')"
"('O43741', 'Q6UY14')"
"('Q14241', 'Q9Y2T1')"
"('P62993', 'Q13561')"
"('P04899', 'P51828')"
"('Q8IWL3', 'Q13438')"
"('Q13309', 'P24864')"
"('O95391', 'Q92620')"
"('O60232', 'Q9P2K5')"
"('P40189', 'Q96EQ0')"
"('Q8WX93', 'Q8N6T7')"
"('Q9NNX1', 'Q567U6')"
"('Q96AZ1', 'P11021')"
"('P00441', 'Q8N9N2')"
"('P63104', 'P04792')"
"('P62993', 'P18433')"
"('O60603', 'P01137')"
"('P26368', 'O75525')"
"('Q93050', 'P09067')"
"('P81605', 'Q00005')"
"('P15311', 'P04629')"
"('Q9BZD4', 'Q96IY1')"
"('O43663', 'Q53HL2')"
"('P16949', 'Q9HAV7')"
"('Q5S007', 'P62244')"
"('Q5SVZ6', 'Q13425')"
"('Q53H82', 'O60502')"
"('O00571', 'P61326')"
"('O15169', 'Q8N4C6')"
"('P12235', 'Q92905')"
"('Q92621', 'P01106')"
"('O60701', 'O76071')"
"('Q6UWZ7', 'P46736')"
"('P32121', 'Q5TZ20')"
"('P62714', 'Q9Y570')"
"('Q9ULD2', 'Q14203')"
"('Q16777', 'Q9UGU0')"
"('O15379', 'Q9C0K0')"
"('P47813', 'P11802')"
"('P60520', 'Q5C9Z4')"
"('P20962', 'Q14657')"
"('O15353', 'Q8TAQ2')"
"('P23508', 'Q5VSL9')"
"('Q96EH5', 'O95273')"
"('P01106', 'Q92922')"
"('Q86WP2', 'Q99633')"
"('P07477', 'P55085')"
"('P78395', 'Q96S44')"
"('Q38SD2', 'P53355')"
"('O15360', 'Q9Y5A7')"
"('P27361', 'Q99941')"
"('O94766', 'Q14103')"
"('P60896', 'Q9NU22')"
"('Q9Y6R1', 'Q12772')"
"('Q9UJV3', 'P25786')"
"('Q7Z460', 'Q7Z7A1')"
"('Q9Y3D2', 'Q7Z3D6')"
"('Q9UKY1', 'O43921')"
"('P42285', 'P01876')"
"('Q92831', 'P18848')"
"('P62249', 'Q00839')"
"('Q01201', 'P63000')"
"('Q13618', 'P78386')"
"('O95182', 'P03915')"
"('Q8N6I1', 'Q99608')"
"('P15918', 'P62877')"
"('P08047', 'P60174')"
"('P40123', 'A8MXD5')"
"('P49792', 'P78406')"
"('Q06210', 'P22314')"
"('Q9BZS1', 'P86496')"
"('O14656', 'P28845')"
"('Q9BYR5', 'Q8NBS9')"
"('Q15884', 'Q8N2G8')"
"('Q9P1Z2', 'Q9HCE7')"
"('P33993', 'Q8IVD9')"
"('Q6NYC1', 'Q6ZQX7')"
"('A6NFI3', 'Q13398')"
"('O43586', 'Q9UJX6')"
"('P40337', 'Q9BXJ5')"
"('Q09028', 'P55072')"
"('Q96ST8', 'Q96BY7')"
"('Q9BYR7', 'Q9BQ66')"
"('Q9H0M0', 'Q15797')"
"('Q5JUK2', 'Q8IWL8')"
"('Q13571', 'Q8IYW5')"
"('Q7L804', 'P31946')"
"('Q6GQQ9', 'O14980')"
"('Q12986', 'P38159')"
"('P02538', 'Q9H0W5')"
"('P11182', 'P50897')"
"('P05783', 'Q8IWZ6')"
"('Q6P4F7', 'P47755')"
"('Q9UHQ1', 'Q96T76')"
"('O75581', 'Q9NS23')"
"('Q16540', 'P52272')"
"('Q9UBU8', 'Q96HT8')"
"('Q96T23', 'Q6K0P9')"
"('P01889', 'Q9GZT3')"
"('P43243', 'Q15843')"
"('Q9UBB9', 'Q70UQ0')"
"('Q8WVZ9', 'Q13867')"
"('Q86WU2', 'Q9Y623')"
"('P08246', 'P10145')"
"('P35244', 'P13051')"
"('Q99614', 'Q14190')"
"('P02745', 'P0C0L4')"
"('Q9H4A3', 'Q0VF96')"
"('P22607', 'Q9Y4H4')"
"('P62993', 'Q96RD6')"
"('Q13573', 'Q16576')"
"('P05496', 'P35609')"
"('Q9NRZ9', 'Q92769')"
"('Q8IWL3', 'O95563')"
"('Q8IVW4', 'P60411')"
"('Q9NYF3', 'Q5TCZ1')"
"('Q9BZP6', 'Q92609')"
"('Q9H596', 'P41220')"
"('Q8TAQ2', 'P08047')"
"('Q9H0H5', 'Q6PKC3')"
"('Q01081', 'Q96SB4')"
"('Q08830', 'Q5VZE5')"
"('P46940', 'P15056')"
"('Q04771', 'P18075')"
"('Q9BUR4', 'Q14974')"
"('P29474', 'P08238')"
"('O76071', 'P48200')"
"('Q14671', 'Q9NRC8')"
"('O43837', 'P00533')"
"('P62140', 'P51449')"
"('Q16543', 'Q7L273')"
"('Q14999', 'P49959')"
"('Q8TDI0', 'P55010')"
"('Q9H0I2', 'Q9P1Z2')"
"('P16152', 'P01889')"
"('Q9H078', 'Q7L0Y3')"
"('P13612', 'Q9BVA1')"
"('Q8TB52', 'Q8N490')"
"('Q9UK11', 'Q99750')"
"('Q6NZY4', 'Q00005')"
"('Q75N90', 'P38936')"
"('Q92529', 'Q7L5N1')"
"('O75874', 'P09960')"
"('Q8NHZ7', 'O76011')"
"('P24928', 'P62487')"
"('Q14103', 'Q8IWZ8')"
"('Q8IWS0', 'Q9BQE3')"
"('P12644', 'Q04771')"
"('Q14192', 'Q12778')"
"('P62750', 'P07900')"
"('A8MQ03', 'Q9BTL3')"
"('P28324', 'P62380')"
"('O00151', 'Q14999')"
"('P13631', 'P48443')"
"('Q9Y275', 'Q96RJ3')"
"('O75367', 'Q96A08')"
"('Q9HBY8', 'P20823')"
"('O00541', 'Q08050')"
"('Q9BYR8', 'Q9NRQ2')"
"('Q96N64', 'Q96FV9')"
"('Q8N9T8', 'Q8IVT5')"
"('Q969G3', 'Q15797')"
"('Q03933', 'P59046')"
"('Q6AZY7', 'Q15051')"
"('P24941', 'Q9NXR1')"
"('O75964', 'Q9Y5J5')"
