#tail	head	KSP index	path cost
P16871	P42229	1	7.50000e-01
P16871	P51692	2	7.50000e-01
O60674	P42229	3	5.62500e-01
P16871	O60674	3	5.62500e-01
O60674	P51692	4	5.62500e-01
P10721	P42229	5	5.62500e-01
P16871	P10721	5	5.62500e-01
P10721	P51692	6	5.62500e-01
P23458	P42229	7	5.62500e-01
P16871	P23458	7	5.62500e-01
P23458	P51692	8	5.62500e-01
P27986	P42229	9	5.62500e-01
P16871	P27986	9	5.62500e-01
P29597	P42229	10	5.62500e-01
P16871	P29597	10	5.62500e-01
P29597	P51692	11	5.62500e-01
P40763	P42229	12	5.62500e-01
P16871	P40763	12	5.62500e-01
P40763	P51692	13	5.62500e-01
P52333	P42229	14	5.62500e-01
P16871	P52333	14	5.62500e-01
P52333	P51692	15	5.62500e-01
O60674	O00459	16	4.21875e-01
O00459	P42229	16	4.21875e-01
O60674	P03372	17	4.21875e-01
P03372	P42229	17	4.21875e-01
O60674	P10721	18	4.21875e-01
O60674	P23458	20	4.21875e-01
O60674	P27986	22	4.21875e-01
O60674	P40763	23	4.21875e-01
O60674	P42224	25	4.21875e-01
P42224	P42229	25	4.21875e-01
P42224	P51692	26	4.21875e-01
O60674	P67775	27	4.21875e-01
P67775	P42229	27	4.21875e-01
P67775	P51692	28	4.21875e-01
O60674	Q06124	29	4.21875e-01
Q06124	P42229	29	4.21875e-01
Q06124	P51692	30	4.21875e-01
O60674	Q15303	31	4.21875e-01
Q15303	P42229	31	4.21875e-01
Q15303	P51692	32	4.21875e-01
P16871	P06241	33	4.21875e-01
P06241	O00459	33	4.21875e-01
O15524	P42229	34	4.21875e-01
P06241	O15524	34	4.21875e-01
O15524	P51692	35	4.21875e-01
P06241	O60674	36	4.21875e-01
P00519	P42229	38	4.21875e-01
P06241	P00519	38	4.21875e-01
P00519	P51692	39	4.21875e-01
P06241	P10721	40	4.21875e-01
P12931	P42229	42	4.21875e-01
P06241	P12931	42	4.21875e-01
P14784	P42229	43	4.21875e-01
P06241	P14784	43	4.21875e-01
P14784	P51692	44	4.21875e-01
P16471	P42229	45	4.21875e-01
P06241	P16471	45	4.21875e-01
P20963	P42229	46	4.21875e-01
P06241	P20963	46	4.21875e-01
P20963	P51692	47	4.21875e-01
P06241	P27986	48	4.21875e-01
P32927	P42229	49	4.21875e-01
P06241	P32927	49	4.21875e-01
P06241	P40763	50	4.21875e-01
P10721	O00459	52	4.21875e-01
P10721	O14544	53	4.21875e-01
O14544	P42229	53	4.21875e-01
O14544	P51692	54	4.21875e-01
P10721	O15524	55	4.21875e-01
P10721	O60674	57	4.21875e-01
P10721	O75159	59	4.21875e-01
O75159	P42229	59	4.21875e-01
O75159	P51692	60	4.21875e-01
P10721	P12931	61	4.21875e-01
P10721	P27986	62	4.21875e-01
P10721	P32927	63	4.21875e-01
P10721	P42224	64	4.21875e-01
P10721	P46108	66	4.21875e-01
P46108	P42229	66	4.21875e-01
P46108	P51692	67	4.21875e-01
P10721	P46109	68	4.21875e-01
P46109	P42229	68	4.21875e-01
P46109	P51692	69	4.21875e-01
P10721	P52333	70	4.21875e-01
P10721	Q06124	72	4.21875e-01
P10721	Q8WXH5	74	4.21875e-01
Q8WXH5	P42229	74	4.21875e-01
Q8WXH5	P51692	75	4.21875e-01
P23458	O00459	76	4.21875e-01
P23458	O14543	77	4.21875e-01
O14543	P42229	77	4.21875e-01
O14543	P51692	78	4.21875e-01
P23458	O15524	79	4.21875e-01
P23458	O60674	81	4.21875e-01
P23458	P14784	83	4.21875e-01
P23458	P27986	85	4.21875e-01
P23458	P40763	86	4.21875e-01
P23458	P42224	88	4.21875e-01
