recall,precision
0.5675675675675675,0.21428571428571427
0.7027027027027027,0.21487603305785125
0.5945945945945946,0.21782178217821782
0.6486486486486487,0.21818181818181817
0.6756756756756757,0.21929824561403508
0.5405405405405406,0.21978021978021978
0.6216216216216216,0.22115384615384615
0.5135135135135135,0.2375
0.43243243243243246,0.32
0.32432432432432434,0.3333333333333333
0.3783783783783784,0.3333333333333333
0.4594594594594595,0.3333333333333333
0.4864864864864865,0.3333333333333333
0.35135135135135137,0.34210526315789475
0.2972972972972973,0.34375
0.40540540540540543,0.3488372093023256
0.24324324324324326,0.391304347826087
0.13513513513513514,0.4166666666666667
0.2702702702702703,0.4166666666666667
0.16216216216216217,0.46153846153846156
0.1891891891891892,0.5
0.21621621621621623,0.5333333333333333
0.02702702702702703,1.0
0.05405405405405406,1.0
0.08108108108108109,1.0
0.10810810810810811,1.0
