negatives
"('Q96CN7', 'Q12965')"
"('Q8IXW5', 'P52434')"
"('Q05516', 'Q13547')"
"('Q9HCE7', 'P03372')"
"('P33552', 'P24941')"
"('P10586', 'P35222')"
"('Q9NRD1', 'Q99832')"
"('Q14697', 'Q9H4L4')"
"('Q8TDX7', 'Q9P2L0')"
"('Q8NF37', 'Q8NE63')"
"('Q96RG2', 'P56545')"
"('Q08AD1', 'P04629')"
"('P17707', 'Q9NPJ6')"
"('Q99750', 'Q5W150')"
"('P01106', 'Q8IUD2')"
"('Q9Y5N6', 'Q969G2')"
"('P45984', 'Q9Y6W6')"
"('Q96BA8', 'O15400')"
"('P48023', 'P09769')"
"('Q969T4', 'O95199')"
"('P78347', 'Q13111')"
"('Q71U36', 'Q3KQU3')"
"('P30044', 'Q14164')"
"('Q9C0F1', 'Q8IYX3')"
"('P40429', 'Q00839')"
"('Q9NQL2', 'Q8NBW4')"
"('Q15155', 'P04843')"
"('P0DML3', 'Q9HC73')"
"('Q8N9N5', 'Q9BX82')"
"('P60484', 'P46934')"
"('Q01860', 'P27708')"
"('P22694', 'A6NND4')"
"('Q14676', 'Q13242')"
"('Q8N350', 'Q86X19')"
"('Q16787', 'Q05397')"
"('P62993', 'P57058')"
"('P84103', 'Q16629')"
"('P13612', 'P69905')"
"('P16333', 'O43426')"
"('Q9NWT6', 'Q8WXH0')"
"('Q9Y2G2', 'O43318')"
"('Q13043', 'P25205')"
"('Q9UPV0', 'P62995')"
"('O00571', 'O15357')"
"('Q13144', 'O43633')"
"('P37837', 'P14550')"
"('Q9BZV1', 'P68543')"
"('Q8TD17', 'Q9UBB6')"
"('O75128', 'P27694')"
"('Q9UHB6', 'P68032')"
"('P30038', 'P23526')"
"('Q96QT6', 'P04792')"
"('P04637', 'Q9NQ88')"
"('Q01130', 'P53999')"
"('P48729', 'Q08499')"
"('Q92900', 'O77932')"
"('Q8N3Y1', 'Q8IZP1')"
"('P20338', 'Q96RG2')"
"('Q96AX9', 'Q6ZU80')"
"('P55072', 'Q9Y5Q9')"
"('Q5TA79', 'O76081')"
"('O60504', 'O15357')"
"('Q96Q15', 'P52298')"
"('Q8IWL3', 'O00217')"
"('Q71F56', 'P24863')"
"('Q15024', 'Q8N1G4')"
"('O95813', 'Q9H1J7')"
"('Q14166', 'Q96ST3')"
"('Q7Z4H7', 'O60341')"
"('Q86XL3', 'P62714')"
"('P10599', 'Q9UJW9')"
"('Q14103', 'Q86V81')"
"('P49736', 'P40227')"
"('Q8N6F8', 'Q9NQ94')"
"('O00483', 'P03901')"
"('Q9HBY8', 'P50990')"
"('Q8IWL3', 'P35610')"
"('O14498', 'Q8WYP5')"
"('Q9NSK0', 'Q9H0X9')"
"('Q13021', 'O43889')"
"('P38159', 'O60508')"
"('P40337', 'Q15836')"
"('Q9C086', 'Q8ND90')"
"('Q9H0R8', 'Q15042')"
"('P25942', 'P11836')"
"('P61923', 'Q96T51')"
"('Q13126', 'Q5SW79')"
"('Q8HWS3', 'P14678')"
"('Q92908', 'Q9H6Z9')"
"('Q9NTN9', 'Q9HD26')"
"('Q8IXZ2', 'Q7Z2W9')"
"('Q5T700', 'P53801')"
"('Q7LC44', 'Q05086')"
"('P01137', 'P35228')"
"('O00292', 'Q13387')"
"('O14641', 'Q68DV7')"
"('Q01650', 'P35228')"
"('Q99549', 'P62807')"
"('Q9HB71', 'Q5H9I0')"
"('Q9Y572', 'O00571')"
"('Q9UPN4', 'P62714')"
"('Q9Y620', 'O15151')"
"('Q08708', 'Q9HD26')"
"('Q9BYV2', 'P04792')"
"('P20339', 'O95817')"
"('P49721', 'Q14318')"
"('Q06210', 'P56192')"
"('P54219', 'Q8TD22')"
"('Q92995', 'P45974')"
"('Q09019', 'Q9UK73')"
"('P63172', 'P05067')"
"('Q15428', 'Q9UMS4')"
"('Q06265', 'Q5TCX8')"
"('O15123', 'P21802')"
"('P09972', 'P30044')"
"('A1L170', 'Q9UKX3')"
"('Q9NXF1', 'P27635')"
"('O95714', 'O14579')"
"('Q9C0B0', 'O00629')"
"('O94817', 'Q9BZ29')"
"('P51587', 'P42229')"
"('Q9UJP4', 'P09493')"
"('Q14004', 'Q16543')"
"('Q12923', 'P48023')"
"('Q6KC79', 'Q16643')"
"('Q9NQT8', 'Q8NEY1')"
"('Q96JY0', 'O00303')"
"('O60566', 'Q15645')"
"('Q9NPI8', 'Q9NPD8')"
"('Q9Y2W1', 'P35659')"
"('Q9BQ95', 'Q13325')"
"('Q14145', 'O60336')"
"('O00206', 'P11226')"
"('Q9BZW7', 'Q8NEY8')"
"('P46782', 'P62273')"
"('P61326', 'Q15631')"
"('P05549', 'Q99853')"
"('Q96M27', 'O43747')"
"('Q9NR50', 'Q9ULX7')"
"('Q13617', 'Q63HQ2')"
"('Q5H9R7', 'P49674')"
"('P31946', 'P05107')"
"('Q13509', 'Q8IZH2')"
"('A6NDG6', 'Q99496')"
"('Q9Y296', 'P05067')"
"('Q96GD4', 'Q8IVT2')"
"('O15020', 'Q8N3V7')"
"('Q96T37', 'O43143')"
"('Q13596', 'Q9UI14')"
"('Q15257', 'Q96GD4')"
"('P01189', 'Q68D86')"
"('P12236', 'P62072')"
"('P09341', 'P51677')"
"('O15511', 'P12830')"
"('P27694', 'Q14247')"
"('Q8IYS2', 'Q8IUH3')"
"('Q5JR98', 'P62136')"
"('Q9NVK5', 'O00506')"
"('Q9H993', 'Q08209')"
"('P38919', 'P35226')"
"('P25963', 'P25789')"
"('P10721', 'Q9NP31')"
"('Q9NV70', 'Q9UPT5')"
"('Q14457', 'Q99496')"
"('Q9NUX5', 'P23588')"
"('Q15323', 'Q9H257')"
"('Q15291', 'Q7Z589')"
"('P04626', 'O14492')"
"('Q9H8W3', 'O00505')"
"('P06703', 'P26368')"
"('P01241', 'P08887')"
"('P0DMV9', 'P53350')"
"('O14949', 'Q6P1J9')"
"('Q86UF1', 'O14672')"
"('P27635', 'O95470')"
"('Q4V328', 'Q9Y3R0')"
"('Q71SY5', 'Q9UBV8')"
"('O95168', 'Q68CZ1')"
"('P14923', 'Q9Y446')"
"('O15265', 'Q6UWE0')"
"('Q15572', 'P02766')"
"('Q9ULZ3', 'Q9NPP4')"
"('Q92890', 'P01023')"
"('P78417', 'O95372')"
"('Q9GZV5', 'Q9H4A3')"
"('P17987', 'Q6PCD5')"
"('P62140', 'P61158')"
"('P19367', 'P18146')"
"('P19484', 'P16298')"
"('P52564', 'Q00722')"
"('Q99471', 'Q9NQG5')"
"('Q99638', 'P39748')"
"('O75752', 'O75342')"
"('O95352', 'Q9BTW9')"
"('A6NHL2', 'P78371')"
"('Q86T90', 'Q66GS9')"
"('P78504', 'Q9H190')"
"('Q641Q2', 'Q92609')"
"('Q9Y2X0', 'Q9UKM9')"
"('P54274', 'Q8IVT5')"
"('O15287', 'P27694')"
"('O95169', 'P49821')"
"('Q99853', 'Q96A35')"
"('Q86X29', 'P78334')"
"('O00555', 'P07942')"
"('Q9Y6K9', 'O95786')"
"('Q8N0Z3', 'P58546')"
"('Q8IV38', 'Q9Y4X5')"
"('Q9BS34', 'P60370')"
"('P10071', 'P12755')"
"('Q06455', 'Q5JST6')"
"('Q05516', 'O43597')"
"('P22626', 'Q9UNQ2')"
"('Q9NUU7', 'Q9H4L7')"
"('Q9UQ35', 'Q9NRC8')"
"('Q8TAD8', 'O75533')"
"('O95714', 'P46019')"
"('Q12965', 'Q9Y4J8')"
"('Q8IUQ4', 'Q96DC9')"
"('O95757', 'Q6ZW49')"
"('P08574', 'Q13286')"
"('P49411', 'Q99623')"
"('Q13887', 'P42772')"
"('O15381', 'Q96HE9')"
"('Q9C0F1', 'Q8N7W2')"
"('Q6NUS6', 'P02786')"
"('Q9NX00', 'Q8NBX0')"
"('P13804', 'Q96EQ0')"
"('P01571', 'Q9HC73')"
"('P48431', 'Q99081')"
"('Q16539', 'P15822')"
"('Q9Y3A3', 'P23508')"
"('Q5T5U3', 'P32121')"
"('P10275', 'Q03164')"
"('Q92974', 'Q9HCE1')"
"('Q13362', 'P62140')"
"('P12814', 'Q07157')"
"('Q5TA45', 'P49746')"
"('O76003', 'Q13191')"
"('P00918', 'Q13616')"
"('P49841', 'Q9P2X7')"
"('P11233', 'Q5JS13')"
"('Q9Y490', 'Q6PGP7')"
"('Q9Y3B2', 'Q9HAU5')"
"('Q9ULH7', 'Q13643')"
"('P17947', 'P15498')"
"('O75533', 'Q9Y678')"
"('Q8NE01', 'Q8NA61')"
"('P35240', 'Q16630')"
"('P27635', 'Q9NY61')"
"('P04629', 'Q9BSJ8')"
"('P21291', 'O95817')"
"('P52565', 'P63000')"
"('Q12906', 'Q8TBB1')"
"('Q8TCB6', 'O60262')"
"('O14920', 'P25963')"
"('P17096', 'P26583')"
"('Q9Y2R5', 'P21860')"
"('Q8NC51', 'Q9NRD5')"
"('Q92905', 'Q8WXX5')"
"('Q13489', 'P55211')"
"('P10301', 'P53667')"
"('Q96EB6', 'Q9HB65')"
"('Q9BZL1', 'P49759')"
"('P05787', 'Q7Z3Z0')"
"('P06576', 'O15360')"
"('P78424', 'Q16543')"
"('Q14999', 'P30050')"
"('Q14697', 'Q9Y3Z3')"
"('Q9BQC3', 'O43251')"
"('Q2KHM9', 'Q8NC26')"
"('Q9UQ07', 'Q9NVS9')"
"('P15121', 'P80404')"
"('Q9NYV9', 'Q12834')"
"('P68133', 'P24941')"
"('Q16204', 'P31946')"
"('O75446', 'Q96DG6')"
"('P20794', 'P17568')"
"('P24001', 'Q05516')"
"('P23025', 'P24928')"
"('P19174', 'Q96LZ3')"
"('P29372', 'Q13823')"
"('Q5T7P8', 'Q92997')"
"('Q9UKT9', 'Q15006')"
"('Q9NT68', 'P01106')"
"('Q9H3F6', 'P62745')"
"('Q13616', 'Q5XUX0')"
"('P19878', 'P06702')"
"('Q9NZM3', 'Q9UKJ5')"
"('Q9P0N5', 'O00161')"
"('Q96EL3', 'Q9P2E9')"
"('P37173', 'Q96ST3')"
"('P46777', 'P62081')"
"('Q96KR1', 'P04216')"
"('O95363', 'P60370')"
"('Q8TAB5', 'Q96HT8')"
"('Q96CS3', 'P35558')"
"('Q9NPC6', 'O14558')"
"('Q7Z3H4', 'O14556')"
"('P04222', 'Q8NHL6')"
"('Q15029', 'Q9BQA5')"
"('P78527', 'Q9Y679')"
"('Q8NGP3', 'Q9P2W3')"
"('Q14562', 'Q9H9Z2')"
"('P18085', 'Q9Y617')"
"('Q96HE7', 'P07237')"
"('P21589', 'P24468')"
"('Q9NZT2', 'Q9Y2Q3')"
"('Q9Y6Y0', 'P61978')"
"('O15162', 'P46109')"
"('P62277', 'Q12906')"
"('Q8WZ42', 'P04629')"
"('Q9NQX7', 'Q9P0N5')"
"('Q99569', 'Q8TF42')"
"('O15455', 'Q9UHD2')"
"('Q0JRZ9', 'Q6IQ23')"
"('Q9Y572', 'Q9UM54')"
"('A3KN83', 'Q9BVG4')"
"('O15027', 'Q63ZY3')"
"('P11021', 'Q504Q3')"
"('Q8NCD3', 'Q9HCE1')"
"('P02786', 'P29033')"
"('Q8N3V7', 'P23528')"
"('Q8NAF0', 'Q8N0Y2')"
"('Q9BRJ2', 'Q9BYD2')"
"('Q9HBM1', 'Q96T76')"
"('Q8IXI2', 'O60296')"
"('P62873', 'O60229')"
"('Q96T76', 'Q02978')"
"('P04629', 'Q9UK59')"
"('P09651', 'P48668')"
"('P18146', 'P29965')"
"('Q5H9R7', 'Q709F0')"
"('Q9GZZ8', 'Q6ZN18')"
"('Q5W0B1', 'Q5TC82')"
"('P47224', 'Q9Y696')"
"('Q8WVM8', 'Q86VS8')"
"('P05412', 'Q92610')"
"('Q99598', 'Q14164')"
"('Q15691', 'Q8IVL1')"
"('Q9H2C0', 'P62917')"
"('O00159', 'Q96EV2')"
"('Q15554', 'Q12888')"
"('P31751', 'P41240')"
"('Q9Y664', 'Q9H0B6')"
"('O95758', 'Q9ULC3')"
"('Q15113', 'P07996')"
"('O95922', 'Q96DE5')"
"('Q96BD0', 'Q86X19')"
"('Q15714', 'Q99576')"
"('P49901', 'Q8IWZ5')"
"('Q13123', 'P35226')"
"('Q8IZD2', 'Q96KQ7')"
"('Q9UJY1', 'P04792')"
"('P80188', 'Q9NRD5')"
"('Q71SY5', 'Q9H204')"
"('O43542', 'Q99707')"
"('Q02543', 'P46934')"
"('Q07890', 'P60763')"
"('P09619', 'P05106')"
"('P05000', 'Q08334')"
"('Q9BYV2', 'Q96BZ8')"
"('Q6N069', 'P23193')"
"('P62068', 'Q16778')"
"('P61026', 'P02751')"
"('Q15365', 'Q16543')"
"('P30508', 'P61769')"
"('Q9NRD5', 'Q9BT49')"
"('Q3SY84', 'Q13617')"
"('Q9H2F3', 'O95994')"
"('Q9UNP9', 'P26368')"
"('P35268', 'Q9H967')"
"('Q9P0T4', 'P52597')"
"('P04075', 'P61956')"
"('Q6L8G8', 'O14633')"
"('Q8WUK0', 'Q5TA81')"
"('Q13619', 'Q9UNS2')"
"('Q8NI38', 'O75360')"
"('Q92949', 'P22670')"
"('Q96AH0', 'Q12800')"
"('P34130', 'P11362')"
"('Q9HC77', 'Q641Q2')"
"('Q7Z4H7', 'O15078')"
"('P54274', 'P23526')"
"('P62633', 'P30291')"
"('P63208', 'P62324')"
"('P61077', 'Q5VTB9')"
"('P53350', 'Q9Y2Z0')"
"('Q96RQ3', 'O75521')"
"('P38398', 'P50613')"
"('P62745', 'O14578')"
"('Q9H845', 'Q6GQQ9')"
"('P13612', 'P49238')"
"('P10321', 'Q14954')"
"('Q8TCJ0', 'P68366')"
"('P23527', 'Q8IUE6')"
"('Q13620', 'Q9Y2T1')"
"('P13473', 'P37108')"
"('O95793', 'Q92900')"
"('O43809', 'O75718')"
"('P14373', 'Q9BW85')"
"('Q9H2G9', 'Q96HA8')"
"('P10275', 'Q13451')"
"('P42858', 'P36578')"
"('Q9BYV2', 'P61968')"
"('P05067', 'A8K4G0')"
"('P00387', 'P04798')"
"('P67775', 'P53355')"
"('P43115', 'Q5SWA1')"
"('Q9UBQ6', 'Q92633')"
"('Q9GZT4', 'Q8NEZ5')"
"('Q96EY7', 'P16104')"
"('Q9H410', 'P35579')"
"('P06899', 'Q16777')"
"('P31947', 'P05198')"
"('Q9UM73', 'P68371')"
"('O60506', 'Q15843')"
"('Q92887', 'P79522')"
"('Q13546', 'Q9H171')"
"('P61960', 'Q5JRX3')"
"('P37231', 'Q14686')"
"('P62304', 'Q13618')"
"('Q9NPD8', 'Q15078')"
"('Q14566', 'Q9UBH0')"
"('P14635', 'Q99741')"
"('Q6IBW4', 'Q96NG3')"
"('P36952', 'P29401')"
"('Q8N6K0', 'Q9NSI2')"
"('Q96FF9', 'Q9Y4R7')"
"('Q16777', 'P38398')"
"('Q6PKG0', 'P62277')"
"('Q13636', 'Q16659')"
"('Q93062', 'O95336')"
"('P46940', 'P11171')"
"('Q8IVT5', 'Q8N5P1')"
"('Q13206', 'Q9NRC8')"
"('O75400', 'Q9UQ35')"
"('P17028', 'Q9HAR2')"
"('Q9Y2Z0', 'Q96DD0')"
"('Q00839', 'Q9NR30')"
"('P48431', 'Q92616')"
"('Q9BZR9', 'P98170')"
"('Q9BXL8', 'P49903')"
"('Q9NW97', 'O43889')"
"('Q53T59', 'Q9Y3Q3')"
"('Q9P0J0', 'Q96JM7')"
"('Q9Y4K3', 'P40763')"
"('Q9NR12', 'Q7L5A3')"
"('Q9UJU5', 'Q02880')"
"('P55201', 'P68431')"
"('P07900', 'P63208')"
"('O60341', 'Q8NFT6')"
"('P51531', 'Q8WUZ0')"
"('Q6XQN6', 'Q93062')"
"('Q9Y265', 'P62805')"
"('Q13043', 'Q15696')"
"('Q9H3M7', 'Q9Y2Y4')"
"('Q8TEM1', 'Q16719')"
"('Q13636', 'P50395')"
"('P06748', 'P38398')"
"('P27361', 'P32121')"
"('O75177', 'P09234')"
"('A3KN83', 'P04629')"
"('Q96PK6', 'P49756')"
"('O94953', 'P03372')"
"('Q12792', 'P21333')"
"('Q8TF50', 'Q9BW85')"
"('Q96TA2', 'P49768')"
"('Q8WUM9', 'Q9UBU9')"
"('O43474', 'Q04206')"
"('P24941', 'Q01094')"
"('Q86UA6', 'P19438')"
"('Q14315', 'Q9Y6D5')"
"('Q13557', 'P62269')"
"('P04156', 'Q504Q3')"
"('Q9Y6C9', 'Q9NS69')"
"('P41143', 'P27824')"
"('Q9H446', 'O14980')"
"('Q9H8H0', 'P05412')"
"('Q08881', 'Q9HCE7')"
"('P31321', 'Q13618')"
"('O60828', 'O75152')"
"('Q99496', 'P05388')"
"('Q12983', 'O95166')"
"('P56524', 'O75420')"
"('O43741', 'Q9NP71')"
"('Q8IYX8', 'Q96MT8')"
"('P26038', 'P31948')"
"('Q96EZ8', 'P54132')"
"('Q15366', 'Q4VC31')"
"('P13612', 'P07814')"
"('Q9UL18', 'Q9H2U1')"
"('O14522', 'Q13618')"
"('P02545', 'P36873')"
"('P61247', 'Q9H6J7')"
"('Q9BSG1', 'Q13263')"
"('Q9BWG6', 'P60409')"
"('Q9NZ71', 'Q7Z589')"
"('P24386', 'Q8IWA0')"
"('Q9UNE7', 'Q9UL18')"
"('Q9BXB1', 'P50993')"
"('Q04206', 'O95071')"
"('P06729', 'P13987')"
"('O60258', 'Q02763')"
"('P38398', 'P52434')"
"('Q96JC9', 'P48426')"
"('Q9HBZ2', 'Q12933')"
"('Q06455', 'Q06330')"
"('Q9UL46', 'Q01518')"
"('Q96N58', 'Q9BYR9')"
"('Q9BYQ4', 'P60410')"
"('Q9NZN5', 'Q8IXI1')"
"('P17707', 'Q9Y664')"
"('Q96NL1', 'Q5J8X5')"
"('P06753', 'P23467')"
"('Q9NRN7', 'Q8IUQ4')"
"('Q86Z20', 'Q96SQ5')"
"('P05412', 'P60866')"
"('O76039', 'P16455')"
"('Q13573', 'Q13617')"
"('Q9UF33', 'P52797')"
"('O15111', 'O60641')"
"('P08047', 'P11831')"
"('P19838', 'Q03468')"
"('P30153', 'Q12948')"
"('Q16082', 'Q9UER7')"
"('P56181', 'Q8IWL3')"
"('P59991', 'Q3LI76')"
"('A6NKT7', 'Q16666')"
"('Q6PIJ6', 'Q06587')"
"('O95905', 'Q99460')"
"('Q9P0K8', 'Q96DF8')"
"('Q9H6U6', 'P56545')"
"('Q14247', 'P04629')"
"('P06733', 'O75787')"
"('P30086', 'P27986')"
"('Q92731', 'Q99996')"
"('P05067', 'Q96KN8')"
"('Q15910', 'Q13310')"
"('Q969T4', 'P62877')"
"('P01100', 'Q9BVA1')"
"('P31943', 'P05362')"
"('Q6N063', 'P26641')"
"('P30153', 'Q9Y5P8')"
"('Q9UKV0', 'Q71DI3')"
"('Q8WVT3', 'Q7Z6L1')"
"('P27986', 'P49639')"
"('P20591', 'Q9HCX4')"
"('Q15428', 'P49756')"
"('Q9NRM7', 'Q9UHD2')"
"('Q02218', 'Q9Y399')"
"('P04075', 'P36969')"
"('P58004', 'Q8TDY2')"
"('P62837', 'Q01085')"
"('Q9HD33', 'Q6P1L8')"
"('P12931', 'Q8IZD9')"
"('P60604', 'Q5VYK3')"
"('P31260', 'P04839')"
"('Q9H074', 'Q13618')"
"('P28702', 'P37231')"
"('Q9UHM6', 'P18146')"
"('Q9Y4K3', 'P41252')"
"('P25786', 'O43186')"
"('P11940', 'Q96QB1')"
"('O43504', 'Q9Y5Z4')"
"('O94993', 'Q14192')"
"('P68036', 'O00308')"
"('Q13535', 'P17066')"
"('P28331', 'P51148')"
"('Q9Y253', 'P07900')"
"('Q9HCC0', 'O60260')"
"('Q9BVC4', 'Q8IYT8')"
"('P60006', 'Q9BST9')"
"('P30511', 'Q14954')"
"('Q9NRC8', 'P49411')"
"('Q04206', 'P16403')"
"('P02786', 'P02751')"
"('Q96M29', 'Q3LI76')"
"('O75528', 'P52294')"
"('Q99848', 'P41218')"
"('Q13618', 'P17844')"
"('Q92793', 'Q9NP62')"
"('Q9UKV5', 'O60291')"
"('P20338', 'Q12846')"
"('Q8ND30', 'P46109')"
"('Q99750', 'P35590')"
"('Q14974', 'P51648')"
"('P47897', 'Q9Y250')"
"('Q8N8D1', 'O75400')"
"('Q8N6T7', 'P43243')"
"('O15085', 'Q9HBH0')"
"('Q14999', 'P62136')"
"('P60484', 'Q03188')"
"('Q15057', 'P04792')"
"('Q96T58', 'P19174')"
"('O95741', 'Q9Y6K8')"
"('P28066', 'Q15020')"
"('P07902', 'P01909')"
"('Q9UBS0', 'P15880')"
"('Q9NVC6', 'P48443')"
"('Q9H8V3', 'Q9P2I0')"
"('Q9BZD4', 'O43683')"
"('Q08AM6', 'Q9UF72')"
"('P13727', 'P35556')"
"('Q9NRM7', 'Q13625')"
"('Q70Z53', 'Q96DF8')"
"('Q96DZ7', 'Q63HR2')"
"('P17066', 'P11441')"
"('Q15181', 'P06744')"
"('Q00987', 'P36406')"
"('Q9BQ89', 'Q9BYV2')"
"('Q99496', 'Q9ULX6')"
"('P30101', 'P15336')"
"('P20839', 'P17812')"
"('Q9NX47', 'Q9Y3D6')"
"('P04637', 'P21333')"
"('Q8IWX8', 'P04629')"
"('P63000', 'O60318')"
"('O75886', 'Q13233')"
"('Q96QF0', 'O96013')"
"('Q9NV56', 'Q9HAF1')"
"('P32121', 'Q96NX5')"
"('P31751', 'Q9P0N9')"
"('Q8WVT3', 'P48553')"
"('Q96C55', 'Q96PQ6')"
"('Q5TGU0', 'Q96GZ6')"
"('Q9Y5M8', 'P82979')"
"('O15353', 'Q12800')"
"('P0DP23', 'Q8IZT6')"
"('Q99972', 'P68104')"
"('Q9H0C5', 'Q9H201')"
"('Q9Y4G8', 'P28838')"
"('O75323', 'P40939')"
"('O75382', 'P49674')"
"('Q12857', 'P05121')"
"('P25054', 'Q8TD06')"
"('Q96J88', 'O14965')"
"('P54274', 'Q92608')"
"('P51648', 'Q66GS9')"
"('Q13618', 'Q96A35')"
"('Q9Y337', 'Q86WJ1')"
"('P60014', 'Q5T754')"
"('P01106', 'O60292')"
"('P27635', 'Q7Z417')"
"('P68431', 'O60934')"
"('Q8N6F1', 'O95500')"
"('Q9H492', 'P55084')"
"('Q9BUL8', 'O15067')"
"('Q99972', 'Q9NRN5')"
"('Q12834', 'Q14532')"
"('P50552', 'P08514')"
"('Q9UQM7', 'P07900')"
"('Q9H0D6', 'Q9GZX7')"
"('Q9H6R7', 'O75344')"
"('Q9BZE0', 'Q9BXC9')"
"('Q16659', 'O15269')"
"('Q13485', 'Q9HAV4')"
"('Q8N4T8', 'Q15717')"
"('Q8N808', 'Q14194')"
"('P00540', 'Q08379')"
"('P13010', 'Q9BQ69')"
"('Q04864', 'P11021')"
"('Q5PSV4', 'Q05D60')"
"('Q13618', 'P62753')"
"('P14625', 'Q99801')"
"('P31947', 'P63220')"
"('P40222', 'P07814')"
"('Q9UL18', 'Q5S007')"
"('Q15459', 'P62316')"
"('P04637', 'Q00610')"
"('O14512', 'P40763')"
"('P60520', 'O43390')"
"('P49366', 'P26367')"
"('Q4ZG55', 'P13631')"
"('P46109', 'O75146')"
"('Q9NX04', 'Q2M2I5')"
"('P35221', 'P23588')"
"('P62987', 'Q9UHD9')"
"('Q9UL42', 'Q9HC52')"
"('P49336', 'O75586')"
"('Q08209', 'Q8TE77')"
"('O15514', 'P03372')"
"('Q9UHB6', 'O15143')"
"('O00422', 'Q9UBB4')"
"('P29353', 'Q13813')"
"('Q8N4V1', 'Q5DJT8')"
"('Q92785', 'Q92542')"
"('Q14966', 'O95544')"
"('P11021', 'Q9BYZ2')"
"('Q96GX1', 'Q5T9L3')"
"('Q9Y575', 'Q9NWX5')"
"('O43395', 'Q9HCS7')"
"('P41182', 'P25490')"
"('Q9UBU9', 'Q5GLZ8')"
"('P30273', 'O76036')"
"('Q96AQ9', 'P28799')"
"('P25391', 'Q7L0J3')"
"('Q86VR2', 'Q96EC8')"
"('P04629', 'Q5VT52')"
"('Q9UQL6', 'Q14999')"
"('P39748', 'O60216')"
"('P07948', 'P35241')"
"('Q8IXJ6', 'Q00987')"
"('Q8NBB4', 'Q9Y3C7')"
"('Q96DI7', 'P35244')"
"('P63173', 'Q86XR8')"
"('Q13547', 'P09874')"
"('P49286', 'P59768')"
"('Q9NPJ6', 'Q06481')"
"('Q9BU64', 'Q9BS16')"
"('P24928', 'Q9NP77')"
"('Q9NYK1', 'Q99836')"
"('Q13219', 'P39687')"
"('P22612', 'Q9Y5P1')"
"('P00395', 'P05141')"
"('P01889', 'Q9UHB9')"
"('P35637', 'O60260')"
"('O75955', 'O94875')"
"('P48449', 'P35579')"
"('Q02878', 'P01106')"
"('P37837', 'Q9NUQ9')"
"('Q9Y468', 'O00231')"
"('Q13242', 'Q8IYB3')"
"('Q8TD19', 'Q9BQE3')"
"('O95169', 'Q9P0J0')"
"('Q5T0Z8', 'P12830')"
"('Q3B820', 'Q9HAT0')"
"('Q13753', 'P06756')"
"('P55209', 'P63272')"
"('P84098', 'P63220')"
"('P63104', 'P04049')"
"('Q13464', 'O14744')"
"('P61586', 'O15068')"
"('Q8WUF5', 'P36873')"
"('Q6DN90', 'P02649')"
"('Q14203', 'Q9BYV8')"
"('Q14164', 'P42704')"
"('Q8NBT2', 'Q8NG31')"
"('Q9H9E1', 'O94964')"
"('Q9Y4L1', 'Q9UBV2')"
"('P11142', 'Q92630')"
"('O43741', 'Q13625')"
"('O95166', 'Q9Y2G5')"
"('Q96LW4', 'P27694')"
"('Q16526', 'P31040')"
"('P30411', 'P04899')"
"('O95166', 'Q8N2C7')"
"('P62316', 'P53680')"
"('P60900', 'Q9UKV5')"
"('O60506', 'P04141')"
"('Q9P1Z0', 'P38936')"
"('Q86XR8', 'Q04837')"
"('Q15185', 'P35869')"
"('Q5T6V5', 'Q9UGP5')"
"('Q8NH59', 'O60262')"
"('Q9BUZ4', 'Q9C0C9')"
"('Q02880', 'P29590')"
"('P11498', 'P49368')"
"('Q8NFA0', 'P05783')"
"('Q7L2J0', 'O00410')"
"('Q6UY14', 'Q6ZMM2')"
"('P07737', 'O00401')"
"('Q13948', 'P01909')"
"('Q9NP84', 'Q13114')"
"('O00567', 'O75147')"
"('Q15942', 'P62805')"
"('Q9UBN6', 'P13797')"
"('P60369', 'O76003')"
"('O75752', 'Q9H1E1')"
"('Q9NP92', 'Q9UNX3')"
"('Q00610', 'P49418')"
"('Q8WVC0', 'Q9UQ88')"
"('P51610', 'P09972')"
"('Q92905', 'Q14997')"
"('P59022', 'Q9NX53')"
"('P27694', 'Q96SI9')"
"('Q14002', 'P40199')"
"('P52747', 'Q9HCK8')"
"('O60637', 'O43567')"
"('O14641', 'P42768')"
"('P06865', 'P15311')"
"('Q9H0F5', 'Q9Y508')"
"('Q8WXD5', 'Q99459')"
"('Q7L5N1', 'P40425')"
"('P19338', 'P05412')"
"('Q15561', 'Q16635')"
"('P17844', 'Q9BUN8')"
"('Q8WWX0', 'P42704')"
"('Q9BWH2', 'Q53FA7')"
"('P68366', 'P61978')"
"('Q05086', 'P60604')"
"('Q96S16', 'Q6HA08')"
"('Q9Y2U5', 'Q6Q0C0')"
"('Q8N5M9', 'P39656')"
"('P54619', 'Q8WWB7')"
"('Q96GF1', 'O00232')"
"('P02649', 'Q13201')"
"('P32969', 'Q9H0R8')"
"('P62847', 'Q16594')"
"('P10721', 'Q8N5H7')"
"('Q8N0Z8', 'Q86WV1')"
"('Q9BY32', 'P05120')"
"('Q16514', 'Q7Z7C8')"
"('Q15717', 'Q9NYV6')"
"('Q99558', 'P22087')"
"('Q3SYC2', 'O60361')"
"('P54868', 'Q99714')"
"('Q96EB6', 'Q9NWK9')"
"('P54284', 'P55040')"
"('Q12962', 'O95644')"
"('P15311', 'Q14164')"
"('Q07020', 'P62701')"
"('P50151', 'P01111')"
"('Q96CN9', 'Q9Y6K9')"
