#tail	head	KSP index	path cost
P98082	O75581	1	1.00000e-09
P35222	O00144	2	1.00000e-09
P35222	O75084	3	1.00000e-09
P35222	Q13467	4	1.00000e-09
P35222	Q14332	5	1.00000e-09
P35222	Q9H461	6	1.00000e-09
P35222	Q9NPG1	7	1.00000e-09
P35222	Q9ULW2	8	1.00000e-09
P35222	Q9UP38	9	1.00000e-09
O14640	O00144	10	1.00000e-18
P25054	O14640	10	1.00000e-18
O14640	O75084	11	1.00000e-18
O14640	P34925	12	1.00000e-18
O14640	Q01974	13	1.00000e-18
O14640	Q13467	14	1.00000e-18
O14640	Q14332	15	1.00000e-18
O14640	Q9H461	16	1.00000e-18
O14640	Q9NPG1	17	1.00000e-18
O14640	Q9ULW2	18	1.00000e-18
O14640	Q9UP38	19	1.00000e-18
O14641	O00144	20	1.00000e-18
P25054	O14641	20	1.00000e-18
O14641	O75084	21	1.00000e-18
O14641	Q01974	22	1.00000e-18
O14641	Q13467	23	1.00000e-18
O14641	Q14332	24	1.00000e-18
O14641	Q9H461	25	1.00000e-18
O14641	Q9NPG1	26	1.00000e-18
O14641	Q9ULW2	27	1.00000e-18
O14641	Q9UP38	28	1.00000e-18
O15169	O75197	29	1.00000e-18
P25054	O15169	29	1.00000e-18
O15169	O75581	30	1.00000e-18
P48729	O75581	31	1.00000e-18
P25054	P48729	31	1.00000e-18
P49674	O75581	32	1.00000e-18
P25054	P49674	32	1.00000e-18
P49840	O75581	33	1.00000e-18
P25054	P49840	33	1.00000e-18
P49840	Q01974	34	1.00000e-18
P49841	O75197	35	1.00000e-18
P25054	P49841	35	1.00000e-18
P25054	P21333	36	1.00000e-18
P21333	Q01974	36	1.00000e-18
P49841	O75581	37	1.00000e-18
P49841	Q01974	38	1.00000e-18
P49841	Q13467	39	1.00000e-18
P25054	Q92997	40	1.00000e-18
Q92997	O00144	40	1.00000e-18
Q92997	O75084	41	1.00000e-18
Q92997	Q01974	42	1.00000e-18
Q92997	Q13467	43	1.00000e-18
Q92997	Q14332	44	1.00000e-18
Q92997	Q9H461	45	1.00000e-18
Q92997	Q9NPG1	46	1.00000e-18
Q92997	Q9ULW2	47	1.00000e-18
Q92997	Q9UP38	48	1.00000e-18
P35222	O15169	49	1.00000e-18
O60353	O75197	51	1.00000e-18
P35222	O60353	51	1.00000e-18
O60353	O75581	52	1.00000e-18
O94907	O75197	53	1.00000e-18
P35222	O94907	53	1.00000e-18
O94907	O75581	54	1.00000e-18
P35222	P19022	55	1.00000e-18
P19022	O75197	55	1.00000e-18
P19022	O75581	56	1.00000e-18
P35222	P48729	57	1.00000e-18
P35222	P49840	58	1.00000e-18
P35222	P49841	60	1.00000e-18
P35222	P01106	61	1.00000e-18
P01106	Q01973	61	1.00000e-18
P35222	Q8N752	65	1.00000e-18
Q8N752	O75581	65	1.00000e-18
Q9ULV1	O75197	66	1.00000e-18
P35222	Q9ULV1	66	1.00000e-18
Q9ULV1	O75581	67	1.00000e-18
P98082	O15169	68	1.00000e-18
P13569	P34925	70	1.00000e-18
P98082	P13569	70	1.00000e-18
O43318	Q01974	71	1.00000e-18
P98082	O43318	71	1.00000e-18
P98082	Q92997	72	1.00000e-18
P04628	O00144	81	1.00000e-18
Q02962	P04628	81	1.00000e-18
P04628	O75084	82	1.00000e-18
P04628	O75197	83	1.00000e-18
P04628	O75581	84	1.00000e-18
P04628	P34925	85	1.00000e-18
P04628	Q01974	86	1.00000e-18
P04628	Q13467	87	1.00000e-18
P04628	Q14332	88	1.00000e-18
P04628	Q9H461	89	1.00000e-18
P04628	Q9NPG1	90	1.00000e-18
P04628	Q9ULW2	91	1.00000e-18
P04628	Q9UP38	92	1.00000e-18
Q13315	Q01974	93	1.00000e-18
Q13363	Q13315	93	1.00000e-18
Q13469	P48729	94	1.00000e-18
Q13469	P49841	95	1.00000e-18
Q15797	O14640	99	1.00000e-18
P62979	O75581	109	1.00000e-18
Q15797	P62979	109	1.00000e-18
P62987	O75581	110	1.00000e-18
Q15797	P62987	110	1.00000e-18
Q15797	Q92765	111	1.00000e-18
Q92765	O00144	111	1.00000e-18
Q92765	O75084	112	1.00000e-18
Q92765	Q13467	113	1.00000e-18
