#tail	head	num_paths
P08069	P07900	2
P07900	P15336	1
P08069	Q9Y2W7	1
P08069	P18031	1
P18031	P25963	1
P07900	Q15653	1
P08069	P20936	1
P20936	P06400	1
P08069	P40763	1
P16473	P05023	1
P05023	P15336	1
P16473	Q9Y2W7	1
P16473	Q71U36	1
Q71U36	P25963	1
P16473	Q13576	1
Q13576	Q15653	1
P16473	P40763	2
P40763	P06400	1
