#tail	head	KSP index	path cost
P00533	P42224	1	7.50000e-01
P00533	P40763	2	7.50000e-01
P00533	P42229	3	7.50000e-01
P00533	P51692	4	7.50000e-01
P00533	Q92625	5	7.50000e-01
P04626	P01106	6	7.50000e-01
P04626	P40763	7	7.50000e-01
P04626	P42224	8	7.50000e-01
P04626	Q92625	9	7.50000e-01
P21860	P01106	10	7.50000e-01
O00206	P01100	11	5.62500e-01
P00533	O00206	11	5.62500e-01
O00206	P05412	12	5.62500e-01
O00206	P19838	13	5.62500e-01
O00206	Q04206	14	5.62500e-01
O60603	P01100	15	5.62500e-01
P00533	O60603	15	5.62500e-01
O60603	P05412	16	5.62500e-01
O60603	P19838	17	5.62500e-01
O60603	Q04206	18	5.62500e-01
P00533	P03372	19	5.62500e-01
P03372	O94776	19	5.62500e-01
P00533	P00519	20	5.62500e-01
P00519	P05412	20	5.62500e-01
P00519	P08047	21	5.62500e-01
P00519	P42229	22	5.62500e-01
P00519	P51692	23	5.62500e-01
P03372	P01106	24	5.62500e-01
P03372	P05412	25	5.62500e-01
P03372	P19838	26	5.62500e-01
P03372	P40763	27	5.62500e-01
P03372	P42229	28	5.62500e-01
P03372	P84022	29	5.62500e-01
P03372	Q13547	30	5.62500e-01
P03372	Q15796	31	5.62500e-01
P10275	P05412	32	5.62500e-01
P00533	P10275	32	5.62500e-01
P10275	P08047	33	5.62500e-01
P10275	P16220	34	5.62500e-01
P10275	P40763	35	5.62500e-01
P10275	P49715	36	5.62500e-01
P10275	P84022	37	5.62500e-01
P10275	Q12778	38	5.62500e-01
P10275	Q13547	39	5.62500e-01
P10275	Q9Y6Q9	40	5.62500e-01
P10275	Q9Y6X2	41	5.62500e-01
P00533	P12931	42	5.62500e-01
P12931	P08047	42	5.62500e-01
P12931	P40763	43	5.62500e-01
P12931	P42224	44	5.62500e-01
P12931	P42229	45	5.62500e-01
P12931	Q07666	46	5.62500e-01
P16333	P08047	47	5.62500e-01
P00533	P16333	47	5.62500e-01
P05362	P19838	48	5.62500e-01
P00533	P05362	48	5.62500e-01
P00533	P22681	49	5.62500e-01
P22681	P01106	49	5.62500e-01
P22681	Q07666	50	5.62500e-01
P27361	P01100	51	5.62500e-01
P00533	P27361	51	5.62500e-01
P27361	P01106	52	5.62500e-01
P27361	P05412	53	5.62500e-01
P27361	P16220	54	5.62500e-01
P27361	P17535	55	5.62500e-01
P27361	P19419	56	5.62500e-01
P27361	P19838	57	5.62500e-01
P27361	P28324	58	5.62500e-01
P27361	P40763	59	5.62500e-01
P27361	P42224	60	5.62500e-01
P27361	P84022	61	5.62500e-01
P27361	P98177	62	5.62500e-01
P27361	Q04206	63	5.62500e-01
P27361	Q12778	64	5.62500e-01
P27361	Q15583	65	5.62500e-01
P27361	Q15796	66	5.62500e-01
P00533	P28482	67	5.62500e-01
P28482	O14901	67	5.62500e-01
P28482	P01100	68	5.62500e-01
P28482	P01106	69	5.62500e-01
P28482	P05412	70	5.62500e-01
P28482	P16220	71	5.62500e-01
P28482	P17535	72	5.62500e-01
P28482	P19419	73	5.62500e-01
P28482	P19838	74	5.62500e-01
P28482	P40763	75	5.62500e-01
P28482	P42224	76	5.62500e-01
P28482	P84022	77	5.62500e-01
P28482	P98177	78	5.62500e-01
P28482	Q04206	79	5.62500e-01
P28482	Q12778	80	5.62500e-01
P28482	Q15583	81	5.62500e-01
P28482	Q15796	82	5.62500e-01
P31749	P05412	83	5.62500e-01
P00533	P31749	83	5.62500e-01
P31749	P16220	84	5.62500e-01
P31749	P19838	85	5.62500e-01
P31749	P42224	86	5.62500e-01
P31749	P98177	87	5.62500e-01
P31749	Q04206	88	5.62500e-01
P31749	Q12778	89	5.62500e-01
P00533	P35222	90	5.62500e-01
P35222	P01100	90	5.62500e-01
P00533	O00329	91	5.62500e-01
O00329	P40763	91	5.62500e-01
P00533	O00459	92	5.62500e-01
O00459	P40763	92	5.62500e-01
O00459	P42229	93	5.62500e-01
O14543	P40763	94	5.62500e-01
P00533	O14543	94	5.62500e-01
O14543	P42224	95	5.62500e-01
O14543	P42229	96	5.62500e-01
O14543	P51692	97	5.62500e-01
P00533	O15524	98	5.62500e-01
O15524	P40763	98	5.62500e-01
O15524	P42224	99	5.62500e-01
O15524	P42229	100	5.62500e-01
O15524	P51692	101	5.62500e-01
O15524	Q04206	102	5.62500e-01
P00533	O60674	103	5.62500e-01
O60674	P40763	103	5.62500e-01
O60674	P42224	104	5.62500e-01
O60674	P42229	105	5.62500e-01
O60674	P51692	106	5.62500e-01
P18031	P40763	107	5.62500e-01
P00533	P18031	107	5.62500e-01
P18031	P42229	108	5.62500e-01
P18031	P51692	109	5.62500e-01
P23458	P40763	110	5.62500e-01
P00533	P23458	110	5.62500e-01
P23458	P42224	111	5.62500e-01
P23458	P42229	112	5.62500e-01
P23458	P51692	113	5.62500e-01
