#tail	head	KSP index
SRC	P04234	1
SRC	P07766	2
SRC	P09693	3
SRC	Q96P31	4
SRC	Q9HD43	5
SRC	Q12913	6
SRC	P04435	7
P04234	P04150	8
P04234	P20963	9
P04234	P27824	10
P04234	Q9UKV5	11
P04234	P62987	12
P04234	P01732	13
P04234	Q13087	14
P04234	P07766	15
P04234	P55072	16
P04234	P43403	17
P04234	P06241	18
P04234	P62979	19
P04234	P09693	20
P07766	P16333	21
P07766	P04234	22
P07766	P43405	23
P07766	P43403	24
P07766	P06239	25
P07766	P09693	26
P07766	P20963	27
P07766	O43639	28
P07766	P19338	29
P07766	O00459	30
P07766	P27986	31
P07766	P06241	32
P09693	P04150	33
P09693	P20963	34
P09693	P07766	35
P09693	P43405	36
P09693	P43403	37
P09693	P04234	38
P09693	P06241	39
Q96P31	P43405	40
Q96P31	P29350	41
Q96P31	P43403	42
Q9HD43	P06239	43
Q9HD43	P10912	44
Q9HD43	P49023	45
Q12913	P49023	46
Q12913	P19022	47
Q12913	P20936	48
Q12913	P04629	49
Q12913	Q13501	50
Q12913	P10912	51
Q12913	P27361	52
Q12913	P06239	53
Q12913	P08581	54
Q12913	P28482	55
Q12913	P19235	56
Q12913	Q92841	57
Q12913	P19174	58
Q12913	P09619	59
Q12913	Q99569	60
Q12913	O60716	61
Q12913	Q02763	62
Q12913	P36888	63
Q12913	P10721	64
Q12913	O60674	65
Q12913	P04626	66
P49023	P16333	67
P49023	P08575	68
P49023	P20936	69
P49023	Q9HD43	70
P49023	P43405	71
P49023	P60709	72
P49023	P10275	73
P49023	Q9ULH1	74
P49023	P27986	75
P49023	P00533	76
P49023	P28482	77
P49023	Q13480	78
P49023	Q15654	79
P49023	P22681	80
P49023	P06239	81
P49023	P35222	82
P49023	P06241	83
P19022	P29350	84
P19022	P08575	85
P19022	P04629	86
P19022	Q99569	87
P19022	P00533	88
P19022	P35222	89
P19022	O60716	90
P19022	Q92793	91
P19022	Q16620	92
P19022	P04626	93
P19022	O15169	94
P20936	P16333	95
P20936	Q15303	96
P20936	P43403	97
P20936	P08581	98
P20936	P49023	99
P20936	Q99704	100
P20936	P10275	101
P20936	P42858	102
P20936	P27986	103
P20936	Q12913	104
P20936	Q07666	105
P20936	P19174	106
P20936	Q13480	107
P20936	P10721	108
P20936	O14543	109
P20936	Q07890	110
P20936	P04626	111
P20936	P21860	112
P20936	P04629	113
P20936	O15117	114
P20936	P00519	115
P20936	P06239	116
P20936	P09619	117
P20936	P06241	118
P04629	P20936	119
P04629	P40763	120
P04629	P62140	121
P04629	O15085	122
P04629	P00533	123
P04629	Q14008	124
P04629	P31947	125
P04629	P28482	126
P04629	Q9UHD2	127
P04629	Q07666	128
P04629	O60716	129
P04629	P0DMV8	130
P04629	P61978	131
P04629	Q07890	132
P04629	Q71U36	133
P04629	Q9UM47	134
P04629	Q15036	135
P04629	Q9UKV5	136
P04629	P42566	137
P04629	P51692	138
P04629	Q9NQC3	139
P04629	O00459	140
P04629	Q13177	141
P04629	P22681	142
P04629	P00519	143
P04629	O43390	144
P04629	P27986	145
P04629	Q05193	146
P04629	Q92841	147
P04629	P19174	148
P04629	Q92922	149
P04629	P35222	150
P04629	P55072	151
P04629	P08238	152
P04629	P23470	153
P04629	Q05086	154
P04629	P30260	155
P04629	P19022	156
P04629	P07900	157
P04629	O60244	158
P04629	P19338	159
P04629	Q13501	160
P04629	P29350	161
P04629	Q9ULH1	162
P04629	P08575	163
P04629	Q04206	164
P04629	P09619	165
P04629	Q8WX92	166
P04629	Q13263	167
P04629	P51532	168
P04629	P16403	169
P04629	P27824	170
P04629	Q04917	171
P04629	P42336	172
P04629	Q13480	173
P04629	Q9NYB9	174
Q13501	Q9Y6K9	175
Q13501	P25445	176
Q13501	O14920	177
Q13501	P62987	178
Q13501	Q9UNE7	179
Q13501	P42229	180
Q13501	P19438	181
Q13501	P62979	182
Q13501	P46531	183
Q13501	P42858	184
Q13501	P42336	185
Q13501	P27986	186
Q13501	Q16620	187
Q13501	P16070	188
Q13501	P28482	189
Q13501	Q71U36	190
Q13501	O00459	191
Q13501	P54252	192
Q13501	P04629	193
Q13501	P27361	194
Q13501	P06239	195
Q13501	P04637	196
Q13501	O60716	197
Q13501	P84022	198
P10912	P42229	199
P10912	P16333	200
P10912	P08575	201
P10912	O14543	202
P10912	P51692	203
P10912	Q14686	204
P10912	P40763	205
P10912	P19174	206
P10912	P04637	207
P10912	O00459	208
P10912	P27986	209
P10912	Q9UNE7	210
P10912	O60674	211
P10912	Q12913	212
P27361	O75582	213
P27361	P10275	214
P27361	P42858	215
P27361	P61978	216
P27361	P08047	217
P27361	P04626	218
P27361	P40763	219
P27361	P01100	220
P27361	P18146	221
P27361	Q02763	222
P27361	P00533	223
P27361	Q15788	224
P27361	P04637	225
P27361	P16220	226
P27361	P15036	227
P27361	P42229	228
P27361	Q13177	229
P27361	Q92793	230
P27361	P04150	231
P27361	P19838	232
P27361	P55072	233
P27361	P14784	234
P27361	P38398	235
P27361	P28482	236
P27361	P06239	237
P27361	P23470	238
P27361	P17676	239
P27361	O60244	240
P27361	P27824	241
P27361	Q15596	242
P27361	Q13444	243
P27361	P15336	244
P27361	P03372	245
P27361	P05412	246
P27361	P14921	247
P27361	Q13480	248
P27361	Q13501	249
P27361	O95644	250
P06239	P15498	251
P06239	P08575	252
P06239	P20936	253
P06239	P15941	254
P06239	Q9Y6K9	255
P06239	P07900	256
P06239	P25445	257
P06239	Q13480	258
P06239	P43405	259
P06239	P43403	260
P06239	P25963	261
P06239	P08581	262
P06239	P16070	263
P06239	Q13444	264
P06239	P42229	265
P06239	Q13177	266
P06239	P49023	267
P06239	P10275	268
P06239	O14543	269
P06239	Q13501	270
P06239	P04150	271
P06239	Q13588	272
P06239	P03372	273
P06239	P07766	274
P06239	P42336	275
P06239	P16284	276
P06239	P14784	277
P06239	P20749	278
P06239	P27986	279
P06239	Q71SY5	280
P06239	P84022	281
P06239	O60716	282
P06239	P32927	283
P06239	Q08881	284
P06239	P29350	285
P06239	P38398	286
P06239	P20963	287
P06239	P28482	288
P06239	Q07666	289
P06239	P08238	290
P06239	P35222	291
P06239	O00459	292
P06239	P10721	293
P06239	Q04759	294
P06239	P46531	295
P06239	P01732	296
P06239	P00519	297
P06239	Q8TB24	298
P06239	P60709	299
P06239	P40763	300
P06239	Q9UHD2	301
P06239	P23470	302
P06239	P22681	303
P06239	P16410	304
P06239	Q05086	305
P08581	P16333	306
P08581	Q9H6Q3	307
P08581	P20936	308
P08581	P07900	309
P08581	O00459	310
P08581	P43405	311
P08581	P43403	312
P08581	Q9UNE7	313
P08581	O14543	314
P08581	P42336	315
P08581	P27986	316
P08581	Q12913	317
P08581	P16070	318
P08581	Q08881	319
P08581	P00533	320
P08581	P08238	321
P08581	P19174	322
P08581	P35222	323
P08581	Q13480	324
P08581	O60674	325
P08581	Q07890	326
P08581	P21860	327
P08581	P06239	328
P08581	O43639	329
P08581	P40763	330
P08581	P23470	331
P08581	O60716	332
P28482	Q9BYB0	333
P28482	O75582	334
P28482	P10275	335
P28482	P61978	336
P28482	P08047	337
P28482	P04626	338
P28482	P04629	339
P28482	P27361	340
P28482	P40763	341
P28482	P15498	342
P28482	Q13285	343
P28482	P18146	344
P28482	P15336	345
P28482	P19438	346
P28482	P46531	347
P28482	P16284	348
P28482	P00533	349
P28482	Q15788	350
P28482	P04637	351
P28482	Q9Y6Q9	352
P28482	P16220	353
P28482	P15036	354
P28482	P42229	355
P28482	Q92793	356
P28482	P19838	357
