#tail	head	KSP index
SRC	P31785	1
SRC	P16871	2
P31785	P42229	3
P31785	P52333	4
P31785	P27986	5
P31785	P23458	6
P31785	P16871	7
P16871	P42229	8
P16871	P40763	9
P16871	Q14289	10
P16871	P27986	11
P16871	P31785	12
P16871	P51692	13
P16871	P23458	14
P16871	P52333	15
P16871	P06241	16
P42229	P31785	17
P42229	P40763	18
P42229	P51692	19
P42229	P27986	20
P42229	P16871	21
P42229	SNK	22
P40763	P42229	23
P40763	Q14289	24
P40763	P27986	25
P40763	P51692	26
P40763	P16871	27
P40763	SNK	28
Q14289	P52333	29
Q14289	P40763	30
Q14289	P27986	31
Q14289	P23458	32
Q14289	P16871	33
Q14289	P06241	34
P27986	P42229	35
P27986	P40763	36
P27986	Q14289	37
P27986	P16871	38
P51692	P42229	39
P51692	P40763	40
P51692	P16871	41
P51692	SNK	42
P23458	P42229	43
P23458	P31785	44
P23458	Q14289	45
P23458	P40763	46
P23458	P51692	47
P23458	P27986	48
P23458	P16871	49
P52333	P42229	50
P52333	P31785	51
P52333	P51692	52
P52333	Q14289	53
P52333	P40763	54
P52333	P27986	55
P52333	P23458	56
P52333	P16871	57
P06241	Q14289	58
P06241	P27986	59
P06241	P16871	60
P06241	P40763	61
