#tail	head	KSP index	path cost
P04626	P42224	1	7.50000e-01
P16471	P05204	2	7.50000e-01
P16471	P42229	3	7.50000e-01
P16471	Q92793	4	7.50000e-01
Q15303	P42229	5	7.50000e-01
Q15303	P51692	6	7.50000e-01
P04626	O15524	7	5.62500e-01
O15524	P42224	7	5.62500e-01
O15524	P42229	8	5.62500e-01
O15524	P51692	9	5.62500e-01
P04626	O60674	10	5.62500e-01
O60674	P42224	10	5.62500e-01
O60674	P42229	11	5.62500e-01
O60674	P51692	12	5.62500e-01
P04626	P00533	13	5.62500e-01
P00533	P42224	13	5.62500e-01
P00533	P42229	14	5.62500e-01
P00533	P51692	15	5.62500e-01
P23458	P42224	16	5.62500e-01
P04626	P23458	16	5.62500e-01
P23458	P42229	17	5.62500e-01
P23458	P51692	18	5.62500e-01
P40189	P42224	19	5.62500e-01
P04626	P40189	19	5.62500e-01
P04626	P40763	20	5.62500e-01
P40763	P42224	20	5.62500e-01
P04626	O00459	21	5.62500e-01
O00459	P42229	21	5.62500e-01
P04626	P00519	22	5.62500e-01
P00519	P42229	22	5.62500e-01
P00519	P51692	23	5.62500e-01
P00519	Q09472	24	5.62500e-01
P27986	P42229	25	5.62500e-01
P04626	P27986	25	5.62500e-01
P40763	P42229	26	5.62500e-01
P40763	P51692	27	5.62500e-01
P04626	P46108	28	5.62500e-01
P46108	P42229	28	5.62500e-01
P46108	P51692	29	5.62500e-01
P04626	P46109	30	5.62500e-01
P46109	P42229	30	5.62500e-01
P46109	P51692	31	5.62500e-01
P04626	P62993	32	5.62500e-01
P62993	P05204	32	5.62500e-01
P04626	Q06124	33	5.62500e-01
Q06124	P42229	33	5.62500e-01
P04626	P01106	34	5.62500e-01
P01106	Q09472	34	5.62500e-01
P04626	P35222	35	5.62500e-01
P35222	Q09472	35	5.62500e-01
P35222	Q92793	36	5.62500e-01
Q06124	P51692	37	5.62500e-01
Q13882	P51692	38	5.62500e-01
P04626	Q13882	38	5.62500e-01
P04626	Q16665	39	5.62500e-01
Q16665	Q09472	39	5.62500e-01
Q16665	Q92793	40	5.62500e-01
P04626	Q9NSE2	41	5.62500e-01
Q9NSE2	P42224	41	5.62500e-01
Q9NSE2	P42229	42	5.62500e-01
Q9NSE2	P51692	43	5.62500e-01
P18031	P42229	44	5.62500e-01
P05556	P18031	44	5.62500e-01
P18031	P51692	45	5.62500e-01
P05556	P46109	46	5.62500e-01
P05556	P63244	48	5.62500e-01
P63244	P42224	48	5.62500e-01
P16471	O60674	49	5.62500e-01
P16471	P12931	52	5.62500e-01
P12931	P42224	52	5.62500e-01
P12931	P42229	53	5.62500e-01
P16471	P23458	54	5.62500e-01
P16471	P27986	57	5.62500e-01
P16471	P52333	58	5.62500e-01
P52333	P42224	58	5.62500e-01
P52333	P42229	59	5.62500e-01
P52333	P51692	60	5.62500e-01
P16471	Q06124	61	5.62500e-01
P16471	Q99490	63	5.62500e-01
Q99490	P42229	63	5.62500e-01
Q15303	O60674	64	5.62500e-01
Q15303	P00533	67	5.62500e-01
Q15303	O00459	68	5.62500e-01
Q15303	P00519	69	5.62500e-01
Q15303	P46109	74	5.62500e-01
Q15303	P62993	76	5.62500e-01
Q15303	Q06124	77	5.62500e-01
Q15303	P01106	78	5.62500e-01
Q15303	P35222	79	5.62500e-01
Q15303	Q16665	82	5.62500e-01
P04626	P12931	84	4.93812e-01
P04626	P43405	86	4.93812e-01
P43405	P42224	86	4.93812e-01
Q15303	P43405	87	4.93812e-01
P04626	P27361	88	4.92560e-01
P27361	P10828	88	4.92560e-01
P27361	P42224	89	4.92560e-01
P04626	P28482	90	4.92560e-01
P28482	P10828	90	4.92560e-01
P28482	P42224	91	4.92560e-01
O00459	P00533	92	4.21875e-01
P31749	P42224	95	4.21875e-01
O00459	P31749	95	4.21875e-01
P31749	Q09472	96	4.21875e-01
O00459	P40763	97	4.21875e-01
O00459	P27986	98	4.21875e-01
O00459	P62993	101	4.21875e-01
O00459	Q06124	102	4.21875e-01
P46531	Q09472	103	4.21875e-01
O00459	P46531	103	4.21875e-01
P49841	Q13469	104	4.21875e-01
O00459	P49841	104	4.21875e-01
Q9Y4K3	P10242	106	4.21875e-01
O00459	Q9Y4K3	106	4.21875e-01
O15524	O60674	107	4.21875e-01
O15524	P00533	110	4.21875e-01
P10721	P42224	113	4.21875e-01
O15524	P10721	113	4.21875e-01
P10721	P42229	114	4.21875e-01
P10721	P51692	115	4.21875e-01
O15524	P14784	116	4.21875e-01
P14784	P42224	116	4.21875e-01
P14784	P42229	117	4.21875e-01
P14784	P51692	118	4.21875e-01
P15260	P42224	119	4.21875e-01
O15524	P15260	119	4.21875e-01
O15524	P17181	120	4.21875e-01
P17181	P42224	120	4.21875e-01
O15524	P23458	121	4.21875e-01
O15524	P29597	124	4.21875e-01
P29597	P42224	124	4.21875e-01
P29597	P42229	125	4.21875e-01
P29597	P51692	126	4.21875e-01
O15524	P38484	127	4.21875e-01
P38484	P42224	127	4.21875e-01
O15524	P40189	128	4.21875e-01
O15524	P40763	129	4.21875e-01
O15524	P16871	130	4.21875e-01
P16871	P42229	130	4.21875e-01
P16871	P51692	131	4.21875e-01
O15524	P32927	132	4.21875e-01
P32927	P42229	132	4.21875e-01
O15524	P48551	135	4.21875e-01
P48551	P42224	135	4.21875e-01
O15524	P52333	136	4.21875e-01
O15524	P62993	139	4.21875e-01
Q04206	Q09472	140	4.21875e-01
O15524	Q04206	140	4.21875e-01
P10914	Q92793	141	4.21875e-01
O15524	P10914	141	4.21875e-01
Q04206	Q13469	142	4.21875e-01
Q04206	Q92793	143	4.21875e-01
Q04206	Q9Y6X2	144	4.21875e-01
O60674	P10721	145	4.21875e-01
O60674	P23458	148	4.21875e-01
O60674	P38398	151	4.21875e-01
P38398	P42224	151	4.21875e-01
P38398	Q09472	152	4.21875e-01
O60674	P40763	153	4.21875e-01
O60674	O00459	154	4.21875e-01
O60674	P03372	155	4.21875e-01
P03372	P42229	155	4.21875e-01
P03372	Q09472	156	4.21875e-01
O60674	P27986	157	4.21875e-01
O60674	P52630	160	4.21875e-01
P52630	P42224	160	4.21875e-01
O60674	P62993	161	4.21875e-01
O60674	P67775	162	4.21875e-01
P67775	P42224	162	4.21875e-01
P67775	P42229	163	4.21875e-01
P67775	P51692	164	4.21875e-01
O60674	Q06124	165	4.21875e-01
P00519	O15350	167	4.21875e-01
O15350	P42224	167	4.21875e-01
O15350	Q09472	168	4.21875e-01
P00519	P00533	169	4.21875e-01
P04637	P42224	172	4.21875e-01
P00519	P04637	172	4.21875e-01
P04637	Q09472	173	4.21875e-01
P04637	Q92793	174	4.21875e-01
P00519	P38398	175	4.21875e-01
P00519	P18031	176	4.21875e-01
P00519	P27986	178	4.21875e-01
P00519	P46108	180	4.21875e-01
P00519	P46109	182	4.21875e-01
P00519	P62993	184	4.21875e-01
Q05655	P42224	185	4.21875e-01
P00519	Q05655	185	4.21875e-01
P00519	P35222	186	4.21875e-01
Q13315	Q09472	188	4.21875e-01
P00519	Q13315	188	4.21875e-01
P05412	Q13469	189	4.21875e-01
P00519	P05412	189	4.21875e-01
P05412	Q92793	190	4.21875e-01
Q08209	Q13469	191	4.21875e-01
P00519	Q08209	191	4.21875e-01
P00533	P27361	192	4.21875e-01
